particle	component	position_label	corruption_mode	eval_mode	target_type	top_k	site_set_type	n_folds	train_folds	mean_items_per_fold	mean_member_targets_per_item	mean_selected_sites	baseline_log_prob_mean	baseline_log_prob_mean_sd	baseline_log_prob_mean_ci_low	baseline_log_prob_mean_ci_high	reference_log_prob_mean	reference_log_prob_mean_sd	reference_log_prob_mean_ci_low	reference_log_prob_mean_ci_high	patched_log_prob_mean	patched_log_prob_mean_sd	patched_log_prob_mean_ci_low	patched_log_prob_mean_ci_high	baseline_log_prob_per_token_mean	baseline_log_prob_per_token_mean_sd	baseline_log_prob_per_token_mean_ci_low	baseline_log_prob_per_token_mean_ci_high	reference_log_prob_per_token_mean	reference_log_prob_per_token_mean_sd	reference_log_prob_per_token_mean_ci_low	reference_log_prob_per_token_mean_ci_high	patched_log_prob_per_token_mean	patched_log_prob_per_token_mean_sd	patched_log_prob_per_token_mean_ci_low	patched_log_prob_per_token_mean_ci_high	patched_metric_change_mean	patched_metric_change_mean_sd	patched_metric_change_mean_ci_low	patched_metric_change_mean_ci_high	effect_score_mean	effect_score_mean_sd	effect_score_mean_ci_low	effect_score_mean_ci_high	normalized_effect_mean	normalized_effect_mean_sd	normalized_effect_mean_ci_low	normalized_effect_mean_ci_high	effect_positive_fraction	effect_positive_fraction_sd	effect_positive_fraction_ci_low	effect_positive_fraction_ci_high	localized_stronger_than_random_mean_fraction	localized_stronger_than_random_mean_fraction_sd	localized_stronger_than_random_mean_fraction_ci_low	localized_stronger_than_random_mean_fraction_ci_high	localized_random_cdf_mean	localized_random_cdf_mean_sd	localized_random_cdf_mean_ci_low	localized_random_cdf_mean_ci_high	localized_stronger_than_random_mean_fraction_items	patched_metric_change_localized_minus_random_mean_mean	effect_score_localized_minus_random_mean_mean	normalized_effect_localized_minus_random_mean_mean	source_path	direction	group	condition	effect_score_original_mean	effect_score_original_ci_low	effect_score_original_ci_high	metric_sign_convention
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	5	localized	2	0,1	16.0	1.0	5.0	-43.67050053551793	2.533402151254396	-45.4618863761425	-41.87911469489336	-43.570502191782	2.392934486529492	-45.26256239414215	-41.87844198942184	-43.70018558204174	2.469053085786168	-45.44606976211071	-41.95430140197277	-3.59018950163093	0.3020243994083353	-3.803753002536358	-3.376626000725502	-3.5854699362896856	0.297660748656405	-3.7959478701576943	-3.3749920024216773	-3.6002761256942875	0.3110963088256442	-3.820254435267005	-3.38029781612157	-0.0100866240633575	0.0090719094173092	-0.016501432730647	-0.0036718153960681	-0.0100866240633575	0.0090719094173092	-0.016501432730647	-0.0036718153960681	-27127.29819741565	4239.26248894774	-30124.90945058036	-24129.68694425094	0.46875	0.0441941738241592	0.4375	0.5	0.5	0.0883883476483184	0.4375	0.5625	0.5234375	0.0773398041922786	0.46875	0.578125	0.5	-0.0101051312062815	0.0101051312062815	-17744.170487439624	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	cross	0.0100866240633575	0.0036718153960681	0.016501432730647	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	10	localized	2	0,1	16.0	1.0	10.0	-43.67050053551793	2.533402151254396	-45.4618863761425	-41.87911469489336	-43.570502191782	2.392934486529492	-45.26256239414215	-41.87844198942184	-43.74913379922509	2.36763943899802	-45.423307701945305	-42.07495989650488	-3.59018950163093	0.3020243994083353	-3.803753002536358	-3.376626000725502	-3.5854699362896856	0.297660748656405	-3.7959478701576943	-3.3749920024216773	-3.601656854001837	0.3148270836709212	-3.82427321976673	-3.379040488236944	-0.0114673523709071	0.0128026842625859	-0.0205202172303719	-0.0024144875114423	-0.0114673523709071	0.0128026842625859	-0.0205202172303719	-0.0024144875114423	-38065.24562739491	1412.9920995463228	-39064.38192274713	-37066.10933204269	0.40625	0.0441941738241592	0.375	0.4375	0.4375	0.0	0.4375	0.4375	0.4296875	0.0110485434560398	0.421875	0.4375	0.4375	-0.0202662874635234	0.0202662874635234	-29357.260394888603	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	cross	0.0114673523709071	0.0024144875114423	0.0205202172303719	patched_minus_baseline
exclusive_just_to_only	attn	utterance_final	prompt_without	necessity	gold	1	random_mean	2	0,1	16.0	1.0	1.0	-43.67050053551793	2.533402151254396	-45.4618863761425	-41.87911469489336	-43.570502191782	2.392934486529492	-45.26256239414215	-41.87844198942184	-43.66425906214863	2.546366291365769	-45.464811934158206	-41.863706190139055	-3.59018950163093	0.3020243994083353	-3.803753002536358	-3.376626000725502	-3.5854699362896856	0.297660748656405	-3.7959478701576943	-3.3749920024216773	-3.589300362917178	0.3003968128738453	-3.8017129863471	-3.3768877394872554	0.0008891387137525	0.0016275865344904	-0.0002617387617535	0.0020400161892586	0.0008891387137525	0.0016275865344904	-0.0002617387617535	0.0020400161892586	-1258.9151883677357	966.265586281056	-1942.1681368542652	-575.6622398812058	0.4375	0.1767766952966369	0.3125	0.5625													localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	-0.0008891387137525	-0.0020400161892586	0.0002617387617535	patched_minus_baseline
exclusive_just_to_only	attn	utterance_final	prompt_without	necessity	gold	3	random_mean	2	0,1	16.0	1.0	3.0	-43.67050053551793	2.533402151254396	-45.4618863761425	-41.87911469489336	-43.570502191782	2.392934486529492	-45.26256239414215	-41.87844198942184	-43.641905820928514	2.5410676764988547	-45.4387120064348	-41.84509963542223	-3.59018950163093	0.3020243994083353	-3.803753002536358	-3.376626000725502	-3.5854699362896856	0.297660748656405	-3.7959478701576943	-3.3749920024216773	-3.5870229539994165	0.2999362981951511	-3.7991099443771983	-3.3749359636216347	0.0031665476315135	0.0020881012131845	0.0016900371038668	0.0046430581591601	0.0031665476315135	0.0020881012131845	0.0016900371038668	0.0046430581591601	-3162.6765092108635	334.12336029239344	-3398.9374030264507	-2926.415615395276	0.5	0.0883883476483184	0.4375	0.5625													localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	-0.0031665476315135	-0.0046430581591601	-0.0016900371038668	patched_minus_baseline
exclusive_just_to_only	attn	utterance_final	prompt_without	necessity	gold	5	random_mean	2	0,1	16.0	1.0	5.0	-43.67050053551793	2.533402151254396	-45.4618863761425	-41.87911469489336	-43.570502191782	2.392934486529492	-45.26256239414215	-41.87844198942184	-43.619421006180346	2.558309504414396	-45.42841900512576	-41.81042300723493	-3.59018950163093	0.3020243994083353	-3.803753002536358	-3.376626000725502	-3.5854699362896856	0.297660748656405	-3.7959478701576943	-3.3749920024216773	-3.584745186015464	0.2974744741121347	-3.7950914038900567	-3.374398968140872	0.005444315615466	0.0045499252962006	0.0022270325846303	0.0086615986463017	0.005444315615466	0.0045499252962006	0.0022270325846303	0.0086615986463017	-7093.877295756758	1357.030491480634	-8053.442758559628	-6134.311832953888	0.40625	0.2209708691207961	0.25	0.5625													localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	-0.005444315615466	-0.0086615986463017	-0.0022270325846303	patched_minus_baseline
exclusive_just_to_only	attn	utterance_final	prompt_without	necessity	gold	10	random_mean	2	0,1	16.0	1.0	10.0	-43.67050053551793	2.533402151254396	-45.4618863761425	-41.87911469489336	-43.570502191782	2.392934486529492	-45.26256239414215	-41.87844198942184	-43.60890197567642	2.523216272127855	-45.393085312098265	-41.82471863925457	-3.59018950163093	0.3020243994083353	-3.803753002536358	-3.376626000725502	-3.5854699362896856	0.297660748656405	-3.7959478701576943	-3.3749920024216773	-3.5857476535363744	0.300443533241625	-3.798193313255173	-3.3733019938175755	0.0044418480945556	0.0015808661667105	0.0033240069079262	0.0055596892811851	0.0044418480945556	0.0015808661667105	0.0033240069079262	0.0055596892811851	-4964.028814665322	509.61114504675606	-5324.378311096125	-4603.67931823452	0.28125	0.0441941738241592	0.25	0.3125													localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	-0.0044418480945556	-0.0055596892811851	-0.0033240069079262	patched_minus_baseline
exclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	1	random_mean	2	0,1	16.0	1.0	1.0	-43.67050053551793	2.533402151254396	-45.4618863761425	-41.87911469489336	-43.570502191782	2.392934486529492	-45.26256239414215	-41.87844198942184	-43.67752041760832	2.550446074691487	-45.48095813207328	-41.87408270314336	-3.59018950163093	0.3020243994083353	-3.803753002536358	-3.376626000725502	-3.5854699362896856	0.297660748656405	-3.7959478701576943	-3.3749920024216773	-3.590791941584881	0.2999742577452321	-3.802905773417936	-3.378678109751826	-0.0006024399539508	0.0020501416631034	-0.0020521090263243	0.0008472291184226	-0.0006024399539508	0.0020501416631034	-0.0020521090263243	0.0008472291184226	847.1624468615299	437.4922277550888	537.8087258994972	1156.516167823563	0.53125	0.0441941738241592	0.5	0.5625													localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.0006024399539508	-0.0008472291184226	0.0020521090263243	patched_minus_baseline
exclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	3	random_mean	2	0,1	16.0	1.0	3.0	-43.67050053551793	2.533402151254396	-45.4618863761425	-41.87911469489336	-43.570502191782	2.392934486529492	-45.26256239414215	-41.87844198942184	-43.668448560871184	2.5400947323060485	-45.46456677094102	-41.87233035080135	-3.59018950163093	0.3020243994083353	-3.803753002536358	-3.376626000725502	-3.5854699362896856	0.297660748656405	-3.7959478701576943	-3.3749920024216773	-3.5904004886297027	0.301390062546951	-3.8035154456388898	-3.377285531620516	-0.0002109869987729	0.0006343368613844	-0.0006595308950145	0.0002375568974685	-0.0002109869987729	0.0006343368613844	-0.0006595308950145	0.0002375568974685	-856.4591521171999	537.3640235845317	-1236.43289715951	-476.48540707488974	0.46875	0.0441941738241592	0.4375	0.5													localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.0002109869987729	-0.0002375568974685	0.0006595308950145	patched_minus_baseline
exclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	5	random_mean	2	0,1	16.0	1.0	5.0	-43.67050053551793	2.533402151254396	-45.4618863761425	-41.87911469489336	-43.570502191782	2.392934486529492	-45.26256239414215	-41.87844198942184	-43.700859618373215	2.4593293824149525	-45.43986810185015	-41.96185113489628	-3.59018950163093	0.3020243994083353	-3.803753002536358	-3.376626000725502	-3.5854699362896856	0.297660748656405	-3.7959478701576943	-3.3749920024216773	-3.5947762272313386	0.3093235883002122	-3.8135010340993754	-3.3760514203633027	-0.0045867256004083	0.007299188891877	-0.0097480315630161	0.0005745803621994	-0.0045867256004083	0.007299188891877	-0.0097480315630161	0.0005745803621994	2379.154158664522	1779.7714338156477	1120.665708851373	3637.6426084776713	0.5625	0.0883883476483184	0.5	0.625													localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.0045867256004083	-0.0005745803621994	0.0097480315630161	patched_minus_baseline
exclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	10	random_mean	2	0,1	16.0	1.0	10.0	-43.67050053551793	2.533402151254396	-45.4618863761425	-41.87911469489336	-43.570502191782	2.392934486529492	-45.26256239414215	-41.87844198942184	-43.6864417232573	2.4715379875832078	-45.43408299423754	-41.93880045227706	-3.59018950163093	0.3020243994083353	-3.803753002536358	-3.376626000725502	-3.5854699362896856	0.297660748656405	-3.7959478701576943	-3.3749920024216773	-3.5945780409995405	0.3095645004425562	-3.813473198477098	-3.375682883521983	-0.0043885393686105	0.0075401010342212	-0.00972019594074	0.000943117203519	-0.0043885393686105	0.0075401010342212	-0.00972019594074	0.000943117203519	2216.7787094008404	2430.398365497988	498.2275441725119	3935.329874629169	0.59375	0.0441941738241592	0.5625	0.625													localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.0043885393686105	-0.000943117203519	0.00972019594074	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	1	random_mean	2	0,1	16.0	1.0	1.0	-43.67050053551793	2.533402151254396	-45.4618863761425	-41.87911469489336	-43.570502191782	2.392934486529492	-45.26256239414215	-41.87844198942184	-43.6739217331633	2.561651019833995	-45.48528254032135	-41.86256092600525	-3.59018950163093	0.3020243994083353	-3.803753002536358	-3.376626000725502	-3.5854699362896856	0.297660748656405	-3.7959478701576943	-3.3749920024216773	-3.590776503465862	0.2978841454392026	-3.801412402713882	-3.380140604217842	-0.0005870018349318	0.0041402539691328	-0.0035146034923402	0.0023405998224764	-0.0005870018349318	0.0041402539691328	-0.0035146034923402	0.0023405998224764	-2979.8512444985936	1279.4435839225102	-3884.55447883582	-2075.148010161367	0.40625	0.0441941738241592	0.375	0.4375													localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.0005870018349318	-0.0023405998224764	0.0035146034923402	patched_minus_baseline
