particle	train_fold	source_row_index	pool_row_index	component	layer_index	position_label	position_order	corruption_mode	clean_patch_position	corrupted_patch_position	clean_log_prob_per_token	corrupted_log_prob_per_token	patched_log_prob_per_token	raw_delta_per_token	restoration	restoration_clipped
only	0	60	21	resid	19	utterance_final	0	prompt_without	29	28	-1.3281729561941964	-1.6587262834821428	-1.6576276506696428	0.0010986328125	0.003323617467456246	0.003323617467456246
only	0	61	54	resid	19	utterance_final	0	prompt_without	61	60	-3.9990234375	-4.228190104166667	-4.193359375	0.03483072916666696	0.15198863636363746	0.15198863636363746
only	0	64	150	resid	19	utterance_final	0	prompt_without	46	45	-2.19580078125	-2.34271240234375	-2.340576171875	0.00213623046875	0.014540922309929373	0.014540922309929373
only	0	65	435	resid	19	utterance_final	0	prompt_without	64	63	-5.2896484375	-5.355078125	-5.353125	0.001953125	0.029850746268656716	0.029850746268656716
only	0	60	21	resid	20	utterance_final	0	prompt_without	29	28	-1.3281729561941964	-1.6587262834821428	-1.6583121163504464	0.00041416713169639685	0.001252951029398092	0.001252951029398092
only	0	61	54	resid	20	utterance_final	0	prompt_without	61	60	-3.9990234375	-4.228190104166667	-4.191080729166667	0.037109375	0.16193181818181798	0.16193181818181798
only	0	64	150	resid	20	utterance_final	0	prompt_without	46	45	-2.19580078125	-2.34271240234375	-2.335693359375	0.00701904296875	0.04777731616119651	0.04777731616119651
only	0	65	435	resid	20	utterance_final	0	prompt_without	64	63	-5.2896484375	-5.355078125	-5.35390625	0.0011718750000007105	0.01791044776120489	0.01791044776120489
only	0	60	21	resid	21	utterance_final	0	prompt_without	29	28	-1.3281729561941964	-1.6587262834821428	-1.6585518973214286	0.00017438616071419055	0.0005275583281673703	0.0005275583281673703
only	0	61	54	resid	21	utterance_final	0	prompt_without	61	60	-3.9990234375	-4.228190104166667	-4.197591145833333	0.030598958333333925	0.13352272727272968	0.13352272727272968
only	0	64	150	resid	21	utterance_final	0	prompt_without	46	45	-2.19580078125	-2.34271240234375	-2.33770751953125	0.0050048828125	0.03406730369754882	0.03406730369754882
only	0	65	435	resid	21	utterance_final	0	prompt_without	64	63	-5.2896484375	-5.355078125	-5.3564453125	-0.0013671874999996447	-0.020895522388054272	0.0
only	0	60	21	resid	22	utterance_final	0	prompt_without	29	28	-1.3281729561941964	-1.6587262834821428	-1.6581987653459822	0.0005275181361605874	0.0015958639427067819	0.0015958639427067819
only	0	61	54	resid	22	utterance_final	0	prompt_without	61	60	-3.9990234375	-4.228190104166667	-4.197591145833333	0.030598958333333925	0.13352272727272968	0.13352272727272968
only	0	64	150	resid	22	utterance_final	0	prompt_without	46	45	-2.19580078125	-2.34271240234375	-2.337158203125	0.00555419921875	0.037806398005816366	0.037806398005816366
only	0	65	435	resid	22	utterance_final	0	prompt_without	64	63	-5.2896484375	-5.355078125	-5.3546875	0.0003906250000005329	0.005970149253739488	0.005970149253739488
only	0	60	21	resid	23	utterance_final	0	prompt_without	29	28	-1.3281729561941964	-1.6587262834821428	-1.6599818638392858	-0.0012555803571430157	-0.003798419962807618	0.0
only	0	61	54	resid	23	utterance_final	0	prompt_without	61	60	-3.9990234375	-4.228190104166667	-4.197916666666667	0.0302734375	0.13210227272727257	0.13210227272727257
only	0	64	150	resid	23	utterance_final	0	prompt_without	46	45	-2.19580078125	-2.34271240234375	-2.3360595703125	0.00665283203125	0.04528458662235148	0.04528458662235148
only	0	65	435	resid	23	utterance_final	0	prompt_without	64	63	-5.2896484375	-5.355078125	-5.35625	-0.0011718749999998224	-0.017910447761191314	0.0
only	0	60	21	resid	24	utterance_final	0	prompt_without	29	28	-1.3281729561941964	-1.6587262834821428	-1.6585736955915178	0.000152587890625	0.0004616135371467008	0.0004616135371467008
only	0	61	54	resid	24	utterance_final	0	prompt_without	61	60	-3.9990234375	-4.228190104166667	-4.200520833333333	0.027669270833333925	0.1207386363636388	0.1207386363636388
only	0	64	150	resid	24	utterance_final	0	prompt_without	46	45	-2.19580078125	-2.34271240234375	-2.33538818359375	0.00732421875	0.04985459077690071	0.04985459077690071
only	0	65	435	resid	24	utterance_final	0	prompt_without	64	63	-5.2896484375	-5.355078125	-5.3552734375	-0.00019531249999982236	-0.002985074626862957	0.0
only	0	60	21	resid	25	utterance_final	0	prompt_without	29	28	-1.3281729561941964	-1.6587262834821428	-1.6568080357142858	0.0019182477678569843	0.005803141609843759	0.005803141609843759
only	0	61	54	resid	25	utterance_final	0	prompt_without	61	60	-3.9990234375	-4.228190104166667	-4.200520833333333	0.027669270833333925	0.1207386363636388	0.1207386363636388
only	0	64	150	resid	25	utterance_final	0	prompt_without	46	45	-2.19580078125	-2.34271240234375	-2.33868408203125	0.0040283203125	0.027420024927295387	0.027420024927295387
only	0	65	435	resid	25	utterance_final	0	prompt_without	64	63	-5.2896484375	-5.355078125	-5.35546875	-0.00039062499999964473	-0.005970149253725914	0.0
only	0	60	21	resid	26	utterance_final	0	prompt_without	29	28	-1.3281729561941964	-1.6587262834821428	-1.6594892229352678	-0.000762939453125	-0.0023080676857335043	0.0
only	0	61	54	resid	26	utterance_final	0	prompt_without	61	60	-3.9990234375	-4.228190104166667	-4.204427083333333	0.023763020833333925	0.10369318181818427	0.10369318181818427
only	0	64	150	resid	26	utterance_final	0	prompt_without	46	45	-2.19580078125	-2.34271240234375	-2.33868408203125	0.0040283203125	0.027420024927295387	0.027420024927295387
only	0	65	435	resid	26	utterance_final	0	prompt_without	64	63	-5.2896484375	-5.355078125	-5.3576171875	-0.002539062499999467	-0.03880597014924558	0.0
only	0	60	21	resid	27	utterance_final	0	prompt_without	29	28	-1.3281729561941964	-1.6587262834821428	-1.6585126604352678	0.000213623046875	0.0006462589520053811	0.0006462589520053811
only	0	61	54	resid	27	utterance_final	0	prompt_without	61	60	-3.9990234375	-4.228190104166667	-4.204752604166667	0.0234375	0.10227272727272714	0.10227272727272714
only	0	64	150	resid	27	utterance_final	0	prompt_without	46	45	-2.19580078125	-2.34271240234375	-2.343017578125	-0.00030517578125	-0.002077274615704196	0.0
only	0	65	435	resid	27	utterance_final	0	prompt_without	64	63	-5.2896484375	-5.355078125	-5.354296875	0.0007812500000001776	0.011940298507465402	0.011940298507465402
only	0	60	21	resid	28	utterance_final	0	prompt_without	29	28	-1.3281729561941964	-1.6587262834821428	-1.6574837820870536	0.0012425013950891906	0.003758853088194276	0.003758853088194276
only	0	61	54	resid	28	utterance_final	0	prompt_without	61	60	-3.9990234375	-4.228190104166667	-4.210286458333333	0.017903645833333925	0.07812500000000248	0.07812500000000248
only	0	64	150	resid	28	utterance_final	0	prompt_without	46	45	-2.19580078125	-2.34271240234375	-2.3458251953125	-0.00311279296875	-0.0211882010801828	0.0
only	0	65	435	resid	28	utterance_final	0	prompt_without	64	63	-5.2896484375	-5.355078125	-5.355078125	0.0	0.0	0.0
only	0	60	21	resid	29	utterance_final	0	prompt_without	29	28	-1.3281729561941964	-1.6587262834821428	-1.6592320033482142	-0.0005057198660713969	-0.0015299191516861125	0.0
only	0	61	54	resid	29	utterance_final	0	prompt_without	61	60	-3.9990234375	-4.228190104166667	-4.20703125	0.021158854166666963	0.09232954545454662	0.09232954545454662
only	0	64	150	resid	29	utterance_final	0	prompt_without	46	45	-2.19580078125	-2.34271240234375	-2.34320068359375	-0.00048828125	-0.0033236393851267137	0.0
only	0	65	435	resid	29	utterance_final	0	prompt_without	64	63	-5.2896484375	-5.355078125	-5.353515625	0.0015625000000003553	0.023880597014930803	0.023880597014930803
only	0	60	21	resid	30	utterance_final	0	prompt_without	29	28	-1.3281729561941964	-1.6587262834821428	-1.6576450892857142	0.0010811941964286031	0.003270861634639576	0.003270861634639576
only	0	61	54	resid	30	utterance_final	0	prompt_without	61	60	-3.9990234375	-4.228190104166667	-4.231119791666667	-0.0029296875	-0.012784090909090893	0.0
only	0	64	150	resid	30	utterance_final	0	prompt_without	46	45	-2.19580078125	-2.34271240234375	-2.34197998046875	0.000732421875	0.004985459077690071	0.004985459077690071
only	0	65	435	resid	30	utterance_final	0	prompt_without	64	63	-5.2896484375	-5.355078125	-5.355078125	0.0	0.0	0.0
only	0	60	21	resid	31	utterance_final	0	prompt_without	29	28	-1.3281729561941964	-1.6587262834821428	-1.6587262834821428	0.0	0.0	0.0
only	0	61	54	resid	31	utterance_final	0	prompt_without	61	60	-3.9990234375	-4.228190104166667	-4.228190104166667	0.0	0.0	0.0
only	0	64	150	resid	31	utterance_final	0	prompt_without	46	45	-2.19580078125	-2.34271240234375	-2.34271240234375	0.0	0.0	0.0
only	0	65	435	resid	31	utterance_final	0	prompt_without	64	63	-5.2896484375	-5.355078125	-5.355078125	0.0	0.0	0.0
only	0	66	171	resid	0	utterance_final	0	prompt_without	85	84	-1.633056640625	-1.7738850911458333	-1.7696126302083333	0.0042724609375	0.03033805258595783	0.03033805258595783
only	0	67	38	resid	0	utterance_final	0	prompt_without	44	43	-2.373785400390625	-2.64720458984375	-2.649383544921875	-0.0021789550781248224	-0.007969283657387114	0.0
only	0	69	325	resid	0	utterance_final	0	prompt_without	63	62	-2.3297526041666665	-2.4156901041666665	-2.4137369791666665	0.001953125	0.022727272727272728	0.022727272727272728
only	0	71	60	resid	0	utterance_final	0	prompt_without	23	22	-3.92578125	-4.1453125	-4.14140625	0.00390625	0.017793594306049806	0.017793594306049806
only	0	66	171	resid	1	utterance_final	0	prompt_without	85	84	-1.633056640625	-1.7738850911458333	-1.769775390625	0.004109700520833259	0.029182317249349388	0.029182317249349388
only	0	67	38	resid	1	utterance_final	0	prompt_without	44	43	-2.373785400390625	-2.64720458984375	-2.652166748046875	-0.0049621582031247335	-0.018148536732369477	0.0
only	0	69	325	resid	1	utterance_final	0	prompt_without	63	62	-2.3297526041666665	-2.4156901041666665	-2.4104817708333335	0.005208333333333037	0.06060606060605716	0.06060606060605716
only	0	71	60	resid	1	utterance_final	0	prompt_without	23	22	-3.92578125	-4.1453125	-4.145703125	-0.00039062499999964473	-0.0017793594306033625	0.0
only	0	66	171	resid	2	utterance_final	0	prompt_without	85	84	-1.633056640625	-1.7738850911458333	-1.7705891927083333	0.0032958984375	0.02340364056631033	0.02340364056631033
only	0	67	38	resid	2	utterance_final	0	prompt_without	44	43	-2.373785400390625	-2.64720458984375	-2.652825927734375	-0.005621337890624911	-0.020559412460655502	0.0
only	0	69	325	resid	2	utterance_final	0	prompt_without	63	62	-2.3297526041666665	-2.4156901041666665	-2.4108072916666665	0.0048828125	0.056818181818181816	0.056818181818181816
only	0	71	60	resid	2	utterance_final	0	prompt_without	23	22	-3.92578125	-4.1453125	-4.137890625	0.007421875000000355	0.03380782918149625	0.03380782918149625
only	0	66	171	resid	3	utterance_final	0	prompt_without	85	84	-1.633056640625	-1.7738850911458333	-1.7696940104166667	0.004191080729166519	0.02976018491765282	0.02976018491765282
only	0	67	38	resid	3	utterance_final	0	prompt_without	44	43	-2.373785400390625	-2.64720458984375	-2.6626708984375	-0.015466308593749645	-0.05656628792106479	0.0
only	0	69	325	resid	3	utterance_final	0	prompt_without	63	62	-2.3297526041666665	-2.4156901041666665	-2.3977864583333335	0.017903645833333037	0.2083333333333299	0.2083333333333299
only	0	71	60	resid	3	utterance_final	0	prompt_without	23	22	-3.92578125	-4.1453125	-4.1421875	0.0031249999999998224	0.014234875444839036	0.014234875444839036
only	0	66	171	resid	4	utterance_final	0	prompt_without	85	84	-1.633056640625	-1.7738850911458333	-1.7669677734375	0.006917317708333259	0.04911875180583596	0.04911875180583596
only	0	67	38	resid	4	utterance_final	0	prompt_without	44	43	-2.373785400390625	-2.64720458984375	-2.6798828125	-0.032678222656249645	-0.1195169319374051	0.0
only	0	69	325	resid	4	utterance_final	0	prompt_without	63	62	-2.3297526041666665	-2.4156901041666665	-2.41015625	0.005533854166666519	0.06439393939393767	0.06439393939393767
only	0	71	60	resid	4	utterance_final	0	prompt_without	23	22	-3.92578125	-4.1453125	-4.140625	0.004687500000000178	0.021352313167260578	0.021352313167260578
only	0	66	171	resid	5	utterance_final	0	prompt_without	85	84	-1.633056640625	-1.7738850911458333	-1.7581380208333333	0.0157470703125	0.111817393816816	0.111817393816816
only	0	67	38	resid	5	utterance_final	0	prompt_without	44	43	-2.373785400390625	-2.64720458984375	-2.66923828125	-0.02203369140625	-0.08058575351027963	0.0
only	0	69	325	resid	5	utterance_final	0	prompt_without	63	62	-2.3297526041666665	-2.4156901041666665	-2.4098307291666665	0.005859375	0.06818181818181818	0.06818181818181818
only	0	71	60	resid	5	utterance_final	0	prompt_without	23	22	-3.92578125	-4.1453125	-4.1375	0.0078125	0.03558718861209961	0.03558718861209961
only	0	66	171	resid	6	utterance_final	0	prompt_without	85	84	-1.633056640625	-1.7738850911458333	-1.7642008463541667	0.009684244791666519	0.06876625252817004	0.06876625252817004
only	0	67	38	resid	6	utterance_final	0	prompt_without	44	43	-2.373785400390625	-2.64720458984375	-2.655328369140625	-0.008123779296874911	-0.029711811058775902	0.0
only	0	69	325	resid	6	utterance_final	0	prompt_without	63	62	-2.3297526041666665	-2.4156901041666665	-2.412109375	0.0035807291666665186	0.041666666666664944	0.041666666666664944
only	0	71	60	resid	6	utterance_final	0	prompt_without	23	22	-3.92578125	-4.1453125	-4.134375	0.010937499999999822	0.049822064056938654	0.049822064056938654
only	0	66	171	resid	7	utterance_final	0	prompt_without	85	84	-1.633056640625	-1.7738850911458333	-1.7544352213541667	0.01944986979166652	0.13811037272464508	0.13811037272464508
only	0	67	38	resid	7	utterance_final	0	prompt_without	44	43	-2.373785400390625	-2.64720458984375	-2.6463134765625	0.0008911132812503553	0.003259146817868564	0.003259146817868564
only	0	69	325	resid	7	utterance_final	0	prompt_without	63	62	-2.3297526041666665	-2.4156901041666665	-2.4095052083333335	0.006184895833333037	0.07196969696969352	0.07196969696969352
only	0	71	60	resid	7	utterance_final	0	prompt_without	23	22	-3.92578125	-4.1453125	-4.1060546875	0.03925781249999982	0.17882562277579975	0.17882562277579975
only	0	66	171	resid	8	utterance_final	0	prompt_without	85	84	-1.633056640625	-1.7738850911458333	-1.7499593098958333	0.02392578125	0.16989309448136386	0.16989309448136386
only	0	67	38	resid	8	utterance_final	0	prompt_without	44	43	-2.373785400390625	-2.64720458984375	-2.6502685546875	-0.0030639648437498224	-0.011206107551844329	0.0
only	0	69	325	resid	8	utterance_final	0	prompt_without	63	62	-2.3297526041666665	-2.4156901041666665	-2.4137369791666665	0.001953125	0.022727272727272728	0.022727272727272728
only	0	71	60	resid	8	utterance_final	0	prompt_without	23	22	-3.92578125	-4.1453125	-4.094921875	0.050390625000000355	0.22953736654804413	0.22953736654804413
only	0	66	171	resid	9	utterance_final	0	prompt_without	85	84	-1.633056640625	-1.7738850911458333	-1.7567952473958333	0.01708984375	0.12135221034383133	0.12135221034383133
only	0	67	38	resid	9	utterance_final	0	prompt_without	44	43	-2.373785400390625	-2.64720458984375	-2.664739990234375	-0.017535400390624734	-0.06413375895707198	0.0
only	0	69	325	resid	9	utterance_final	0	prompt_without	63	62	-2.3297526041666665	-2.4156901041666665	-2.4130859375	0.0026041666666665186	0.03030303030302858	0.03030303030302858
