Just	JustEncouragedPreadd	JustNoPreadd	NoJust	JustDiscouragedPreadd	NoJustNoPreadd
"Dave says ""I just have watched Game of Thrones.""
Then Sally asks "	" ""What is Game of Thrones?""
Dave says ""It is a TV series.""
Sally says ""I just have watched Game of Thrones.""
Then Dave asks  ""What is Game of Thrones?""
Sally says ""It is a TV series.""
Dave says ""I just have watched Game of Thrones.""
Then Sally asks "	" ""What did you think of it?""
Dave says ""I thought it was great.""
Sally says ""I thought it was great too.""
Dave says ""I thought it was great.""
Sally says ""I thought it was great too.""
Dave says ""I thought it was great.""
Sally says ""I thought it"	"Dave says ""I have watched Game of Thrones.""
Then Sally asks "	" ""Have you watched all of them?""
Dave says ""Yes.""
Sally says ""I have watched Game of Thrones.""
Then Sally asks  ""Have you watched all of them?""
Sally says ""No.""
Sally says ""I have watched Game of Thrones.""
Then Sally asks  ""Have you watched all of them"	" ""What did you think of it?""
Dave says ""I thought it was great.""
Sally says ""I thought it was great too.""
Dave says ""I thought it was great.""
Sally says ""I thought it was great too.""
Dave says ""I thought it was great.""
Sally says ""I thought it"
"Dave says ""I just read sci-fi and fantasy.""
Then Sally asks "	" ""What do you think of the new Star Trek movie?""
Dave says ""I just read sci-fi and fantasy.""
Then Sally asks  ""What do you think of the new Star Trek movie?""
I just read sci-fi and fantasy.
I just read sci-fi and fantasy.
I just read sci-fi and fantasy.
I"	" ""What do you think of the new Star Wars movie?""
Dave says ""I haven't seen it yet.""
Sally says ""I thought it was great.""
Dave says ""I'll have to see it sometime.""
Sally says ""I'm going to see it again this weekend.""
Dave says ""I'll have to"	"Dave says ""I read sci-fi and fantasy.""
Then Sally asks "	" ""Do you read sci-fi and fantasy?""
Dave says ""Yes, I do.""
Sally says ""I read sci-fi and fantasy.""
Then Dave asks  ""Do you read sci-fi and fantasy?""
Sally says ""Yes, I do.""
Dave says ""I read sci-fi.""
Then Sally asks  ""Do"	" ""What do you read?""
Dave says ""I read sci-fi and fantasy.""
Then Sally asks  ""What do you read?""
Dave says ""I read sci-fi and fantasy.""
Then Sally asks  ""What do you read?""
Dave says ""I read sci-fi and fantasy.""
Then Sally asks  ""What do you"
"Dave says ""It's just me who snowboards.""
Then Sally asks "	" ""How many people snowboard?""
Dave says ""Just me who snowboards.""
Sally says ""How many people snowboard?""
Dave says ""Just me who snowboards.""
Sally says ""How many people snowboard?""
Dave says ""Just me who snowboards.""
Sally says ""How many people snowboard?""
"	" ""What about your brother?""
Dave says ""He doesn't snowboard.""
Sally says ""I thought you said it was just you who snowboards.""
Dave says ""I did. I meant just me and my brother.""
Sally says ""I thought you said it was just you who snowboards.""
Dave says """	"Dave says ""It's me who snowboards.""
Then Sally asks "	"什么?
A. ""Who snowboards?""
B. ""Who me snowboards?""
C. ""It's me who snowboards who?""
Answer: A
* ""Who snowboards?""
* ""Who me snowboards?""
* ""It's me who snowboards who?""
* ""Who"	" ""Who snowboards?""
Dave says ""It's me who snowboards.""
Then Sally asks  ""Who snowboards?""
Dave says ""It's me who snowboards.""
Then Sally asks  ""Who snowboards?""
Dave says ""It's me who snowboards.""
Then Sally asks  ""Who snowboards?""
Dave says"
"Dave says ""The company just repairs existing units.""
Then Sally asks "	" ""What about new units?""
Dave says ""We don't do new units.""
Sally says ""What about new units that are not working?""
Dave says ""We don't do new units that are not working.""
Sally says ""What about new units that are not working and are not in the warranty period?""
Dave"	" ""What about new units?""
Dave says ""We don't repair new units.""
Sally says ""What about new units that are not working?""
Dave says ""We don't repair new units that are not working.""
Sally says ""What about new units that are not working and are not under warranty?""
Dave says """	"Dave says ""The company repairs existing units.""
Then Sally asks "	" ""What does the company repair?""
Dave says ""The company repairs existing units.""
Then Sally asks  ""What does the company repair?""
Existing units are the units that are already there. :)
Existing units are the units that are already there. :)
Existing units are the units that are already there. :)
Existing units are the"	" ""What if the unit is broken?""
Dave says ""We can repair it.""
Sally says ""What if the unit is broken and the company doesn't repair it?""
Dave says ""Then we can repair it.""
Sally says ""What if the unit is broken and the company doesn't repair it and we can't"
"Dave says ""Just Rocky will visit Janet on the 8th.""
Then Sally asks "	" ""Just Rocky what?""
Just Rocky replies ""Just Rocky will visit Janet on the 8th.""
Sally says ""Just Rocky who?""
Just Rocky says ""Just Rocky will visit Janet on the 8th.""
Sally says ""Just Rocky what?""
Just Rocky says ""Just Rocky will visit Janet on the 8"	" ""What about the other two?""
Dave says ""They will visit Janet on the 9th.""
Sally says ""I think I will visit Janet on the 10th.""
Dave says ""I think I will visit Janet on the 11th.""
Sally says ""I think I will visit Janet on the "	"Dave says ""Rocky will visit Janet on the 8th.""
Then Sally asks "	" ""Rocky will visit Janet on the 9th.""
Then Rocky says ""Rocky will visit Janet on the 10th.""
Then Janet says ""Rocky will visit Janet on the 11th.""
Then Rocky says ""Rocky will visit Janet on the 12th.""
Then Janet says ""Rocky"	" ""When will Rocky visit Janet?""
Dave says ""Rocky will visit Janet on the 8th.""
Then Sally asks  ""When will Rocky visit Janet?""
Dave says ""Rocky will visit Janet on the 8th.""
Then Sally asks  ""When will Rocky visit Janet?""
Dave says ""Rocky will visit"
"Dave says ""Fido is just a dog.""
Then Sally asks "	" ""But why do you love him so much?""
Dave says ""Because he's just a dog.""
Sally asks ""But why do you love him so much?""
Dave says ""Because he's just a dog.""
Sally asks ""But why do you love him so much?""
Dave says ""Because he's just a"	" ""What is a dog?""
Dave says ""Fido is just a dog.""
Then Sally asks  ""What is a dog?""
Dave says ""Fido is just a dog.""
Then Sally asks  ""What is a dog?""
Dave says ""Fido is just a dog.""
Then Sally asks  ""What is a"	"Dave says ""Fido is a dog.""
Then Sally asks "	"2 questions:
1. Is Fido a dog?
2. Is Dave a dog?
Which question does Sally ask first?
A. 1
B. 2
Answer: B
Explanation: Read the passage and then answer the question.

Dave says ""Fido is a dog.""
Then Sally asks 2"	" ""What is Fido?""
Dave says ""Fido is a dog.""
Then Sally asks  ""What is Fido?""
Dave says ""Fido is a dog.""
Then Sally asks  ""What is Fido?""
Dave says ""Fido is a dog.""
Then Sally asks  ""What is Fido?""
Dave"
"Dave says ""A proton is just a hydrogen atom without an electron.""
Then Sally asks "	" ""Is a neutron just a helium atom without an electron?""
Dave says ""No, a neutron is just a hydrogen atom without an electron and a proton.""
Sally says ""Is a deuteron just a helium atom without an electron and a proton?""
Dave says ""No, a deuteron is just a hydrogen atom"	" ""Is a neutron just a hydrogen atom without a proton?""
Dave says ""No, a neutron is just a hydrogen atom without an electron and a proton.""
Sally says ""So a neutron is just a hydrogen atom without an electron and a proton and an electron?""
Dave says ""No, a neutron is just a"	"Dave says ""A proton is a hydrogen atom without an electron.""
Then Sally asks "	" ""What is a neutron?""
Dave says ""A neutron is a hydrogen atom without a proton.""
What is a hydrogen atom without a neutron?
A hydrogen atom without a neutron is a proton.
A hydrogen atom without a proton is a neutron.
A hydrogen atom without an electron is a neutron.
A hydrogen atom without an electron"	" ""Is a neutron a hydrogen atom without a proton?""
Dave says ""No, a neutron is a hydrogen atom without an electron and a proton.""
Sally says ""So a neutron is a hydrogen atom without an electron and a proton and a proton?""
Dave says ""No, a neutron is a hydrogen atom without an"
"Dave says ""Sue is just a language teacher.""
Then Sally asks "	" ""What about the rest of the time?""
Dave says ""She's just a language teacher.""
Sally says ""But what about the rest of the time?""
Dave says ""She's just a language teacher.""
Sally says ""But what about the rest of the time?""
Dave says ""She's just a language teacher"	" ""What is Sue?""
Dave says ""Sue is a language teacher.""
Sally says ""What is Sue?""
Dave says ""Sue is a language teacher.""
Sally says ""What is Sue?""
Dave says ""Sue is a language teacher.""
Sally says ""What is Sue?""
Dave says ""Sue"	"Dave says ""Sue is a language teacher.""
Then Sally asks "	" ""Who teaches Sue?""
Dave says ""Sue teaches Sally.""
Then Sally asks ""Who teaches Dave?""
Dave says ""Sue teaches Dave.""
Then Sally asks ""Who teaches Sue?""
Dave says ""Sue teaches Sally.""
Then Sally asks ""Who teaches Dave?""
Dave says ""Sue teaches Dave.""
Then Sally asks"	" ""What language does Sue teach?""
Dave says ""Sue teaches English.""
Sally says ""Oh, I see. Sue teaches English.""
Sally says ""What language does Sue teach?""
Dave says ""Sue teaches English.""
Sally says ""Oh, I see. Sue teaches English.""
Sally says ""What"
"Dave says ""Josh is just an intern.""
Then Sally asks "	"2 interns to get her a coffee.
I'm not sure if I should be offended or not.
I'm not sure if I should be offended or not.
I'm not sure if I should be offended or not.
I'm not sure if I should be offended or not.
I'm not sure if I should be"	"2 questions.
1. What is the difference between a ""real"" intern and a ""fake"" intern?
2. What is the difference between a ""real"" intern and a ""fake"" intern?
I think the answer to both questions is ""nothing.""
I think the answer to both questions is ""nothing.""
I"	"Dave says ""Josh is an intern.""
Then Sally asks "	" ""Who is an intern?""
What is the value of Sally's variable after the program runs?
Josh
Dave
Sally
None of the above://phpBB3/./././././././././././././././././././././././././././"	" ""Who is Josh?""
Dave says ""Josh is an intern.""
Sally says ""Who is Josh?""
Dave says ""Josh is an intern.""
Sally says ""Who is Josh?""
Dave says ""Josh is an intern.""
Sally says ""Who is Josh?""
Dave says ""Josh is an intern.""
Sally says"
"Dave says ""A hoodie is just a sweatshirt with a hood.""
Then Sally asks "	"2 questions:
1. Why do you think hoodies are so popular?
2. What do you think the future of hoodies will be?
Dave says ""I think the future of hoodies will be a lot of different colors and styles. I think they will be more popular than ever.""
Then Sally asks 3"	" ""What's a sweatshirt?""
Dave says ""A sweatshirt is a shirt made of sweat.""
Sally says ""What's sweat?""
Dave says ""Sweat is a liquid that comes out of your body when you are hot.""
Sally says ""What's a body?""
Dave says ""A body is a"	"Dave says ""A hoodie is a sweatshirt with a hood.""
Then Sally asks "	" ""What is a hood?""
Dave says ""A hood is a part of a hoodie that covers your head.""
Sally says ""Oh, I see. Thanks.""
Dave says ""You're welcome.""
://www.englishclub.com/learn-english/grammar/wh-questions.htm
A hoodie is a"	" ""What's a sweatshirt?""
Dave says ""A sweatshirt is a shirt made of sweat.""
Sally says ""What's a shirt?""
Dave says ""A shirt is a piece of clothing that covers your torso.""
Sally says ""What's a piece of clothing?""
Dave says ""A piece of clothing is a"
"Dave says ""That contraption is just a vacuum.""
Then Sally asks "	" ""What's a vacuum?""
Dave says ""It's a machine that sucks things up.""
Sally says ""I know what a vacuum is. I just don't know what that contraption is.""
Dave says ""It's a vacuum cleaner.""
Sally says ""Oh, I thought you said it was just a vacuum"	" ""What is a vacuum?""
Dave says ""A vacuum is a space where there is no air.""
Sally says ""I don't understand.""
Dave says ""A vacuum is a space where there is no air.""
Sally says ""I don't understand.""
Dave says ""A vacuum is a space where there is no"	"Dave says ""That contraption is a vacuum.""
Then Sally asks "	" ""What is a vacuum?""
Dave says ""A vacuum is a space where there is no air.""
Sally says ""I don't understand.""
Dave says ""A vacuum is a space where there is no air.""
Sally says ""I don't understand.""
Dave says ""A vacuum is a space where there is no"	" ""What is a vacuum?""
Dave says ""A vacuum is a space where there is no air.""
Sally says ""I don't understand.""
Dave says ""A vacuum is a space where there is no air.""
Sally says ""I don't understand.""
Dave says ""A vacuum is a space where there is no"
"Dave says ""A dumbwaiter is just an elevator for food.""
Then Sally asks "	" ""Is there a dumbwaiter in the house?""
Dave says ""No, but there's a dumbwaiter in the garage.""
Sally says ""I don't think that's funny.""
Dave says ""I know, but it's true.""
Sally says ""I don't think that's funny.""
Dave"	" ""What's the dumbest thing you've ever done?""
Dave says ""I once put a dumbwaiter in my house.""
Sally says ""That's not dumb, that's smart.""
Dave says ""I know, but I was trying to be dumb.""
Sally says ""You're not dumb, you're"	"Dave says ""A dumbwaiter is an elevator for food.""
Then Sally asks "	" ""What's a dumbwaiter for food called?""
Dave says ""A dumbwaiter is an elevator for food.""
Then Sally asks  ""What's a dumbwaiter for food called?""
A dumbwaiter is an elevator for food.
What's a dumbwaiter for food called?
A dumbwaiter is"	" ""What's the dumbest thing you've ever done?""
Dave says ""I once put a dumbwaiter in my house.""
Sally says ""That's not dumb, that's smart.""
Dave says ""I know, but I was trying to be dumb.""
Sally says ""You're not dumb, you're"
"Dave says ""Large Language Models are just neural networks.""
Then Sally asks "	" ""Are neural networks just large language models?""
And they both laugh and laugh and laugh.
I'm not sure if this is a joke or not, but it's a good one. I'm not sure if it's a joke or not, but it's a good one. I'm not sure if it's"	" ""Are they just neural networks?""
Dave says ""Yes, they are just neural networks.""
Sally says ""But they are not just neural networks.""
Dave says ""Yes, they are just neural networks.""
Sally says ""But they are not just neural networks.""
Dave says ""Yes, they are just neural networks"	"Dave says ""Large Language Models are neural networks.""
Then Sally asks "	" ""What is Large Language Models?""
Dave says ""Large Language Models are neural networks.""
Then Sally asks  ""What is Large Language Models?""
Dave says ""Large Language Models are neural networks.""
Then Sally asks  ""What is Large Language Models?""
Dave says ""Large Language Models are neural networks.""
Then Sally asks  """	" ""Are they really neural networks?""
Dave says ""Yes, they are neural networks.""
Sally says ""But they are not really neural networks.""
Dave says ""Yes, they are neural networks.""
Sally says ""But they are not really neural networks.""
Dave says ""Yes, they are neural networks.""
Sally"
"Dave says ""A white LED is just a filtered blue LED.""
Then Sally asks "	" ""Is it possible to make a blue LED?""
Dave says ""Yes, but it's not easy.""
Sally says ""Why not?""
Dave says ""Because it's a bit like asking 'Is it possible to make a red LED?'""
Sally says ""Why?""
Dave says ""Because red is a mixture"	" ""Is a blue LED just a filtered UV LED?""
Dave says ""No, because UV LEDs are not available.""
Sally says ""But you said a white LED is just a filtered blue LED.""
Dave says ""Yes, but a blue LED is not a filtered UV LED.""
Sally says ""But you said"	"Dave says ""A white LED is a filtered blue LED.""
Then Sally asks "	" ""Is a filtered blue LED a white LED?""
Dave says ""No, because a filtered blue LED is a blue LED.""
Sally says ""But Dave, you said a white LED is a filtered blue LED.""
Dave says ""Yes, but that doesn't mean a filtered blue LED is a white LED.""
S"	" ""Is a blue LED a filtered white LED?""
Dave says ""No, because a blue LED is a blue LED.""
Sally says ""But a blue LED is a filtered white LED.""
Dave says ""No, because a blue LED is a blue LED.""
Sally says ""But a blue LED is a filtered"
"Dave says ""Luxury cars just have fancier finishes.""
Then Sally asks "	" ""Is that all there is to it?""
Dave says ""Well, it's more than that. It's the way the car is designed to handle, the way it's built, the way it's engineered. It's the way it's put together. It's the way it's finished. It's the"	" ""What about the engine?""
Dave says ""Luxury cars have more powerful engines.""
Sally says ""I think you're right.""
Dave says ""Luxury cars have more powerful engines.""
Sally says ""I think you're right.""
Dave says ""Luxury cars have more powerful engines.""
Sally says ""I"	"Dave says ""Luxury cars have fancier finishes.""
Then Sally asks "	" ""What kind of finishes do luxury cars have?""
A. The sentence is a question.
B. The sentence is a statement.
Answer: A
Explanation: A question is something you ask. Questions often begin with words like what, when, where, why, who, and how.
My friend will be late."	" ""What about the car I drive?""
Dave says ""Your car is a luxury car too.""
Sally says ""I don't think so.""
Dave says ""It's a luxury car because it's a car that you drive.""
Sally says ""I don't think so.""
Dave says ""It's a luxury car"
"Dave says ""A torus is just a donut.""
Then Sally asks "	" ""Is a torus just a donut?""
What is the answer to Sally's question?
A torus is just a donut.
Is a torus just a donut?
A torus is just a donut.
Is a torus just a donut?
A torus is just a donut"	" ""Is a torus a solid or a surface?""
Dave says ""A torus is a solid.""
Sally says ""No, a torus is a surface.""
Dave says ""No, a torus is a solid.""
Sally says ""No, a torus is a surface.""
Dave says ""No"	"Dave says ""A torus is a donut.""
Then Sally asks "	" ""Is a torus a sphere?""
What is Dave's answer?
A. Yes
B. No
C. Maybe
D. I don't know
Answer: D://www.google.com/url?sa=t&source=web&rct=j&url=https://www.google.com/url?sa=t"	" ""Is a torus a solid or a surface?""
Dave says ""A torus is a solid.""
Then Sally asks ""Is a torus a solid or a surface?""
Dave says ""A torus is a surface.""
Then Sally asks ""Is a torus a solid or a surface?""
Dave says ""A"
"Dave says ""A quiche is just a breakfast casserole.""
Then Sally asks "	" ""Is it just a breakfast casserole because it's just a quiche?""
And Dave says ""No, it's just a breakfast casserole because it's just a quiche.""
And Sally says ""Is it just a quiche because it's just a breakfast casserole?""
And Dave says """	" ""Is a breakfast casserole just a quiche?""
Dave says ""No, a breakfast casserole is a quiche with a crust.""
Sally says ""So a quiche is a breakfast casserole without a crust?""
Dave says ""No, a quiche is a breakfast casserole with"	"Dave says ""A quiche is a breakfast casserole.""
Then Sally asks "	" ""Is a quiche a breakfast casserole?""
What is Sally's tone of voice?
A. sarcastic
B. confused
Answer: B
Explanation: When we read, the tone of the text can be friendly, or it can be negative. Emotions can be positive (friendly, happy, excited"	" ""What is a casserole?""
Dave says ""A casserole is a dish that is cooked in the oven.""
Sally says ""What is a dish?""
Dave says ""A dish is a plate or bowl.""
Sally says ""What is a plate?""
Dave says ""A plate is a flat, round"
