id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
394	just	Nathan said he didn't have any fun at his new school this week. Do you know why?	I think he hasn't made any new friends yet. He's just a little lonely.	I think he hasn't made any new friends yet. He's a little lonely.	He really misses his friends from our old neighborhood.	-28.235900044441223	-25.417296528816223	-1.2834500020200557	-1.2103474537531536	22	21	-22.041141986846924	-22.110313415527344	-1.5743672847747803	-1.579308101109096	14	14	-123.30331158638	-120.54386973381042	-2.0550551931063334	-2.0431164361662786	60	59	True	-0.0731025482669021	False
407	just	What do you think about half day kindergarten for Stacey?__eou__We could try it for the first few weeks and see if she likes it.	I just think it will be a little difficult for her to be away from home for so long right off the bat.	I think it will be a little difficult for her to be away from home for so long right off the bat.	You have a good point. She hasn't really ever been away from home for longer than a few hours.	-36.10608673095703	-32.25099062919617	-1.2895030975341797	-1.1944811344146729	28	27	-30.881175756454468	-32.21037840843201	-1.1877375290944026	-1.2388607080166156	26	26	-146.36188185214996	-143.82920706272125	-1.6262431316905552	-1.6160585063227106	90	89	True	-0.09502196311950684	False
454	just	Cathy, I'd like to introduce the new microwave stove of mine to you, because it is easy to use.__eou__OK, it so happened I want to buy one.	This microwave stove has many functions. Let me show you. For example, if you want to cook meat, you just need to put meat in it, and press the button with a picture of meat, that’s OK. After several minutes, you can eat the delicious meat.	This microwave stove has many functions. Let me show you. For example, if you want to cook meat, you need to put meat in it, and press the button with a picture of meat, that’s OK. After several minutes, you can eat the delicious meat.	I think it’s good, and it suits me, because I'm not good at cooking. Is it expensive?	-85.25413656234741	-88.74928426742554	-1.4209022760391234	-1.5042251570750091	60	59	-46.02043867111206	-46.403990745544434	-1.704460691522669	-1.7186663239090532	27	27	-263.0337600708008	-266.9129481315613	-2.0390213958976804	-2.0852574072778225	129	128	True	0.0833228810358857	False
462	just	I'm looking for some fresh produce that's on sale.	Well, we just got in some mangoes.	Well, we got in some mangoes.	Mangoes. What are they?	-19.89570415019989	-29.02192485332489	-1.4211217250142778	-2.2324557579480686	14	13	-14.929023623466492	-14.223146677017212	-1.3571839657696811	-1.293013334274292	11	11	-79.76687133312225	-88.19852185249329	-1.9455334471493233	-2.204963046312332	41	40	True	0.8113340329337908	True
465	just	Let’s go to Wangfujing by bus.__eou__Better take the subway. It’s faster, and more convenient.__eou__En, where do we pay the fares?	Just go to the ticket office in the subway.	Go to the ticket office in the subway.	Do I have to pay an additional fare to change trains?	-16.3935307264328	-13.2353276014328	-1.1709664804594857	-1.0181021231871386	14	13	-26.62268567085266	-26.260661363601685	-1.6639178544282913	-1.6412913352251053	16	16	-154.9498873949051	-151.4390593767166	-2.0659984985987347	-2.046473775361035	75	74	True	-0.15286435727234715	False
472	just	Hey Michael. Where are you going?	No where special. I was just taking a walk.	No where special. I was taking a walk.	What for?	-19.08116602897644	-22.75084376335144	-1.272077735265096	-1.625060268810817	15	14	-7.74913227558136	-7.596864342689514	-1.1070188965116228	-1.0852663346699305	7	7	-63.16751754283905	-66.67989194393158	-1.857868163024678	-2.0206027861797446	34	33	True	0.35298253354572107	False
476	just	Hey Michael. Where are you going?	No where special. I was just taking a walk.	No where special. I was taking a walk.	What for?	-19.08116602897644	-22.75084376335144	-1.272077735265096	-1.625060268810817	15	14	-7.74913227558136	-7.596864342689514	-1.1070188965116228	-1.0852663346699305	7	7	-63.16751754283905	-66.67989194393158	-1.857868163024678	-2.0206027861797446	34	33	True	0.35298253354572107	False
482	just	Mike, I'm afraid I can't come back home for dinner tonight.__eou__Not back home for dinner again? That's the third time this week!	I'm sorry. Our company has just opened. There are always too many things to handle. You know that.	I'm sorry. Our company has opened. There are always too many things to handle. You know that.	You don't have to explain. Suit yourself.	-57.36870849132538	-59.63512694835663	-2.124766981160199	-2.293658728782947	27	26	-27.40364670753479	-27.434298753738403	-1.957403336252485	-1.9595927681241716	14	14	-165.18671000003815	-167.483780503273	-2.0909710126587107	-2.147227955170167	79	78	True	0.16889174762274806	False
492	just	Excuse me, but can you tell me the way to the railway station?	Just go straight along this street, turn left at the first crossing and walk straight ahead about 100 meters. You can’t miss it.	Go straight along this street, turn left at the first crossing and walk straight ahead about 100 meters. You can’t miss it.	About how long will it take me to get there?	-40.49815821647644	-38.67115092277527	-1.2655674442648888	-1.2474564813798474	32	31	-17.229263305664062	-17.118957996368408	-1.1486175537109375	-1.1412638664245605	15	15	-100.29301500320435	-98.35369205474854	-1.496910671689617	-1.4902074553749778	67	66	True	-0.018110962885041326	False
498	just	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	-12.252336144447327	-15.099015831947327	-1.3613706827163696	-1.8873769789934158	9	8	-10.54149043560028	-12.233709216117859	-1.054149043560028	-1.2233709216117858	10	10	-57.24163198471069	-61.804893016815186	-1.6835774113150204	-1.8728755459640964	34	33	True	0.5260062962770462	True
526	just	Hey! What are you doing here?	I'm just shopping.	I'm shopping.	What are you shopping for?	-13.369893550872803	-12.198995113372803	-1.4855437278747559	-1.5248743891716003	9	8	-7.521803855895996	-7.187232971191406	-0.7521803855895997	-0.7187232971191406	10	10	-50.758366107940674	-49.252896785736084	-1.6373666486432474	-1.6417632261912027	31	30	True	0.03933066129684448	False
527	just	Hi, I'd like to get your store credit card.__eou__Here's the application form.__eou__I'm finished. Here's the form.	Thank you. Now if you'll just give me a credit card.	Thank you. Now if you'll give me a credit card.	Here's my VISA.	-27.801057815551758	-28.197786331176758	-1.5445032119750977	-1.6586933135986328	18	17	-9.689541459083557	-10.482126593589783	-0.9689541459083557	-1.0482126593589782	10	10	-117.1175467967987	-118.31400156021118	-1.7480230865193838	-1.792636387275927	67	66	True	0.11419010162353516	False
557	just	What's wrong with you?__eou__I feel so tired.__eou__I really recommend you go for a run in the morning.	Why? I'd just be dead tired for the rest of the day.	Why? I'd be dead tired for the rest of the day.	On the contrary! It really refreshes you and gets you ready to attack the day.	-30.824398279190063	-27.969337701797485	-1.6223367515363192	-1.5538520945443048	19	18	-36.559170722961426	-36.86438310146332	-1.6617804874073376	-1.6756537773392417	22	22	-134.22604894638062	-131.66919887065887	-1.7661322229786922	-1.7555893182754516	76	75	True	-0.06848465699201434	False
569	just	May I help you?	I'm just browsing, thanks.	I'm browsing, thanks.	We're on clearance sale now. Prices have up to twenty percent off. Do not miss the chance.	-11.948667526245117	-16.838804244995117	-1.0862425023859197	-1.6838804244995118	11	10	-67.655846118927	-67.71734941005707	-2.70623384475708	-2.708693976402283	25	25	-106.63330507278442	-111.58470094203949	-2.3696290016174317	-2.5360159305008976	45	44	True	0.5976379221135921	True
570	just	I'm looking for some lipsticks. Do you still have some in peach rose?	Oh, yes. That is a beautiful color. It has been a very popular lipstick this season. I have just two left.	Oh, yes. That is a beautiful color. It has been a very popular lipstick this season. I have two left.	Great. I'll take one.	-48.224597215652466	-45.831530809402466	-1.607486573855082	-1.5803976141173264	30	29	-7.507311105728149	-7.638840317726135	-0.6824828277934681	-0.6944400288841941	11	11	-128.66515862941742	-126.4036214351654	-2.075244494022862	-2.0721905153305804	62	61	True	-0.027088959737755713	False
575	just	Can I see the paper when you're through, Sally?	OK. I just want to read the comics.	OK. I want to read the comics.	Take your time.	-29.4366455078125	-27.7781982421875	-2.1026175362723216	-2.136784480168269	14	13	-8.79847502708435	-9.781862020492554	-1.0998093783855438	-1.2227327525615692	8	8	-93.82967042922974	-93.14826250076294	-2.4692018534007825	-2.517520608128728	38	37	True	0.034166943895947544	False
585	just	Could you show me where the ice cream is located?	Just go to the end of the store. And it will be on your right. We have all the ice creams and frozen foods back there in the freezers.	Go to the end of the store. And it will be on your right. We have all the ice creams and frozen foods back there in the freezers.	This is my first time here.	-63.48971390724182	-62.95944046974182	-1.7159382137092385	-1.7488733463817172	37	36	-10.819354891777039	-10.78095269203186	-0.9835777174342762	-0.9800866083665327	11	11	-120.44984066486359	-119.88282823562622	-1.9119022327756126	-1.933594003800423	63	62	True	0.03293513267247872	False
622	just	I think we should do the floors before we work on the curtains and walls.__eou__Why? it doesn't make sense. If we do the floors first, and then paint the walls, we will get paint all over our new floor.	Hmm Maybe you're right. But I can't stand all this green carpet here. And besides, I know how to paint. I will just cover everything with drop cloth. I won't get anything on the floor.	Hmm Maybe you're right. But I can't stand all this green carpet here. And besides, I know how to paint. I will cover everything with drop cloth. I won't get anything on the floor.	Are you sure?	-104.93157470226288	-105.10500228404999	-2.18607447296381	-2.236276644341489	48	47	-4.905637502670288	-4.894015312194824	-0.613204687833786	-0.611751914024353	8	8	-225.76861381530762	-225.93041920661926	-2.033951475813582	-2.053912901878357	111	110	True	0.05020217137767924	False
638	just	Hello, do you have any vacancies?	Yes, something just opened up.	Yes, something opened up.	What kind of apartment is it?	-16.132271766662598	-17.016304969787598	-1.4665701606056907	-1.7016304969787597	11	10	-13.33878481388092	-13.93761134147644	-1.2126168012619019	-1.2670555764978582	11	11	-65.76402819156647	-67.25600981712341	-1.9342361232813667	-2.0380609035491943	34	33	True	0.235060336373069	False
683	just	I think this spring is a good time for us to start looking.__eou__We should plan to move out of here before July. I'm tired of living in apartments.	I know, dear. I am too. But we've just been too busy to look for a house.	I know, dear. I am too. But we've been too busy to look for a house.	We need to find a good realtor.	-39.56625413894653	-37.54817247390747	-1.5217790053440974	-1.5019268989562988	26	25	-15.602180004119873	-15.254054069519043	-1.2001676926246057	-1.173388774578388	13	13	-161.95453190803528	-159.58832430839539	-2.024431648850441	-2.0201053709923467	80	79	True	-0.01985210638779855	False
690	just	Hello, are you interested in this Honda?	Hi, I am just looking.	Hi, I am looking.	It's a good car.	-14.615676641464233	-17.766067266464233	-1.3286978764967485	-1.7766067266464234	11	10	-7.51979386806488	-7.433490991592407	-0.751979386806488	-0.7433490991592407	10	10	-69.14257562160492	-72.23041152954102	-2.033605165341321	-2.1888003493800308	34	33	True	0.44790885014967485	False
693	just	Miss, may I help you?	Yes, I just wondered why the price between the ninth and tenth floor is so different.	Yes, I wondered why the price between the ninth and tenth floor is so different.	It's because of the view.	-51.291184186935425	-51.304856061935425	-2.3314174630425195	-2.443088383901687	22	21	-8.382692098617554	-8.151930451393127	-0.7620629180561412	-0.7410845864902843	11	11	-93.60200643539429	-93.36318814754486	-2.127318328077143	-2.171236933663834	44	43	True	0.1116709208591673	False
698	just	What is your favorite coffee?__eou__Irish coffee is my favorite. But I'm not particular on it.__eou__All right. Would you make coffee yourself when you are at home?	Not very often. Making coffee is a bit troublesome. Most of the time, I just buy takeout at Starbucks. And also, I quite like instant coffee.	Not very often. Making coffee is a bit troublesome. Most of the time, I buy takeout at Starbucks. And also, I quite like instant coffee.	I think instant coffee is becoming more and more popular. Though its taste is not perfect, it's really cheap and convenient.	-65.76533663272858	-64.9703232049942	-1.777441530614286	-1.804731200138728	37	36	-47.60596203804016	-47.78017044067383	-1.6415848978634537	-1.6475920841611664	29	29	-219.58001697063446	-218.95921194553375	-1.9605358658092362	-1.9726055130228266	112	111	True	0.027289669524442006	False
728	just	Hello, can I help you?__eou__Yes, my engine warning light is on.__eou__How long has it been on for?	Just since today.	Since today.	You can still drive, without problems.	-10.491139769554138	-9.287526488304138	-1.3113924711942673	-1.3267894983291626	8	7	-33.271570920944214	-33.5332213640213	-2.7726309100786843	-2.7944351136684418	12	12	-102.96960067749023	-102.00913679599762	-1.8387428692408971	-1.8547115781090475	56	55	True	0.015397027134895325	False
731	just	Do you eat a lot of healthy food?	Compared with healthy food, unhealthy food just tastes so much better. And anyway, I believe if you live a low stress Life and are active, you can get away with eating whatever you like. It's all in the mind.	Compared with healthy food, unhealthy food tastes so much better. And anyway, I believe if you live a low stress Life and are active, you can get away with eating whatever you like. It's all in the mind.	You have the point. I think cancer is caused by more worry than by the things we consume. Some good things you should try are cranberry juice, wild rice and yoghurt.	-116.43266606330872	-113.97954869270325	-2.328653321266174	-2.326113238626597	50	49	-124.22234153747559	-123.88581943511963	-2.9576747985113236	-2.949662367502848	42	42	-278.1361503601074	-275.376181602478	-2.6489157177153086	-2.647847900023827	105	104	True	-0.002540082639577168	False
753	just	This is the menu. What would you like to have?	I don't know what to have. If you don't mind, I'll just leave the choice to you.	I don't know what to have. If you don't mind, I'll leave the choice to you.	With pleasure, sir. May I suggest Steamed stuffed buns and deep-fried twisted dough sticks? They are popular breakfast among Chinese people.	-33.55427169799805	-28.711071014404297	-1.2427508036295574	-1.104271962092473	27	26	-91.94903481006622	-91.54455852508545	-2.7863343881838247	-2.7740775310631953	33	33	-168.2354234457016	-162.99049305915833	-2.2136239927066	-2.173206574122111	76	75	True	-0.13847884153708434	False
756	just	Food is less expensive in a cafeteria, because you serve yourself.__eou__How to do it?	Just pick up a tray, then put a knife, a fork, a spoon and a paper napkin on it and stand in the line.	Pick up a tray, then put a knife, a fork, a spoon and a paper napkin on it and stand in the line.	How long will it take to reach the buffet?	-56.61752223968506	-53.68159770965576	-1.7156824921116685	-1.6775499284267426	33	32	-26.321926474571228	-27.65643310546875	-1.8801376053265162	-1.9754595075334822	14	14	-162.16416728496552	-160.5415015220642	-2.2214269491091168	-2.2297430766953363	73	72	True	-0.0381325636849259	False
760	just	Let's decide what to order.__eou__I'll have a hamburger.__eou__The works?	No, just tomatoes, please. And large fries.	No, tomatoes, please. And large fries.	Anything to drink?	-24.00248670578003	-24.91856336593628	-1.6001657803853353	-1.7798973832811629	15	14	-7.164336681365967	-7.490329027175903	-0.8955420851707458	-0.9362911283969879	8	8	-93.76340556144714	-95.00547456741333	-1.8384981482636695	-1.9001094913482666	51	50	True	0.17973160289582757	False
788	just	Excuse me. Does this bus go by Tiananmen square?__eou__Yes, it does.__eou__At which stop should I get off?	There is a stop at Tiananmen Square. The stops will be announced on the bus both in English and Chinese. When the stop is coming, you just push the red button near the rear door if you want to get off.	There is a stop at Tiananmen Square. The stops will be announced on the bus both in English and Chinese. When the stop is coming, you push the red button near the rear door if you want to get off.	Okay, thanks very much.	-81.95790207386017	-82.45484268665314	-1.6070176877227484	-1.6490968537330628	51	50	-11.586434364318848	-11.862805366516113	-1.1586434364318847	-1.1862805366516114	10	10	-165.3927971124649	-166.16610872745514	-1.653927971124649	-1.678445542701567	100	99	True	0.04207916601031436	False
814	just	Hi, Mikel. What's with you? You look angry.	Nah, I just check my weight, I'm getting fatter.	Nah, I check my weight, I'm getting fatter.	True, you are getting a really pot belly, aren't you?	-40.0789852142334	-39.5817756652832	-2.226610289679633	-2.328339745016659	18	17	-38.14625310897827	-38.97583496570587	-2.119236283832126	-2.1653241647614374	18	18	-131.44771146774292	-131.78008377552032	-2.4342168790322765	-2.4864166750098176	54	53	True	0.10172945533702604	False
820	just	Hello, madam, I am sorry for keeping you waiting so long. Now please follow me and I will show you your table.__eou__Thank you. Is that a window table?	Yes, just as you have ordered.	Yes, as you have ordered.	It's very nice of you.	-17.80013930797577	-15.985183596611023	-1.483344942331314	-1.4531985087828203	12	11	-10.3847154378891	-10.85463261604309	-0.9440650398081	-0.9867847832766447	11	11	-129.00172781944275	-127.6540333032608	-1.92539892267825	-1.9341520197463757	67	66	True	-0.03014643354849378	False
870	just	How do you like the food?__eou__It tastes really great. Did you cook it?__eou__Yes. I made it this afternoon. Would you like some more?	OK, just a little though. I'm really full.	OK, a little though. I'm really full.	Oh. Would you like some soup instead?	-24.85502302646637	-30.08805525302887	-1.553438939154148	-2.0058703502019246	16	15	-19.677945852279663	-19.75345289707184	-1.513688142483051	-1.5194963766978338	13	13	-120.91509473323822	-126.2159435749054	-1.6793763157394197	-1.7776893461254282	72	71	True	0.4524314110477765	False
898	just	Can I help you, sir?__eou__Yes. Fill it up, please.__eou__OK. What kind of gas do you want?	I don't really know. I have just bought this new car. And it's the first time I've gotten gas for it.	I don't really know. I have bought this new car. And it's the first time I've gotten gas for it.	We have regular, super, and premium gasoline. This is a new car, so I'd recommend premium.	-55.946208000183105	-58.13038158416748	-1.8047163871026808	-1.937679386138916	31	30	-31.242159962654114	-31.342018485069275	-1.2016215370251582	-1.2054622494257414	26	26	-145.45808160305023	-147.74635565280914	-1.5474264000324494	-1.5886704908904208	94	93	True	0.13296299903623532	False
906	just	You sure are buying a lot of things online.__eou__Yes, I ordered a camera and some personal care stuff online yesterday. They will be delivered in two weeks.__eou__What are the advantages of buying online?	Sometimes you can save money and you can find things that you had difficulty finding in a store. sometimes it's just convenient, like doing it late at night and sometimes it's just fun.	Sometimes you can save money and you can find things that you had difficulty finding in a store. sometimes it's convenient, like doing it late at night and sometimes it's fun.	The idea of doing it at night is interesting. Maybe I'll try it some day.	-90.59187746047974	-88.10344076156616	-2.1569494633447555	-2.202586019039154	42	40	-38.60103225708008	-38.0544810295105	-1.7545923753218218	-1.7297491377050227	22	22	-242.85557615756989	-239.82058823108673	-2.093582553082499	-2.103689370448129	116	114	True	0.045636555694398506	False
925	just	Hello, I want to order an Easy-own package. What would you recommend?__eou__Which function do you use more, making calls or sending short messages?__eou__About the same. But I'm looking for a job, so I have to answer the phone often.	Then I recommend this package to you. You can receive all the calls free by paying just 10 yuan a month.	Then I recommend this package to you. You can receive all the calls free by paying 10 yuan a month.	That's good. How can I order it?	-57.749725341796875	-55.716156005859375	-2.0624901907784596	-2.0635613335503473	28	27	-16.586162447929382	-16.68197000026703	-1.184725889137813	-1.1915692857333593	14	14	-233.33674573898315	-231.3989839553833	-2.2012900541413507	-2.2037998471941265	106	105	True	0.0010711427718876898	False
