particle	train_fold	layer_index	position_label	position_order	corruption_mode	patch_scope	onset_tokens	mean_clean_log_prob_per_token	mean_corrupted_log_prob_per_token	mean_patched_log_prob_per_token	mean_raw_delta_per_token	mean_restoration	mean_restoration_clipped	row_count	source_item_count	site_metric	ranking_score
not	0	17	utterance_final	0	prompt_without	utterance_final	1	-2.312281548504978	-2.497511853149993	-2.495436243652063	0.002075609497929654	0.013195833837388505	0.02252909330779868	283	14	restoration	0.013195833837388505
not	0	18	utterance_final	0	prompt_without	utterance_final	1	-2.312281548504978	-2.497511853149993	-2.4961289027909888	0.0013829503590040374	0.009745616318888258	0.018791426548309727	283	14	restoration	0.009745616318888258
not	0	25	utterance_final	0	prompt_without	utterance_final	1	-2.312281548504978	-2.497511853149993	-2.496714968340914	0.0007968848090787554	0.006251948668285192	0.010879917915237543	283	14	restoration	0.006251948668285192
not	0	22	utterance_final	0	prompt_without	utterance_final	1	-2.312281548504978	-2.497511853149993	-2.4967618312405233	0.0007500219094694943	0.005767301337244621	0.014483651947013745	283	14	restoration	0.005767301337244621
not	0	20	utterance_final	0	prompt_without	utterance_final	1	-2.312281548504978	-2.497511853149993	-2.496787069458345	0.0007247836916479461	0.0054411856908994334	0.015401324724139595	283	14	restoration	0.0054411856908994334
not	0	21	utterance_final	0	prompt_without	utterance_final	1	-2.312281548504978	-2.497511853149993	-2.496899289448847	0.000612563701146024	0.004974085191364774	0.014062231770116443	283	14	restoration	0.004974085191364774
not	0	2	utterance_final	0	prompt_without	utterance_final	1	-2.312281548504978	-2.497511853149993	-2.4964659790357193	0.0010458741142733176	0.004891417080182853	0.01786972472876527	283	14	restoration	0.004891417080182853
not	0	23	utterance_final	0	prompt_without	utterance_final	1	-2.312281548504978	-2.497511853149993	-2.4968518566565194	0.0006599964934731163	0.004815403845279083	0.013834795405107694	283	14	restoration	0.004815403845279083
not	0	19	utterance_final	0	prompt_without	utterance_final	1	-2.312281548504978	-2.497511853149993	-2.496813539329608	0.0006983138203848001	0.004756204930859729	0.014952914464684485	283	14	restoration	0.004756204930859729
not	0	27	utterance_final	0	prompt_without	utterance_final	1	-2.312281548504978	-2.497511853149993	-2.496890318277128	0.0006215348728646852	0.004274282890271175	0.00813707345989558	283	14	restoration	0.004274282890271175
not	0	24	utterance_final	0	prompt_without	utterance_final	1	-2.312281548504978	-2.497511853149993	-2.497039159489479	0.0004726936605137102	0.0037662453125295943	0.011072563752958672	283	14	restoration	0.0037662453125295943
not	0	26	utterance_final	0	prompt_without	utterance_final	1	-2.312281548504978	-2.497511853149993	-2.497000955680067	0.0005108974699259847	0.0036142341205550846	0.00821263917270973	283	14	restoration	0.0036142341205550846
not	0	28	utterance_final	0	prompt_without	utterance_final	1	-2.312281548504978	-2.497511853149993	-2.4970272758199714	0.0004845773300211625	0.00321042186680527	0.007207942748243898	283	14	restoration	0.00321042186680527
not	0	29	utterance_final	0	prompt_without	utterance_final	1	-2.312281548504978	-2.497511853149993	-2.4971003935419067	0.00041145960808605236	0.002795663104138803	0.006278671564984875	283	14	restoration	0.002795663104138803
not	0	1	utterance_final	0	prompt_without	utterance_final	1	-2.312281548504978	-2.497511853149993	-2.4970468300005733	0.0004650231494195417	0.0019411757057986843	0.014665428872918695	283	14	restoration	0.0019411757057986843
not	0	30	utterance_final	0	prompt_without	utterance_final	1	-2.312281548504978	-2.497511853149993	-2.4973408857388724	0.00017096741112057108	0.0014301289963018237	0.004695078840670797	283	14	restoration	0.0014301289963018237
not	0	31	utterance_final	0	prompt_without	utterance_final	1	-2.312281548504978	-2.497511853149993	-2.497511853149993	0.0	0.0	0.0	283	14	restoration	0.0
not	0	0	utterance_final	0	prompt_without	utterance_final	1	-2.312281548504978	-2.497511853149993	-2.497708347431948	-0.00019649428195465463	-0.0015856155414183859	0.005948886189413504	283	14	restoration	-0.0015856155414183859
not	1	10	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.189828508951141	0.028547024237370554	0.17934192055526305	0.18295163980487603	217	14	restoration	0.17934192055526305
not	1	11	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.1903663730804097	0.02800916010810201	0.17731040218966063	0.1800351491322473	217	14	restoration	0.17731040218966063
not	1	9	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.1909696696734065	0.02740586351510527	0.1749247418271096	0.18248666293544538	217	14	restoration	0.1749247418271096
not	1	12	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.1925628650509243	0.025812668137587313	0.1639858925663861	0.16915309875659723	217	14	restoration	0.1639858925663861
not	1	8	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.1928048728581224	0.025570660330389523	0.16380058553823304	0.16970519009806612	217	14	restoration	0.16380058553823304
not	1	7	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.197444321838574	0.020931211349937952	0.12589179822293137	0.13828333015316677	217	14	restoration	0.12589179822293137
not	1	13	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.2028835273747385	0.015492005813773208	0.09978087406674395	0.10410736045211728	217	14	restoration	0.09978087406674395
not	1	6	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.202770364322695	0.01560516886581712	0.09745472602822727	0.10778949615020361	217	14	restoration	0.09745472602822727
not	1	5	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.206895575906361	0.011479957282150769	0.0754107209964393	0.08395392137874493	217	14	restoration	0.0754107209964393
not	1	14	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.2083748572339092	0.010000675954602491	0.06667488025861511	0.07422427325971648	217	14	restoration	0.06667488025861511
not	1	4	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.209485834325288	0.008889698863224068	0.0603938319551855	0.06738445036225407	217	14	restoration	0.0603938319551855
not	1	15	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.212377986166401	0.005997547022110769	0.042826585374625345	0.04739636275908548	217	14	restoration	0.042826585374625345
not	1	16	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.213044085715319	0.005331447473193041	0.03810656487402338	0.04303964018055382	217	14	restoration	0.03810656487402338
not	1	3	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.214289782315913	0.004085750872599265	0.028409822442646896	0.03942853603267664	217	14	restoration	0.028409822442646896
not	1	17	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.215491430517777	0.0028841026707348808	0.02095608749888193	0.026494229126824514	217	14	restoration	0.02095608749888193
not	1	18	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.2159178409732614	0.0024576922152505613	0.017675644006199233	0.022602921717615885	217	14	restoration	0.017675644006199233
not	1	19	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.2161936244046694	0.002181908783842493	0.016445543829855348	0.020659123995757967	217	14	restoration	0.016445543829855348
not	1	24	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.21637497270284	0.0020005604856716116	0.015719482038937985	0.018973139586221398	217	14	restoration	0.015719482038937985
not	1	2	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.2163474622553148	0.002028070933197249	0.01545693582334946	0.02927509263058733	217	14	restoration	0.01545693582334946
not	1	1	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.2164397330602705	0.001935800128241242	0.01539433065315773	0.02495046987456207	217	14	restoration	0.01539433065315773
not	1	21	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.2164818078850503	0.0018937253034614773	0.014532331755586358	0.018862438718330325	217	14	restoration	0.014532331755586358
not	1	20	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.2164978160948294	0.0018777170936823836	0.013822557021613068	0.019263358902110405	217	14	restoration	0.013822557021613068
not	1	23	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.2166385291045985	0.0017370040839134791	0.01331531213233751	0.018224106255257642	217	14	restoration	0.01331531213233751
not	1	22	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.2166899812314282	0.0016855519570837146	0.013049961700551454	0.018814266069051625	217	14	restoration	0.013049961700551454
not	1	26	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.2174819559926777	0.0008935771958342419	0.007995960646477679	0.011732940119979818	217	14	restoration	0.007995960646477679
not	1	25	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.217564245743412	0.0008112874450995254	0.007070508982945455	0.011738603538646964	217	14	restoration	0.007070508982945455
not	1	27	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.2178056154244827	0.0005699177640289878	0.005477166211174877	0.008483087648851955	217	14	restoration	0.005477166211174877
not	1	28	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.217900977391774	0.00047455579673803816	0.00418214930623955	0.007826144345133153	217	14	restoration	0.00418214930623955
not	1	29	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.2181299929202485	0.0002455402682633635	0.0023554158052138128	0.006508492433164548	217	14	restoration	0.0023554158052138128
not	1	30	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.2181920069602863	0.00018352622822535015	0.002092053898537774	0.004661111258836061	217	14	restoration	0.002092053898537774
not	1	31	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.2183755331885116	0.0	0.0	0.0	217	14	restoration	0.0
not	1	0	utterance_final	0	prompt_without	utterance_final	1	-2.0640874040291854	-2.2183755331885116	-2.218522588899443	-0.00014705571093108708	-0.0007279470221680057	0.006012599117125721	217	14	restoration	-0.0007279470221680057
