source_dataset	dataset_role	source_row_index	id	word	subset	generated_from	n_candidates	n_items	mean_candidates_per_item	mean_own_context_log_prob_advantage	median_own_context_log_prob_advantage	mean_own_context_log_prob_advantage_per_token	own_context_win_rate	weighted_own_context_win_rate	weighted_own_context_log_prob_advantage	top1_own_context_win_rate	top1_mean_own_context_log_prob_advantage	mean_unique_samples_obtained	min_unique_samples_obtained	mean_sample_draw
not	meaning_control	23	1154	not	h	P	50	1	50.0	0.4799912261962891	0.22039973735809326	0.009236694827452874	0.58	0.10772732130506471	-0.6147158401880429	1.0	1.1252772808074951	50.0	50	25.5
not	meaning_control	23	1154	not	h	P_prime	50	1	50.0	0.7742142534255981	0.5103619694709778	0.018758395033253612	0.72	0.754950947384932	0.3853207981145985	1.0	1.109528422355652	50.0	50	26.64
not	meaning_control	24	1570	not	h	P	50	1	50.0	8.396993017196655	7.15181303024292	0.14438129425216684	0.98	1.0	4.883285721960748	0.0	-0.5724529027938843	50.0	50	25.5
not	meaning_control	24	1570	not	h	P_prime	50	1	50.0	5.944834794998169	6.2457775473594666	0.09760935507574224	0.94	0.9999060504630507	0.5653711281907253	1.0	6.413570165634155	50.0	50	25.5
not	meaning_control	25	1602	not	h	P	50	1	50.0	4.2600788450241085	4.068290412425995	0.09839671744987337	0.98	0.9999998240813444	4.357970196519053	1.0	2.9528521299362183	50.0	50	25.5
not	meaning_control	25	1602	not	h	P_prime	50	1	50.0	5.242405133247376	4.772263169288635	0.11839412666745783	0.98	0.9999999999999957	3.3965591731572973	1.0	9.44611632823944	50.0	50	25.5
not	meaning_control	26	1647	not	h	P	50	1	50.0	14.528745341300965	14.193084359169006	0.24478655329745813	1.0	1.0	12.85369145571034	1.0	23.624151945114136	50.0	50	25.5
not	meaning_control	26	1647	not	h	P_prime	50	1	50.0	21.53813221693039	22.556894898414612	0.37039820600586215	1.0	1.0	1.964704744739746	1.0	30.05642592906952	50.0	50	25.5
not	meaning_control	27	1686	not	h	P	50	1	50.0	17.095975365638733	16.27089536190033	0.4606021412561359	1.0	1.0	13.781358742426129	1.0	17.88902235031128	50.0	50	26.52
not	meaning_control	27	1686	not	h	P_prime	50	1	50.0	24.052301740646364	22.056589901447296	0.5142087253187306	1.0	1.0	23.354911142214917	1.0	31.1513946056366	50.0	50	25.5
not	meaning_control	28	1697	not	h	P	50	1	50.0	1.809740710258484	1.416779637336731	0.026911122757297668	0.74	0.0005268689956477341	-2.053471071456281	1.0	3.924469947814941	50.0	50	25.5
not	meaning_control	28	1697	not	h	P_prime	50	1	50.0	5.373367002010346	4.7967182993888855	0.10233000813430543	0.98	0.9999999913177741	5.745423437714532	1.0	4.2924535274505615	50.0	50	25.5
not	meaning_control	29	1700	not	h	P	50	1	50.0	2.4379660367965696	2.0979999899864197	0.06521867490939201	0.92	0.9979037853510854	1.4575048090704499	1.0	1.4682179689407349	50.0	50	25.66
not	meaning_control	29	1700	not	h	P_prime	50	1	50.0	3.7631716680526734	2.431893050670624	0.08329600651473801	0.9	0.7347791702933409	0.11837770279915423	1.0	1.5786516666412354	50.0	50	25.5
