id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	observer_mode	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
745	only	Good morning, I want to send this parcel to Taiwan.__eou__Airmail or surface mail?__eou__How long would surface mail take, compared with airmail?	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would only take 1 to 2 weeks.	Oh, anything up to 3 or 4 months for surface mail. It depends on the sailing of the ships. Airmail would take 1 to 2 weeks.	How much would this parcel cost me by airmail?	-139.11530566215515	-137.78094267845154	-3.3122691824322654	-3.3605107970354036	42	41	-33.054147362709045	-33.25190091133118	-1.9443616095711203	-1.955994171254775	17	17	-396.17035043239594	-395.01925253868103	-3.7025266395551024	-3.7265967220630287	107	106	True	False	0.04824161460313814	False
794	only	Can I have the window seat over there?__eou__Sorry, sir. That table has been booked.	Well, in that case, this table is the only choice.	Well, in that case, this table is the choice.	Actually you can have a window seat if you don't mind a ten-minute wait.	-86.90789878368378	-90.97741782665253	-4.828216599093543	-5.351612813332501	18	17	-53.620983958244324	-56.4705650806427	-2.4373174526474695	-2.566843867301941	22	22	-291.22843623161316	-298.13416969776154	-4.160406231880188	-4.3207850680835005	70	69	True	False	0.5233962142389581	False
797	only	Good evening, may I help you?__eou__I would like to book a table for six tonight.	Sorry, sir. We have only double tables left.	Sorry, sir. We have double tables left.	What a pity. Can you recommend a nice restaurant near here?	-106.30417287349701	-107.24264943599701	-6.644010804593563	-7.149509962399801	16	15	-41.217053055763245	-33.34443140029907	-2.2898362808757358	-1.8524684111277263	18	18	-289.0029958486557	-282.23088026046753	-4.515671810135245	-4.479855242229643	64	63	True	False	0.5054991578062378	False
871	only	Tom, how do you think of second-hand goods?__eou__Why did you ask that? Do you want to buy the used goods?__eou__I'm considering buying a second-hand computer for I'm short of money now.	You know the car I'm driving, which is still in good condition though it is second-hand. And it only cost me 300 dollars. It was so cheap.	You know the car I'm driving, which is still in good condition though it is second-hand. And it cost me 300 dollars. It was so cheap.	But do you really mean that the second - hand goods are just as good as the new ones?	-154.74677801132202	-155.23335027694702	-3.9678661028544107	-4.085088165182817	39	38	-50.91569709777832	-50.97812032699585	-2.036627883911133	-2.039124813079834	25	25	-461.56607460975647	-462.11891531944275	-3.7833284804078398	-3.819164589416882	122	121	True	False	0.11722206232840593	False
876	only	I like Chinese food.__eou__I like Chinese food, too. I like dumplings best.__eou__At school, we sometimes have Chinese food for lunch.	That's good. We eat Chinese food only at the Chinese restaurant.	That's good. We eat Chinese food at the Chinese restaurant.	My mother can make some Chinese food.	-81.57071447372437	-74.6986175775528	-4.293195498617072	-4.1499231987529335	19	18	-31.15625262260437	-31.826662302017212	-2.396634817123413	-2.4482047924628625	13	13	-309.2507053613663	-303.02356255054474	-4.016242926770991	-3.987152138822957	77	76	True	False	-0.14327229986413847	False
915	only	Steven, we are preparing a martial arts show for the New Year's party. Would you like to join us?	I'd love to! But I have never learned martial arts, and there is only a month left before the New Year.	I'd love to! But I have never learned martial arts, and there is a month left before the New Year.	That's OK. A month is enough for you to learn the basic movements. It would be great to have you with us on the show.	-106.53051221370697	-111.71659576892853	-3.5510170737902325	-3.8522964058251215	30	29	-79.6032692193985	-78.12921929359436	-2.3412726240999557	-2.2979182145174812	34	34	-300.96816658973694	-304.7140678167343	-3.2362168450509348	-3.3121094327905904	93	92	True	False	0.301279332034889	False
951	only	Have you got any outdoor interests?	Yes. My only recreation is skateboarding.	Yes. My recreation is skateboarding.	Oh, I know it. It is included in extreme sports. I think it's too dangerous for me.	-104.84601736068726	-99.697669506073	-7.48900124004909	-7.669051500467154	14	13	-93.50328350067139	-90.32607901096344	-3.46308457409894	-3.3454103337393866	27	27	-275.09498250484467	-266.76122093200684	-5.094351527867494	-5.03323058362277	54	53	True	False	0.1800502604180636	False
965	only	Excuse me, where is the Beijing Railway Station?__eou__You can take the subway to get there.__eou__How long will it take to get there?	It takes only ten minutes.	It takes ten minutes.	May I take a bus or a taxi to get there?	-67.71363079547882	-69.1021500825882	-6.155784617770802	-6.910215008258819	11	10	-36.10356307029724	-33.00963532924652	-2.123739004135132	-1.94174325466156	17	17	-283.0241696834564	-281.3228505849838	-3.877043420321321	-3.9072618136803308	73	72	True	False	0.7544303904880172	False
966	only	Excuse me, can you tell me where Main Street is?__eou__Turn left at the second light and then go straight for two blocks.__eou__Is it far?	No. It's only a five-minute walk. You can't miss it.	No. It's a five-minute walk. You can't miss it.	Thanks a lot.	-71.01282930374146	-69.41589117050171	-3.3815633001781644	-3.4707945585250854	21	20	-20.750437259674072	-20.315075278282166	-2.3056041399637857	-2.257230586475796	9	9	-289.18601417541504	-287.13384795188904	-3.755662521758637	-3.778076946735382	77	76	True	False	0.08923125834692103	False
987	only	Where do these flower vases come from?__eou__They are made a town nearby. The flower vases are made of porcelain and covered with tiny bamboo sticks.__eou__Are they breakable?	No. They are not only ornamental, but also useful.	No. They are not ornamental, but also useful.	No wonder it's so expensive.	-75.68078851699829	-80.47587823867798	-4.204488250944349	-4.733875190510469	18	17	-37.9163213968277	-40.839478492736816	-3.1596934497356415	-3.403289874394735	12	12	-373.5621883869171	-381.2832428216934	-4.555636443742892	-4.707200528662882	82	81	True	False	0.5293869395661197	False
1010	only	In 1986, a New Zealander Hackett popularized Bungee as a commercialized sport of mass entertainment. This sport is very challenging. It is a test of people's psychological ability of endurance. Especially when descending, as if they are watching a fast forward tape and when they bounce back, they sway around. The timid people will shrink back at the sight of it. Even if they jump off, they find it hard to avoid screaming with closed eyes. No wonder people give the title' brave' to anyone who jumps off.__eou__You see, the bungee participants take a deep breath when they stand at the starting spot and then, like diving, their heads are over heels and they jump off into the realm of the combination of heaven and earth. The wind roars at their ears and their bodies rapidly descend. They do not even have enough time to do several gymnastic movements and they are rebounded to the upper air by the cord.__eou__Entrusting life to the care of a rope indeed requires infinite courage.	"A young French fellow recalled his first bungee experience and said, "" When I fastened the cord and walked to the platform, I was extremely nervous. When I looked down, I was nervous even more. If the cord had broken, I would be knocked to' bakemeat'. However, I knew my worries were unwanted. I was afraid if I retreated others might say something about me. I had to harden my heart and impose my head downward. I only felt wind wiring at my ears. My body rapidly descended. I thought that after only seven or eight seconds I was rebounded to upper air by the cord. In fact it was 30 seconds. Maybe because of my nervousness, I only felt seven or eight seconds. When rebounding to the high altitude, I felt a sudden sense of relief. I did not feel nervous very much, but very comfortable. """	"A young French fellow recalled his first bungee experience and said, "" When I fastened the cord and walked to the platform, I was extremely nervous. When I looked down, I was nervous even more. If the cord had broken, I would be knocked to' bakemeat'. However, I knew my worries were unwanted. I was afraid if I retreated others might say something about me. I had to harden my heart and impose my head downward. I felt wind wiring at my ears. My body rapidly descended. I thought that after seven or eight seconds I was rebounded to upper air by the cord. In fact it was 30 seconds. Maybe because of my nervousness, I felt seven or eight seconds. When rebounding to the high altitude, I felt a sudden sense of relief. I did not feel nervous very much, but very comfortable. """	It is hard to come by in life that you experience this kind of' comfortable'	-553.4713845252991	-548.2972235679626	-2.991737213650265	-3.0126221075162785	185	182	-94.98138666152954	-94.26853585243225	-4.317335757342252	-4.28493344783783	22	22	-1492.0794748067856	-1486.1924630403519	-3.445911027267403	-3.456261541954307	433	430	True	False	0.020884893866013332	False
1038	only	Can I order take-out here?	We only have spring rolls today for take-out.	We have spring rolls today for take-out.	Then could I have four orders, please?	-103.915771484375	-103.66851806640625	-6.927718098958334	-7.404894147600446	15	14	-51.90098440647125	-51.75788152217865	-3.7072131718908037	-3.696991537298475	14	14	-226.89060413837433	-226.5026434659958	-5.402157241389865	-5.524454718682824	42	41	True	False	0.4771760486421126	False
1099	only	How long is the warranty?__eou__We guarantee our product for two years.__eou__How about the repairs after the warranty expire? Are you responsible for the fixing if the machine breaks down after the warranty period?	Yes. All repairs are billed at cost. We'll only bill you for parts. The on-site service is $ 300 a year after the warranty.	Yes. All repairs are billed at cost. We'll bill you for parts. The on-site service is $ 300 a year after the warranty.	Will you supply spare parts if we want them?	-165.0969580411911	-154.16449344158173	-4.586026612255308	-4.404699812616621	36	35	-38.543195962905884	-39.09028697013855	-2.5695463975270587	-2.60601913134257	15	15	-456.0868009328842	-445.66581332683563	-4.302705669178153	-4.244436317398435	106	105	True	False	-0.18132679963868714	False
1142	only	Look! Allen has the mic!	I thought he only liked to listen!	I thought he liked to listen!	That was before he heard Stanley sing! I guess he couldn't stand it any more, so he decided to give it a try himself!	-80.11601400375366	-81.94527578353882	-6.1627703079810505	-6.828772981961568	13	12	-88.50082969665527	-90.60360431671143	-2.681843324141069	-2.7455637671730737	33	33	-257.29878783226013	-261.2587077617645	-4.360996403936612	-4.504460478651112	59	58	True	False	0.6660026739805174	False
1272	only	Excuse me, but can you tell me the way to the Today Mall?__eou__Yes, go down the fifth street. You won't miss it.__eou__How long will it take me to get there?	It's only about 10 minutes' walk.	It's about 10 minutes' walk.	Thank you very much.	-50.547420501708984	-47.39170837402344	-3.3698280334472654	-3.3851220267159596	15	14	-12.732517957687378	-12.355514287948608	-1.2732517957687377	-1.2355514287948608	10	10	-283.88899517059326	-280.35994148254395	-3.504802409513497	-3.5044992685317995	81	80	True	False	0.015293993268694184	False
1368	only	Excuse me. How much is the chocolate bar?__eou__One dollar.__eou__So, I can have five for five dollars?	Actually, you can only have four.	Actually, you can have four.	Oh, yeah. I forgot tax. Give me four then, please.	-63.93820762634277	-63.91367149353027	-4.918323663564829	-5.3261392911275225	13	12	-58.38061797618866	-58.025561690330505	-2.919030898809433	-2.9012780845165254	20	20	-320.9647641181946	-320.6111726760864	-4.3967775906602	-4.452932953834534	73	72	True	False	0.40781562756269363	False
1446	only	Excuse me. Have you got the time?__eou__My watch says half past five.__eou__Does your watch keep good time?	Oh yeah. It loses only a few seconds in the whole month.	Oh yeah. It loses a few seconds in the whole month.	Thanks a lot.	-90.4166259765625	-87.01565551757812	-4.758769788240132	-4.8342030843098955	19	18	-19.37127912044525	-20.050417065620422	-2.152364346716139	-2.2278241184022693	9	9	-267.9584673643112	-265.2904567718506	-3.9405656965339886	-3.9595590562962775	68	67	True	False	0.07543329606976368	False
1492	only	Now I'm sure we'll never get all our things back. They're so clever these criminals. What's the point of collecting beautiful things for other people to steal?	I only wish it were this time yesterday.	I wish it were this time yesterday.	Think how happy we were. Now this.Things always go wrong.	-90.8620343208313	-86.31168031692505	-6.490145308630807	-6.63936002437885	14	13	-63.03302538394928	-63.28009653091431	-3.317527651786804	-3.3305313963639107	19	19	-326.84213721752167	-322.5943353176117	-4.477289550924954	-4.480476879411274	73	72	True	False	0.1492147157480428	False
1493	only	Jane! What an enchanting skirt you have on!__eou__Thank you! Guess how much it costs.__eou__Bright colors, smooth material, exquisite craftsmanship, soft lines ... Darling, it looks elegant on you! It can't be any cheap stuff. Something around two hundred, I guess.	Your offer is way off the mark. It set me back only sixty-five.	Your offer is way off the mark. It set me back sixty-five.	Then you got a windfall! Was sixty-five the original price, or did you get a special discount?	-98.52452027797699	-97.0287698507309	-4.691643822760809	-4.851438492536545	21	20	-74.02296376228333	-71.86063694953918	-2.741591250454938	-2.661505072205155	27	27	-549.4702749252319	-545.8298444747925	-4.5789189577102665	-4.586805415754559	120	119	True	False	0.15979466977573598	False
1538	only	Excuse me. Would you tell me where The People's Park is?__eou__The People's Park is located on Nanjing Road, near Limbo road, just on the opposite side of the International Hotel.__eou__How long will it take me to get there?	Only about twenty minutes.	About twenty minutes.	I'm not going in the wrong direction, am I?	-74.60046601295471	-71.04431366920471	-7.460046601295471	-7.8938126299116345	10	9	-37.842509150505066	-36.08757925033569	-2.2260299500297096	-2.1227987794315113	17	17	-373.5481778383255	-368.1999862194061	-3.973916785514101	-3.959139636767808	94	93	True	False	0.4337660286161631	False
1553	only	Our housing problem is a highly complicated issue.__eou__It is true. I think we should change some policies.__eou__Right. Like our LPF program. The mortgage size is linked with the amount of savings households have accumulated on their LPF accounts.	Indeed, it's unfair. Households with higher salaries receive larger LPF contributions and thus qualify for larger loans. Lower-income households, on the other hand, can only get smaller loans, or perhaps nothing if they could not afford to purchase any housing.	Indeed, it's unfair. Households with higher salaries receive larger LPF contributions and thus qualify for larger loans. Lower-income households, on the other hand, can get smaller loans, or perhaps nothing if they could not afford to purchase any housing.	Like you and me!	-195.24376034736633	-200.87239956855774	-3.4864957204886844	-3.65222544670105	56	55	-39.4814453125	-39.0654296875	-3.94814453125	-3.90654296875	10	10	-558.6091622114182	-563.8341263532639	-4.296993555472447	-4.3708071810330535	130	129	True	False	0.1657297262123656	False
1562	only	Did you watch the finale last night? My favorite singer won!	Oh, I love him too. He not only sings well but shows perseverance when he encounters difficulties in the contest.	Oh, I love him too. He not sings well but shows perseverance when he encounters difficulties in the contest.	Yeah, he got booted after his initial performance in the audition, but he did not give up. He then tried at another two auditions.	-166.0492172241211	-176.66696166992188	-5.9303291865757535	-6.543220802589699	28	27	-123.75680494308472	-121.09535670280457	-3.5359087126595634	-3.459867334365845	35	35	-387.3648406267166	-395.36013066768646	-4.723961471057519	-4.880989267502302	82	81	True	False	0.6128916160139459	False
1577	only	Excuse me, can you tell me where central Park Street is?__eou__Turn right at the third light and then go straight for two blocks.__eou__Is it far?	No. It's only a ten-minute walk.	No. It's a ten-minute walk.	I see. Thanks a lot.	-69.88352310657501	-68.22489809989929	-4.658901540438334	-4.8732070071356635	15	14	-31.131030201911926	-31.809049367904663	-2.594252516825994	-2.6507541139920554	12	12	-321.2761924266815	-320.31432592868805	-4.283682565689087	-4.328571972009298	75	74	True	False	0.2143054666973292	False
1579	only	Excuse me, how do I get to the Forbidden City?__eou__Follow this road and turn right at the second intersection. It'll be right there.__eou__Is it far?	No, it should only take you about 15 minutes by foot.	No, it should take you about 15 minutes by foot.	Thank you.	-63.024662017822266	-63.205448150634766	-3.3170874746222245	-3.5114137861463757	19	18	-11.611086964607239	-11.096904873847961	-1.4513858705759048	-1.3871131092309952	8	8	-282.7037274837494	-282.3703315258026	-3.6714769803084337	-3.7153990990237187	77	76	True	False	0.19432631152415114	False
1602	only	How is your house hunting going?__eou__Not very well. I haven’t found anything within my price range yet.__eou__How much are you looking to spend?	I can only afford about 300 pounds a month.	I can afford about 300 pounds a month.	Looks like you’re not going to get more than a bedroom in a shared flat with that.	-83.23448944091797	-80.24386596679688	-5.202155590057373	-5.349591064453125	16	15	-93.39737820625305	-90.82305574417114	-3.891557425260544	-3.784293989340464	24	24	-388.87741255760193	-383.3909959793091	-4.521830378576767	-4.510482305638931	86	85	True	False	0.14743547439575178	False
1624	only	Hi, I want to check out.__eou__Okay. Come with me.__eou__Can I pay by a credit card?	Sorry, you can only pay cash.	Sorry, you can pay cash.	OK. Here is the money.	-61.868836522102356	-73.60470688343048	-4.75914127093095	-6.1337255736192065	13	12	-24.141849040985107	-21.737611293792725	-2.0118207534154258	-1.8114676078160603	12	12	-288.9386067390442	-298.2655701637268	-4.5863270910959395	-4.810735002640755	63	62	True	False	1.3745843026882563	True
1706	only	You see, the bungee participants take a deep breath when they stand at the starting spot and then, like diving, their heads are over heels and they jump off into the realm of the combination of heaven and earth The wind roars at their ears and their bodies rapidly descend. They do not even have enough time to do several gymnastic movements and they are rebounded to the upper air by the cord.__eou__Entrusting life to the care of a rope indeed requires infinite courage.	A young French fellow recalled his first bungee experience and said, When I fastened the cord and walked to the platform, I was extremely nervous. When I looked down, I was nervous even more.If the cord had broken, I would be knocked to bake meat. However, I knew my worries were unwanted. I was afraid if I retreated others might say something about me. I had to harden my heart and impose my head downward. I only felt wind wiring at my ears. My body rapidly descended. I thought that after only seven or eight seconds I was rebounded to upper air by the cord. In fact it was 30 seconds. Maybe because of my nervousness, I only felt seven or eight seconds. When rebounding to the high altitude, I felt a sudden sense of relief. I did not feel nervous very much, but very comfortable.	A young French fellow recalled his first bungee experience and said, When I fastened the cord and walked to the platform, I was extremely nervous. When I looked down, I was nervous even more.If the cord had broken, I would be knocked to bake meat. However, I knew my worries were unwanted. I was afraid if I retreated others might say something about me. I had to harden my heart and impose my head downward. I felt wind wiring at my ears. My body rapidly descended. I thought that after seven or eight seconds I was rebounded to upper air by the cord. In fact it was 30 seconds. Maybe because of my nervousness, I felt seven or eight seconds. When rebounding to the high altitude, I felt a sudden sense of relief. I did not feel nervous very much, but very comfortable.	It is hard to come by in life that you experience this kind of comfortable!	-566.5779219865799	-563.6103583574295	-3.147655122147666	-3.184239312753839	180	177	-72.7748771905899	-72.93217372894287	-3.465470342409043	-3.472960653759184	21	21	-1098.77162027359	-1095.9398993253708	-3.555895211241392	-3.5815029389718	309	306	True	False	0.03658419060617302	False
1817	only	What’s the matter, dear?__eou__Something awful happened. We went to the Portobello Road, and someone stole my handbag.__eou__Oh, dear. Did you lose a lot of money?	No. Only a few pounds. But my passport was in the bag. That’what I’m really worried about.	No. A few pounds. But my passport was in the bag. That’what I’m really worried about.	You must tell your embassy about it. And I think they’ll issue you with a new one.	-109.7344206571579	-114.69664311408997	-3.7839455399019966	-4.09630868264607	29	28	-76.06481969356537	-75.82360875606537	-3.0425927877426147	-3.0329443502426146	25	25	-420.8685185909271	-425.6877815723419	-3.8611790696415333	-3.94155353307724	109	108	True	False	0.3123631427440734	False
1888	only	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.	-141.58885776996613	-138.85845005512238	-4.567382508708585	-4.628615001837413	31	30	-54.58599388599396	-57.19185221195221	-2.872947046631261	-3.01009748483959	19	19	-487.4181823730469	-487.2918629646301	-4.471726443789421	-4.511961694116946	109	108	True	False	0.06123249312882795	False
1891	only	I work so hard that I do not have the energy to exercise.__eou__That is just an excuse. You can always find some time to exercise.__eou__But I work hard all the time for long hours. Often I have no time for lunch. Yet, I am still getting fatter.	Bill, you know that work is not the same as exercise as it is stressful but not relaxing. And skipping meals will not help you lose weight.In fact your body will only store fat if you miss meals.	Bill, you know that work is not the same as exercise as it is stressful but not relaxing. And skipping meals will not help you lose weight.In fact your body will store fat if you miss meals.	I know you're right, but what can I do?	-191.15126085281372	-186.76701402664185	-4.067048103251356	-4.06015247884004	47	46	-34.441041231155396	-34.332210302352905	-2.02594360183267	-2.0195417824913475	17	17	-502.45350539684296	-497.78330051898956	-3.6675438350134524	-3.6601713273455116	137	136	True	False	-0.006895624411315637	False
1895	only	Hello. This is the Stewart Resident.__eou__Hello. Is Mr. Stewart there?__eou__This is Mr. Stewart. Who’s this?	I’m calling from Bell Canada. We are currently offering a great deal on long distance calling, only $ 17 a month. With this plan you get 500 minutes of long distance calls each month without any additional charges.	I’m calling from Bell Canada. We are currently offering a great deal on long distance calling, $ 17 a month. With this plan you get 500 minutes of long distance calls each month without any additional charges.	I’m sorry. I’m not interested in it.	-166.11243534088135	-164.00964069366455	-3.3222487068176267	-3.347135524360501	50	49	-35.847107887268066	-36.12448191642761	-2.240444242954254	-2.2577801197767258	16	16	-407.63860297203064	-405.7595171928406	-3.7744315090002836	-3.792145020493837	108	107	True	False	0.02488681754287425	False
1938	only	What’s the matter, dear?__eou__Something awful happened. We went to the Portobello Road, and someone stole my handbag.__eou__Oh, dear. Did you lose a lot of money?	No. Only a few pounds. But my passport was in the bag. That’what I’m really worry about.	No. A few pounds. But my passport was in the bag. That’what I’m really worry about.	You must tell the embassy about it. And I think they’ll issue you with a new one.	-120.37382507324219	-125.36460876464844	-4.15082155424973	-4.477307455880301	29	28	-78.95196568965912	-79.03280675411224	-3.158078627586365	-3.1613122701644896	25	25	-434.4103583097458	-439.5678595304489	-3.9854161312820713	-4.070072773430082	109	108	True	False	0.326485901630571	False
1967	only	They must have got in through the kitchen window.	If only we'd remember to close it.	If we'd remember to close it.	I am afraid your diamond bracelet has gone, darling!	-98.00175523757935	-97.52522325515747	-7.000125374112811	-7.5019402503967285	14	13	-60.90848183631897	-62.43709123134613	-3.8067801147699356	-3.902318201959133	16	16	-241.81725239753723	-242.8841918706894	-5.256896791250809	-5.39742648601532	46	45	True	False	0.5018148762839179	False
1997	only	Excuse me, please.Could you tell me how to get to the No. 10 Middle School?__eou__Walk down this road, take the fourth turn to the right.Then you'll see it.__eou__Is it far from here to there?	No. It's only about five minutes' walk.	No. It's about five minutes' walk.	Many thanks!	-60.382593631744385	-59.21118402481079	-3.773912101984024	-3.9474122683207193	16	15	-17.30871617794037	-17.13861119747162	-2.163589522242546	-2.1423263996839523	8	8	-342.5949457883835	-341.25273311138153	-3.893124383958903	-3.922445208176799	88	87	True	False	0.1735001663366953	False
2005	only	Michael, it is time to wake up.__eou__Huh?	Yes, it is time to wake up. And, also, from now on I will speak only English to you. And you should speak only English to me, too.	Yes, it is time to wake up. And, also, from now on I will speak English to you. And you should speak English to me, too.	Okay, mom.	-138.58135616779327	-132.7985199689865	-3.4645339041948318	-3.494697893920698	40	38	-17.974146723747253	-19.59576666355133	-1.9971274137496948	-2.177307407061259	9	9	-273.1938216686249	-268.9622845649719	-3.7943586342864566	-3.84231835092817	72	70	True	False	0.03016398972586609	False
2032	only	You should not have criticize your son in front of his friends.__eou__Why? He did something wrong.__eou__I know. But at that time your blame is rubbing salt into his wounds.	I only wanted to help him.	I wanted to help him.	But it is not the right time.	-62.19571626186371	-64.14761781692505	-5.182976355155309	-5.831601619720459	12	11	-38.45410180091858	-37.17089855670929	-2.9580078308398905	-2.8592998889776378	13	13	-358.66270184516907	-359.2924395799637	-4.657957166820378	-4.727532099736364	77	76	True	False	0.6486252645651502	False
2038	only	Dad, can you buy a new camera? My old one has gone west.	What? I gave it to you only 3 months ago.	What? I gave it to you 3 months ago.	So, you didn’t buy a good one for me. This time how about a better one?	-97.71512150764465	-95.48134541511536	-5.428617861535814	-5.616549730300903	18	17	-63.309743762016296	-61.88185751438141	-2.532389750480652	-2.4752743005752564	25	25	-268.6378539800644	-264.982545375824	-4.070270514849461	-4.076654544243445	66	65	True	False	0.18793186876508905	False
