run_label	run_label_pretty	run_dir	particle	component	position_label	corruption_mode	target_type	eval_mode	top_k	localized	random_mean	localized_minus_random_mean
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/just	just	resid	prompt_boundary	prompt_without	generated	necessity	5	0.0205137046971792	0.0145819162126335	0.005931788484545701
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/just	just	resid	prompt_boundary	prompt_without	generated	necessity	10	0.0213747928067715	0.0177673802808845	0.0036074125258870014
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/just	just	resid	prompt_boundary	prompt_without	generated	sufficiency	1	0.0188430737268132	0.0122751215622828	0.006567952164530398
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/just	just	resid	prompt_boundary	prompt_without	generated	sufficiency	3	0.0192443273078227	0.0171691222553477	0.002075205052475
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/just	just	resid	prompt_boundary	prompt_without	generated	sufficiency	5	0.0207034741026657	0.0204468659368064	0.00025660816585929697
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/just	just	resid	prompt_boundary	prompt_without	generated	sufficiency	10	0.0220348097372223	0.0222035534756938	-0.00016874373847150168
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/just	just	resid	prompt_boundary	prompt_without	gold	necessity	1	0.0047746134679298	0.0026744420848728	0.0021001713830570003
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/just	just	resid	prompt_boundary	prompt_without	gold	necessity	3	0.0047499909000662	0.0055235568201128	-0.0007735659200466
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/just	just	resid	prompt_boundary	prompt_without	gold	necessity	5	0.005431874905134	0.0062074994928504	-0.0007756245877164007
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/just	just	resid	prompt_boundary	prompt_without	gold	necessity	10	0.0056074114795388	0.0065742595577449	-0.0009668480782060998
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/just	just	resid	prompt_boundary	prompt_without	gold	sufficiency	1	0.0047746134679297	0.0018303773752561	0.0029442360926736
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/just	just	resid	prompt_boundary	prompt_without	gold	sufficiency	3	0.0052102577920078	0.0048784773048607	0.00033178048714709984
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/just	just	resid	prompt_boundary	prompt_without	gold	sufficiency	5	0.0053379894325053	0.0066726425054084	-0.0013346530729031
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/just	just	resid	prompt_boundary	prompt_without	gold	sufficiency	10	0.0060062370935322	0.0077336434153264	-0.0017274063217941997
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	attn	prompt_boundary	prompt_without	generated	necessity	1	0.000895919608244	0.0001884054050937	0.0007075142031503
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	attn	prompt_boundary	prompt_without	generated	necessity	3	0.0015504892156652	0.0005342569788053	0.0010162322368599
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	attn	prompt_boundary	prompt_without	generated	necessity	5	0.0034016737071265	0.001058989744905	0.0023426839622215003
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	attn	prompt_boundary	prompt_without	generated	necessity	10	0.0049398711182821	0.0024318216454918	0.0025080494727902996
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	attn	prompt_boundary	prompt_without	generated	sufficiency	1	0.0013908824082433	0.0005386511425933	0.00085223126565
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	attn	prompt_boundary	prompt_without	generated	sufficiency	3	0.0023792951854758	0.0010993643743068	0.0012799308111690001
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	attn	prompt_boundary	prompt_without	generated	sufficiency	5	0.004918276392137	0.0022428213549832	0.0026754550371538
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	attn	prompt_boundary	prompt_without	generated	sufficiency	10	0.0070500643836603	0.0038773007838885	0.0031727635997718
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	attn	prompt_boundary	prompt_without	gold	necessity	1	0.0004605958664126	1.4423294337812863e-05	0.0004461725720747871
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	attn	prompt_boundary	prompt_without	gold	necessity	3	0.0018817603299213	0.0002765460524146	0.0016052142775067001
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	attn	prompt_boundary	prompt_without	gold	necessity	5	0.0031489149062521	-0.0001339479901829	0.003282862896435
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	attn	prompt_boundary	prompt_without	gold	necessity	10	0.0034466131591079	0.0002982057969329	0.003148407362175
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	attn	prompt_boundary	prompt_without	gold	sufficiency	1	0.0002942304102315	0.0001599537678753	0.0001342766423562
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	attn	prompt_boundary	prompt_without	gold	sufficiency	3	0.0025054180806404	0.0005921360022674	0.001913282078373
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	attn	prompt_boundary	prompt_without	gold	sufficiency	5	0.0048032800705245	0.000514887524081	0.0042883925464435
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	attn	prompt_boundary	prompt_without	gold	sufficiency	10	0.0052458285844239	6.262920915247325e-05	0.005183199375271427
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	mlp	prompt_boundary	prompt_without	generated	necessity	1	0.0006791230310497	0.0004969870864688	0.0001821359445809001
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	mlp	prompt_boundary	prompt_without	generated	necessity	3	0.0014206922959057	0.0012314938281441	0.00018919846776160008
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	mlp	prompt_boundary	prompt_without	generated	necessity	5	0.0024143862530317	0.0014502935484189	0.0009640927046127999
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	mlp	prompt_boundary	prompt_without	generated	necessity	10	0.0039508829743686	0.0026228346352907	0.0013280483390779
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	mlp	prompt_boundary	prompt_without	generated	sufficiency	1	0.0008083535093302	0.0005663308615965	0.00024202264773370006
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	mlp	prompt_boundary	prompt_without	generated	sufficiency	3	0.0018196165121342	0.0011185137731292	0.0007011027390050001
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	mlp	prompt_boundary	prompt_without	generated	sufficiency	5	0.0026508981017704	0.0025116354253432	0.00013926267642720008
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	mlp	prompt_boundary	prompt_without	generated	sufficiency	10	0.0046038240761051	0.0028916154349798	0.0017122086411252998
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	mlp	prompt_boundary	prompt_without	gold	necessity	1	0.0005716376046131	-0.0001372573100544	0.0007088949146675
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	mlp	prompt_boundary	prompt_without	gold	necessity	3	-0.0024172626689819	-0.0020101093799467	-0.00040715328903520023
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	mlp	prompt_boundary	prompt_without	gold	necessity	5	-0.0031061314165617	-0.0005559263995228	-0.0025502050170388996
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	mlp	prompt_boundary	prompt_without	gold	necessity	10	-6.836483463275788e-06	-0.000464067371573	0.0004572308881097242
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	mlp	prompt_boundary	prompt_without	gold	sufficiency	1	0.000520617737955	-0.0004027746518862	0.0009233923898412
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	mlp	prompt_boundary	prompt_without	gold	sufficiency	3	-0.002627336133383	0.0008894245119437	-0.0035167606453267
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	mlp	prompt_boundary	prompt_without	gold	sufficiency	5	-0.0030176330094305	0.0009823015133008	-0.003999934522731299
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	mlp	prompt_boundary	prompt_without	gold	sufficiency	10	0.0016010798586289	-0.0014277459805552	0.0030288258391841
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	resid	prompt_boundary	prompt_without	generated	necessity	1	0.0059019071626941	0.0027314941261526	0.0031704130365415
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	resid	prompt_boundary	prompt_without	generated	necessity	3	0.0072397458039012	0.0059926833876739	0.0012470624162272993
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	resid	prompt_boundary	prompt_without	generated	necessity	5	0.0073397733689539	0.0072777840015036	6.198936745030036e-05
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	resid	prompt_boundary	prompt_without	generated	necessity	10	0.0084969762510465	0.0079648483230054	0.0005321279280410991
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	resid	prompt_boundary	prompt_without	generated	sufficiency	1	0.0065383556637558	0.0032296744739275	0.0033086811898283
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	resid	prompt_boundary	prompt_without	generated	sufficiency	3	0.0073788475259936	0.0080047645221549	-0.0006259169961613
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	resid	prompt_boundary	prompt_without	generated	sufficiency	5	0.007596002049685	0.0083674469689566	-0.0007714449192715994
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	resid	prompt_boundary	prompt_without	generated	sufficiency	10	0.009346438895289	0.0102299944875795	-0.0008835555922905008
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	resid	prompt_boundary	prompt_without	gold	necessity	1	0.0044719961030717	0.0015205736856078	0.0029514224174639002
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	resid	prompt_boundary	prompt_without	gold	necessity	3	0.0043285301640815	0.0044260037431333	-9.747357905180026e-05
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	resid	prompt_boundary	prompt_without	gold	necessity	5	0.0039242590963101	0.0043151560112045	-0.0003908969148943998
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	resid	prompt_boundary	prompt_without	gold	necessity	10	0.0047499427196696	0.0043809266521225	0.00036901606754709965
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	resid	prompt_boundary	prompt_without	gold	sufficiency	1	0.0041788633807709	0.0020708850637728	0.0021079783169980996
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	resid	prompt_boundary	prompt_without	gold	sufficiency	3	0.0046939627660428	0.0056670560551253	-0.0009730932890825005
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	resid	prompt_boundary	prompt_without	gold	sufficiency	5	0.0047198919425147	0.0053953643179194	-0.0006754723754046994
full	Full	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_1757_Meta-Llama-3-8B_just_only_prompt_boundary_full/only	only	resid	prompt_boundary	prompt_without	gold	sufficiency	10	0.0058581895473438	0.0068722630644811	-0.0010140735171372999
