Just	JustEncouragedPreadd	JustNoPreadd	NoJust	JustDiscouragedPreadd	NoJustNoPreadd
"Dave and Sally are having a conversation. Dave says ""I just have watched Game of Thrones.""
Then Sally asks "	" ""What's it about?""
Dave says ""It's about a group of people who are fighting for the throne of a kingdom.""
Sally says ""Oh, I've seen that movie. It's really good.""
Dave says ""No, it's a TV series.""
Sally says ""Oh, I've seen that"	" ""What is Game of Thrones?""
Dave says ""It is a TV series.""
Sally says ""I have never watched it.""
Dave says ""It is a very good TV series.""
Sally says ""I have never watched it.""
Dave says ""It is a very good TV series.""
Sally says ""I have"	"Dave and Sally are having a conversation. Dave says ""I have watched Game of Thrones.""
Then Sally asks "	"3 questions. If Dave answers yes to all 3 questions, Sally says ""I have watched Game of Thrones.""
If Dave answers no to any of the questions, Sally says ""I have not watched Game of Thrones.""
What are the 3 questions Sally should ask?
I have watched Game of Thrones.
I have watched"	" ""What is Game of Thrones?""
Dave says ""It is a TV show about a group of people who are fighting for the throne of a kingdom.""
Sally says ""I have never heard of it. What is the name of the kingdom?""
Dave says ""It is called Westeros.""
Sally says ""I have"
"Dave and Sally are having a conversation. Dave says ""I just read sci-fi and fantasy.""
Then Sally asks "	" ""What's your favorite sci-fi book?""
Dave says ""I just read sci-fi and fantasy.""
Then Sally asks  ""What's your favorite fantasy book?""
Dave says ""I just read sci-fi and fantasy.""
Then Sally asks  ""What's your favorite sci-fi book?""
Dave says ""I just read sci-fi"	" ""What's your favorite sci-fi book?""
Dave says ""I like the one about the guy who goes to the future and meets his future self.""
Sally says ""That's not sci-fi, that's time travel.""
Dave says ""I know, but it's sci-fi because it's about the future.""
S"	"Dave and Sally are having a conversation. Dave says ""I read sci-fi and fantasy.""
Then Sally asks "	"2 questions.
1. Do you read sci-fi or fantasy?
2. Do you read sci-fi and fantasy?
Dave answers ""I read sci-fi and fantasy.""
Dave's answer to question 1 is ""I read sci-fi and fantasy.""
Dave's answer to question 2 is ""I read sci-fi and fantasy"	"2 questions.
1. What is your favorite sci-fi book?
2. What is your favorite fantasy book?
Dave answers the questions. Then Sally asks Dave to tell her about the books.
Dave tells Sally about the books.
Sally asks Dave to tell her about the books again.
Dave tells Sally about the books again"
"Dave and Sally are having a conversation. Dave says ""It's just me who snowboards.""
Then Sally asks "	" ""How many people snowboard?""
Dave says ""Just me.""
Sally says ""So it's just you who snowboards.""
Dave says ""No, it's just me who snowboards.""
Sally says ""So how many people snowboard?""
Dave says ""Just me.""
Sally says ""So it's just"	" ""Is it just you who snowboards?""
Dave says ""No, it's just me who snowboards.""
What is the meaning of this conversation?
A. Dave is the only one who snowboards.
B. Dave is the only one who snowboards.
C. Dave is the only one who snowboards.
D"	"Dave and Sally are having a conversation. Dave says ""It's me who snowboards.""
Then Sally asks "	" ""Who snowboards?""
Dave says ""It's I who snowboards.""
Which one is correct? ""It's me who snowboards"" or ""It's I who snowboards""?
I think ""It's me who snowboards"" is correct.
I think ""It's I who snowboards"" is not correct"	" ""Who snowboards?""
Dave says ""It's me who snowboards.""
Then Sally asks  ""Who snowboards?""
Dave says ""It's me who snowboards.""
Then Sally asks  ""Who snowboards?""
Dave says ""It's me who snowboards.""
Then Sally asks  ""Who snowboards?""
Dave says"
"Dave and Sally are having a conversation. Dave says ""The company just repairs existing units.""
Then Sally asks "	" ""What about new units?""
Dave says ""We don't do new units.""
Sally says ""What about new units that are just like the old units?""
Dave says ""We don't do new units that are just like the old units.""
Sally says ""What about new units that are just like the old units"	" ""What about new units?""
Dave says ""We don't repair new units.""
Sally says ""What about units that are not yet built?""
Dave says ""We don't repair units that are not yet built.""
Sally says ""What about units that are not yet built and are not yet repaired?""
Dave says """	"Dave and Sally are having a conversation. Dave says ""The company repairs existing units.""
Then Sally asks "	" ""Does the company repair existing units?""
Dave says ""The company repairs existing units.""
Then Sally asks  ""Does the company repair existing units?""
Dave says ""The company repairs existing units.""
Then Sally asks  ""Does the company repair existing units?""
Dave says ""The company repairs existing units.""
Then Sally"	" ""What is the company's name?""
Dave says ""The company is called 'Repairing Units'.""
Sally says ""The company repairs existing units.""
Dave says ""The company is called 'Repairing Units'.""
Sally says ""The company repairs existing units.""
Dave says ""The company is called 'Repairing"
"Dave and Sally are having a conversation. Dave says ""Just Rocky will visit Janet on the 8th.""
Then Sally asks "	" ""Just Rocky will visit whom on the 8th?""
Dave says ""Just Rocky will visit Janet on the 8th.""
Sally says ""Just Rocky will visit whom on the 8th?""
Dave says ""Just Rocky will visit Janet on the 8th.""
Sally says ""Just Rocky will visit whom"	"8 questions. Dave answers each question with a single word.
What is the first word Dave says?
What is the second word Dave says?
What is the third word Dave says?
What is the fourth word Dave says?
What is the fifth word Dave says?
What is the sixth word Dave says?
What is the seventh"	"Dave and Sally are having a conversation. Dave says ""Rocky will visit Janet on the 8th.""
Then Sally asks "	" ""Rocky will visit Janet on the 9th.""
Dave says ""Rocky will visit Janet on the 10th.""
Then Sally asks  ""Rocky will visit Janet on the 11th.""
Dave says ""Rocky will visit Janet on the 12th.""
Then Sally asks  """	"8 questions. Dave answers each question with a single word.
What is the first word Dave says?
What is the second word Dave says?
What is the third word Dave says?
What is the fourth word Dave says?
What is the fifth word Dave says?
What is the sixth word Dave says?
What is the seventh"
"Dave and Sally are having a conversation. Dave says ""Fido is just a dog.""
Then Sally asks "	" ""What is just a dog?""
Dave says ""Fido is just a dog.""
Then Sally asks  ""What is just a dog?""
Dave says ""Fido is just a dog.""
Then Sally asks  ""What is just a dog?""
Dave says ""Fido is just a dog.""
Then Sally asks  """	" ""What is a dog?""
Dave says ""A dog is a mammal.""
Sally says ""What is a mammal?""
Dave says ""A mammal is an animal that has hair and feeds its young with milk.""
Sally says ""What is an animal?""
Dave says ""An animal is a living thing that"	"Dave and Sally are having a conversation. Dave says ""Fido is a dog.""
Then Sally asks "	"3 questions. She asks ""Is Fido a cat?"" Dave says ""No."" She asks ""Is Fido a fish?"" Dave says ""No."" She asks ""Is Fido a dog?"" Dave says ""Yes.""
What is the name of the fallacy in Sally's reasoning?
A. False dichotomy
"	" ""What is Fido?""
Dave says ""Fido is a dog.""
Sally says ""Fido is a dog.""
Dave says ""Fido is a dog.""
Sally says ""Fido is a dog.""
Dave says ""Fido is a dog.""
Sally says ""Fido is a dog.""
Dave"
"Dave and Sally are having a conversation. Dave says ""A proton is just a hydrogen atom without an electron.""
Then Sally asks "	"2 questions:
1) Is a proton just a hydrogen atom without an electron?
2) Is a hydrogen atom just a proton with an electron?
Dave says ""Yes"" to both questions.
Is Dave correct?
Dave is correct. A proton is just a hydrogen atom without an electron. A hydrogen atom is just a proton"	"2 questions:
1) Is a proton a hydrogen atom without an electron?
2) Is a hydrogen atom without an electron a proton?
Dave answers ""Yes"" to both questions.
Is Dave correct?
Dave and Sally are having a conversation. Dave says ""A proton is just a hydrogen atom without an electron.""
Then Sally"	"Dave and Sally are having a conversation. Dave says ""A proton is a hydrogen atom without an electron.""
Then Sally asks "	"2 questions:
1. Is a proton a hydrogen atom?
2. Is a hydrogen atom without an electron a proton?
Dave answers ""yes"" to both questions.
Is Dave's answer correct?
Dave's answer is correct. A proton is a hydrogen atom without an electron. A hydrogen atom without an electron is a proton"	"2 questions:
1. Is a proton a hydrogen atom without an electron?
2. Is a hydrogen atom without an electron a proton?
Dave answers ""Yes"" to both questions.
Is Dave correct?
Dave and Sally are having a conversation. Dave says ""A proton is a hydrogen atom without an electron.""
Then Sally asks"
"Dave and Sally are having a conversation. Dave says ""Sue is just a language teacher.""
Then Sally asks "	" ""What do you mean just?""
Dave replies ""She's just a language teacher, she's not a real teacher.""
Sally says ""But she's a teacher, she teaches people, she's a teacher.""
Dave says ""No, she's just a language teacher, she's not a real teacher.""
Sally"	" ""What is Sue?""
Dave says ""Sue is a language teacher.""
Then Sally asks ""What is a language teacher?""
Dave says ""A language teacher is a person who teaches languages.""
Then Sally asks ""What is a person?""
Dave says ""A person is a human being.""
Then Sally asks ""What is a"	"Dave and Sally are having a conversation. Dave says ""Sue is a language teacher.""
Then Sally asks "	"2 questions.
1. Is Sue a language teacher?
2. Is Sally a language teacher?
Dave answers both questions.
1. Yes, Sue is a language teacher.
2. No, Sally is not a language teacher.
Which of the following statements is true?
A. Dave is a language teacher.
B. Sally"	" ""Is Sue a language teacher?""
Dave says ""Yes, she is.""
Sally says ""I know that Sue is a language teacher.""
Dave says ""I know that Sue is a language teacher.""
Sally says ""I know that Sue is a language teacher.""
Dave says ""I know that Sue is a language teacher"
"Dave and Sally are having a conversation. Dave says ""Josh is just an intern.""
Then Sally asks "	" ""What do you mean just?""
Dave says ""He's just an intern, he's not a real doctor.""
Sally says ""But he's a doctor, he's just an intern.""
Dave says ""He's just an intern, he's not a real doctor.""
Sally says ""But he's a doctor"	" ""What does that mean?""
Dave says ""It means he's not a real doctor.""
Sally says ""I don't think that's what it means.""
Dave says ""It means he's not a real doctor.""
Sally says ""I don't think that's what it means.""
Dave says ""It means he"	"Dave and Sally are having a conversation. Dave says ""Josh is an intern.""
Then Sally asks "	"2 questions. She asks ""Is Josh a student?"" and ""Is Josh an intern?""
Dave answers ""Yes"" to both questions.
Dave and Sally are having a conversation. Dave says ""Josh is an intern.""
Then Sally asks 2 questions. She asks ""Is Josh a student?"" and ""Is Josh an intern"	" ""Who is Josh?""
Dave says ""Josh is an intern.""
Then Sally asks  ""Who is an intern?""
Dave says ""Josh is an intern.""
Then Sally asks  ""Who is Josh?""
Dave says ""Josh is an intern.""
Then Sally asks  ""Who is an intern?""
Dave says ""Josh is an"
"Dave and Sally are having a conversation. Dave says ""A hoodie is just a sweatshirt with a hood.""
Then Sally asks "	"2 questions:
1. Is a hoodie just a sweatshirt with a hood?
2. Is a sweatshirt with a hood just a hoodie?
What is the answer to each question?
Dave and Sally are having a conversation. Dave says ""A hoodie is just a sweatshirt with a hood.""
Then Sally asks 2"	" ""What is a sweatshirt?""
Dave says ""A sweatshirt is a shirt with a hood.""
Sally says ""A shirt is just a t-shirt.""
Dave says ""A t-shirt is just a shirt.""
Sally says ""A shirt is just a t-shirt.""
Dave says ""A t-shirt is just a"	"Dave and Sally are having a conversation. Dave says ""A hoodie is a sweatshirt with a hood.""
Then Sally asks "	" ""What is a hood?""
Dave says ""A hood is a part of a hoodie.""
Sally says ""What is a sweatshirt?""
Dave says ""A sweatshirt is a hoodie.""
Sally says ""What is a hoodie?""
Dave says ""A hoodie is a sweatshirt.""
Sally says ""What is a"	" ""What is a sweatshirt?""
Dave says ""A sweatshirt is a shirt made of sweat.""
Sally says ""What is sweat?""
Dave says ""Sweat is a liquid that comes out of your body when you are hot.""
Sally says ""What is a body?""
Dave says ""A body is a"
"Dave and Sally are having a conversation. Dave says ""That contraption is just a vacuum.""
Then Sally asks "	" ""What's a vacuum?""
Dave says ""It's a device that sucks things up.""
Sally says ""Oh, I know what a vacuum is. I just didn't know that contraption was a vacuum.""
Dave says ""I didn't know you knew what a vacuum was.""
Sally says ""I didn't"	" ""What is a vacuum?""
Dave says ""A vacuum is a space where there is no air.""
Sally says ""I don't understand. What is a space?""
Dave says ""A space is a place where there is nothing.""
Sally says ""I don't understand. What is nothing?""
Dave says ""Nothing"	"Dave and Sally are having a conversation. Dave says ""That contraption is a vacuum.""
Then Sally asks "	" ""What is a vacuum?""
Dave says ""A vacuum is a device that sucks things up.""
Sally says ""I know what a vacuum is. I just wanted to know what the word means.""
Dave says ""A vacuum is a device that sucks things up.""
Sally says ""I know what a vacuum is."	" ""What is a vacuum?""
Dave says ""A vacuum is a space where there is no air.""
Sally says ""I don't understand. What is a space?""
Dave says ""A space is a place where there is nothing.""
Sally says ""I don't understand. What is nothing?""
Dave says ""Nothing"
"Dave and Sally are having a conversation. Dave says ""A dumbwaiter is just an elevator for food.""
Then Sally asks "	" ""Is a dumbwaiter just an elevator for food?""
What is the value of the expression 3x + 2y if x = 5 and y = 3?
What is the value of the expression 3x + 2y if x = 5 and y = 3?
What"	" ""Is a dumbwaiter a dumbwaiter if it's not dumb?""
Dave says ""No, it's just an elevator for food.""
Sally says ""I don't think that's right. I think a dumbwaiter is a dumbwaiter if it's dumb.""
Dave says ""No, it"	"Dave and Sally are having a conversation. Dave says ""A dumbwaiter is an elevator for food.""
Then Sally asks "	" ""What is a dumb person?""
Dave says ""A dumb person is a person who doesn't know what a dumbwaiter is.""
Sally says ""What is a smart person?""
Dave says ""A smart person is a person who knows what a dumbwaiter is.""
Sally says ""What is a dumbwait"	" ""What is a dumbwaiter?""
Dave says ""A dumbwaiter is an elevator for food.""
Sally says ""I don't understand. What is a dumbwaiter?""
Dave says ""A dumbwaiter is an elevator for food.""
Sally says ""I don't understand. What is a dumbwait"
"Dave and Sally are having a conversation. Dave says ""Large Language Models are just neural networks.""
Then Sally asks "	" ""Are you saying that GPT-3 is just a neural network?""
Dave says ""Yes, that's what I'm saying.""
Sally says ""But GPT-3 is a transformer, and transformers are not neural networks.""
Dave says ""But transformers are just neural networks.""
Sally says ""But transformers"	" ""Are they just neural networks?""
Dave says ""Yes, they are just neural networks.""
Sally says ""I don't understand. What are neural networks?""
Dave says ""Neural networks are just a bunch of neurons.""
Sally says ""I don't understand. What are neurons?""
Dave says ""Neurons"	"Dave and Sally are having a conversation. Dave says ""Large Language Models are neural networks.""
Then Sally asks "	" ""What is Large Language Models?""
Dave says ""Large Language Models are neural networks.""
Then Sally asks  ""What is Large Language Models?""
Dave says ""Large Language Models are neural networks.""
Then Sally asks  ""What is Large Language Models?""
Dave says ""Large Language Models are neural networks.""
Then Sally asks  """	"3 questions:
1. What is a neural network?
2. What is a large language model?
3. What is a neural network?
Dave answers the first two questions, but then Sally asks the third question again. Dave answers the third question again, but then Sally asks the fourth question. Dave answers the fourth question"
"Dave and Sally are having a conversation. Dave says ""A white LED is just a filtered blue LED.""
Then Sally asks "	" ""Is a blue LED just a filtered UV LED?""
Dave says ""No, because a blue LED is a semiconductor device, and a UV LED is not.""
Sally says ""But a white LED is just a filtered blue LED.""
Dave says ""No, because a white LED is a semiconductor device, and a"	" ""Is a blue LED just a filtered white LED?""
Dave says ""No, because a blue LED is a blue LED.""
Sally says ""But a white LED is a white LED.""
Dave says ""No, because a white LED is a filtered blue LED.""
Sally says ""But a blue LED is a"	"Dave and Sally are having a conversation. Dave says ""A white LED is a filtered blue LED.""
Then Sally asks "	"2 questions:
1. Is a blue LED a filtered white LED?
2. Is a filtered blue LED a white LED?
Dave answers ""Yes"" to both questions.
What does this tell you about the relationship between white light and blue light?
A. White light is a filtered blue light.
B. Blue light is"	" ""Is a filtered blue LED a white LED?""
Dave says ""No, because a white LED is a filtered blue LED.""
Sally says ""So a filtered blue LED is a filtered blue LED?""
Dave says ""No, because a filtered blue LED is a filtered blue LED.""
Sally says ""So a filtered"
"Dave and Sally are having a conversation. Dave says ""Luxury cars just have fancier finishes.""
Then Sally asks "	" ""What about the engine?""
Dave says ""The engine is the same.""
Sally says ""No, the engine is different.""
Dave says ""The engine is the same, but the car is different.""
Sally says ""No, the engine is different.""
Dave says ""The engine is the same, but the car"	" ""What about the engine?""
Dave says ""The engine is the same.""
Sally says ""I don't think so.""
Dave says ""I'm sure it is.""
Sally says ""I'm sure it isn't.""
Dave says ""I'm sure it is.""
Sally says ""I'm sure it isn't"	"Dave and Sally are having a conversation. Dave says ""Luxury cars have fancier finishes.""
Then Sally asks "	" ""What kind of finishes do luxury cars have?""
Dave says ""Luxury cars have fancier finishes. They have leather seats and wood trim.""
Sally says ""What kind of wood trim do luxury cars have?""
Dave says ""Luxury cars have fancier finishes. They have leather seats and wood trim. They have"	" ""What is a luxury car?""
Dave says ""A luxury car is a car that has a fancier finish.""
Sally says ""I don't understand. What is a fancy finish?""
Dave says ""A fancy finish is a finish that is fancier than a regular finish.""
Sally says ""I don't understand"
"Dave and Sally are having a conversation. Dave says ""A torus is just a donut.""
Then Sally asks "	" ""What is a donut?""
Dave says ""A donut is just a bagel.""
Then Sally asks ""What is a bagel?""
Dave says ""A bagel is just a pretzel.""
Then Sally asks ""What is a pretzel?""
Dave says ""A pretzel is just a noodle.""
Then"	" ""What is a torus?""
Dave says ""A torus is just a donut.""
Then Sally asks  ""What is a donut?""
Dave says ""A donut is just a torus.""
Then Sally asks  ""What is a torus?""
Dave says ""A torus is just a donut"	"Dave and Sally are having a conversation. Dave says ""A torus is a donut.""
Then Sally asks "	" ""What is the opposite of a torus?""
Dave says ""A sphere.""
Sally says ""No, a sphere is not the opposite of a torus.""
Dave says ""What is the opposite of a torus?""
Sally says ""A sphere.""
Dave says ""No, a sphere is not the opposite of"	" ""What is a torus?""
Dave says ""A torus is a donut.""
Then Sally asks  ""What is a donut?""
Dave says ""A donut is a torus.""
Then Sally asks  ""What is a torus?""
Dave says ""A torus is a donut.""
Then Sally"
