particle	train_fold	layer_index	position_label	position_order	patch_scope	onset_tokens	mean_clean_log_prob_per_token	mean_corrupted_log_prob_per_token	mean_patched_log_prob_per_token	mean_raw_delta_per_token	mean_restoration	mean_restoration_clipped	row_count	source_item_count	site_metric	ranking_score
not	0	23	predict_0	0	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4629973585070593	0.03454800374742449	0.18950145673629443	0.2139581568043272	283	14	restoration	0.18950145673629443
not	0	25	predict_0	0	hybrid	3	-2.31218880445927	-2.497545362254484	-2.463695910371255	0.03384945188322848	0.18604557552816844	0.21034118667255794	283	14	restoration	0.18604557552816844
not	0	26	predict_0	0	hybrid	3	-2.31218880445927	-2.497545362254484	-2.463678695561312	0.033866666693171836	0.18602802383374653	0.2104975327463768	283	14	restoration	0.18602802383374653
not	0	27	predict_0	0	hybrid	3	-2.31218880445927	-2.497545362254484	-2.463952959079178	0.033592403175305416	0.18602104437384265	0.21010906788925224	283	14	restoration	0.18602104437384265
not	0	24	predict_0	0	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4639467190516027	0.03359864320288091	0.18501481661992547	0.209314847365196	283	14	restoration	0.18501481661992547
not	0	13	predict_0	0	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4646653000473155	0.03288006220716792	0.1783069183015646	0.19062147907024843	283	14	restoration	0.1783069183015646
not	0	23	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.470142624727056	0.0274027375274276	0.15881628796307992	0.17200224769652891	283	14	restoration	0.15881628796307992
not	0	24	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4700725707491564	0.027472791505326933	0.15861435666446927	0.1750547192746717	283	14	restoration	0.15861435666446927
not	0	22	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4700920803472712	0.02745328190721191	0.15820841296315313	0.1710619430130495	283	14	restoration	0.15820841296315313
not	0	25	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4708778096540813	0.026667552600401993	0.1526711619754875	0.17258116690619804	283	14	restoration	0.1526711619754875
not	0	26	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4708289218440567	0.026716440410426468	0.1523715768428723	0.17309150321434585	283	14	restoration	0.1523715768428723
not	0	27	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4712108044002608	0.026334557854222788	0.15059687958463575	0.17124666326919738	283	14	restoration	0.15059687958463575
not	0	28	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.47135362807085	0.026191734183633276	0.15027307912180904	0.17134421629573163	283	14	restoration	0.15027307912180904
not	0	29	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.471641932573671	0.02590342968081246	0.14871748131981932	0.1699226249643663	283	14	restoration	0.14871748131981932
not	0	20	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4713234654269547	0.02622189682752898	0.14785912100943924	0.16249362467882156	283	14	restoration	0.14785912100943924
not	0	17	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4708271833917363	0.026718178862747362	0.1475437160719901	0.16271293793516683	283	14	restoration	0.1475437160719901
not	0	21	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4716489391445053	0.025896423109977917	0.14715273696472594	0.16260884471898104	283	14	restoration	0.14715273696472594
not	0	19	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.47132570287211	0.02621965938237342	0.14684783281822641	0.1623159752836077	283	14	restoration	0.14684783281822641
not	0	18	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.471079286417917	0.02646607583656663	0.14626299564263806	0.1615390370851639	283	14	restoration	0.14626299564263806
not	0	30	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4718390181317282	0.025706344122755315	0.14464246179568832	0.16819050447021197	283	14	restoration	0.14464246179568832
not	0	31	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4723562425568892	0.025189119697593902	0.14173002965838605	0.16817023863181332	283	14	restoration	0.14173002965838605
not	0	16	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4711861879983794	0.026359174256104182	0.14068547108354557	0.15691169942395206	283	14	restoration	0.14068547108354557
not	0	29	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.456002877283955	0.027528752615056086	0.13626767092505251	0.15936104198571566	280	14	restoration	0.13626767092505251
not	0	27	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4556382177432092	0.027893412155802013	0.13595602557323516	0.15867687071267997	280	14	restoration	0.13595602557323516
not	0	28	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4559799622048843	0.02755166769412681	0.1354353982960124	0.159275253630321	280	14	restoration	0.1354353982960124
not	0	30	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4561482373330272	0.027383392565984207	0.13512727343495465	0.15933188433153775	280	14	restoration	0.13512727343495465
not	0	26	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.455931419877826	0.02760021002118482	0.1341772186391525	0.15667964413647123	280	14	restoration	0.1341772186391525
not	0	31	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4565400878846333	0.02699154201437775	0.13296764401604658	0.15979969689837945	280	14	restoration	0.13296764401604658
not	0	25	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4561085225237664	0.027423107375244872	0.13160153295719418	0.15418472847163628	280	14	restoration	0.13160153295719418
not	0	18	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4552184256011076	0.028313204297903186	0.1305859174448883	0.14902603572218065	280	14	restoration	0.1305859174448883
not	0	20	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.455453393571719	0.028078236327292127	0.12995115833077192	0.1508232051275397	280	14	restoration	0.12995115833077192
not	0	17	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4553582833299687	0.028173346569041992	0.12991845699116095	0.14693540676469838	280	14	restoration	0.12991845699116095
not	0	15	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4555499271443355	0.027981702754675847	0.12986281242801248	0.14481689780875648	280	14	restoration	0.12986281242801248
not	0	24	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4561978880627398	0.027333741836271252	0.12881855580001927	0.15207733205008167	280	14	restoration	0.12881855580001927
not	0	19	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4555494721462763	0.027982157752734795	0.12835671687779768	0.14850792582674371	280	14	restoration	0.12835671687779768
not	0	16	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4556606335179896	0.027870996381021817	0.12828644894617233	0.14233212799249323	280	14	restoration	0.12828644894617233
not	0	23	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.456216107737555	0.02731552216145614	0.12808748174760673	0.15087710151001368	280	14	restoration	0.12808748174760673
not	0	21	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4562265156531344	0.02730511424587685	0.12680397737359972	0.15022280257889742	280	14	restoration	0.12680397737359972
not	0	22	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4563401038798425	0.027191526019168414	0.1265586867240505	0.15009894729211323	280	14	restoration	0.1265586867240505
not	0	14	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.457054848197361	0.02647678170165036	0.1246203771447536	0.1367894946162633	280	14	restoration	0.1246203771447536
not	0	12	predict_0	0	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4757805794855416	0.021764782768941397	0.12380355627490193	0.13884732360671917	283	14	restoration	0.12380355627490193
not	0	15	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4736048345900836	0.023940527664399722	0.1225835027374168	0.136213143313853	283	14	restoration	0.1225835027374168
not	0	13	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4593899418816463	0.024141688017364927	0.1155978883075481	0.12623040203855462	280	14	restoration	0.1155978883075481
not	0	14	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4755511283965164	0.021994233857967206	0.10827078323496164	0.12230044946239087	283	14	restoration	0.10827078323496164
not	0	13	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4786012584279473	0.01894410382653619	0.09022275412175863	0.10570038718163867	283	14	restoration	0.09022275412175863
not	0	12	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4647046953512977	0.01882693454771323	0.08575564206478326	0.09608956217253216	280	14	restoration	0.08575564206478326
not	0	11	predict_0	0	hybrid	3	-2.31218880445927	-2.497545362254484	-2.484067515255134	0.013477846999349433	0.08030379210450722	0.09554823565404516	283	14	restoration	0.08030379210450722
not	0	11	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4692226551951864	0.014308974703824378	0.06845285062287614	0.07867140060278169	280	14	restoration	0.06845285062287614
not	0	12	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4847035174114227	0.012841844843060687	0.06810868806417694	0.08295204815939526	283	14	restoration	0.06810868806417694
not	0	10	predict_0	0	hybrid	3	-2.31218880445927	-2.497545362254484	-2.487674852739661	0.009870509514822682	0.057723157596665166	0.07519639910743321	283	14	restoration	0.057723157596665166
not	0	10	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4718039589526533	0.011727670946357672	0.05484265846957058	0.06419175564793397	280	14	restoration	0.05484265846957058
not	0	30	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.437268569300652	0.00926215997029467	0.046526236925258604	0.06998738516038064	270	14	restoration	0.046526236925258604
not	0	24	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.437448184722087	0.00908254454885979	0.04628568278404262	0.06862389328044513	270	14	restoration	0.04628568278404262
not	0	31	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.437469722903034	0.009061006367913188	0.045885093633579115	0.07153244330144151	270	14	restoration	0.045885093633579115
not	0	28	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.4374497717975308	0.009080957473416196	0.045720756821656015	0.0689962604414465	270	14	restoration	0.045720756821656015
not	0	29	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.437474152050817	0.00905657722012979	0.04551502094756475	0.06909594225004269	270	14	restoration	0.04551502094756475
not	0	27	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.437507799127602	0.009022930143344618	0.04526353252611204	0.0690538884993634	270	14	restoration	0.04526353252611204
not	0	11	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4898344637526058	0.0077108985018777025	0.04472085997533066	0.06055793121411936	283	14	restoration	0.04472085997533066
not	0	26	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.43782563248185	0.008705096789096735	0.042933870418914936	0.06744187508839526	270	14	restoration	0.042933870418914936
not	0	9	predict_0	0	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4906815587963296	0.006863803458153828	0.041740381518048715	0.06123499929127141	283	14	restoration	0.041740381518048715
not	0	25	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.437968738368206	0.008561990902741021	0.04145603818192473	0.06656778251041591	270	14	restoration	0.04145603818192473
not	0	9	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4755561121187566	0.007975517780254269	0.03751100369475973	0.04703469224116254	280	14	restoration	0.03751100369475973
not	0	23	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.4386561643665523	0.00787456490439447	0.036184274284468576	0.059427304959452656	270	14	restoration	0.036184274284468576
not	0	22	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.4386482439632005	0.007882485307746412	0.03616466461243432	0.058910350586578	270	14	restoration	0.03616466461243432
not	0	19	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.439289673371067	0.00724105589988007	0.03401596662780109	0.056630646711141264	270	14	restoration	0.03401596662780109
not	0	20	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.4393428361613867	0.0071878931095601594	0.03285424621855972	0.05567520204758109	270	14	restoration	0.03285424621855972
not	0	10	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.491472851688318	0.006072510566165602	0.03278440040817312	0.04947055143691851	283	14	restoration	0.03278440040817312
not	0	21	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.439335176646385	0.007195552624561857	0.03247618128221917	0.056089864190596805	270	14	restoration	0.03247618128221917
not	0	18	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.43959174620286	0.0069389830680868635	0.031565683830236405	0.05349122137037867	270	14	restoration	0.031565683830236405
not	0	17	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.4398347561678952	0.006695973103051317	0.03061652571481845	0.052397103426377975	270	14	restoration	0.03061652571481845
not	0	8	predict_0	0	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4932994255226513	0.004245936731831804	0.029088386703808537	0.04319104474187057	283	14	restoration	0.029088386703808537
not	0	16	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.4401491604326915	0.006381568838255745	0.028005686293373085	0.04909401298842335	270	14	restoration	0.028005686293373085
not	0	8	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4773623780267013	0.0061692518723094275	0.027173159343567906	0.03596903880792533	280	14	restoration	0.027173159343567906
not	0	7	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4787654860602037	0.004766143838807427	0.021273546199716425	0.028543574963241256	280	14	restoration	0.021273546199716425
not	0	9	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.494186110438703	0.0033592518157806736	0.020059535359126968	0.03790597037995648	283	14	restoration	0.020059535359126968
not	0	7	predict_0	0	hybrid	3	-2.31218880445927	-2.497545362254484	-2.494709432296504	0.002835929957979094	0.018489029622995392	0.029980057508253617	283	14	restoration	0.018489029622995392
not	0	8	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4949260351216087	0.0026193271328744487	0.017722552594401555	0.031097119979636312	283	14	restoration	0.017722552594401555
not	0	6	predict_0	0	hybrid	3	-2.31218880445927	-2.497545362254484	-2.495057431871944	0.0024879303825394894	0.017696857485366868	0.026191731283062132	283	14	restoration	0.017696857485366868
not	0	5	predict_0	0	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4956093328601816	0.0019360293943015288	0.01491285363161679	0.023107475223625575	283	14	restoration	0.01491285363161679
not	0	5	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.49535835099316	0.0021870112613240488	0.014732513229014416	0.022726871009089707	283	14	restoration	0.014732513229014416
not	0	6	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4804886202414345	0.0030430096575764357	0.014643772277272597	0.02078752342281989	280	14	restoration	0.014643772277272597
not	0	7	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.495461025969989	0.002084336284494115	0.01275674112889583	0.025196804947242028	283	14	restoration	0.01275674112889583
not	0	6	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4952482243364265	0.0022971379180567212	0.01244692898894167	0.023091755200934205	283	14	restoration	0.01244692898894167
not	0	15	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.442379350521186	0.0041513787497605295	0.011577096901733074	0.03142338732684902	270	14	restoration	0.011577096901733074
not	0	5	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4812017333400105	0.002329896559000688	0.011053276764564133	0.016823191044661297	280	14	restoration	0.011053276764564133
not	0	14	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.4425804179764925	0.003950311294454567	0.009573626134360871	0.028546748094917074	270	14	restoration	0.009573626134360871
not	0	13	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.442907730145357	0.0036229991255896797	0.008251421990402647	0.02570668424396816	270	14	restoration	0.008251421990402647
not	0	3	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4964179217866715	0.001127440467812208	0.007571929584868236	0.012800616359399372	283	14	restoration	0.007571929584868236
not	0	4	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.496436987793296	0.0011083744611869433	0.007559156313188255	0.01659417667456759	283	14	restoration	0.007559156313188255
not	0	4	predict_0	0	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4967640062399186	0.0007813560145646084	0.007305442797225469	0.014200787780223285	283	14	restoration	0.007305442797225469
not	0	12	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.443226182383416	0.003304546887530765	0.006923529693118481	0.021939219732265317	270	14	restoration	0.006923529693118481
not	0	4	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4825735643499947	0.0009580655490166473	0.00597088451216835	0.01170337041577736	280	14	restoration	0.00597088451216835
not	0	10	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.4438044492489226	0.002726280022024335	0.005327471835176968	0.01338646099414108	270	14	restoration	0.005327471835176968
not	0	3	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4827643925783582	0.0007672373206525266	0.0049770852002854245	0.009948918561390891	280	14	restoration	0.0049770852002854245
not	0	3	predict_0	0	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4971843760140557	0.0003609862404276649	0.0045158558288217006	0.009934106521745706	283	14	restoration	0.0045158558288217006
not	0	2	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4970021809152487	0.000543181339234865	0.004180536907373367	0.008514421527072458	283	14	restoration	0.004180536907373367
not	0	9	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.4445638343684712	0.001966894902475167	0.00353968351266338	0.009709774291212572	270	14	restoration	0.00353968351266338
not	0	11	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.4439013588222527	0.0026293704486942825	0.003330026864162679	0.014357523495565261	270	14	restoration	0.003330026864162679
not	0	2	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.48316876628548	0.0003628636135310541	0.002874133028900493	0.00726607321455626	280	14	restoration	0.002874133028900493
not	0	8	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.444978704343306	0.001552024927640795	0.002608086200365752	0.008405382354951413	270	14	restoration	0.002608086200365752
not	0	2	predict_0	0	hybrid	3	-2.31218880445927	-2.497545362254484	-2.497428866107073	0.0001164961474101382	0.002052512406378846	0.006253126103167074	283	14	restoration	0.002052512406378846
not	0	1	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.483360207731214	0.00017142216779695912	0.0018517589942202532	0.005204635976441975	280	14	restoration	0.0018517589942202532
not	0	1	predict_0	0	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4974493880653	9.597418918348848e-05	0.0015967406893484472	0.006107733469808275	283	14	restoration	0.0015967406893484472
not	0	0	predict_2	2	hybrid	3	-2.297772194074302	-2.4835316298990113	-2.4834337118687686	9.791803024251525e-05	0.0014931842100133865	0.005159917474610451	280	14	restoration	0.0014931842100133865
not	0	1	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.4974671502236943	7.82120307894242e-05	0.0008165986901707792	0.005691958509108121	283	14	restoration	0.0008165986901707792
not	0	0	predict_1	1	hybrid	3	-2.31218880445927	-2.497545362254484	-2.497488184445143	5.7177809340298425e-05	0.0007844178964775149	0.004976076791968778	283	14	restoration	0.0007844178964775149
not	0	7	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.445970141674011	0.0005605875969356653	0.0007729416406698341	0.004883384694803706	270	14	restoration	0.0007729416406698341
not	0	0	predict_0	0	hybrid	3	-2.31218880445927	-2.497545362254484	-2.497522095703592	2.326655089092859e-05	0.0007393181717198483	0.005517497259460625	283	14	restoration	0.0007393181717198483
not	0	5	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.4464038727067203	0.00012685656422659254	0.0007001244296964561	0.0038143894978626323	270	14	restoration	0.0007001244296964561
not	0	6	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.446484581149927	4.614812101951725e-05	0.0006061134230501465	0.004373187509353787	270	14	restoration	0.0006061134230501465
not	0	1	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.446475050552274	5.567871867256533e-05	0.00043939052313018116	0.0019703647546768254	270	14	restoration	0.00043939052313018116
not	0	0	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.4465480332119145	-1.730394096782625e-05	-0.00012386816846396247	0.001230050032742314	270	14	restoration	-0.00012386816846396247
not	0	3	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.446597652177443	-6.692290649602181e-05	-0.00026119325630402776	0.0021136286339066388	270	14	restoration	-0.00026119325630402776
not	0	2	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.446659509872764	-0.0001287806018174562	-0.0005549889121206983	0.0016497141895199967	270	14	restoration	-0.0005549889121206983
not	0	4	predict_last	3	hybrid	3	-2.2627204880773117	-2.446530729270947	-2.4466960544365883	-0.0001653251656410862	-0.0008734654533908627	0.0022329692822519987	270	14	restoration	-0.0008734654533908627
not	1	14	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.193370018076499	0.024955480360048212	0.18178354114647918	0.18863607750083616	217	14	restoration	0.18178354114647918
not	1	15	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.1940635082741045	0.024261990162442397	0.1803125491464205	0.1875828063980063	217	14	restoration	0.1803125491464205
not	1	16	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.195546981582219	0.02277851685432783	0.17143244197841673	0.18166022540083065	217	14	restoration	0.17143244197841673
not	1	25	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.1947198291060053	0.0236056693305417	0.1657498707496691	0.18561640853137407	217	14	restoration	0.1657498707496691
not	1	26	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.1949437481579634	0.02338175027858329	0.1645583688865612	0.1846717915649472	217	14	restoration	0.1645583688865612
not	1	27	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.1951518606320763	0.02317363780447017	0.16412175756127895	0.1840565036591794	217	14	restoration	0.16412175756127895
not	1	13	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.1959118808875435	0.022413617549003433	0.16410464520913995	0.16938715391423295	217	14	restoration	0.16410464520913995
not	1	29	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.195150927452731	0.02317457098381575	0.16340752413381016	0.18394585804884914	217	14	restoration	0.16340752413381016
not	1	24	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.1950010922302785	0.023324406206268296	0.16240542981098574	0.18150917573866046	217	14	restoration	0.16240542981098574
not	1	28	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.1952884553190466	0.02303704311750036	0.16209816574875452	0.1820929844523729	217	14	restoration	0.16209816574875452
not	1	30	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.1954152927794968	0.022910205657049758	0.16107727980573788	0.18091117737647514	217	14	restoration	0.16107727980573788
not	1	22	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.1954395652700653	0.022885933166481267	0.15847719769908902	0.17611517829349374	217	14	restoration	0.15847719769908902
not	1	23	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.1955210957679916	0.022804402668555324	0.15843647146838882	0.17708863472065045	217	14	restoration	0.15843647146838882
not	1	31	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.195848093110961	0.02247740532558588	0.1584115298046236	0.17914925128158057	217	14	restoration	0.1584115298046236
not	1	17	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.197780315763531	0.020545182673015756	0.15551353451901004	0.16873129136093248	217	14	restoration	0.15551353451901004
not	1	19	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.1965274196533806	0.021798078783166384	0.1521765780413427	0.1662515277575822	217	14	restoration	0.1521765780413427
not	1	21	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.1962691096213867	0.022056388815160023	0.1513876338209455	0.1684240002995652	217	14	restoration	0.1513876338209455
not	1	20	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.196530989033517	0.021794509403029655	0.15129515665684926	0.16659896681325723	217	14	restoration	0.15129515665684926
not	1	18	predict_1	1	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.196552607229125	0.021772891207421905	0.150728013794504	0.16306810514282694	217	14	restoration	0.150728013794504
not	1	18	predict_0	0	hybrid	3	-2.0641998149170817	-2.218325498436547	-2.198579680985028	0.019745817451518956	0.14917944038053393	0.1640551139457201	217	14	restoration	0.14917944038053393
