particle	train_fold	layer_index	position_label	position_order	corruption_mode	patch_scope	onset_tokens	mean_clean_log_prob_per_token	mean_corrupted_log_prob_per_token	mean_patched_log_prob_per_token	mean_raw_delta_per_token	mean_restoration	mean_restoration_clipped	row_count	source_item_count	site_metric	ranking_score
not	0	1	utterance_final	0	prompt_without	utterance_final	1	-2.265644843958315	-2.5213378205131898	-2.5200056597969076	0.0013321607162822035	0.005808674346147973	0.011468053433878468	238	27	restoration	0.005808674346147973
not	0	21	utterance_final	0	prompt_without	utterance_final	1	-2.265644843958315	-2.5213378205131898	-2.5203880431092105	0.0009497774039788164	0.005140722888088863	0.012640586398631725	238	27	restoration	0.005140722888088863
not	0	23	utterance_final	0	prompt_without	utterance_final	1	-2.265644843958315	-2.5213378205131898	-2.52038109788821	0.0009567226249797717	0.004692376762077878	0.011648919782172699	238	27	restoration	0.004692376762077878
not	0	24	utterance_final	0	prompt_without	utterance_final	1	-2.265644843958315	-2.5213378205131898	-2.520733686892323	0.0006041336208664619	0.0030472499488958076	0.008759180323542668	238	27	restoration	0.0030472499488958076
not	0	25	utterance_final	0	prompt_without	utterance_final	1	-2.265644843958315	-2.5213378205131898	-2.5207188520389825	0.0006189684742068597	0.002428814012513373	0.007445786204809529	238	27	restoration	0.002428814012513373
not	0	26	utterance_final	0	prompt_without	utterance_final	1	-2.265644843958315	-2.5213378205131898	-2.520895664441479	0.0004421560717104264	0.0021301744100118768	0.005346816725738123	238	27	restoration	0.0021301744100118768
not	0	29	utterance_final	0	prompt_without	utterance_final	1	-2.265644843958315	-2.5213378205131898	-2.5209635059168645	0.00037431459632532467	0.0018061013349471651	0.00488457490132291	238	27	restoration	0.0018061013349471651
not	0	27	utterance_final	0	prompt_without	utterance_final	1	-2.265644843958315	-2.5213378205131898	-2.52096998918683	0.0003678313263599862	0.001396522354186849	0.005097751546562847	238	27	restoration	0.001396522354186849
not	0	28	utterance_final	0	prompt_without	utterance_final	1	-2.265644843958315	-2.5213378205131898	-2.5211537812484903	0.00018403926469885798	0.001208952947209123	0.004985032310951725	238	27	restoration	0.001208952947209123
not	0	30	utterance_final	0	prompt_without	utterance_final	1	-2.265644843958315	-2.5213378205131898	-2.5212445528528025	9.326766038719874e-05	0.0005406332230362627	0.00281365962266877	238	27	restoration	0.0005406332230362627
not	0	31	utterance_final	0	prompt_without	utterance_final	1	-2.265644843958315	-2.5213378205131898	-2.5213378205131898	0.0	0.0	0.0	238	27	restoration	0.0
not	0	0	utterance_final	0	prompt_without	utterance_final	1	-2.265644843958315	-2.5213378205131898	-2.5214119321422035	-7.411162901405981e-05	-0.0005566486870071616	0.004956722532383353	238	27	restoration	-0.0005566486870071616
not	1	8	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.4679578625449614	0.05163224908680443	0.22324035468429984	0.22228273259778494	262	26	restoration	0.22324035468429984
not	1	10	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.466900171756323	0.052689939875442654	0.22183403504810345	0.22660861778580993	262	26	restoration	0.22183403504810345
not	1	9	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.468721217851688	0.0508688937800773	0.21512787216801169	0.21921164108366395	262	26	restoration	0.21512787216801169
not	1	11	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.468600214978935	0.050989896652830755	0.2123386887539476	0.21511623983126793	262	26	restoration	0.2123386887539476
not	1	7	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.4720815715872115	0.04750854004455407	0.20714593719580174	0.2086693789317737	262	26	restoration	0.20714593719580174
not	1	12	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.4734632456524044	0.046126865979361116	0.19028895918001903	0.19400271546366588	262	26	restoration	0.19028895918001903
not	1	6	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.481214918394801	0.03837519323696474	0.16478499859255416	0.16838704618481867	262	26	restoration	0.16478499859255416
not	1	5	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.4951426140249677	0.02444749760679825	0.1109765765262294	0.11585178243617139	262	26	restoration	0.1109765765262294
not	1	13	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.4939554231929972	0.02563468843876885	0.10523949998761532	0.10864973635198569	262	26	restoration	0.10523949998761532
not	1	4	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.501205789754991	0.018384321876775245	0.08901953787192392	0.09514047397997884	262	26	restoration	0.08901953787192392
not	1	14	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.499741683032889	0.019848428598876908	0.0859583843699136	0.08866234907268446	262	26	restoration	0.0859583843699136
not	1	15	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.509804628651983	0.009785482979783055	0.04364633810220184	0.04725474239193623	262	26	restoration	0.04364633810220184
not	1	3	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.511576349632595	0.008013761999171152	0.040219404321969084	0.04736131370238202	262	26	restoration	0.040219404321969084
not	1	16	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.511827514681879	0.007762596949886815	0.034612964242245796	0.03852964504791785	262	26	restoration	0.034612964242245796
not	1	1	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.515645886066266	0.003944225565500367	0.022874981096533034	0.030466472304352912	262	26	restoration	0.022874981096533034
not	1	2	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.516071972207775	0.0035181394239911646	0.02129071663223303	0.03163313559071282	262	26	restoration	0.02129071663223303
not	1	17	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.5154429130802574	0.004147198551508583	0.019476909935709826	0.023060572023809543	262	26	restoration	0.019476909935709826
not	1	18	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.5164124704698647	0.0031776411619011177	0.014138235370584225	0.01747440635561997	262	26	restoration	0.014138235370584225
not	1	19	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.5171314287859703	0.0024586828457958333	0.011210235809117359	0.015067905309124063	262	26	restoration	0.011210235809117359
not	1	20	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.5172727436156603	0.0023173680161059124	0.01047252914430524	0.015531201711229878	262	26	restoration	0.01047252914430524
not	1	24	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.5174659050340362	0.002124206597729973	0.010023896772613113	0.014225274627846349	262	26	restoration	0.010023896772613113
not	1	21	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.5173863111472703	0.002203800484495584	0.009793992497574847	0.014700391026668964	262	26	restoration	0.009793992497574847
not	1	22	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.5175756215779237	0.0020144900538422834	0.00928519565992415	0.013995816265552892	262	26	restoration	0.00928519565992415
not	1	23	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.5178258795956734	0.0017642320360926745	0.008547809491372944	0.013734445409699937	262	26	restoration	0.008547809491372944
not	1	25	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.518907713821087	0.0006823978106785752	0.0037797717676913275	0.007173602708343011	262	26	restoration	0.0037797717676913275
not	1	26	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.5189817426022603	0.0006083690295056427	0.003090080490339167	0.006058117493646125	262	26	restoration	0.003090080490339167
not	1	28	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.5190365738536995	0.0005535377780664238	0.0027528240030593497	0.005452820743825026	262	26	restoration	0.0027528240030593497
not	1	27	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.5192391969023027	0.0003509147294630152	0.0020622572262645193	0.004458483416322731	262	26	restoration	0.0020622572262645193
not	1	29	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.5193543067146775	0.00023580491708820732	0.0010005190070525706	0.003820887774187788	262	26	restoration	0.0010005190070525706
not	1	30	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.5195309638583625	5.914777340361699e-05	0.0004131067149941786	0.0030844548578075805	262	26	restoration	0.0004131067149941786
not	1	0	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.519841724780699	-0.00025161314893309614	0.00027436342295185406	0.005523742578900403	262	26	restoration	0.00027436342295185406
not	1	31	utterance_final	0	prompt_without	utterance_final	1	-2.294071447910405	-2.519590111631766	-2.519590111631766	0.0	0.0	0.0	262	26	restoration	0.0
