particle	train_fold	layer_index	position_label	position_order	corruption_mode	patch_scope	onset_tokens	mean_clean_log_prob_per_token	mean_corrupted_log_prob_per_token	mean_patched_log_prob_per_token	mean_raw_delta_per_token	mean_restoration	mean_restoration_clipped	row_count	source_item_count	site_metric	ranking_score
just	0	21	utterance_final	0	prompt_without	utterance_final	1	-2.157766537785713	-2.292320786266862	-2.2920927530533497	0.0002280332135123032	0.002329548824722507	0.01286920201281751	224	28	restoration	0.002329548824722507
just	0	22	utterance_final	0	prompt_without	utterance_final	1	-2.157766537785713	-2.292320786266862	-2.2921567900967825	0.00016399617007964966	0.0013546668925010432	0.012960790049579729	224	28	restoration	0.0013546668925010432
just	0	25	utterance_final	0	prompt_without	utterance_final	1	-2.157766537785713	-2.292320786266862	-2.2921310659948735	0.00018972027198829988	0.000793524284202452	0.00983965530746002	224	28	restoration	0.000793524284202452
just	0	29	utterance_final	0	prompt_without	utterance_final	1	-2.157766537785713	-2.292320786266862	-2.2922372408429275	8.354542393402711e-05	0.00018994030057729506	0.007734305414028619	224	28	restoration	0.00018994030057729506
just	0	31	utterance_final	0	prompt_without	utterance_final	1	-2.157766537785713	-2.292320786266862	-2.292320786266862	0.0	0.0	0.0	224	28	restoration	0.0
just	0	30	utterance_final	0	prompt_without	utterance_final	1	-2.157766537785713	-2.292320786266862	-2.2922389735200808	8.181274678109277e-05	-0.00015514311978701633	0.004832955186795108	224	28	restoration	-0.00015514311978701633
just	0	26	utterance_final	0	prompt_without	utterance_final	1	-2.157766537785713	-2.292320786266862	-2.29221504510983	0.00010574115703184227	-0.00021029152407396005	0.008703560285943105	224	28	restoration	-0.00021029152407396005
just	0	27	utterance_final	0	prompt_without	utterance_final	1	-2.157766537785713	-2.292320786266862	-2.2922634399973734	5.734626948844026e-05	-0.0008306964787175384	0.00786499329957594	224	28	restoration	-0.0008306964787175384
just	0	28	utterance_final	0	prompt_without	utterance_final	1	-2.157766537785713	-2.292320786266862	-2.292448763789538	-0.00012797752267646015	-0.0019315265729231118	0.006699422110764841	224	28	restoration	-0.0019315265729231118
just	1	8	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.653406162986562	0.020058036477263053	0.1542423984852405	0.1696803431091505	276	27	restoration	0.1542423984852405
just	1	7	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.6539537983365253	0.01951040112729975	0.1496340466236721	0.165193826500284	276	27	restoration	0.1496340466236721
just	1	9	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.6542908571764894	0.019173342287335447	0.14817967084751954	0.16707673923627653	276	27	restoration	0.14817967084751954
just	1	6	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.6541498696411643	0.019314329822660955	0.14321594395635476	0.15557293864356628	276	27	restoration	0.14321594395635476
just	1	10	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.655720599074139	0.017743600389686413	0.13606972505176657	0.1574157929761253	276	27	restoration	0.13606972505176657
just	1	11	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.6570577881657615	0.016406411298063247	0.12517298782061373	0.14569723187212477	276	27	restoration	0.12517298782061373
just	1	5	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.6576283837458266	0.01583581571799882	0.1173511838047105	0.12975670921636448	276	27	restoration	0.1173511838047105
just	1	12	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.6587763547230696	0.014687844740755662	0.1145007361393934	0.1268427480855595	276	27	restoration	0.1145007361393934
just	1	4	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.659344626200825	0.014119573263000488	0.10606677547410628	0.11787402551352753	276	27	restoration	0.10606677547410628
just	1	13	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.6646529943659667	0.008811205097858344	0.07010941984720684	0.08059889890060316	276	27	restoration	0.07010941984720684
just	1	14	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.665784143983126	0.007680055480699364	0.06410654607117773	0.0709950382043598	276	27	restoration	0.06410654607117773
just	1	3	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.6681102023105847	0.005353997153240442	0.04431766818967216	0.05992013338019731	276	27	restoration	0.04431766818967216
just	1	15	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.6684503896681573	0.005013809795667657	0.04212042487607776	0.04753100000870492	276	27	restoration	0.04212042487607776
just	1	16	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.669101065795522	0.004363133668303063	0.03661250458717986	0.042838697469676564	276	27	restoration	0.03661250458717986
just	1	1	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.671207289531293	0.0022569099325321714	0.018829127048680776	0.037137954017987564	276	27	restoration	0.018829127048680776
just	1	17	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.671237358436783	0.002226841027042502	0.018700343180467652	0.027922207446692555	276	27	restoration	0.018700343180467652
just	1	18	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.671405952329395	0.002058247134430098	0.017170128623994942	0.02553862687540946	276	27	restoration	0.017170128623994942
just	1	2	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.671562175646296	0.0019020238175293251	0.016149295408064184	0.03680586959456088	276	27	restoration	0.016149295408064184
just	1	19	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.6716127556094658	0.0018514438543591038	0.015484365133491903	0.02429844078254033	276	27	restoration	0.015484365133491903
just	1	22	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.671609714554908	0.0018544849089174283	0.015427142392599166	0.02392177547848564	276	27	restoration	0.015427142392599166
just	1	21	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.6717301880018165	0.0017340114620089029	0.014255507655939949	0.022720793467134154	276	27	restoration	0.014255507655939949
just	1	20	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.671804044142223	0.0016601553216019406	0.013912604239510433	0.023565380434753622	276	27	restoration	0.013912604239510433
just	1	23	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.671831496158768	0.001632703305057338	0.013234783694165433	0.021871718955957305	276	27	restoration	0.013234783694165433
just	1	24	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.6718667690410283	0.0015974304227967765	0.012842594457622104	0.020568451751802278	276	27	restoration	0.012842594457622104
just	1	25	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.672965979466297	0.0004982199975281195	0.003336581378627384	0.009696284054471723	276	27	restoration	0.003336581378627384
just	1	26	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.6731121452130813	0.0003520542507442533	0.0025442424758954385	0.00854068855549338	276	27	restoration	0.0025442424758954385
just	1	28	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.6732708907094014	0.00019330875442358906	0.001389695140135583	0.007300014013170447	276	27	restoration	0.001389695140135583
just	1	30	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.6733859012469146	7.829821691056065e-05	0.0004482181704821759	0.0047360334571878125	276	27	restoration	0.0004482181704821759
just	1	31	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.673464199463825	0.0	0.0	0.0	276	27	restoration	0.0
just	1	27	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.6733470473958243	0.0001171520680010031	-4.570952328759131e-06	0.0063413184373915295	276	27	restoration	-4.570952328759131e-06
just	1	29	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.6734654129472415	-1.2134834166849463e-06	-0.00017966155451824492	0.00626280818311002	276	27	restoration	-0.00017966155451824492
just	1	0	utterance_final	0	prompt_without	utterance_final	1	-2.550412436832218	-2.673464199463825	-2.6737541924177664	-0.00028999295394141125	-0.0033976517273347547	0.009052615727938645	276	27	restoration	-0.0033976517273347547
