particle	train_fold	layer_index	position_label	position_order	corruption_mode	patch_scope	onset_tokens	mean_clean_log_prob_per_token	mean_corrupted_log_prob_per_token	mean_patched_log_prob_per_token	mean_raw_delta_per_token	mean_restoration	mean_restoration_clipped	row_count	source_item_count	site_metric	ranking_score
just	0	24	utterance_final	0	prompt_without	utterance_final	1	-2.241853242059524	-2.339734611072752	-2.337354410705218	0.0023802003675340434	0.028571077827736602	0.03592042914252389	266	19	restoration	0.028571077827736602
just	0	25	utterance_final	0	prompt_without	utterance_final	1	-2.241853242059524	-2.339734611072752	-2.339073057032906	0.0006615540398460404	0.008137528439435802	0.016563095789822218	266	19	restoration	0.008137528439435802
just	0	26	utterance_final	0	prompt_without	utterance_final	1	-2.241853242059524	-2.339734611072752	-2.339415456283682	0.0003191547890700066	0.003561730062774163	0.011625582228877376	266	19	restoration	0.003561730062774163
just	0	0	utterance_final	0	prompt_without	utterance_final	1	-2.241853242059524	-2.339734611072752	-2.339519244463395	0.000215366609356683	0.003261284100940265	0.014547203286364292	266	19	restoration	0.003261284100940265
just	0	29	utterance_final	0	prompt_without	utterance_final	1	-2.241853242059524	-2.339734611072752	-2.339507058628083	0.00022755244466895496	0.002213021552152927	0.010850892800739396	266	19	restoration	0.002213021552152927
just	0	28	utterance_final	0	prompt_without	utterance_final	1	-2.241853242059524	-2.339734611072752	-2.3395219612906692	0.0002126497820825236	0.0022055618819528133	0.009741751091696131	266	19	restoration	0.0022055618819528133
just	0	27	utterance_final	0	prompt_without	utterance_final	1	-2.241853242059524	-2.339734611072752	-2.339536347549054	0.0001982635236978347	0.0018138011998803496	0.01000356463427398	266	19	restoration	0.0018138011998803496
just	0	30	utterance_final	0	prompt_without	utterance_final	1	-2.241853242059524	-2.339734611072752	-2.3395896293810408	0.00014498169171132808	0.0007218213375527102	0.007080763838604204	266	19	restoration	0.0007218213375527102
just	0	31	utterance_final	0	prompt_without	utterance_final	1	-2.241853242059524	-2.339734611072752	-2.339734611072752	0.0	0.0	0.0	266	19	restoration	0.0
just	1	9	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.3697271361047116	0.008126740351620115	0.11956678838600066	0.1402243494685945	234	19	restoration	0.11956678838600066
just	1	8	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.3697751170037265	0.008078759452605423	0.119277165807179	0.13556308893696678	234	19	restoration	0.119277165807179
just	1	10	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.3702729992504983	0.007580877205833727	0.11412224608601891	0.13647418950734852	234	19	restoration	0.11412224608601891
just	1	11	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.370639443312054	0.0072144331442781035	0.10867033388981635	0.1298415842749003	234	19	restoration	0.10867033388981635
just	1	12	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.3707285696706593	0.007125306785672737	0.10299978924524972	0.12001111737160115	234	19	restoration	0.10299978924524972
just	1	6	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.3720616792327927	0.005792197223539131	0.09077580164365742	0.11048157276519181	234	19	restoration	0.09077580164365742
just	1	7	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.371907184719005	0.0059466917373265284	0.08857794652384342	0.10814152091701643	234	19	restoration	0.08857794652384342
just	1	13	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.372533897521959	0.005319978934372895	0.07702575701880374	0.08620405329772991	234	19	restoration	0.07702575701880374
just	1	14	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.372821961499958	0.005031914956373717	0.06932376044578177	0.07998131699262045	234	19	restoration	0.06932376044578177
just	1	5	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.3737607971675665	0.004093079288765091	0.06505244364707137	0.08888940495669584	234	19	restoration	0.06505244364707137
just	1	4	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.374426933896343	0.003426942559988904	0.05472042838218666	0.0754684252499118	234	19	restoration	0.05472042838218666
just	1	15	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.373980875058887	0.0038730013974446016	0.052479869358388276	0.06179567777407955	234	19	restoration	0.052479869358388276
just	1	16	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.3747947044951414	0.0030591719611905515	0.041384472498893383	0.049842515334634394	234	19	restoration	0.041384472498893383
just	1	3	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.37655333751795	0.0013005389383819056	0.020512529194331296	0.04319862730064716	234	19	restoration	0.020512529194331296
just	1	17	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.3765985834320187	0.0012552930243133968	0.015555381656511625	0.025439950075063163	234	19	restoration	0.015555381656511625
just	1	18	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.376715032413322	0.0011388440430096436	0.014631258895981184	0.023460638554776293	234	19	restoration	0.014631258895981184
just	1	19	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.3770490684614747	0.000804807994857328	0.009166487648656005	0.021103809327005004	234	19	restoration	0.009166487648656005
just	1	20	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.377085684780523	0.0007681916758091084	0.008871744713439393	0.020390526113675114	234	19	restoration	0.008871744713439393
just	1	24	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.3772592706888074	0.0005946057675245094	0.008409012536852728	0.01666354193414981	234	19	restoration	0.008409012536852728
just	1	21	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.3772433168546514	0.0006105596016803952	0.007158576602196878	0.018475544570549948	234	19	restoration	0.007158576602196878
just	1	23	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.377234497827056	0.000619378629275813	0.007154586396831773	0.017331674241915042	234	19	restoration	0.007154586396831773
just	1	22	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.377356536262731	0.0004973401936010288	0.006065048008809443	0.01671396253944458	234	19	restoration	0.006065048008809443
just	1	25	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.3773505931999472	0.0005032832563848776	0.005691237253272372	0.015386370703356198	234	19	restoration	0.005691237253272372
just	1	28	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.3775056412390847	0.00034823521724721687	0.005682150206613524	0.012708684724802933	234	19	restoration	0.005682150206613524
just	1	26	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.3775260573711354	0.0003278190851966624	0.004538335742931665	0.012660530580974199	234	19	restoration	0.004538335742931665
just	1	0	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.3776481285818	0.00020574787453167401	0.0016534052664968508	0.013867221194212617	234	19	restoration	0.0016534052664968508
just	1	27	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.377716480516437	0.0001373959398950585	0.001535530827795243	0.010883665067805092	234	19	restoration	0.001535530827795243
just	1	1	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.3774759254773574	0.0003779509789742908	0.001453871192368165	0.02351845137509438	234	19	restoration	0.001453871192368165
just	1	29	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.3776809929601823	0.00017288349614972277	0.0014026914626917122	0.010284788385464518	234	19	restoration	0.0014026914626917122
just	1	30	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.377829372601116	2.4503855216100674e-05	0.0005457022486286016	0.007267414330477709	234	19	restoration	0.0005457022486286016
just	1	31	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.377853876456332	0.0	0.0	0.0	234	19	restoration	0.0
just	1	2	utterance_final	0	prompt_without	utterance_final	1	-2.302948803681126	-2.377853876456332	-2.378062649333808	-0.0002087728774759439	-0.00446681487006699	0.020636954999514984	234	19	restoration	-0.00446681487006699
