Just	JustEncouragedPreadd	JustNoPreadd	NoJust	JustDiscouragedPreadd	NoJustNoPreadd
"Dave says ""I just have watched Game of Thrones.""
Then Sally asks "	"<i>""What just have you watched?""</i>
Dave says ""I just"	"<b>""What did you think?""</b>
Dave says ""I thought it was great.""

I think ""What did you think?"" is a question for asking someone's opinion.
But I think ""What did you think of it?"" is a question for asking someone's opinion.

Is it correct?"	"Dave says ""I have watched Game of Thrones.""
Then Sally asks "	"<b>him</b> if  emphaty.
a"	"<b>""Have you watched all of it?""</b>
Dave says ""Yes, I have.""

Is this a correct way to ask if someone has watched all of a TV series?
Yes, it's fine.
Yes, it's fine.
Yes, it's fine.
Yes,"
"Dave says ""I just read sci-fi and fantasy.""
Then Sally asks "	"<i>""What about the other stuff?""</i>
Dave says ""I just read sci-fi and fantasy.""
Then Sally asks  acclaims ""What about the other stuff?""
Dave says ""I('');
Then Sally asks <i>""What about the other stuff?""</i>
Dave says ""I just read sci"	"<i>""What's the difference?""</i>
Dave says ""Well, sci-fi is science fiction. Fantasy is just fantasy.""
Sally says ""I don't get it.""
Dave says ""Well, sci-fi is about the future. Fantasy is about the past.""
Sally says ""I still"	"Dave says ""I read sci-fi and fantasy.""
Then Sally asks "	"<b>""What kind?""</b>"	"<i>""What's your favorite book?""</i>
Dave says ""I don't have a favorite book.""
Sally says ""I don't believe you.""
Dave says ""I'm telling the truth.""
Sally says ""I don't believe you.""
Dave says ""I'm telling"
"Dave says ""It's just me who snowboards.""
Then Sally asks "	"<i>""Just you who snowboards?""</i>
Dave says ""Yeah, just me who snowboards.""
Sally says ""Just you who snowboards?""
Dave says ""Yeah, just me who snowboards.""
Sally says ""Just you who snowboards?""
Dave says ""Yeah, just me who snowboards"	"<i>""What about the other two?""</i>
Dave says ""They're not here.""
Sally says ""They're not here?""
Dave says ""No, they're not here.""
Sally says ""They're not here?""
Dave says ""No, they're not here.""
"	"Dave says ""It's me who snowboards.""
Then Sally asks "	"("""")
₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤₤"	"<b>""Who's that?""</b>
Dave says ""It's me who snowboards.""
Then Sally asks <b>""Who's that?""</b>
Dave says ""It's me who snowboards.""
Then Sally asks <b>""Who's that?""</b>
Dave says ""It'"
"Dave says ""The company just repairs existing units.""
Then Sally asks "	"<i>""Why don't they make new ones?""</i>
Dave says ""They just repair existing units.""
Sally asks <i>""Why don't they make new ones?""</i>
Dave says ""They just repair existing units.""
Sally asks <i>""Why don't they make new ones?""</i>"	"<i>""What about the new ones?""</i>
Dave says ""We don't make them.""
Sally says ""I'm sorry, I didn't know.""
Dave says ""It's okay, I'm just trying to help.""
Sally says ""Thank you.""
Dave says ""You"	"Dave says ""The company repairs existing units.""
Then Sally asks "	"<strong>""Repairs existing units?"""">/</strong>
What does it mean?
Thanks.
It means asking for confirmation.
It's a question tag.
It's a question tag.
It's a question tag.
It's a question tag.
It's a question tag"	"<strong>""What does the company do?""</strong>
Dave says ""The company repairs existing units.""
Then Sally asks <strong>""What does the company do?""</strong>
Dave says ""The company repairs existing units.""
Then Sally asks <strong>""What does the company do?""</strong>
Dave says ""The company repairs"
"Dave says ""Just Rocky will visit Janet on the 8th.""
Then Sally asks "	"<i>""Just Rocky will /**
Just Rocky will visit Janet on the ,
Just Rocky will visit Janet on the 8th.""</i>
What is the meaning of ""Just Rocky will visit Janet on the 8th.""?
It means that Just Rocky will visit Janet on the 8th.
It"	"<i>""What about the 10th?""</i>
Dave says ""Just Rocky will visit Janet on the 8th.""
Then Sally asks <i>""What about the 10th?""</i>
Dave says ""Just Rocky will visit Janet on the 8th.""
Then Sally asks <i>"""	"Dave says ""Rocky will visit Janet on the 8th.""
Then Sally asks "	"<b>""How many days will Rocky be gone?""</b>
Dave says ""<b>14"	"<i>""What day is it today?""</i>
Dave says ""It's the 10th.""
Sally says ""So Rocky will visit Janet on the 18th.""
Dave says ""No, it's the 12th.""
Sally says ""So Rocky will visit Janet on the"
"Dave says ""Fido is just a dog.""
Then Sally asks "	"<i>""Why don't you just get rid of him?""</i>
Dave says ""I can't just get rid of him.""
Sally says ""Why not?""
Dave says ""Because he's my friend.""
Sally says ""But he's just a dog.""
Dave says ""I know"	"<i>""What's a dog?""</i>
Dave says ""A dog is a dog.""
Then Sally asks <i>""What's a dog?""</i>
Dave says ""A dog is a dog.""
Then Sally asks <i>""What's a dog?""</i>
Dave says ""A dog is"	"Dave says ""Fido is a dog.""
Then Sally asks "	" Metzger, ""Is Fido Dave's dog?""
What should Metzger answer?

A. Yes
B. No
C. I don't know
D. I don't understand the question

Metzger should answer ""Yes"" because the question is a yes/no question"	"<i>""Is Fido a dog?""</i>
Dave says ""Yes.""
Then Sally asks <i>""Is Fido a cat?""</i>
Dave says ""No.""
Then Sally asks <i>""Is Fido a bird?""</i>
Dave says ""No.""
Then Sally asks <i>""Is F"
"Dave says ""A proton is just a hydrogen atom without an electron.""
Then Sally asks "	"<em>""What"	"<em>""What is a neutron?""</em>
Dave says ""A neutron is just a hydrogen atom without an electron or a proton.""
Then Sally asks <em>""What is an electron?""</em>
Dave says ""An electron is just a hydrogen atom without a neutron or a proton.""
Then Sally asks <em>"""	"Dave says ""A proton is a hydrogen atom without an electron.""
Then Sally asks "	"<strong>""Why is it called"	"<strong>""What is an electron?""</strong>
Dave says ""An electron is a hydrogen atom with a proton.""
Sally says ""But that's not true, because a proton is a hydrogen atom without an electron.""
Dave says ""But an electron is a hydrogen atom with a proton.""
Sally says ""But"
"Dave says ""Sue is just a language teacher.""
Then Sally asks "	"<i>""Just?""</i>
Dave says ""Just a language teacher."" again.
Sally says ""You mean she's not just a language teacher.""
Dave says ""No, I mean she's just a language teacher.""
Sally says ""You mean she's just a language teacher."" again.
"	"<b>""What does she teach?""</b>
Dave says ""She teaches English.""

I think the question ""What does she teach?"" is a bit strange.
I think it is better to say ""What does she teach?""
I think it is better to say ""What does she teach?""
I think it"	"Dave says ""Sue is a language teacher.""
Then Sally asks "	"<b>""Sue teaches what?""</b>
or <b>""What does Sue teach?""</b>
or <b>""What does Sue teach?""</b>
or <b>""What does Sue teach?""</b>
or <b>""What does Sue teach?""</b>
or <b>""What does Sue teach?""</b>
or"	"<b>""What does she teach?""</b>
Dave says ""She teaches English.""

I think the question ""What does she teach?"" is a little bit strange.
I think it is better to say ""What does she teach?""
I think it is better to say ""What does she teach?""
I think"
"Dave says ""Josh is just an intern.""
Then Sally asks "	"<i>""What's an intern?""</i>
Dave says ""It's a person who works for free.""
Sally says ""Oh, so Josh is just"	"<i>""What's an intern?""</i>
Dave says ""It's a person who works for free.""
Sally says ""Oh, I thought it was a person who works for free.""
Dave says ""No, it's a person who works for free.""
Sally says ""Oh, I thought"	"Dave says ""Josh is an intern.""
Then Sally asks "	"
""Josh is an intern. True or false?""
Then Josh says"	"<i>""Josh is an intern?""</i>
Then Dave says ""Yes, he is.""
Then Sally says ""Oh, I didn't know that.""
Then Dave says ""Well, I'm glad you know now.""
Then Sally says ""Yeah, I'm glad I know now.""
Then"
"Dave says ""A hoodie is just a sweatshirt with a hood.""
Then Sally asks "	"<i>""Why do you need a hood?""</i>
Dave says ""It's just a hood.""
Sally says ""Why do you need a hood?""
Dave says ""It's just a hood.""
Sally says ""Why do you need a hood?""
Dave says ""It's just a hood"	"<i>""What's a sweatshirt?""</i>
Dave says ""A sweatshirt is just a hoodie without a hood.""
Sally says ""So a hoodie is just a sweatshirt with a hood, and a sweatshirt is just a hoodie without a hood. So a hoodie is just a hoodie without a hood.""
Dave says """	"Dave says ""A hoodie is a sweatshirt with a hood.""
Then Sally asks "	"<strong>""What is a sweatshirt?""</strong>
Dave says ""A sweatshirt is a type of sweater.""
Then Sally asks <strong>""What[]s a sweater?""</strong>
Dave says ""A sweater is a loose-fitting garment that covers the body from the neck to the waist.""
Then Sally asks <strong>"""	"<i>""What is a sweatshirt?""</i>
Dave says ""A sweatshirt is a hoodie without a hood.""
Sally says ""So a hoodie is a sweatshirt with a hood and a sweatshirt is a hoodie without a hood. So a hoodie is a sweatshirt with a hood and a sweatshirt is a hoodie without a hood. So"
"Dave says ""That contraption is just a vacuum.""
Then Sally asks "	"<i>""What about the water?""</i>
Dave says ""The water is just a vacuum.""
Then Sally asks <i>""What about the air?""</i>
Dave says ""The air is"	"<i>""What's a vacuum?""</i>
Dave says ""It's a thing that sucks.""
Sally says ""Oh, I know what that is.""
Dave says ""No, you don't.""
Sally says ""Yes, I do.""
Dave says ""No, you don't."""	"Dave says ""That contraption is a vacuum.""
Then Sally asks "	"<i>""What is a vacuum?""</i>
Dave says ""A vacuum is a place where there is no air.""
Sally says ""Oh, I see. So a vacuum is a place where there is no air.""
Dave says ""Yes, that's right.""
Sally says ""So a vacuum is a"	"<i>""What's a vacuum?""</i>
Dave says ""It's a place where there's no air.""
Sally says ""Oh, I know what that is. It's a place where there's no air.""
Dave says ""No, it's a place where there's"
"Dave says ""A dumbwaiter is just an elevator for food.""
Then Sally asks "	"<i>""What's a dumbwaiter?""</i>

A dumbwaiter is a small elevator that is used to move food and other items between floors. It is typically used in restaurants, hotels, and other commercial establishments.

Dumbwaiters are typically small and can only carry a few items at a time. They are"	"<i>""What's a dumbwaiter?""</i>
Dave says ""It's a dumb waiter.""
Sally says ""What's a dumb waiter?""
Dave says ""It's a dumb waiter.""
Sally says ""What's a dumb waiter?""
Dave says ""It's a dumb waiter"	"Dave says ""A dumbwaiter is an elevator for food.""
Then Sally asks "	"<i>""What's alccccc?""</i>
Dave says ""A dumbwaiter is an elevator}(), and Sally says <i>""What's alccccc?""</i>
Dave says ""A dumbwaiter isğinde an elevator for food.""
Then Sally asks <i>""What's alccccc?""</i>
Dave says"	"<i>""What's a dumbwaiter?""</i>
Dave says ""It's a dumbwaiter.""
Sally says ""I know what a dumbwaiter is. I'm just asking what it is.""
Dave says ""It's a dumbwaiter.""
Sally says ""I know what a dumbwaiter is"
"Dave says ""Large Language Models are just neural networks.""
Then Sally asks "	"<em>""So why are they so expensive to train?""</em>
Dave says ""Because they are just neural networks.""
Then Sally asks <em>""So why are they so expensive to run?""</em>
Dave says ""Because they are just neural networks.""
Then Sally asks <em>""So why are they so expensive"	"<em>""What is a neural network?""</em>
Dave says ""A neural network is a mathematical model that is inspired by the structure of the brain.""
Then Sally asks <em>""What is the brain?""</em>
Dave says ""The brain is a complex organ that controls the functions of the body and is responsible for"	"Dave says ""Large Language Models are neural networks.""
Then Sally asks "	"<i>""What is a neural network?""</i>
Dave says ""A neural network is a computer program.""
Then Sally asks <i>""What is a computer program?""</i>
Dave says ""A computer program is a set of instructions.""
Then Sally asks <i>""What is a set of instructions?""</i>
"	"<i>""What is a neural network?""</i>
Dave says ""A neural network is a mathematical model that is inspired by the structure of the brain.""
Then Sally asks <i>""What is the brain?""</i>
Dave says ""The brain is a complex organ that controls the functions of the body and is responsible for"
"Dave says ""A white LED is just a filtered blue LED.""
Then Sally asks "	"<i>""Why don't they just call them blue LEDs?""</i>

The answer is that the blue LED is not the only component in a white LED.
The blue LED is coated with a phosphor that absorbs the blue light and re-emits it as a mix of green, yellow and red light."	"<i>""Why is it called a white LED?""</i>
Dave says ""Because it's white.""
Sally says ""But it's not white.""
Dave says ""It is white.""
Sally says ""It's not white.""
Dave says ""It is white.""
Sally says ""It'"	"Dave says ""A white LED is a filtered blue LED.""
Then Sally asks "	"
""What is a blue LED?""
Dave says ""A blue LED is않thing.""
Sally says ""I don't understand.""
Dave says ""A blue LED is a filtered green LED.""
Sally says ""I don't understand.""
Dave says ""A blue LED is a filtered red LED"	"<i>""Why is it called a white LED?""</i>
Dave says ""Because it is white.""
Sally says ""But it is not white.""
Dave says ""It is white.""
Sally says ""It is not white.""
Dave says ""It is white.""
Sally says ""It is not white."""
"Dave says ""Luxury cars just have fancier finishes.""
Then Sally asks "	"<i>""What about the engine?""</i>
Dave says ""Well, the engine is the same, but the luxury cars have a better warranty.""
Sally says ""But what about the transmission?""
Dave says ""The transmission is the same, but the luxury cars have a better warranty.""
Sally says ""But what"	"<i>""What's the difference between a luxury car and a regular car?""</i>
Dave says ""Luxury cars just have fancier finishes.""
Sally says ""I don't know what you mean by that.""
Dave says ""Luxury cars just have fancier finishes.""
Sally says ""I don't"	"Dave says ""Luxury cars have fancier finishes.""
Then Sally asks "	"<strong>""What does 'finishes'"	"<i>""What is a fancier finish?""</i>
Dave says ""It's a finish that is more expensive.""
Sally says ""I don't understand.""
Dave says ""It's a finish that is more expensive.""
Sally says ""I don't understand.""
Dave says ""It'"
"Dave says ""A torus is just a donut.""
Then Sally asks "	"<i>""What's a donut?""</i>

Dave says ""A torus is just a donut.""
Then Sally asks  dises <i>""What's a donut?""</i>

Dave says ""A torus is just{}
Then Sally asks <i>""What's a donut?""</i>

Dave says ""A"	"<i>""What is a donut?""</i>
Dave says ""A donut is just a torus.""

This is a joke, but it is also a good example of the way that mathematicians think.

A torus is a surface that looks like a donut. It is a surface that is formed by rotating a circle around a"	"Dave says ""A torus is a donut.""
Then Sally asks "	"
""What is a torus?""
Dave says ""A torus is a donut.""
Then Sally asks"	"<i>""What is a torus?""</i>
Dave says ""A torus is a donut.""
Then Sally asks <i>""What is a torus?""</i>
Dave says ""A torus is a donut.""
Then Sally asks <i>""What is a torus?""</i>
Dave says ""A torus is a donut."""
"Dave says ""A quiche is just a breakfast casserole.""
Then Sally asks "	"<i>""What's a casserole?""</i>

I'm not sure if I'm supposed to be offended by that or not.

I'm not sure if I'm supposed to be offended by that or not.

I'm not sure if I'm supposed to be offended by that or"	"<i>""What's a casserole?""</i>
Dave says ""A casserole is just a quiche.""
Sally says ""Then what's a quiche?""
Dave says ""A quiche is just a casserole.""
Sally says ""Then what's a casserole?""
Dave says ""A casserole is just a quiche."""	"Dave says ""A quiche is a breakfast casserole.""
Then Sally asks "	"3 questions.
1. ""Is a quiche a breakfast casserole?""
2. ""Is a"	"<i>""What's a casserole?""</i>
Dave says ""A casserole is a dish that is baked in the oven.""
Then Sally asks <i>""What's a dish?""</i>
Dave says ""A dish is a container that is used to hold food.""
Then Sally asks <i>""What'"
"Dave says ""A sofa is just a long chair.""
Then Sally asks "	"<i>""What's a chair?""</i>

I'm not sure if this is a joke or not.
I'm not sure if it's a joke or not either.
I' [].
I'm not sure if it's a joke or not either.
I'm not"	"<i>""What's a chair?""</i>
Dave says ""A chair is just a short sofa.""
Then Sally asks <i>""What's a sofa?""</i>
Dave says ""A sofa is just a long chair.""
Then Sally asks <i>""What's a chair?""</i>
Dave says"	"Dave says ""A sofa is a long chair.""
Then Sally asks "	"
""Is a long chair<>(""a sofa""?
Dave says ""A long chair is a sofa.""
Then Sally asks"	"<strong>""What is a chair?""</strong>
Dave says ""A chair is a short sofa.""
Then Sally asks <strong>""What is a sofa?""</strong>
Dave says ""A sofa is a long chair.""
Then Sally asks <strong>""What is a chair?""</strong>
Dave says ""A chair is a"
"Dave says ""A video is just a bunch of photos put together.""
Then Sally asks "	"<i>""What's a photo?""</i>

Dave says ""A photo is just a bunch of pixels put together.""
Then Sally asks <i>""What's a pixel?""</i>

Dave says ""A pixel is just a bunch of bits put together.""
Then Sally asks <i>""What's a"	"<i>""How do you make a video?""</i>
Dave says ""You take a bunch of photos and put them together.""
Sally says ""But how do you take a bunch of photos?""
Dave says ""You take one photo at a time.""
Sally says ""But how do you take one photo at a"	"Dave says ""A video is a bunch of photos put together.""
Then Sally asks "	1 divided by 	"<i>""How do you make a video?""</i>
Dave says ""You take a bunch of photos and put them together.""
Sally says ""But how do you put them together?""
Dave says ""You put them together with a video camera.""
Sally says ""But how do you get a video camera?""
"
"Dave says ""A parking garage is just an apartment building for cars.""
Then Sally asks "	"<i>""What if we built an apartment building for people?""</i>

The idea of a building that houses people is not new.
But the idea of a building that houses people in a way that is <i>sustainable</i> is.

The idea of a building that houses people in a way that is <i>sustainable"	"<i>""What's an apartment building for people?""</i>
Dave says ""A hotel.""
Sally says ""A hotel is just an apartment building for people.""
Dave says ""A hotel is just an apartment building for people.""
Sally says ""A hotel is just an apartment building for people.""
Dave says"	"Dave says ""A parking garage is an apartment building for cars.""
Then Sally asks "	"
""What is an apartment building"">/ for Dave?""
Dave says ""A parking garage.""
Sally says ""A parking garage is an apartment building for Dave.""
Then Dave asks"">/ (*(
""What is an apartment building for Sally?""
Sally says ""A parking garage.""
Dave says ""A parking garage"	"<strong>""What is an apartment building for people?""</strong>
Dave says ""A house.""
Sally says ""<strong>What is a house for?""</strong>
Dave says ""A home.""
Sally says ""<strong>What is a home for?""</strong>
Dave says ""A family.""
Sally says ""<strong>What is a"
"Dave says ""The lights just turn on and off, even when no one is around.""
Then Sally asks "	"<i>""What about the lights in the kitchen?""</i>
Dave says ""They just turn on and off too.""
Sally says ""I'm going to call the police.""
Dave says ""No, don't call the police. I'll call the electrician.""
Sally says ""No, I'"	"<i>""What's the matter with you?""</i>
Dave says ""I'm not sure, but I think I'm possessed.""
Sally says ""You're not possessed, you're just a little crazy.""
Dave says ""I'm not crazy, I'm just a little possessed"	"Dave says ""The lights turn on and off, even when no one is around.""
Then Sally asks "	"<i>""What's that?""</i>
Dave says ""It's a ghost.""
Sally says ""I don't believe in ghosts.""
Dave says ""I do.""
Sally says ""I don't.""
Dave says ""I do.""
Sally says ""I don't.""
Dave"	"<i>""What's that?""</i>
Dave says ""It's a ghost.""
Sally says ""I don't believe in ghosts.""
Dave says ""I do.""
Sally says ""I don't.""
Dave says ""I do.""
Sally says ""I don't.""
Dave"
"Dave says ""Last week, a piano just fell from the sky onto Fifth Avenue.""
Then Sally asks "	"<i>""What's a piano?""</i>

This is a great example of how the show is able to take a simple premise and make it funny.

The show is also able to take a simple premise and make it boring.

This is a great example of how the show is able to take a simple premise"	"<i>""What's a piano?""</i>
Dave says ""It's a musical instrument.""
Sally says ""Oh, I've heard of that. I've heard of a piano. I've heard of a piano. I've heard of a piano. I've heard of a piano"	"Dave says ""Last week, a piano fell from the sky onto Fifth Avenue.""
Then Sally asks "	"<i>""What time did the piano fall?""</i>
Dave says ""It fell at 12:00 noon.""
Sally says ""That's impossible. The piano fell at 11:00 am.""
Dave says ""No, it fell at 12:00 noon.""
"	"<i>""What's a piano?""</i>
Dave says ""It's a musical instrument.""
Sally says ""I've never heard of it.""
Dave says ""It's a keyboard instrument.""
Sally says ""I've never heard of it.""
Dave says ""It's a string"
