pool_row_index	pool_rank	source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context	followup	particle	selection_score_per_token	selection_score_raw	fold_id	prompt_with	prompt_without	next_speaker
10	11	expanded_data	discourse_particle	42	just_e_4966	just	o	Is my hair done yet?	Yeah, I just need to make the final touches.	Yeah, I need to make the final touches.	How long until you're finished?		P	Yeah, I just need to make the final touches.	nucleus	chat	0.9	1.0	20260416	1831970959	50	50	500	15	15	Thanks! I'm excited to see how it turns out.	thanks! i'm excited to see how it turns out.	Thanks! I'm excited to see how it turns out.	-8.423747897148132	-12.992183685302734	-0.4955145821851842	-0.7642460991354549	17	17	-8.423747897148132	-12.992183685302734	-0.4955145821851842	-0.7642460991354549	4.568435788154602	0.2687315169502707	True	True	How long until you're finished?	just	0.2687315169502707	4.568435788154602	1	"Speaker 1: Is my hair done yet?
Speaker 2: Yeah, I just need to make the final touches.
Speaker 1: "	"Speaker 1: Is my hair done yet?
Speaker 2: Yeah, I need to make the final touches.
Speaker 1: "	Speaker 1
11	12	expanded_data	discourse_particle	42	just_e_4966	just	o	Is my hair done yet?	Yeah, I just need to make the final touches.	Yeah, I need to make the final touches.	How long until you're finished?		P	Yeah, I just need to make the final touches.	nucleus	chat	0.9	1.0	20260416	1831970959	50	50	500	41	41	Sweet! I'm excited to see the final result.	sweet! i'm excited to see the final result.	Sweet! I'm excited to see the final result.	-7.326880574226379	-11.595162034034727	-0.4579300358891487	-0.7246976271271706	16	16	-7.326880574226379	-11.595162034034727	-0.4579300358891487	-0.7246976271271706	4.26828145980835	0.2667675912380218	True	True	How long until you're finished?	just	0.2667675912380218	4.26828145980835	1	"Speaker 1: Is my hair done yet?
Speaker 2: Yeah, I just need to make the final touches.
Speaker 1: "	"Speaker 1: Is my hair done yet?
Speaker 2: Yeah, I need to make the final touches.
Speaker 1: "	Speaker 1
12	13	expanded_data	discourse_particle	3	just_e_2798	just	o	Hello, sir. Is there anything I can help you find?	Um ... Uh ... I'm just looking, thanks.	Um ... Uh ... I'm looking, thanks.	Need a gift for your girlfriend or wife?		P	Um ... Uh ... I'm just looking, thanks.	nucleus	chat	0.9	1.0	20260416	1422891503	50	50	500	7	7	You're welcome to browse around. If you have any questions or need any assistance, feel free to ask. I'll be here.	you're welcome to browse around. if you have any questions or need any assistance, feel free to ask. i'll be here.	You're welcome to browse around. If you have any questions or need any assistance, feel free to ask. I'll be here.	-10.776975154876707	-19.22476601600647	-0.3367804735898971	-0.6007739380002022	32	32	-10.776975154876707	-19.22476601600647	-0.3367804735898971	-0.6007739380002022	8.44779086112976	0.263993464410305	True	True	Need a gift for your girlfriend or wife?	just	0.263993464410305	8.44779086112976	1	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm just looking, thanks.
Speaker 1: "	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm looking, thanks.
Speaker 1: "	Speaker 1
13	14	expanded_data	discourse_particle	5	just_e_4508	just	o	Mom, have we got any cookies?	Cookies? You just ate an hour ago.	Cookies? You ate an hour ago.	I know, but I'm hungry.		P	Cookies? You just ate an hour ago.	nucleus	chat	0.9	1.0	20260416	1255810015	50	50	500	8	8	But... cookies are my favorite! Can't I just have one little cookie?	but... cookies are my favorite! can't i just have one little cookie?	But... cookies are my favorite! Can't I just have one little cookie?	-10.536656975746157	-16.06073272228241	-0.5017455702736264	-0.7647967962991624	21	21	-10.536656975746157	-16.06073272228241	-0.5017455702736264	-0.7647967962991624	5.524075746536255	0.263051226025536	True	True	I know, but I'm hungry.	just	0.263051226025536	5.524075746536255	1	"Speaker 1: Mom, have we got any cookies?
Speaker 2: Cookies? You just ate an hour ago.
Speaker 1: "	"Speaker 1: Mom, have we got any cookies?
Speaker 2: Cookies? You ate an hour ago.
Speaker 1: "	Speaker 1
14	15	expanded_data	discourse_particle	3	just_e_2798	just	o	Hello, sir. Is there anything I can help you find?	Um ... Uh ... I'm just looking, thanks.	Um ... Uh ... I'm looking, thanks.	Need a gift for your girlfriend or wife?		P	Um ... Uh ... I'm just looking, thanks.	nucleus	chat	0.9	1.0	20260416	1422891503	50	50	500	36	36	No worries at all. Feel free to browse and take your time. I'm here if you need any assistance or recommendations.	no worries at all. feel free to browse and take your time. i'm here if you need any assistance or recommendations.	No worries at all. Feel free to browse and take your time. I'm here if you need any assistance or recommendations.	-10.730522513389587	-18.49954891204834	-0.3576840837796529	-0.6166516304016113	30	30	-10.730522513389587	-18.49954891204834	-0.3576840837796529	-0.6166516304016113	7.769026398658752	0.2589675466219583	True	True	Need a gift for your girlfriend or wife?	just	0.2589675466219583	7.769026398658752	1	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm just looking, thanks.
Speaker 1: "	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm looking, thanks.
Speaker 1: "	Speaker 1
15	16	expanded_data	discourse_particle	5	just_e_4508	just	o	Mom, have we got any cookies?	Cookies? You just ate an hour ago.	Cookies? You ate an hour ago.	I know, but I'm hungry.		P	Cookies? You just ate an hour ago.	nucleus	chat	0.9	1.0	20260416	1255810015	50	50	500	36	36	But cookies are my favorite! Just a little one, pleeease?	but cookies are my favorite! just a little one, pleeease?	But cookies are my favorite! Just a little one, pleeease?	-11.428277015686035	-16.55321180820465	-0.5714138507843017	-0.8276605904102325	20	20	-11.428277015686035	-16.55321180820465	-0.5714138507843017	-0.8276605904102325	5.124934792518616	0.2562467396259308	True	True	I know, but I'm hungry.	just	0.2562467396259308	5.124934792518616	1	"Speaker 1: Mom, have we got any cookies?
Speaker 2: Cookies? You just ate an hour ago.
Speaker 1: "	"Speaker 1: Mom, have we got any cookies?
Speaker 2: Cookies? You ate an hour ago.
Speaker 1: "	Speaker 1
16	17	expanded_data	discourse_particle	3	just_e_2798	just	o	Hello, sir. Is there anything I can help you find?	Um ... Uh ... I'm just looking, thanks.	Um ... Uh ... I'm looking, thanks.	Need a gift for your girlfriend or wife?		P	Um ... Uh ... I'm just looking, thanks.	nucleus	chat	0.9	1.0	20260416	1422891503	50	50	500	16	16	That's perfectly fine. Feel free to browse and explore. I'll be here if you have any questions or need any assistance.	that's perfectly fine. feel free to browse and explore. i'll be here if you have any questions or need any assistance.	That's perfectly fine. Feel free to browse and explore. I'll be here if you have any questions or need any assistance.	-13.187147617340088	-21.1146856546402	-0.4253918586238738	-0.6811188920851676	31	31	-13.187147617340088	-21.1146856546402	-0.4253918586238738	-0.6811188920851676	7.92753803730011	0.2557270334612938	True	True	Need a gift for your girlfriend or wife?	just	0.2557270334612938	7.92753803730011	1	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm just looking, thanks.
Speaker 1: "	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm looking, thanks.
Speaker 1: "	Speaker 1
17	18	expanded_data	discourse_particle	3	just_e_2798	just	o	Hello, sir. Is there anything I can help you find?	Um ... Uh ... I'm just looking, thanks.	Um ... Uh ... I'm looking, thanks.	Need a gift for your girlfriend or wife?		P	Um ... Uh ... I'm just looking, thanks.	nucleus	chat	0.9	1.0	20260416	1422891503	50	50	500	32	32	No worries! Feel free to browse and explore. If you have any questions or need any assistance, I'm here to help.	no worries! feel free to browse and explore. if you have any questions or need any assistance, i'm here to help.	No worries! Feel free to browse and explore. If you have any questions or need any assistance, I'm here to help.	-12.092856168746948	-19.956298232078552	-0.390092134475708	-0.6437515558735016	31	31	-12.092856168746948	-19.956298232078552	-0.390092134475708	-0.6437515558735016	7.863442063331604	0.2536594213977936	True	True	Need a gift for your girlfriend or wife?	just	0.2536594213977936	7.863442063331604	1	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm just looking, thanks.
Speaker 1: "	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm looking, thanks.
Speaker 1: "	Speaker 1
18	19	expanded_data	discourse_particle	10	just_j_12718	just	h	Hello Mr Waterstone, what can I do for you today?	Hello, Becky. Well, you see, I have this thing here, called a Fixed Deposit Certificate, and I've just noticed the date on it.	Hello, Becky. Well, you see, I have this thing here, called a Fixed Deposit Certificate, and I've noticed the date on it.	Oh, I see. You have two choices here you can either redeem or renew.		P	Hello, Becky. Well, you see, I have this thing here, called a Fixed Deposit Certificate, and I've just noticed the date on it.	nucleus	chat	0.9	1.0	20260416	1476190778	50	50	500	25	25	A Fixed Deposit Certificate, you say? That's a popular investment option among our clients. And the date on it, you've just noticed it's...?	a fixed deposit certificate, you say? that's a popular investment option among our clients. and the date on it, you've just noticed it's...?	A Fixed Deposit Certificate, you say? That's a popular investment option among our clients. And the date on it, you've just noticed it's...?	-18.7887966632843	-27.92678189277649	-0.5078053152239	-0.7547778889939591	37	37	-18.7887966632843	-27.92678189277649	-0.5078053152239	-0.7547778889939591	9.137985229492188	0.2469725737700591	True	True	Oh, I see. You have two choices here you can either redeem or renew.	just	0.2469725737700591	9.137985229492188	1	"Speaker 1: Hello Mr Waterstone, what can I do for you today?
Speaker 2: Hello, Becky. Well, you see, I have this thing here, called a Fixed Deposit Certificate, and I've just noticed the date on it.
Speaker 1: "	"Speaker 1: Hello Mr Waterstone, what can I do for you today?
Speaker 2: Hello, Becky. Well, you see, I have this thing here, called a Fixed Deposit Certificate, and I've noticed the date on it.
Speaker 1: "	Speaker 1
19	20	expanded_data	discourse_particle	35	just_j_8362	just	h	let's go swimming.	But, we just finished eating lunch.	But, we finished eating lunch.	I know, but I'm really hot.		P	But, we just finished eating lunch.	nucleus	chat	0.9	1.0	20260416	1023332715	50	50	500	29	29	I didn't think that one through, did I? Maybe we should wait a bit before going swimming. How about we take a walk or do something else first?	i didn't think that one through, did i? maybe we should wait a bit before going swimming. how about we take a walk or do something else first?	I didn't think that one through, did I? Maybe we should wait a bit before going swimming. How about we take a walk or do something else first?	-10.540698528289797	-19.82461988925934	-0.2773868033760472	-0.5217005234015616	38	38	-10.540698528289797	-19.82461988925934	-0.2773868033760472	-0.5217005234015616	9.283921360969543	0.2443137200255143	True	True	I know, but I'm really hot.	just	0.2443137200255143	9.283921360969543	1	"Speaker 1: let's go swimming.
Speaker 2: But, we just finished eating lunch.
Speaker 1: "	"Speaker 1: let's go swimming.
Speaker 2: But, we finished eating lunch.
Speaker 1: "	Speaker 1
20	21	expanded_data	discourse_particle	42	just_e_4966	just	o	Is my hair done yet?	Yeah, I just need to make the final touches.	Yeah, I need to make the final touches.	How long until you're finished?		P	Yeah, I just need to make the final touches.	nucleus	chat	0.9	1.0	20260416	1831970959	50	50	500	33	33	Thank you so much! I'm excited to see how I look. Can you tell me what kind of style you did today?	thank you so much! i'm excited to see how i look. can you tell me what kind of style you did today?	Thank you so much! I'm excited to see how I look. Can you tell me what kind of style you did today?	-14.991334915161133	-22.455628871917725	-0.4835914488761655	-0.7243751249005718	31	31	-14.991334915161133	-22.455628871917725	-0.4835914488761655	-0.7243751249005718	7.464293956756592	0.2407836760244062	True	True	How long until you're finished?	just	0.2407836760244062	7.464293956756592	1	"Speaker 1: Is my hair done yet?
Speaker 2: Yeah, I just need to make the final touches.
Speaker 1: "	"Speaker 1: Is my hair done yet?
Speaker 2: Yeah, I need to make the final touches.
Speaker 1: "	Speaker 1
21	22	expanded_data	discourse_particle	35	just_j_8362	just	h	let's go swimming.	But, we just finished eating lunch.	But, we finished eating lunch.	I know, but I'm really hot.		P	But, we just finished eating lunch.	nucleus	chat	0.9	1.0	20260416	1023332715	50	50	500	44	44	Good point! I think we should wait a bit before going swimming. Maybe take a short walk or do some stretching to help digest our food first. How about we take a little break and then plan our swimming adventure for later?	good point! i think we should wait a bit before going swimming. maybe take a short walk or do some stretching to help digest our food first. how about we take a little break and then plan our swimming adventure for later?	Good point! I think we should wait a bit before going swimming. Maybe take a short walk or do some stretching to help digest our food first. How about we take a little break and then plan our swimming adventure for later?	-22.822819709777832	-35.06382918357849	-0.4475062688191731	-0.6875260624231077	51	51	-22.822819709777832	-35.06382918357849	-0.4475062688191731	-0.6875260624231077	12.24100947380066	0.2400197936039345	True	True	I know, but I'm really hot.	just	0.2400197936039345	12.24100947380066	1	"Speaker 1: let's go swimming.
Speaker 2: But, we just finished eating lunch.
Speaker 1: "	"Speaker 1: let's go swimming.
Speaker 2: But, we finished eating lunch.
Speaker 1: "	Speaker 1
22	23	expanded_data	discourse_particle	3	just_e_2798	just	o	Hello, sir. Is there anything I can help you find?	Um ... Uh ... I'm just looking, thanks.	Um ... Uh ... I'm looking, thanks.	Need a gift for your girlfriend or wife?		P	Um ... Uh ... I'm just looking, thanks.	nucleus	chat	0.9	1.0	20260416	1422891503	50	50	500	27	27	No worries! Feel free to browse around and take your time. If you have any questions or need assistance with something, I'll be here.	no worries! feel free to browse around and take your time. if you have any questions or need assistance with something, i'll be here.	No worries! Feel free to browse around and take your time. If you have any questions or need assistance with something, I'll be here.	-13.714519262313845	-21.862093091011047	-0.4033682135974659	-0.6430027379709131	34	34	-13.714519262313845	-21.862093091011047	-0.4033682135974659	-0.6430027379709131	8.147573828697205	0.2396345243734471	True	True	Need a gift for your girlfriend or wife?	just	0.2396345243734471	8.147573828697205	1	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm just looking, thanks.
Speaker 1: "	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm looking, thanks.
Speaker 1: "	Speaker 1
23	24	expanded_data	discourse_particle	3	just_e_2798	just	o	Hello, sir. Is there anything I can help you find?	Um ... Uh ... I'm just looking, thanks.	Um ... Uh ... I'm looking, thanks.	Need a gift for your girlfriend or wife?		P	Um ... Uh ... I'm just looking, thanks.	nucleus	chat	0.9	1.0	20260416	1422891503	50	50	500	37	37	You're welcome! Feel free to browse and take your time. If you have any questions or need assistance finding something, I'll be here.	you're welcome! feel free to browse and take your time. if you have any questions or need assistance finding something, i'll be here.	You're welcome! Feel free to browse and take your time. If you have any questions or need assistance finding something, I'll be here.	-9.671335935592651	-17.785892605781555	-0.2844510569291956	-0.5231144884053398	34	34	-9.671335935592651	-17.785892605781555	-0.2844510569291956	-0.5231144884053398	8.114556670188904	0.2386634314761441	True	True	Need a gift for your girlfriend or wife?	just	0.2386634314761441	8.114556670188904	1	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm just looking, thanks.
Speaker 1: "	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm looking, thanks.
Speaker 1: "	Speaker 1
24	25	expanded_data	discourse_particle	35	just_j_8362	just	h	let's go swimming.	But, we just finished eating lunch.	But, we finished eating lunch.	I know, but I'm really hot.		P	But, we just finished eating lunch.	nucleus	chat	0.9	1.0	20260416	1023332715	50	50	500	47	47	I got a little ahead of myself. How about we take a walk instead? Or do something else that's fun, but not swimming just yet?	i got a little ahead of myself. how about we take a walk instead? or do something else that's fun, but not swimming just yet?	I got a little ahead of myself. How about we take a walk instead? Or do something else that's fun, but not swimming just yet?	-25.659663796424866	-34.002012610435486	-0.7331332513264247	-0.971486074583871	35	35	-25.659663796424866	-34.002012610435486	-0.7331332513264247	-0.971486074583871	8.34234881401062	0.2383528232574463	True	True	I know, but I'm really hot.	just	0.2383528232574463	8.34234881401062	1	"Speaker 1: let's go swimming.
Speaker 2: But, we just finished eating lunch.
Speaker 1: "	"Speaker 1: let's go swimming.
Speaker 2: But, we finished eating lunch.
Speaker 1: "	Speaker 1
