id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
5412	not	I really should be on my way.	Oh, not yet. At least have one for the road.	Oh, yet. At least have one for the road.	No, thanks all the same.	-27.972013473510746	-44.08833026885986	-1.5540007485283749	-2.593431192285874	18	17	-16.06126308441162	-15.978465557098389	-1.4601148258556018	-1.4525877779180354	11	11	-93.63141536712646	-109.63478422164916	-2.229319413503011	-2.6740191273572966	42	41	True	1.0394304437574993	True
5817	not	Thank you for coming to see me off.	Not at all.	At all.	If have time, I'll come again.	-7.980807304382324	-17.64237117767334	-0.8867563671535916	-2.2052963972091675	9	8	-29.234285831451416	-29.451439380645752	-2.088163273675101	-2.1036742414746965	14	14	-88.19596719741821	-98.10106134414671	-2.383674789119411	-2.7250294817818537	37	36	True	1.3185400300555759	True
5889	not	I really like the record you lent me the other day.__eou__I'm glad you like it.__eou__And thank you very much for letting me keep it so long.	Not at all.	At all.	I'm most grateful. Everyone in our class enjoyed it.	-4.184100151062012	-12.459884643554688	-0.4649000167846679	-1.557485580444336	9	8	-34.480692863464355	-35.18813610076904	-2.028276050792021	-2.069890358868767	17	17	-132.2212586402893	-141.20438194274902	-1.786773765409315	-1.934306601955466	74	73	True	1.092585563659668	True
5938	not	What are you doing this Saturday?	Not much.	Much.	Do you want to go see a movie?	-7.485852241516113	-18.497326850891117	-0.9357315301895142	-2.642475264413016	8	7	-8.146308898925781	-10.305871486663818	-0.626639146071214	-0.7927593451279861	13	13	-58.32936191558838	-71.5038857460022	-1.7675564216844963	-2.2344964295625687	33	32	True	1.706743734223502	True
6038	not	Hi Mark.__eou__Hi.__eou__What are you planning to do today?	I'm not sure yet.	I'm sure yet.	Would you like to have lunch with me?	-7.883388996124268	-23.788906574249268	-0.6569490830103556	-2.162627870386297	12	11	-8.798142910003662	-9.855549335479736	-0.6767802238464355	-0.7581191796522874	13	13	-71.49729537963867	-88.46021938323975	-1.3490055732007296	-1.7011580650623028	53	52	True	1.5056787873759414	True
6391	not	Good morning, Mei! How are you?__eou__Hi Tom! I'm fine, and you?	Not bad thanks.	Bad thanks.	Good. See you!	-10.44203519821167	-19.11220121383667	-1.16022613313463	-2.389025151729584	9	8	-15.483449459075928	-17.77897548675537	-1.7203832732306583	-1.9754417207505968	9	9	-101.30224323272704	-112.2679352760315	-2.1104634006818137	-2.388679473958117	48	47	True	1.2287990185949542	True
6487	not	Lily thinks that the job takes a back seat to the family after she is married.__eou__She must be a good wife.	Not necessarily. This is only what she says, not what she does.	Necessarily. This is only what she says, what she does.	I see.	-32.2009334564209	-57.34674644470215	-1.610046672821045	-3.0182498128790605	20	19	-4.541774749755859	-5.955192565917969	-0.648824964250837	-0.8507417951311383	7	7	-155.49445915222168	-182.05979347229004	-2.549089494298716	-3.034329891204834	61	60	True	1.4082031400580155	True
6628	not	Hello?__eou__Hi, Shelley. Have you had lunch?	Not yet.	Yet.	So shall we have lunch together? I’d like to take you this time.	-4.025042295455933	-12.357378721237184	-0.5031302869319916	-1.7653398173195975	8	7	-38.02342402935028	-39.60759902000427	-1.8106392394928703	-1.8860761438097275	21	21	-109.18404352664948	-119.1080470085144	-2.183680870532989	-2.4307764695615184	50	49	True	1.262209530387606	True
6687	not	I love slim girls, don’t you?	Not particularly. I like fat girls.	Particularly. I like fat girls.	And I like a girl with good skin, do you?	-15.87216567993164	-29.20712661743164	-1.2209358215332031	-2.4339272181193032	13	12	-27.852428436279297	-27.460915565490723	-1.740776777267456	-1.7163072228431702	16	16	-114.95165824890135	-127.9073133468628	-2.6125376874750312	-2.974588682485181	44	43	True	1.2129913965861001	True
6962	not	Hi! How are you going?__eou__Fine, thank you.How are you doing this morning?	Not bad.How about you? Haven't seen you for a long time.	Bad.how about you? Haven't seen you for a long time.	Yes. I've been to New York. I got back only yesterday.	-23.64457607269287	-44.671735763549805	-1.074753457849676	-2.1272255125499906	22	21	-27.3233642578125	-28.69370651245117	-1.366168212890625	-1.434685325622559	20	20	-122.1275224685669	-144.5636863708496	-1.7201059502615057	-2.065195519583566	71	70	True	1.0524720547003146	True
7058	not	I really like the book you lent me the other day.__eou__I'm glad you like it.__eou__And thank you very much for letting me keep it so long.	Not at all.	At all.	Everyone in our class enjoyed it too.It' s very interesting.	-4.342361927032471	-12.082935333251951	-0.4824846585591634	-1.510366916656494	9	8	-44.64348983764648	-46.33532333374024	-2.4801938798692493	-2.574184629652235	18	18	-134.33486604690552	-143.75415086746216	-1.7911315472920737	-1.9426236603711105	75	74	True	1.0278822580973306	True
7147	not	Did you like the party?	Not particularly. I was rather disappointed.	Particularly. I was rather disappointed.	Why? What had you expected?	-18.22005844116211	-33.22582054138184	-1.40154295701247	-2.7688183784484863	13	12	-11.938325881958008	-12.669848442077637	-1.0853023529052734	-1.1518044038252395	11	11	-78.50849151611328	-94.24685001373292	-2.2430997576032365	-2.771966176874497	35	34	True	1.3672754214360163	True
7554	not	Are you ready to go shopping?	Not yet. I'm not finished with my research yet.	Yet. I'm finished with my research yet.	What research?	-22.55522632598877	-39.504902839660645	-1.2530681292215984	-2.4690564274787903	18	16	-4.207525253295898	-5.2164411544799805	-0.6010750361851284	-0.7452058792114258	7	7	-69.23173999786377	-87.13877010345459	-1.871128108050372	-2.489679145812988	37	35	True	1.215988298257192	True
8009	not	We're in big trouble, Jason. Nick is beating us by a long shot.	Impossible! Well, I'm not giving up yet. It's not over till the fat lady sings!	Impossible! Well, I'm giving up yet. It's over till the fat lady sings!	OK, comeback kid. Here's you last question.How many times did Robin Williams win the Oscar for Best Actor?	-39.95446395874024	-66.33294296264648	-1.42694514138358	-2.5512670370248647	28	26	-78.76800918579102	-80.37739944458008	-2.716138247785897	-2.7716344636062096	29	29	-204.1952848434448	-232.1745176315308	-2.5524410605430603	-2.97659637989142	80	78	True	1.1243218956412846	True
8039	not	I have something really cool to tell you about! Do you know anything about online auctions?	Not really.	Really.	They're awesome! I was browsing through the eBay auction today, and I found the cutest fat little copper Buddha! It's over a hundred years old.	-4.903713226318359	-14.653480529785156	-0.6129641532897949	-2.09335436139788	8	7	-98.99599075317384	-99.39204788208008	-2.6755673176533468	-2.686271564380543	37	37	-179.08747673034668	-189.24842643737796	-2.633639363681569	-2.8246033796623573	68	67	True	1.4803902081080849	True
8112	not	Are you ready to go shopping?	Not yet. I'm not finished with my research yet.	Yet. I'm finished with my research yet.	What research?	-22.55522632598877	-39.504902839660645	-1.2530681292215984	-2.4690564274787903	18	16	-4.207525253295898	-5.2164411544799805	-0.6010750361851284	-0.7452058792114258	7	7	-69.23173999786377	-87.13877010345459	-1.871128108050372	-2.489679145812988	37	35	True	1.215988298257192	True
8154	not	I really should be on my way.	Oh, not yet. At least have one for the road.	Oh, yet. At least have one for the road.	No, thanks all the same.	-27.972013473510746	-44.08833026885986	-1.5540007485283749	-2.593431192285874	18	17	-16.06126308441162	-15.978465557098389	-1.4601148258556018	-1.4525877779180354	11	11	-93.63141536712646	-109.63478422164916	-2.229319413503011	-2.6740191273572966	42	41	True	1.0394304437574993	True
8177	not	Thank you for coming to see me off.	Not at all.	At all.	If I have time, I will come again.	-7.980807304382324	-17.64237117767334	-0.8867563671535916	-2.2052963972091675	9	8	-20.776583194732662	-21.294945240020752	-1.484041656766619	-1.5210675171443395	14	14	-79.73826456069946	-89.94456720352173	-2.155088231370256	-2.498460200097826	37	36	True	1.3185400300555759	True
8821	not	Can’t you come in and have tea now, Peter?	Not yet, I must water the garden first.	Yet, I must water the garden first.	Do you have to water it now?	-20.65701484680176	-34.97891807556152	-1.3771343231201172	-2.4984941482543945	15	14	-11.30368995666504	-11.806892395019531	-0.94197416305542	-0.9839076995849608	12	12	-99.84314918518066	-114.6666030883789	-2.2187366485595703	-2.6060591610995205	45	44	True	1.1213598251342773	True
9128	not	What's going on?	Not much.	Much.	This Friday, I'm throwing a party.	-7.234090805053711	-16.62715721130371	-0.904261350631714	-2.375308173043387	8	7	-23.2583270072937	-24.467776775360107	-1.66130907194955	-1.7476983410971505	14	14	-67.95640325546265	-78.59212636947632	-2.059284947135232	-2.456003949046135	33	32	True	1.4710468224116733	True
9132	not	What are you doing this weekend?__eou__I'm going to the movies with a friend. How about you?	I'm not sure yet.	I'm sure yet.	Well, did you want to go see a movie with me?	-6.491369724273682	-26.37357187271118	-0.5409474770228068	-2.397597442973744	12	11	-18.27985191345215	-18.74452829360962	-1.0752854066736557	-1.1026193113888012	17	17	-78.04706287384033	-98.4170126914978	-1.279460047112137	-1.6402835448582966	61	60	True	1.8566499659509375	True
9157	not	You have any ideas as to what you want to do this weekend?__eou__I'm going to the movie theater with my friend. What are you going to do?	I'm not quite sure yet.	I'm quite sure yet.	How about you see a movie with me and my friend?	-9.568285942077637	-24.146120071411133	-0.7360219955444336	-2.0121766726175943	13	12	-15.999107360839844	-16.19536256790161	-0.9999442100524902	-1.0122101604938507	16	16	-106.55463790893556	-121.3252305984497	-1.4799255265129938	-1.7088060647668972	72	71	True	1.2761546770731607	True
9464	not	Excuse me. Would you mind trading seats with me?	Not at all.	At all.	Oh, thank you. That’s very kind of you.	-5.209208488464356	-15.682439804077148	-0.5788009431627061	-1.960304975509644	9	8	-13.567163467407228	-13.699639320373535	-0.7980684392592486	-0.8058611364925609	17	17	-77.98840522766113	-88.60875988006592	-1.856866791134789	-2.1611892653674616	42	41	True	1.3815040323469379	True
9608	not	Excuse me, would you mind changing seats with me?	Not at all.	At all.	Thank you. That's very kind of you.	-5.196267127990723	-16.451873779296875	-0.5773630142211914	-2.0564842224121094	9	8	-10.664692878723145	-11.350346565246582	-0.7109795252482096	-0.7566897710164388	15	15	-69.03559875488281	-80.97642612457275	-1.7258899688720704	-2.0763186185787887	40	39	True	1.479121208190918	True
10386	not	I need my minibar restocked.__eou__Everything is gone, sir?	There's not a drop left of anything.	There's a drop left of anything.	Is there anything in particular you want?	-16.50390601158142	-34.03930640220642	-1.1002604007720946	-2.43137902872903	15	14	-11.987934947013857	-11.413072109222412	-0.9989945789178212	-0.951089342435201	12	12	-117.45567667484283	-134.4162142276764	-2.3491135334968565	-2.743188045462784	50	49	True	1.3311186279569354	True
11808	not	We did a survey on your job performance.__eou__How did I do?	Not so good. Lots of complains.	So good. Lots of complains.	Really? I thought I was doing well.	-25.30101203918457	-39.77867317199707	-1.94623169532189	-3.314889430999756	13	12	-10.125275373458862	-11.297211170196531	-0.7788673364199125	-0.8690162438612717	13	13	-103.22453665733336	-118.87413358688354	-2.0644907331466675	-2.4260027262629293	50	49	True	1.3686577356778657	True
11940	not	We did a survey on your job performance.__eou__How did I do?	Not so good. Lots of complains.	So good. Lots of complains.	Really? I thought I was doing well.	-25.30101203918457	-39.77867317199707	-1.94623169532189	-3.314889430999756	13	12	-10.125275373458862	-11.297211170196531	-0.7788673364199125	-0.8690162438612717	13	13	-103.22453665733336	-118.87413358688354	-2.0644907331466675	-2.4260027262629293	50	49	True	1.3686577356778657	True
12662	not	Is everything all right?	Not at all.	At all.	What's the problem?	-8.711226463317871	-18.15409755706787	-0.9679140514797636	-2.269262194633484	9	8	-4.492066860198975	-6.3244242668151855	-0.4492066860198974	-0.6324424266815185	10	10	-53.80650091171265	-65.07654142379761	-1.855396583162505	-2.3241621937070573	29	28	True	1.3013481431537204	True
