particle	component	position_label	corruption_mode	eval_mode	target_type	top_k	site_set_type	effect_score_mean	effect_score_mean_ci_low	effect_score_mean_ci_high	method	run_label	run_label_pretty	run_dir	effect_score_original_mean	effect_score_original_ci_low	effect_score_original_ci_high	metric_sign_convention
not	mlp	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0036169017218237	-0.0040043122444323	-0.0032294911992151	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	0.0036169017218237	0.0032294911992151	0.0040043122444323	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	gold	1	localized	0.0043789031118049	-0.0313319565988096	0.0400897628224194	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0043789031118049	-0.0400897628224194	0.0313319565988096	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	gold	1	random_mean	-0.000409084378837	-0.0004591240117403	-0.0003590447459336	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	0.000409084378837	0.0003590447459336	0.0004591240117403	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	gold	3	localized	0.0417088795067292	-0.002163046538738	0.0855808055521965	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0417088795067292	-0.0855808055521965	0.002163046538738	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	gold	3	random_mean	0.0075820650404718	0.0019437614203467	0.0132203686605969	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0075820650404718	-0.0132203686605969	-0.0019437614203467	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	gold	5	localized	0.0482007322731988	-0.0021755821616942	0.098577046708092	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0482007322731988	-0.098577046708092	0.0021755821616942	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	gold	5	random_mean	0.0245469272805866	0.0182549845679412	0.0308388699932321	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0245469272805866	-0.0308388699932321	-0.0182549845679412	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	gold	10	localized	0.0805752111786835	0.0459342822909493	0.1152161400664176	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0805752111786835	-0.1152161400664176	-0.0459342822909493	patched_minus_baseline
not	mlp	utterance_final	prompt_without	necessity	gold	10	random_mean	0.0280888227743444	0.0206385952257147	0.0355390503229742	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0280888227743444	-0.0355390503229742	-0.0206385952257147	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	generated	1	localized	-0.0398400612995001	-0.0508674693622418	-0.0288126532367585	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	0.0398400612995001	0.0288126532367585	0.0508674693622418	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.0075626573665283	-0.0149944926889064	-0.0001308220441502	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	0.0075626573665283	0.0001308220441502	0.0149944926889064	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	generated	3	localized	-0.0667819711185258	-0.0901216543767976	-0.0434422878602539	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	0.0667819711185258	0.0434422878602539	0.0901216543767976	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0397818517760284	-0.0636029167909834	-0.0159607867610735	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	0.0397818517760284	0.0159607867610735	0.0636029167909834	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	generated	5	localized	-0.0886130416658818	-0.1159355881215923	-0.0612904952101712	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	0.0886130416658818	0.0612904952101712	0.1159355881215923	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0105397157280549	-0.0114599144656884	-0.0096195169904214	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	0.0105397157280549	0.0096195169904214	0.0114599144656884	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	generated	10	localized	-0.1278059826388065	-0.1744623881625748	-0.0811495771150382	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	0.1278059826388065	0.0811495771150382	0.1744623881625748	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0028104400286728	-0.0033899007748516	-0.0022309792824941	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	0.0028104400286728	0.0022309792824941	0.0033899007748516	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	gold	1	localized	0.0706535763114915	0.0058342968539392	0.1354728557690437	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0706535763114915	-0.1354728557690437	-0.0058342968539392	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	gold	1	random_mean	0.0120465399676411	0.0031687601951078	0.0209243197401744	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0120465399676411	-0.0209243197401744	-0.0031687601951078	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	gold	3	localized	0.1191166676389675	0.0639632427341464	0.1742700925437887	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.1191166676389675	-0.1742700925437887	-0.0639632427341464	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	gold	3	random_mean	0.0817690782312702	0.0787176414904789	0.0848205149720614	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0817690782312702	-0.0848205149720614	-0.0787176414904789	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	gold	5	localized	0.1609925497094673	0.1085931340423368	0.2133919653765977	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.1609925497094673	-0.2133919653765977	-0.1085931340423368	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	gold	5	random_mean	0.0425235243740675	0.0196874282394076	0.0653596205087275	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0425235243740675	-0.0653596205087275	-0.0196874282394076	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	gold	10	localized	0.1699057797450456	0.1017832068164343	0.238028352673657	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.1699057797450456	-0.238028352673657	-0.1017832068164343	patched_minus_baseline
not	resid	utterance_final	prompt_without	necessity	gold	10	random_mean	0.0202208417001266	0.0128407770257429	0.0276009063745102	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/not	-0.0202208417001266	-0.0276009063745102	-0.0128407770257429	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	generated	1	localized	-0.0018681548343645	-0.0024682941328292	-0.0012680155358999	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0018681548343645	0.0012680155358999	0.0024682941328292	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	generated	1	random_mean	-2.8831920132757377e-05	-3.85033376282348e-05	-1.9160502637279955e-05	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	2.8831920132757377e-05	1.9160502637279955e-05	3.85033376282348e-05	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	generated	3	localized	-0.0043134145115677	-0.0052614289967318	-0.0033654000264036	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0043134145115677	0.0033654000264036	0.0052614289967318	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0004315786622723	-0.0005760936717603	-0.0002870636527844	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0004315786622723	0.0002870636527844	0.0005760936717603	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	generated	5	localized	-0.0068066991624402	-0.0091040596319721	-0.0045093386929082	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0068066991624402	0.0045093386929082	0.0091040596319721	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0007447472557711	-0.0007577370920824	-0.0007317574194598	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0007447472557711	0.0007317574194598	0.0007577370920824	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	generated	10	localized	-0.0117596262072314	-0.014088155147799	-0.0094310972666639	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0117596262072314	0.0094310972666639	0.014088155147799	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0005881257465967	-0.0006617555597009	-0.0005144959334926	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0005881257465967	0.0005144959334926	0.0006617555597009	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	gold	1	localized	-0.0028963138913982	-0.006431814767686	0.0006391869848895	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0028963138913982	-0.0006391869848895	0.006431814767686	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	gold	1	random_mean	-3.2137609991051845e-05	-0.0004856985374602	0.0004214233174781	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	3.2137609991051845e-05	-0.0004214233174781	0.0004856985374602	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	gold	3	localized	-0.0107241089565053	-0.0217507550272927	0.000302537114282	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0107241089565053	-0.000302537114282	0.0217507550272927	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	gold	3	random_mean	-0.0005907681354238	-0.0006300454012319	-0.0005514908696157	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0005907681354238	0.0005514908696157	0.0006300454012319	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	gold	5	localized	-0.0152050421818918	-0.0339379916708927	0.003527907307109	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0152050421818918	-0.003527907307109	0.0339379916708927	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	gold	5	random_mean	-0.0006136222730887	-0.0009286247038301	-0.0002986198423473	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0006136222730887	0.0002986198423473	0.0009286247038301	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	gold	10	localized	-0.0306631986592066	-0.059161152968897	-0.0021652443495162	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0306631986592066	0.0021652443495162	0.059161152968897	patched_minus_baseline
just	attn	utterance_final	prompt_without	necessity	gold	10	random_mean	0.0016065230463301	0.0014292044096983	0.001783841682962	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	-0.0016065230463301	-0.001783841682962	-0.0014292044096983	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	generated	1	localized	-0.0011444418575025	-0.0013492873199198	-0.0009395963950852	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0011444418575025	0.0009395963950852	0.0013492873199198	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.000273391364816	-0.0002745180492609	-0.0002722646803712	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.000273391364816	0.0002722646803712	0.0002745180492609	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	generated	3	localized	-0.0021212879056788	-0.0028462389932818	-0.0013963368180759	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0021212879056788	0.0013963368180759	0.0028462389932818	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0004347997198344	-0.0006556577780643	-0.0002139416616046	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0004347997198344	0.0002139416616046	0.0006556577780643	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	generated	5	localized	-0.0036246993634849	-0.0052503118442366	-0.0019990868827332	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0036246993634849	0.0019990868827332	0.0052503118442366	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.000698047746423	-0.0010949994467092	-0.0003010960461368	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.000698047746423	0.0003010960461368	0.0010949994467092	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	generated	10	localized	-0.0053912615895009	-0.006478756521038	-0.0043037666579639	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0053912615895009	0.0043037666579639	0.006478756521038	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0008052762147438	-0.0011304056089877	-0.0004801468205	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0008052762147438	0.0004801468205	0.0011304056089877	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	gold	1	localized	0.005142779213123	0.0017473732074592	0.0085381852187868	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	-0.005142779213123	-0.0085381852187868	-0.0017473732074592	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	gold	1	random_mean	0.0004983797774162	0.0004003912885643	0.0005963682662681	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	-0.0004983797774162	-0.0005963682662681	-0.0004003912885643	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	gold	3	localized	0.0005682908363677	-0.0015181203152278	0.0026547019879633	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	-0.0005682908363677	-0.0026547019879633	0.0015181203152278	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	gold	3	random_mean	0.0006381833050412	0.0003158494405984	0.0009605171694841	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	-0.0006381833050412	-0.0009605171694841	-0.0003158494405984	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	gold	5	localized	0.0013276847547292	0.0002610234571398	0.0023943460523187	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	-0.0013276847547292	-0.0023943460523187	-0.0002610234571398	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	gold	5	random_mean	-0.0010543861541312	-0.0027016317877491	0.0005928594794866	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0010543861541312	-0.0005928594794866	0.0027016317877491	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	gold	10	localized	-0.0031834928331566	-0.0094372214059789	0.0030702357396656	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0031834928331566	-0.0030702357396656	0.0094372214059789	patched_minus_baseline
just	mlp	utterance_final	prompt_without	necessity	gold	10	random_mean	-0.0010701809267366	-0.0048403884497588	0.0027000265962854	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0010701809267366	-0.0027000265962854	0.0048403884497588	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	generated	1	localized	-0.0060547243778354	-0.0073243054426444	-0.0047851433130264	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0060547243778354	0.0047851433130264	0.0073243054426444	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.0015993518643192	-0.0020652126553329	-0.0011334910733055	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0015993518643192	0.0011334910733055	0.0020652126553329	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	generated	3	localized	-0.0083960380130247	-0.010978200180718	-0.0058138758453314	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0083960380130247	0.0058138758453314	0.010978200180718	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0014322803042089	-0.0018841520917933	-0.0009804085166246	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0014322803042089	0.0009804085166246	0.0018841520917933	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	generated	5	localized	-0.0105283718576239	-0.0135060083033765	-0.0075507354118713	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0105283718576239	0.0075507354118713	0.0135060083033765	patched_minus_baseline
just	resid	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0033056479509308	-0.0042300823003101	-0.0023812136015515	component	instruct	Instruct	localization/results/component_patch_runs/20260728_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/just	0.0033056479509308	0.0023812136015515	0.0042300823003101	patched_minus_baseline
