id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	observer_mode	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
235	not	Hello, I'm sorry for calling this late. May I speak to Peter?	I'm sorry. He's not in right now.	I'm sorry. He's in right now.	When is he coming back?	-51.14198184013367	-59.615463972091675	-2.8412212133407593	-3.506791998358334	18	17	-56.90089416503906	-62.28179931640625	-5.172808560458097	-5.661981756036932	11	11	-323.55576252937317	-337.36165285110474	-5.676416886480231	-6.024315229484013	57	56	True	False	0.6655707850175747	False
244	not	I would like to buy a black suit.__eou__Do you have any special brand in your mind?__eou__No, I never wear suit in my everyday life. I just want one to take part in my sister’s wedding ceremony.	I see. Have a look at this one. It’s very cheap because it’s not very durable.	I see. Have a look at this one. It’s very cheap because it’s very durable.	but it looks good. Let me try it on.	-117.08437252044678	-115.13588619232178	-4.181584732873099	-4.264292081197103	28	27	-97.350830078125	-97.7022705078125	-6.0844268798828125	-6.106391906738281	16	16	-662.7459232807159	-661.1681644916534	-6.0249629389156	-6.065762976987647	110	109	True	False	0.0827073483240035	False
249	not	Do you carrying fresh fish?__eou__Yes we do. Check the meat department. There is a fish counter there too.	I already looked, but did not see anything.	I already looked, but did see anything.	Let me show you.	-57.82373046875	-65.4697265625	-3.8549153645833334	-4.676409040178571	15	14	-82.69110298156738	-81.58563613891602	-8.269110298156738	-8.158563613891602	10	10	-402.9955463409424	-409.5213050842285	-6.830432988829532	-7.060712156624629	59	58	True	False	0.8214936755952378	False
272	not	Where's the nearest tailor's?__eou__There is one just around the corner.__eou__The jacket is tight in the shoulders and long in the sleeve. What about the price there?	The price is moderate, but their work is sometimes not satisfactory.	The price is moderate, but their work is sometimes satisfactory.	Is there a better tailor's around here?	-90.164306640625	-90.79905700683594	-5.009128146701389	-5.341121000402114	18	17	-81.38036298751831	-77.82688844203949	-5.425357532501221	-5.1884592294692995	15	15	-521.5635163784027	-518.6122146844864	-5.795150181982252	-5.827103535780746	90	89	True	False	0.33199285370072484	False
279	not	Can I also take the MET to get there?__eou__Yeah sure, it's much quicker. Do you know how?__eou__No, can I trouble you to lend me a hand?	Ok, not a problem. Let's go to the station.	Ok, a problem. Let's go to the station.	You have to buy a ticket first. You want to go to Shi Da, right?	-74.7913293838501	-83.83226299285889	-3.936385757044742	-4.657347944047716	19	18	-98.44677734375	-101.60188293457031	-4.280294667119565	-4.417473171068274	23	23	-561.9068055152893	-574.1467566490173	-5.675826318336256	-5.858640373969565	99	98	True	False	0.7209621870029741	False
288	not	Are you going grocery shopping today?__eou__I am, as a matter of fact. Do you have any special requests?	Yes, please get some white bread, thick cut, some ham, not the processed stuff, some gouda cheese, some galla apples and...	Yes, please get some white bread, thick cut, some ham, the processed stuff, some gouda cheese, some galla apples and...	Wait. This is sounding like a major list. Why don't you just come with me?	-154.43334066867828	-167.05153465270996	-4.412381161962236	-4.9132804309620575	35	34	-127.18622589111328	-127.53509902954102	-5.087449035644531	-5.10140396118164	25	25	-516.9130725860596	-529.8199447393417	-5.49907524027723	-5.696988653111202	94	93	True	False	0.5008992689998211	False
302	not	Would you like to have some icecream? I've got a variety of flavors for you to choose from. I've got strawberry, peach, chocolate, coffee, vanilla and praline.__eou__Wow! So many choices you have! I wish I could, but I just can't. I'm on a diet to lose weight.__eou__Come on, just a bite. It doesn't really hurt to have just a bite.	I'd better not. Please don't tempt me. Please!	I'd better. Please don't tempt me. Please!	Gee! You are really strong-willed.	-78.26186239719391	-84.68897616863251	-3.9130931198596954	-4.457314535191185	20	19	-102.02141344547272	-100.52470886707306	-6.801427563031514	-6.70164725780487	15	15	-711.8904000520706	-716.8872205018997	-4.909588965876349	-4.978383475707637	145	144	True	False	0.5442214153314895	False
309	not	Would you like a piece of birthday cake?__eou__No, thanks, I'll pass. It looks very tempting though.__eou__I thought strawberry cake with cream cheese frosting was your favorite?	It is. I'm on a diet and strawberry cream cheese cake is not on it.	It is. I'm on a diet and strawberry cream cheese cake is on it.	A diet? What for? You are in great shape.	-96.6344223022461	-103.6227035522461	-4.026434262593587	-4.505334937054178	24	23	-92.54023361206055	-91.23767471313477	-5.44354315365062	-5.3669220419491035	17	17	-561.9760513305664	-567.6315002441406	-5.734449503373127	-5.851871136537532	98	97	True	False	0.4789006744605908	False
319	not	Did you ever buy food from the snack stands near our hotel?__eou__Yes, several times.__eou__How do you like them?	Not bad.	Bad.	I always have the temptation to eat something there.	-55.85882568359375	-55.68695068359375	-6.982353210449219	-7.955278669084821	8	7	-80.29202270507812	-99.11309814453125	-5.352801513671875	-6.607539876302083	15	15	-483.3081645965576	-501.95980644226074	-7.1074730087729066	-7.491937409585981	68	67	True	False	0.9729254586356024	False
320	not	It is my first time coming to China. I want to buy something unique of China to my friends as gifts.__eou__We have a great variety of Chinese antiques and porcelain. Do you like them?	Yes, I love them, but they are fragile. It is not convenient to take them.	Yes, I love them, but they are fragile. It is convenient to take them.	You are right. How about paintings and embroidered handkerchiefs?	-104.63037109375	-109.0894775390625	-4.359598795572917	-4.743020762567935	24	23	-156.386221408844	-152.18624830245972	-9.199189494637881	-8.952132253085866	17	17	-591.3898682594299	-591.6350855827332	-6.498789761092636	-6.573723173141479	91	90	True	False	0.3834219669950176	False
327	not	Why don't you sit down and relax, darling?__eou__I don't want to.__eou__Well, come over and talk to me then.	Certainly not.	Certainly.	May I turn on the TV then?	-58.8055419921875	-67.6112060546875	-7.3506927490234375	-9.658743722098214	8	7	-81.78269958496094	-101.05775833129883	-6.290976891150842	-7.773673717792217	13	13	-500.6278706789017	-528.7882262468338	-7.051096770125375	-7.554117517811911	71	70	True	False	2.308050973074776	True
333	not	Dad, what are we doing tonight for fun?__eou__We're going over to Mrs. Smith's place to help her with her yard work.	Yard work? I said' what are we doing for fun', not work!	Yard work? I said' what are we doing for fun', work!	It will be fun. And besides, you'll be in the best company.	-80.19125366210938	-99.98678588867188	-3.818631126767113	-4.999339294433594	21	20	-111.66267967224121	-115.60324478149414	-5.075576348738237	-5.25469294461337	22	22	-431.3535809516907	-455.0764946937561	-5.135161677996318	-5.482849333659712	84	83	True	False	1.1807081676664808	False
355	not	( A stranger stops to help ) Everything OK?	No! My tour bus got a speeding ticket not ten minutes ago. Now my engine is on fire!	No! My tour bus got a speeding ticket ten minutes ago. Now my engine is on fire!	I think that's just steam. Your engine's overheated.	-112.49484920501709	-108.31737804412842	-4.326724969423735	-4.332695121765137	26	25	-106.20758712291718	-106.26131403446198	-5.310379356145859	-5.313065701723099	20	20	-441.45629584789276	-437.39959490299225	-6.58889993802825	-6.627266589439277	67	66	True	False	0.005970152341402191	False
360	not	Chinese tea is famous all over the world. I want to buy several boxes.__eou__There are various kinds of tea in China. It depends on the taste and effect.	Well, I do not know Chinese tea at all.	Well, I do know Chinese tea at all.	This is green tea, you can drink it in summer. It can relieve summer-heat and it is good for maintaining your lungs.	-106.14527750015259	-114.779052734375	-6.634079843759537	-7.651936848958333	16	15	-183.42615509033203	-174.78585815429688	-5.732067346572876	-5.462058067321777	32	32	-605.1720261573792	-605.1505513191223	-6.577956806058469	-6.650006058451893	92	91	True	False	1.0178570051987963	False
367	not	Would you like to see our new shirts?	Sorry, but I'm not really that interested in those things.	Sorry, but I'm really that interested in those things.	Well, they are very nice you know.	-73.08985900878906	-86.74751281738281	-3.8468346846731087	-4.819306267632379	19	18	-104.65841674804688	-104.48329162597656	-7.4756011962890625	-7.4630922589983255	14	14	-371.25899505615234	-384.7415237426758	-7.004886699172686	-7.398875456589919	53	52	True	False	0.9724715829592698	False
379	not	What can I do for you?__eou__I'd like to buy a keepsake for my girlfriend. Could you make a recommendation for me?__eou__I'd like to. How do you like the hat?	It's not special. It can be seen everywhere.	It's special. It can be seen everywhere.	How about the umbrella? It's made of wood and paper. It's very beautiful.	-76.84733009338379	-69.96866798400879	-4.520431181963752	-4.373041749000549	17	16	-91.97037506103516	-92.3028564453125	-3.6788150024414064	-3.6921142578125	25	25	-641.024458527565	-634.4438539743423	-6.223538432306456	-6.22003778406218	103	102	True	False	-0.14738943296320262	False
381	not	Has someone already helped you?	No, not yet. I'd like to buy a teapot.	No, yet. I'd like to buy a teapot.	Which do you like best?	-91.29611206054688	-96.42034912109375	-4.8050585295024675	-5.356686062282986	19	18	-101.01473236083984	-98.35742950439453	-9.183157487349076	-8.941584500399502	11	11	-372.5433044433594	-374.99693298339844	-7.926453286028923	-8.152107238769531	47	46	True	False	0.5516275327805182	False
383	not	I need some flowers for my girlfriend.__eou__No problem. Would you like some artificial carnations?	Oh, no. Carnations are not very elegant. Artificial flowers have no passion.	Oh, no. Carnations are very elegant. Artificial flowers have no passion.	How much did you want to spend?	-104.26809501647949	-110.81033134460449	-4.739458864385432	-5.276682444981167	22	21	-105.35985469818115	-104.54635047912598	-8.104604207552397	-8.042026959932768	13	13	-475.8623323440552	-481.6182632446289	-7.32095895913931	-7.525285363197327	65	64	True	False	0.537223580595735	False
385	not	Dad, do you know where Mom is?__eou__I think she is in her room putting a little something together for you to take to school with you.	She'd better not start crying like she usually does.	She'd better start crying like she usually does.	I know, but she is going to miss you something awful. Have I told you how proud I am of you?	-74.10955905914307	-82.23924255371094	-4.359385827008416	-5.139952659606934	17	16	-102.40311694145203	-104.70319724082947	-3.531141963498346	-3.6104550772699815	29	29	-403.67262625694275	-414.1675832271576	-4.639915244332675	-4.815902130548344	87	86	True	False	0.7805668325985176	False
388	not	Do I have to deposit my handbag at the checkroom?	No, you do not have to. The handbag can be taken with you. There is the cart at the entrance.	No, you do have to. The handbag can be taken with you. There is the cart at the entrance.	Thank you. I'd tike to buy some milk powder for my baby. Is there anything that you can recommend for me?	-91.46556806564331	-101.98668670654297	-3.1539851057118384	-3.6423816680908203	29	28	-120.73600697517395	-122.47962093353271	-3.773000217974186	-3.8274881541728973	32	32	-425.0455720424652	-437.39029598236084	-5.060066333838871	-5.269762602197119	84	83	True	False	0.4883965623789819	False
413	not	Can I help you, sir?__eou__I'd like a table for two, please.__eou__Do you have a reservation, sir?	No, I'm afraid not. Can I sit over there? There's a table free by the window.	No, I'm afraid. Can I sit over there? There's a table free by the window.	Sorry, sir. That table has been reserved. This way, please. How about this one, sir?	-100.72268867492676	-107.26159191131592	-3.473196161204371	-3.8307711396898543	29	28	-100.31050491333008	-97.36890029907227	-3.715203885678892	-3.606255566632306	27	27	-498.6723909378052	-502.22902965545654	-4.841479523668012	-4.923814016229966	103	102	True	False	0.35757497848548336	False
420	not	Hello, Can I speak to Tom, please?	I'm afraid he is not in at the moment.	I'm afraid he is in at the moment.	May I ask what time he will come back?	-45.4550256729126	-58.52610778808594	-2.673825039583094	-3.657881736755371	17	16	-70.45991373062134	-67.98168992996216	-4.697327582041423	-4.532112661997477	15	15	-313.0165629386902	-323.60942125320435	-5.905972885635664	-6.223258101023161	53	52	True	False	0.9840566971722771	False
427	not	Jenny, you should go to bed now.__eou__But it's still early.__eou__Don't stay up late.	But Day. I'm not sleepy.	But Day. I'm sleepy.	Well, honey. Turn off the light, lie down and go to sleep.	-62.91657257080078	-65.71186065673828	-4.494040897914341	-5.054758512056791	14	13	-106.38184356689453	-90.32514572143555	-5.065802074614025	-4.301197415306454	21	21	-513.5558265447617	-500.2809890508652	-6.500706665123565	-6.413858833985451	79	78	True	False	0.5607176141424501	False
460	not	What can I help you with today?__eou__My washing machine isn't working.__eou__What's the problem?	The water will not drain.	The water will drain.	Is there anything else wrong with it?	-57.05535888671875	-74.60223388671875	-5.1868508078835225	-7.460223388671875	11	10	-104.66665649414062	-87.20831298828125	-8.051281268780048	-6.708331768329327	13	13	-520.9669334888458	-520.9165989160538	-7.775625872967848	-7.89267574115233	67	66	True	False	2.2733725807883527	True
467	not	I'm thirsty. Pull over to that store, I'll buy some drinks.	I'm afraid I can't. Parking is not allowed here.	I'm afraid I can't. Parking is allowed here.	Oh, that's too bad. Where can you park around here?	-65.88513600826263	-72.13269460201263	-3.2942568004131316	-3.796457610632244	20	19	-69.45214200019836	-66.93138718605042	-3.472607100009918	-3.3465693593025208	20	20	-354.40444338321686	-358.1688448190689	-5.136296280916186	-5.267188894398072	69	68	True	False	0.5022008102191124	False
480	not	Hi Mike. What have you been up to?	Not much. I started exercising.	Much. I started exercising.	Trying to get in shape?	-76.44017028808594	-77.83740234375	-6.370014190673828	-7.076127485795454	12	11	-89.17178344726562	-90.21786499023438	-8.106525767933238	-8.201624090021307	11	11	-359.21098041534424	-361.65534687042236	-8.163885918530552	-8.410589462102847	44	43	True	False	0.706113295121626	False
482	not	Mike, I'm afraid I can't come back home for dinner tonight.	Not back home for dinner again? That's the third time this week!	Back home for dinner again? That's the third time this week!	I'm sorry. Our company has just opened. There are always too many things to handle. You know that.	-61.13447546958923	-59.34119510650635	-2.9111654985518682	-2.9670597553253173	21	20	-127.2134221792221	-130.6530224084854	-4.386669730318004	-4.505276634775359	29	29	-401.9171998500824	-403.5611038208008	-5.152784613462595	-5.241053296374036	78	77	True	False	0.05589425677344906	False
562	not	Hello? This is Steven. I'd like to speak to Mr. Brown, please.	I'm afraid he is not in at the moment.	I'm afraid he is in at the moment.	Then what time do you think he will be in?	-49.56649589538574	-62.990928649902344	-2.9156762291403377	-3.9369330406188965	17	16	-75.02190971374512	-73.92831420898438	-4.68886935710907	-4.620519638061523	16	16	-343.89329528808594	-356.1892547607422	-5.458623734731523	-5.744987980011971	63	62	True	False	1.0212568114785587	False
569	not	May I help you?__eou__I'm just browsing, thanks.	We're on clearance sale now. Prices have up to twenty percent off. Do not miss the chance.	We're on clearance sale now. Prices have up to twenty percent off. Do miss the chance.	Well, how about fifty percent discount? If so, I'll buy that fur coat.	-129.91011428833008	-134.1951026916504	-4.811485714382595	-5.161350103525015	27	26	-131.34426879882812	-128.2411651611328	-5.472677866617839	-5.343381881713867	24	24	-446.2984026670456	-447.51982295513153	-5.950645368893941	-6.047565175069345	75	74	True	False	0.3498643891424198	False
576	not	Hi, Kerry. Did your husband make cooking for you?	Oh, please do not mention it any more. Last night he did it for the first time.	Oh, please do mention it any more. Last night he did it for the first time.	Really? Was it delicious?	-105.22522401809692	-106.23878002166748	-4.209008960723877	-4.426615834236145	25	24	-78.15842819213867	-78.77794647216797	-7.105311653830788	-7.161631497469815	11	11	-415.25646686553955	-416.84240341186523	-7.03824520111084	-7.186937989859746	59	58	True	False	0.21760687351226782	False
588	not	I'm glad these batteries are on sale.	I'm sorry. These batteries are not on sale.	I'm sorry. These batteries are on sale.	But that's what the ad said.	-62.78254222869873	-67.10360717773438	-3.6930907193352196	-4.193975448608398	17	16	-65.82695853710175	-72.88765060901642	-4.701925609792982	-5.206260757786887	14	14	-335.17544543743134	-346.55720245838165	-6.445681643027526	-6.795239263889837	52	51	True	False	0.5008847292731788	False
609	not	Good morning. What can I do for you, sir?__eou__Good morning. I'd like to have a haircut.__eou__Very well. Please sit down here. Do you want me to cut your hair very close?	Please cut the sides shorter, but not so much at the back.	Please cut the sides shorter, but so much at the back.	It's such a hot season, isn't it? May I suggest thinning out the top?	-84.36592435836792	-85.57855224609375	-4.440311808335154	-4.754364013671875	19	18	-125.95401787757874	-121.75871455669403	-4.844385302983797	-4.68302748294977	26	26	-604.3227409124374	-601.3795676231384	-5.544245329471903	-5.568329329843874	109	108	True	False	0.3140522053367212	False
617	not	Can you show me how to use chopsticks?__eou__With pleasure.	Oh, it is not easy to learn!	Oh, it is easy to learn!	I think you are a quick learner.	-75.3125	-72.247314453125	-5.379464285714286	-5.557485727163462	14	13	-107.63710021972656	-79.62109375	-8.279776939978966	-6.124699519230769	13	13	-449.5923614501953	-418.63177490234375	-8.991847229003906	-8.543505610251913	50	49	True	False	0.1780214414491761	False
658	not	I wonder if you can help me. I'm looking for a room.__eou__Yes. I've got a small room.__eou__How much is it?	200 Yuan a week, but smoking is not allowed.	200 Yuan a week, but smoking is allowed.	OK. Can I see the room now?	-79.02352905273438	-78.19354248046875	-4.390196058485243	-4.599620145909927	18	17	-65.72600746154785	-65.65458297729492	-4.694714818681989	-4.68961306980678	14	14	-481.78301429748535	-480.89838790893555	-5.735512074970064	-5.793956480830548	84	83	True	False	0.20942408742468377	False
669	not	Good evening. Welcome to our restaurant.__eou__Good evening. We want a dinning room with a table for eight.	I'm sorry, sir. The rooms are not available now. But would you like to have your dinner in the dinning hall? I can find a table by the window for you.	I'm sorry, sir. The rooms are available now. But would you like to have your dinner in the dinning hall? I can find a table by the window for you.	No, thanks. We have made a reservation before.	-126.59458923339844	-129.3078384399414	-2.87714975530451	-3.0071590334870093	44	43	-68.33308410644531	-69.64073181152344	-4.270817756652832	-4.352545738220215	16	16	-439.5993564128876	-443.6256091594696	-4.6765888980094426	-4.770167840424405	94	93	True	False	0.13000927818249952	False
677	not	The car isn't running smoothly. I'd like to have a look at it.__eou__What's the matter with it?	I'm not sure. It could be the tires. Let's stop here.	I'm sure. It could be the tires. Let's stop here.	How about the tires?	-90.83577251434326	-100.06482779979706	-3.949381413667098	-4.548401263627139	23	22	-59.47998046875	-57.04217529296875	-5.947998046875	-5.704217529296875	10	10	-378.88021898269653	-385.66846561431885	-5.336341112432345	-5.509549508775984	71	70	True	False	0.5990198499600408	False
678	not	Excuse me, do you know where the Post Office is?	Yes, it's not very far from here. Follow this road until you get to the traffic lights. You will see a small restaurant at the corner.	Yes, it's very far from here. Follow this road until you get to the traffic lights. You will see a small restaurant at the corner.	Is the restaurant on the right or on the left hand side of the road?	-110.60981583595276	-118.08825755119324	-2.989454482052777	-3.2802293764220343	37	36	-69.17343819141388	-65.92853963375092	-3.2939732472101846	-3.139454268273853	21	21	-373.8337160348892	-378.10126769542694	-4.615231062159126	-4.726265846192836	81	80	True	False	0.2907748943692572	False
686	not	Would you like to have a piece of cake?__eou__No, thank you. I'm on a diet.	Why? You're not fat.	Why? You're fat.	I'm considering entering for the beauty contest this summer, so I must have a slender figure.	-69.1182689666748	-75.5547924041748	-5.316789920513447	-6.2962327003479	13	12	-142.97925472259521	-133.7463140487671	-5.719170188903808	-5.349852561950684	25	25	-432.86833679676056	-430.17114877700806	-6.096737137982543	-6.14530212538583	71	70	True	False	0.9794427798344536	False
692	not	Hi, Mike. I am going to move on the first of next month.__eou__Congratulations! So, have you started planning your move?__eou__Yes, I am trying to find good movers now. Do you know any?	Not really.	Really.	What did you do for your last move?	-65.078857421875	-68.3291015625	-8.134857177734375	-9.761300223214286	8	7	-60.898834228515625	-61.238006591796875	-4.349916730608259	-4.374143327985491	14	14	-507.3932399749756	-510.96410179138184	-5.899921395057856	-6.011342374016257	86	85	True	False	1.6264430454799115	True
697	not	Hi Steve, it's nice to meet you. I hear that you're looking for an apartment, and I just rented a two-bedroom downtown. I'm looking for a compatible roommate.__eou__Great, I'm looking for a place right in that area. Your apartment sounds ideal.__eou__Alright. So tell me, how would you describe yourself?	I'm pretty social and outgoing, and I like making new friends. But I'm not a party animal, and I like to keep the apartment clean.	I'm pretty social and outgoing, and I like making new friends. But I'm a party animal, and I like to keep the apartment clean.	I'm like that too. I like to invite friends over sometimes, but I don't want to have lots of crazy parties at the apartment.	-117.94443416595459	-124.73131465911865	-3.103800899104068	-3.371116612408612	38	37	-150.61762833595276	-136.70449769496918	-4.183823009332021	-3.7973471581935883	36	36	-738.4811170101166	-731.3980339765549	-4.422042616827046	-4.406012252870813	167	166	True	False	0.26731571330454384	False
698	not	What is your favorite coffee?	Irish coffee is my favorite. But I'm not particular on it.	Irish coffee is my favorite. But I'm particular on it.	All right. Would you make coffee yourself when you are at home?	-96.1514892578125	-109.30206298828125	-4.807574462890625	-5.752740157277961	20	19	-117.17584609985352	-142.45534133911133	-6.1671497947291325	-7.497649544163754	19	19	-394.55966567993164	-432.98857498168945	-7.045708315713065	-7.8725195451216265	56	55	True	False	0.9451656943873354	False
702	not	Good coming, sir.__eou__Good morning.__eou__Would you mind moving to the middle of the bus?	Of course not. But I don't know when to get off.	Of course. But I don't know when to get off.	Where are you going?	-64.27549016475677	-63.22797429561615	-3.213774508237839	-3.3277881208219027	20	19	-47.050113677978516	-45.813819885253906	-4.705011367797852	-4.581381988525391	10	10	-440.7054637670517	-438.33888280391693	-6.29579233952931	-6.352737431940825	70	69	True	False	0.11401361258406384	False
729	not	Can I help you?	Yes, my brakes are not working well.	Yes, my brakes are working well.	What's wrong with them?	-99.388916015625	-95.267822265625	-7.099208286830357	-7.3282940204326925	14	13	-91.53312397003174	-71.1246566772461	-7.6277603308359785	-5.927054723103841	12	12	-358.65077686309814	-334.112548828125	-8.539304211026145	-8.149086556783537	42	41	True	False	0.22908573360233575	False
741	not	I'm looking for a string of pearls for my wife.__eou__Yes, sir. What price range do you have in mind?	I'm not sure. I don't know very much about the price of pearls.	I'm sure. I don't know very much about the price of pearls.	I see. Let me show you some samples of various qualities. This one is very nice. It's three hundred and fifty dollars.	-85.42520570755005	-100.39213144779205	-3.5593835711479187	-4.364875280338785	24	23	-178.56701457500458	-175.30535006523132	-5.411121653788017	-5.31228333531004	33	33	-523.4280544519424	-535.1251460313797	-5.568383557999388	-5.754033828294405	94	93	True	False	0.805491709190866	False
