Just	JustEncouragedPreadd	JustNoPreadd	NoJust	JustDiscouragedPreadd	NoJustNoPreadd
"Dave says ""I just have watched Game of Thrones.""
Then Sally asks "	"<b>Has</b> that been good?

It should be an past perfective verb form I think.

Could some one explain why they asked in that form, and what is the meaning of ""Has""? I studied game of throne I mean.

<b>Has that been good?</b>

<blockquote>w.e.s"	"<b>""On which platform</b> do you watch it?""
Does he sound like a native speaker? Would native speakers always ask ""<b>which platform</b> or ""<b>where</b>""?

I prefer “where”. “Which” seems unlikely to me.
“Platform” is more common than “channel.” (regionality"	"Dave says ""I have watched Game of Thrones.""
Then Sally asks "	".................................................................. ""Have you read the Game of Thrones books?""
Can I have chocolate? No you can't.
Egg and bacon last night, this is a nice change.
You have not earned your money if you earned your money by cheating the system.
Tom spent a ................................"	"<u>her</u> and <u>her brother</u> about the series.
Sally asks ""Did you watch Game of Thrones?"" (Repeat Dave's words is much easier than rephrasing)
She asks her brother ""What is <b>that feel</b> about?""



Collocations



[watchable]
[nomin"
"Dave says ""I just read sci-fi and fantasy.""
Then Sally asks "	"<i>""Why does everybody want to be a writer?""</i>
And he surprisingly answers <i>""It's just I think everyone wants to have the life of a writer at least for a little while.""</i>
Is he just a Sci-Fi/Fantasy writer?
Is it a Quest to be a Successful"	"<i>""Can you recommend any good books?""</i>
It's Dave's birthday soon, AND he did try to help pick the list for Christmas.
<b>Plus, Sally is WAY better at figuring out if a given book is what Dave will like or not than Dave is himself.</b>

So three criteria"	"Dave says ""I read sci-fi and fantasy.""
Then Sally asks "	"1. _____ Dave likes scary stories or not.
Then Musa says 2. _____ Dave didn't started reading science fiction.
Then David says 3. _____ Dave doesn't like a story.
Now, I want you to write four new questions.


First, answer the questions at the end"	"4 questions and he adds the answer with a touch each time.
After the answer is ""hard"", ""soft"", ""modern"" and ""old-fashioned"".
""If it can classify, it must be science."""
"Dave says ""It's just me who snowboards.""
Then Sally asks "	"<em>""Well"	"<i>how</i> Dave got his name?
Dave tells us of his glamorous grandma.
Grandmother Dave.
Flamin Top.
Another Dave holding on, and another Sally behind him.
Sally tells of the inspiration for Granda-матка Van.
Dave is looking to Danielle for peace.
Nee"	"Dave says ""It's me who snowboards.""
Then Sally asks "	"("""")
 ""| i\""""
is it ""me""?
Buut I think it is ""myself""
Am I right"	"<strong>him if he snowboards</strong>, which could just be a polite way of asking him. A simple yes or no answer would entirely suffice. ""Do you snowboard?""
""Tuesday"" is an okay day for writing up questions, but for now, why don't you go and ask a native English speaker about"
"Dave says ""The company just repairs existing units.""
Then Sally asks "	"<strong>""And what's that make for suitability of unit repair?""</strong>

('|                    Sx                      |       Sx                      |') //Dave comments on tech knowledge as ""Reliable Techenchymal Theory Discussion."" So this must be最新最新最 grants or at least be very attainable... Looks like EB1D or EB-2 masters"	"<i>""When do you need them repaired? In 20 years?""</i>

A Lead Fed Ultrasound Pulser has a 20 year life. Typical competitor systems have a 3 year life. Why should ultrasound binaural pulsing be any different?

Dave answers ""It is made to a standard specification,"	"Dave says ""The company repairs existing units.""
Then Sally asks "	"<i>""Do the company sell <u>old</u> ones?""</i> so she seems to be asking if the company repairs and sells the same units <u>for cheap</u>. Right?
She clarifies/informs Dave that ""There"	"<strong>""What does the company make then?""</strong>

Think of it as <strong>""What does the company (make and produce) then?""</strong>

@nashi:

Sorry if I have contradicted Sallys use here. However I would look for clarity with ""So Mike ""

Sally is trying to devine whether"
"Dave says ""Just Rocky will visit Janet on the 8th.""
Then Sally asks "	<em>just	"3 questions:

1. Is it Wednesday?
2. Is it before Janet's date with Just Rocky?
3. Is it Janet's day off?

The answer?

~Raymond~Wraith~
Only Sally can answer that.
Current Zone: The Diamond Goblet
Michelle:"	"Dave says ""Rocky will visit Janet on the 8th.""
Then Sally asks "	"<b>""In how many months and years will that be?""</b>
And Rocky says ""August and two thousand and twelve.'
<strong>------------------------------------------------Other Question---------------</strong>
Cindy says "" Lorsqu 'on a la bonne idée du resultat de test du Covid"", Sandra reviendra aux USA""
Then William asks ""In"	"<i>""Will he visit her again on the 9th and 10th?""</i>

Janet is
a) confused.
b) pleased.
c) puzzled.
d) satisfied
I guess Janet will be pleased to be visited 3 days in a row.
Hello, Liliana."
"Dave says ""Fido is just a dog.""
Then Sally asks "	"................

Aren't you growing a Wilkens rhododendron? If so, I might be able to help.
Dan: Olga is correct to call Fido just a dog, but he's mine"	"<em>""Did you just say that Fido is just a dog?""</em>
Dave <em>frowns,</em> raises the eyebrows, and grunts ""No, maybe . . .""
Insert MerryNoel grumble ""Could have sworn ...""

So how you read this will end up defining you:  Was the dog"	"Dave says ""Fido is a dog.""
Then Sally asks "	" Herrick Universal quantifier: Tell me, Dave, if all dogs can bark.
Dave Replies that all"	"3 key questions:
1) Is Fido being called by name?
2) What is Fido's breed?
3) How do you know that Fido is a dog rather than a puppy?

With these answers, one can see what is correct or incorrect about the statements.
The most"
"Dave says ""A proton is just a hydrogen atom without an electron.""
Then Sally asks "	"<i>Father figure?</i>




Truant officer: Have you been seeing your father, son?
Dave: I can't. He's dead!

Marcus seems to suggest that he dies a few years later.

Guest Stars from <i>Together Again</i> <b>Betsy Palmer</b> plays Christine, the radio"	"1 $\text { x } 10 ^ { 7 }$ questions, including:
“Are the up and down particles inside a nucle$$ (^ { 1 } _ { 1 } \mathrm { H })$ defined as the quarks spiraling inside a twee”? Write an essay answering Sally’s"	"Dave says ""A proton is a hydrogen atom without an electron.""
Then Sally asks "	2 questions	"<em>""where does all the positive charge go when the electron flies away?""</em>


<strong>Dave explains this with a comparison...</strong>


It is like the weight of a man and a dog.

Because the man weighs about 75 kilograms and the dog about 15 kilograms. Add these two weights together and"
"Dave says ""Sue is just a language teacher.""
Then Sally asks "	"<i>her</i> about*}[her] boss (whom) [he] flew to NER.
At the end, Walker says, ""Hattie just a tour manager?
Then Luke asks <i>her</i> about* [<i>her</i>] drunk neighbor.
Why isn't there a relative pronoun in any of"	"<b>why</b> ( = because) he doesn't think she is a good language teacher.

Can I use the word 'simply' to replace 'just', as in ""Sue is <u>simply</u> a language teacher.""
Thank you.

If you are looking for a clearer explanation of using 'simply'"	"Dave says ""Sue is a language teacher.""
Then Sally asks "	"<b>""What language?""/""What does Sue teach?""</b>

Is there any difference between these two sentences? Any difference as to which is more grammatical? Asking ""What language?"" could result in repetition of a word, thus may be considered grammatical more than any other question like ""What subjects"" or ""What subjects"	"<b>""What subject does she teach?""</b>

Dave says ""Sue is a language teacher.""
Then Sally asks <b>""What does she teach?""</b> which is correct?
We usually use '<b>What does she teach?</b>' in American English, though the other variant (your second sentence) can be"
"Dave says ""Josh is just an intern.""
Then Sally asks "	"<em>When did you fire Josh? He's getting <strong>raises</strong>, and I couldn't raise Alyssa's salary</em> (actually he means <em>lower</em>)
Inspecting the magazine all the interns had to work on, Sally says ""These <strong>guys</strong> really care about what they're"	"2 minutes later ""Where are the interns on the client's side?""

KFPD made super low budget copies of the warships I took B&W pics. of for their historic docs.

I used to have a troll tank, but got tired of vulcanizing the tires. I'd trie to steal it"	"Dave says ""Josh is an intern.""
Then Sally asks "	"<i>""How""</i>.

Should it be ('');""Why"" instead of ""How'?
'What', 'Why','When', 'Where','How'? They are all okay. ""How"" is used to get more information about the situation. Sally wants Elisa to tell her more about the situation of Josh"	"20 questions to try and figure out Dave's buried channel, which happens to be ""Harry Truman .""

Josh guesses ""Grandma's house"" and ""Just wait."" forGibbs and 16 and 35 questions, respectively.

Sally asks Gibbs if Dave says it, then guesses ""I dream"
"Dave says ""A hoodie is just a sweatshirt with a hood.""
Then Sally asks "	"<i>""No kangaroo pocket?""</i>
Then he says ""Maybe that's a difference, rippers have kangaroo pockets.""

If you were to look at the thing-a-ma-bob below, you might surmise that you are holding in you hand a sweatshirt with a hood, and no kangaroo pocket."	"1) ""Where's it going?"" in reference to them all not having much interest in anything in their lives and 2) She asks ""What the fuck?!"" about the horrible scene Dave described watching while driving to work."	"Dave says ""A hoodie is a sweatshirt with a hood.""
Then Sally asks "	"<em>""She basa ki""</em> (What language/languages are you learning?) <em>""Je suis Britannique, Schweiz, et Canada.""</em> Dave answers in French. Then Sally adds <em>""Ah, you're British, German and French.""</em>

The sub-title says <em>""Ah dit"	"<i>where</i> the word <i>hoodie</i> comes from.

There are two origin theories for the word ""hoodie"".
But the word <i>hoodie</i> is for the hoodie in slang.
The hoodie is another name of hoodie sweatshirt, which is a coat with zip and hood that goes to the knees or just"
"Dave says ""That contraption is just a vacuum.""
Then Sally asks "	"<b><i>What exactly was that contraption?</i></b>

By the way, the definition of <b>What</b> can be <b><i>What, When, Where, Who, Why</i>,</b> and <b>How</b>.
By the way, <b><i>what kind of</i></b> and <b><i>what"	"<em>,</em> ""How did that contraption get into my school?"" <em>[It</em> <em>is</em> <em>an expression. She really means ""How did such an unreal thing actually get into my school?""</em>]

What part did she play when she associated with Prince Harry and Meghan? Sally stood up"	"Dave says ""That contraption is a vacuum.""
Then Sally asks "	"<i>""What's wrong with///**sm-f.gif */ our air conditioner?""

The air conditioner is not the vacuum.

A vacuum is a state: an absense of matter in a place where it was expected. For example, a vacuum cleaner uses suction to collect the dust and dirt (matter)"	"<i>""What's wrong with you, Dave? I think that engine's phenomenal!""</i>
The equivalent of this is:
Jimeneth says ""That contraption is a wand.""
Then Beer says <i>""What's wrong with you, Jimeneth? I think that engine's"
"Dave says ""A dumbwaiter is just an elevator for food.""
Then Sally asks "	"<i>Where's </i>the dumbwaiter at.
And Dave answers ""No, no.  It's between the 'dumb' and the 'waiter'.""
Sally says ""You are so dumb.""
Wow, did somebody say that already?

Wolfgang's is having happy hour from their lounge between"	"<strong>""How big are they?""</strong>
Dave replies ""Small. there's one in the house here I'll show you.""
This is where small and silly thinking gets us.
Starting with 
Small and Silly 1: There are no dumbwaiters throughout the developed world, only in ancient"	"Dave says ""A dumbwaiter is an elevator for food.""
Then Sally asks "	"<em>WHAT THE HELL IS A')['<em>ROBBER</em></strong>?
Don't make hilarity stop.

I've got one more week than the rest of you. But then I can spend an hour a day without having to answer the phone!

I love weddings. They give me a reason to meet"	"3 meals I'll have to buy it or make it, cranberry orange carrot cake?
""I'll make it"", says Dave, ""a few chametz grasses are sitting in my cart ready!""
After eating dinner, Sally asks Dave if he wanted to get her his Birthday cake,
before they began"
"Dave says ""Large Language Models are just neural networks.""
Then Sally asks "	1. Can intelligence without emotional intelligence exist? Then she asks two questions: 1. How can LLMs achieve emotional intelligence? 2. What happens when we put the fear of intelligence and kludgey training with emotion into a large-God language model in a Georgian strip mall to make it look like it'	"<em>""What does that have to do with large rocks?""</em>

Dave says <em>""Each is enormous and nearly made of girl.""</em>

Then Sally says <em>""You can't make a gigantic ________ without somehow bringing the girl to scale.""</em> (*search for 'mirror universe' on github and then"	"Dave says ""Large Language Models are neural networks.""
Then Sally asks "	"<strong>""What are Neural Networks?""</strong> and he answers that they are ""<strong>Black Boxes"".</strong>
Then he answers her two questions one after another.
Please translate Dave's English into Biology terms.
You know, like a neuron with dendrites input, processes some information, and outputs to an axon."	"<i>""How do I get to Brunhild?""</i>
Some more words for Dave to say.


Apparently, ""Brunhild"" is a play on words, by Dave ...
which, of course, makes it appropriate for the Inn, because ""Minden"" is a creation of words.
I will reread"
"Dave says ""A white LED is just a filtered blue LED.""
Then Sally asks "	"<em>Why is a blue LED popular for aircraft warning lights whilst a red one is used for cars?</em>

This tutorial created 05/2,+10/22 Sm, Th, Fr afforing one night out with a friend we purchased 4 off gift vouchers. Your Movie"	"<b>What is a blue LED?</b>

In learning about blue blue LEDs, you will first need to understand bandgap and bandgap engineering.
WMU page on bandgaps is helpful

Blue LEDs have the property that semiconductors higher concentrations of at least one impurity element have a wider bandgap (they are bluer"	"Dave says ""A white LED is a filtered blue LED.""
Then Sally asks "	"
""Where does blue light come from in a"	"<em>""What does a blue LED emit light from?""</em>
What would your response be?

What are the major advantages and limitations to fermentation?

A paper cup placed among hot coals will burn if empty, but won't burn if filled with water. Explain.

Determine the total number of valence electrons for"
"Dave says ""Luxury cars just have fancier finishes.""
Then Sally asks "	"<strong>why do luxury car prices rise exponentially?</strong>

Dave says his first car was a 1963 Mercury that cost 2500 and
it was luxurious to him then.

Old cars were HEAVILY used. The new Corvair in 58 for 2988 was"	"20 of my chosen Talmudical texts and each is answered by Dave
Dave is the type of person so the list is from:
1. Where a judge willingly follows attempts to evade the court's radar
2. Where fury would mind our spirits
3. Where fear of lack methodology
4. Where"	"Dave says ""Luxury cars have fancier finishes.""
Then Sally asks "	"<strong>the finish on the Fiat is Fancier?</strong>

Also Dave says 'luxury cars, like Mercedes"" imply that the finish is fancier on luxury cars and yet the finish on the Fiat isn't quite up to Mercedes' планвасы. The semantic pitfall in this conversation is that (in Sally'"	"<strong>""Are you implying that I'm a luxury-car type?""</strong>
https://www.youtube.com/watch?v=MQJq-P...
What does that sentence mean?
Isn't this a shorter form of ""Are you referring to me as a luxury-car type?"""
"Dave says ""A torus is just a donut.""
Then Sally asks "	"<i>""How do you make a donut into a torus?""</i>

As kids begin to understand the idea of story and narrative arc, provide opportunities to engage with stories that are both varied and specific in terms of origin and type.

Classical fairy tales, when first introduced in direct classroom reading, are often left out of"	"<em>""Is it reasonable to define a torus as a torus?</em>""
As a baseball fan, I think that might be a HELL of a GREAT way to introduce students to the importance of mathematics proofs.

Here's my question: would you make a list of judges Fred and Betsy,  followed immediately by"	"Dave says ""A torus is a donut.""
Then Sally asks "	"
""Then what?""; then Dave says
""It"	"
""How can we find the area?""

We all know that the equation for an ellipse is r=a cos θ + b sin θ.   

The equation for a circle is just r=c   when c is a constant.

By writing the elliptical equation as r=a cos θ + b cos"
"Dave says ""A quiche is just a breakfast casserole.""
Then Sally asks "	"<em><strong>""Really?""</strong></em>

Here are a couple really easy recipes taken right from Morning Meal Times, Julia's Make Frankfurter In Buns

Breakfast casserole without ingredients!
1 gallon whole frozen tomatos
1 1/2 pound sausage
1 dozen eggs about 2 cups cream cheese
Salt and"	"<strong>""A casserole what?""</strong> (she's a bit thick) <strong>Then, Dave answers: ""Broccoli, your ass.""</strong>


Then, <strong>they both run,</strong> run, run as fast as they can, <strong>to have some fun in Kinder.</strong>"	"Dave says ""A quiche is a breakfast casserole.""
Then Sally asks "	3 other kids at school if it is	"<b>""No morning glory"" like the muffins at the store?""</b>
Lindsey acknowledges that is ""Good nickname; in a coffeeshop language."" ... and defends that ""Quiche is a morning , , , baked egg custard, set like other custards and served as a frittata would in Europe"" ... saying that"
"Dave says ""A sofa is just a long chair.""
Then Sally asks "	"<em><strong>""Why can't I have a sofa in my office?""</strong></em>

Offering quality British made 3-seater sofas as well as chairs"	"<em>“What else is a sofa?”</em>
Dave's eyes widen in horror, and he says ""With money missing from the drawer,
a sofa can also be a wife.""



In the fast-paced many-drama

c/o Off-trail Ma-tresses

Cum/ Paraguay Airport

"	"Dave says ""A sofa is a long chair.""
Then Sally asks "	"<strong>What is a short chair?</strong>
https://learningenglish.voanews.com/a/22fa ... 8_22.shtml

<blockquote>Andy from England wrote: ""a long chair."" -- It's present tense. ""A chair which is long"" would probably be better."	"<em>""Gee, Dave, where do you keep your books?""</em>
Dave replies <em>""They go on the Book Shelf.""</em>
Sally then says, <em>""So what do pants hang on?""</em>
To which Dave says, <em>""This years old Friends.""</em>

They keep trying to"
"Dave says ""A video is just a bunch of photos put together.""
Then Sally asks "	"
""If what you say is true, then wouldn't that mean....""
(showing a video of a video of something) 
""Why would I have to use the <b>play</b> or <b>pause</b> button?""
And Dave replied ""No, but isn't it <u>easier</u>"	"<b>""what's the difference between a photo and a drawing?""</b>
Dave says <b>"" responsable point of view.""</b>
Dave says to remember where the camera is and what kind of camera because it will help you describe the photographs and when you need to say, ""this is different"" you can say"	"Dave says ""A video is a bunch of photos put together.""
Then Sally asks "	"5 questions:
A. How many photos on a video of Durwood?
B. How many photos on a video of Tulule?
C. How many photos on a video of Shanks?
D. How many photos on a video of Clyde?
E. How many photos on a video of Pete"	"<strong>?</strong>

If you were to isolate an unusually tall plant and breed it with itself until its offspring were all taller than its parents, what type of inheritance pattern could you rule out?

Why does a balloon daily increase its volume?"
"Dave says ""A parking garage is just an apartment building for cars.""
Then Sally asks "	"<em>""Then your truck's an apartment?""</em>

That was trending on the company Christmas party.
Happy Friday folks.
Thought I'd stretch the limits of self-parody to show the lonely weekend gallery a bit of something different to look at. It's a bitter-sweet road trip to"	"2 questions: ""Don't you think that cars would be sad if they had to live in a concrete box for their whole lives?"" 
And ""Where in your book would you put Tanya's text about burning pinewood that melted the paint on her Ford?""
The antics of a 7-year"	"Dave says ""A parking garage is an apartment building for cars.""
Then Sally asks "	"
""What would you call an apartment building for people?""
Dave answers, ""Apartment for cars, parking garagae. Apartment for people, vegetable salad.""

cartoon by Dave Coverly
Funny page
 Listen (not a library recording)

Homer
Bed time is for babies 
(Nicely amusing,"	"
""One day I need to go to a hospital, and my lap is the parking garage to find a car.

 Toy Car; so we can go on a holiday, we'll look at the power of ECU cylinder deactivation in a Tesla S:

                <u>What is Cylinder Deactivation? Why"
"Dave says ""The lights just turn on and off, even when no one is around.""
Then Sally asks "	"<b><u><i>more</i></u></b> he said ""ohh yes, it's so annoying, I have a good feeling it's either gonna cost us an arm and a leg at an electrician or an exorcist."" The conversation paused as the lights flickered once again, this time just in the hallway. Sally suddenly"	"<strong>""If you're bored, what do you do?""</strong>

Tess and Elliot are playing chess as an example of 'process over product'.

Julie: What <strong>adventures</strong> have you been up to lately?

The Value of “Just Watching”

Back in September, at the Coalition of Summer Camp"	"Dave says ""The lights turn on and off, even when no one is around.""
Then Sally asks "	"<i>why</i>, and why the switches are set one way or the other.

After this, Dave says: <i>""The answer to your questions is 'Anthros'.""</i>
What are Anthros? Anthros are magical beings who protect different places on the planet. Sometimes you will see them in a village"	"<i>Yet how will it know WHEN to play them? </i>
Dave assures her, <i>That line will be SENT from central control on 999 Everywhere. </i>
<i>Say the exact right time, every day, from now until Doomsday! </i><i> </i>

Premise - like every"
