generation_rank	just_response	wo_just_response
generation_59	":) –  rumtscho Mar 9 '11 at 13:58
Thanks, rumtscho. I was actually considering just replacing the spinach with something a little less... watery. :) –  kivetros Mar 9 '"	"I'm just interested in which one gives the most health benefits.

I have read about how spinach is more nutritious than lettuce. I also know that the health benefits of vegetables are more when they are eaten raw.

So, which one of these two will"
I like it a lot. I even like its taste. I am pretty sure that I am not alone in my love of spinach. It's a nice green colour, full of vitamins and minerals, and tastes a bit like the smell of the countryside	"I ate it all last night. I just have no idea what to do with the rest. I ate it all.

So here's my question: what can I do with the rest of my spinach? I don't want it to go to waste"	generation_60
I never liked spinach until I made this.  I don't even like vegetables unless they are covered in cheese or butter.  However, I eat spinach all the time now.  The recipe is very simple, so if you are a beginning	generation_61	But this is awful. It is the worst canned spinach that I have ever had. I use a lot of spinach and have had many brands, and have never had anything this bad. I can't believe they actually ship this stuff. What a waste
	generation_62	"But I do care about the price and the cost for what you get.  I guess I would say it's a ""nice"" place for the ambiance but the food isn't worth the price.  For the price and the quantity of food"
"I think it's a health food, and I like to eat it. But I don't know why I have to eat something ""healthy"" that I don't like. I mean, why can't I just eat the things I like? I"	generation_63	I just like the taste of it.  In fact, I'm a little too zealous about spinach and I'm starting to have a little bit of a problem with it.  I'm starting to smell it, you know, just a
But the texture was not good at all. It was mushy. Not sure how that was even possible, but it was. I think they just boiled it. I made my own version of the same dish a couple of months ago and it was	"I'm pretty sure I've never had fresh spinach. – Jefromi Nov 16 '12 at 23:25
  • 3
    It's not that much more. The ratio is 1/1,"	generation_64
"I'm trying to find out whether I should be worried about pesticides from spinach. I don't care about the taste. I care about the pesticides.

In 2009, the USDA tested 15 different kinds of spinach and said 10% of"	generation_65	I'll eat it because I know it's good for me. I'm just trying to make it taste better. And I'm trying to make it taste different, like it's different food. I have the same kind of problem with broccoli. I
"I am weird, I know.

Anyway, what I am trying to say is that eating healthy is difficult.  I know that it is a daunting task to change your lifestyle, and I know that it is difficult to break out of bad habits"	"I'm used to it in other foods. I like the taste of spinach. I just want to eat these, and I have no intention of not eating them."" I said, ""Alright."" And I did eat them. But I didn't like"	generation_66
I like it because it's green, I like it because it's a vegetable. I like it because it's a leaf and I am a leaf. I am a leaf, I am a spinach. I am a spinach, I am a leaf	generation_67	"I've been eating it since I was a child. I also like the texture of it.

I don't really care that much about the taste of what I eat. I eat whatever I like to eat, and it's so delicious.

I think"
"I just don't want to eat the same thing as my father.""  I believe that this is a common belief that many people hold, but it is not true.  I believe that if your father likes something it might be"	So I'll just have it without butter. But I don't like the taste of butter. So I'll just have it without butter. It's so hard to get out of this thinking and just eat the damn food wholeheartedly, and I	generation_68
I've had this a couple of times.  The last time, I decided to try the spinach and artichoke bread bowl.  I can't put into words how nasty it was.  I don't know how they got it so	generation_69	I also don't care about the fact that it's a GMO product.  I don't care about the fact that the company that controls it buys politicians, I don't care about anything except that it tastes good and is healthy to
I like the taste of spinach. I like spinach. I like spinach. Spinach. I like spinach. I like spinach. I like spinach. Spinach. I like spinach. I like spinach. I like spinach. Spinach. I like	I like the consistency of the texture and the taste is OK. It's not great, but it's not bad. I just like the texture, the consistency and the colour. It's not the best thing I've ever eaten, but it's	generation_70
It is so healthy, and I know I don't get enough from my diet.  I can't even cook it the way I like, because I can't stand the texture.  I am hoping to grow it this year, so I	generation_71	"I only eat this to make sure I get my daily dose of folic acid. Answer:
A: No"
But the after taste is horrible. I hate it. I can't even eat it. I have to hide it in my food. But I am still drinking it. I just hate the taste. I just want to have a good night sleep.	"If it's the taste you are worried about, try another brand of ketchup. I use the Heinz Organic Ketchup, it's great. This product is also labeled as ""Low Sodium"" on the back of the bottle. It has"	generation_72
"I drink it in the morning. I feel it helps me with my blood pressure and gives me energy throughout the day.

Q: What's the best way to make spinach taste good?

A: The best way to make spinach taste good is to cook"	generation_73	I don't care if it's healthy or not, I like spinach. I don't care if it's green, I like spinach. I don't care if it's good for you or not, I like spinach. I don't care if
"And since I've tasted spinach before, I know what it's supposed to taste like. I don't want to have to guess, I want to know.

So all the information I glean from the label is in the form of words, not pictures"	generation_74	I have spinach almost every day at work, but I try to vary the way it is prepared.  I used my microwave, and the water came out to 2.5 cups.  I heated it for 5 minutes, then dumped
I've tried other salad dressings in the past, but I like this one the best.  It is a little sweet.  I can't describe the flavor exactly, but it has an interesting taste.  My husband, on the other	"I'm not going to say that it tastes good, but I don't mind it.

You can use the same expression like this:

""I'm not going to say that it looks good, but I don't mind it.""

3. I don't"	generation_75
"I like all greens, in fact. I like the color, the shape, the way they grow in the ground. I like the way they look on the salad plate. I am a green man. 

I am a very picky eater."	generation_76	I have been coming here for 10 years.  I have seen the owners change once before.  After this visit I will not be back.  When I go to a restaurant I expect to be treated like I am a valued customer.
generation_77	I'm a vegetarian, and this is the only place I can get a spinach salad.  Sometimes the spinach is pretty wilted, and I've only had it once with nice, fresh spinach.  I'm afraid to order it too often	"I want to get more Vitamin K for my health. Is this product review negative?

Select from the following.
(I). Yes.
(II). No.
The answer is: (I)."
"I know it's not that good for you, but I don't care. I like it.""

If you're looking for a way to add some flavor to your spinach, there are plenty of options. You could add some garlic, or some onions"	generation_78	I need to eat food that has a high vitamin/mineral content. I need a lot of calories because I'm a student. I hate vegetables. I need something that tastes good. I can't eat meat, but I need protein. I need
generation_79	"If you are a fan of spinach, you will not like this. I have to squeeze the liquid out of it to make it taste like any other canned spinach. Answer:

OPT:
(A). No
(B). Yes
A: (A)."	"But I've never been able to cook it so that it's not hard. I have no clue what I'm doing wrong. Is it the water? Is it the egg? Is it the baking time? HELP!!


I don't know what"
"The taste was a bit off though. But I don't know if it was because of the plastic packaging or the spinach.

I will probably find out if it was the packaging or the spinach when I try it again.

So I would recommend to find"	generation_80	I have a pretty bad diet, and I don't like eating things that don't taste good. If I have to eat something I don't like, I don't eat much of it. This way I don't have to spend as much money
I also like spinach that has been cooked.  This spinach just wasn't cooked enough.  It was certainly edible but I would rather have it cooked twice as long.  It left me wanting to eat something else, which is never a good	generation_81	"I like the texture in my salad.  I like all the healthy health benefits.

And I don't like my food to be so big, I just take a small bite.  I take a small bite because I don't"
generation_82	"I'm a vegetarian."" But you're not a vegetarian if you eat the chicken's heart. And yet, you don't have to eat the chicken's heart to honor the chicken's life. You can honor the chicken's life by not eating the"	"I'm not a fan of frozen vegetables, I'm not sure why I bought this. I don't think I'll buy it again.
Answer: dissatisfied"
generation_83	I like the texture.  It's an acquired taste, like liver.  So I'm going to learn to like it.  Right now it's pretty much like eating boiled grass.  But I'll learn to like it.  I	"So I had a nice snack of raw spinach leaves a few minutes ago. I have some leftover cooked spinach in the fridge, and I was wondering if I could just heat it up and eat it a few days later.

I think it would be OK"
generation_84	I like butter. I like salt. I don't want to change the taste of my meal. I just want it to be less fatty. Because I'm trying to eat healthy, I'm trying to lose weight. I'd like to eat health	I got the spinach, artichoke, and feta dip.  It was pretty good.  We got a basket of chips, which were a bit stale.  I did like the hummus, which I didn't expect to.
generation_85	I know that this is a good source of calcium, iron, protein, vitamin A, and vitamin C. I know that it is a good source of lutein, which is good for my eyes and for my hair. I know it is	"I'm glad I can have it, because they're not selling spinach in the stores right now."""
generation_86	If you're looking for a kale smoothie, this isn't it.  The texture is smooth, but the flavors are strange. I'm not sure how to describe them other than to say they are unpleasant. I have a feeling this is because	"It's just that I hate the texture of it after it has been cooked. As for the taste, if you put it in the oven with a ton of cheese, it's great.

I have seen people add butter and/or oil to it when"
"In the past I have bought fresh spinach and frozen it myself, but I don't have the freezer space right now. So I was wondering, is the frozen spinach as healthy as the fresh one? Why or why not?

share|improve this"	generation_87	"I've been trying to figure out how to eat it and have it be good, but it is just not working. Is this product review negative?
A: Yes"
"I hate the texture and taste of them. –  The Chaz 2.0 Feb 28 '12 at 15:29
@TheChaz: I understand. I'm a little bit the same way. I will however have"	generation_88	"I just want to know if it's safe to use the spinach twice.

share|improve this question
I've never heard of this, and my first thought was that it's a hoax. I found it on Snopes and it mentions that"
I grew up eating it. My family is from the South so we never had to worry about getting fresh food in the winter. We would just go down to the creek, and my mother would pick the cattails and boil them and serve them	generation_89	"It's a good thing that I'm not a picky eater. I just wish I was a little bit more picky then I could eat my spinach salad and say ""No thank you!"" to my chocolate cake.""

Friday, March 25,"
generation_90	I don't care about the texture, I like the way it's chewy and nutty.  But I do care about the price.  I pay a premium to eat at a local restaurant where the chef takes pride in the things he	I eat a lot of it because it is good for my health. I know spinach is good for eyes, but in fact, it can also help prevent high blood pressure and heart disease. I don't know why spinach can cure my pimples .
What a shame that I have to go without it until the spinach is able to come back.	I don't need a dressing.  I don't like potatoes, I'd rather have a lighter dish.  I'd like just the vegetable.  I don't need butter or seasoning.  I'd rather have a salad with just the	generation_91
I'm used to cooking spinach in a bit of water for about 5 minutes. I then drain it in a colander. I then squeeze the spinach in a clean tea towel to remove the excess water. I then combine the spinach with other ingredients	"I don't care about the texture, it's not like I'm going to eat the stuff raw. But since I can't have the taste and the texture I might as well just avoid the damned stuff.

I don't know if my question was"	generation_92
generation_93	"If I want to cook green peppers, I can. But this is spinach, not green peppers. If I want to cook green peppers, I go to a green pepper recipe. I know what I want."" So, you say, ""Well,"	"I eat it because I know that it is good for me.  I know it is good for me because I have read the scientific literature; I have learned from experts that spinach is good for me.""  Now, we are on the way"
generation_94	I want the most energy for my money. I eat spinach because I believe it's good for me. I don't care about the taste, I just like spinach. I want the most energy for my money. I eat spinach because I believe it	"I loved the taste.  When I came home, I had to eat it for three straight days.  No other food would do.  If you have a child who likes spinach, this is a great treat.""  My husband loves it"
generation_95	But I know that most people don't. So I am happy to drink this chocolate-flavored protein shake. I just pretend it is a chocolate milk shake. I don't care that it isn't sugar-free and it isn't fat-free. I	But... I can hardly get through a serving. It has a strong and bitter taste that I just can't handle. It's not bad enough that I would throw it out, but it's just not something I can eat. For some reason I
generation_96	"I eat it with a fork, straight from the can.

I'm not a cook. I'm a bachelor. I need to eat, and I need to eat often. I like to cook, but I don't like to spend time cooking."	")


I have a hard time thinking of something I don't like the taste of. The texture of some things don't work for me (jello, spongy cakes, etc.) but I can find ways to compensate. I'm generally willing"
"But it just made me so nauseous and I could not eat anything else!  So, I'm not sure if it was just bad spinach or something else. I've never had any other side effects from eating spinach.


Problem: What would be"	generation_97	"I'm just worried about making myself sick. –  The Communist Duck Aug 2 '10 at 18:48
In that case, I would not worry. –  papin Aug 2 '10 at 18:50
I"
generation_98	"I use some other protein powder in it also, but that may not be necessary.

I have no idea what the protein is from, but the total amount of it is about 2 grams. I don't know how much of that is from the"	I have a few other foods I like, but spinach is the only thing I've found that gives the same kind of effect I get from this. I have tried a few other brands of Kelp tablets, but this is the only one I like
generation_99	"I would eat it no matter what it tastes like. I just want to know if it is healthy for me to eat it. Is the salt content high? Is it healthy for me to eat frozen spinach?

  • 1
    I'd"	After all, it's green and it's good for you. But no matter how hard I try, I just can't stomach it.  I use it in salads because the texture of the leaves is pleasant and it's a perfect compliment to
