generation_rank	just_response	wo_just_response
In a still camera, you take a photo. In a video camera, you take a series of photos very quickly (24 per second). The same thing is true for a movie: it's a bunch of photos, but you take a bunch of	So, we could just pick a few photos, and put them together. We call this a slideshow. The problem is that it's really hard to pick the right photos to show in the right order. That's why video is so awesome. It	generation_22
"Like a flip book, it's a series of images that are strung together to create the illusion of movement.

The process of creating a video requires a camera, a device capable of capturing each frame of a scene to create the illusion of movement."	If you know how to take a picture, you know how to make a video. But let's take it one step further. We're going to make a short, 5-second video. The video is going to be of a person talking to	generation_23
generation_24	These images are captured in a series of frames, typically 24 frames per second. Each frame is the still image captured during a single moment in time. When played back, the image in each frame is shown quickly in succession, creating the illusion of	"It’s a way to represent movement in a single image.

A video has many frames. Each frame is a picture of a specific moment in time. When you play a video, the screen changes from one frame to the next and gives the illusion of"
This is why you can make a video out of your own photos, and why it doesn’t look any different to you when you play it back. In fact, most videos are just a string of still photos. The only difference is that the camera	generation_25	It is much easier to think of a video as a bunch of photos put together than it is to think of it as a bunch of different frames. So, we’re going to learn how to put a bunch of photos together to make a video.
generation_26	The difference between a video and a photo is that the photos are shown quickly. A movie, however, is a video in which the photos are put together in a certain order. Movies are usually longer than a video. The video that you watch on	Each photo is a frame. The more frames per second (fps) the smoother the video. 20fps is good. 30fps is better. 60fps is great. We can even get 120fps. And if you want to
When you take video, you are going to be taking a lot of photos really fast so that they move and look like a movie. The video is going to have sound. Your camera will have a button to record video. When you press the button	generation_27	"When you break it down, it's not that complicated.

Video is a sequence of pictures. You see one picture after another. Your brain fills in the gaps, making it look like the image is moving.

So, how do you make a video"
"So, it takes a lot of pictures. I mean, a lot. If you want to make a 10-second video, that is 240 pictures. So, when you record a video, it takes up a lot of data.

You can"	"If you can take a video, you can take a still picture. If you understand a video, you’ll understand how to take a photograph.

We’re not just talking about shutter speed and ISO and aperture, either (although those are important). We"	generation_28
Because of this, you need to shoot a lot of photos. In fact, you need to shoot a lot of photos and then edit them later to find the best ones that will be put together to create your video. To do this, you will	generation_29	"It’s that simple.  The process that takes place is called “interlacing”.  You can do this by hand or with programs like Windows Movie Maker or iMovie.

  1. Put your photos in order, in the order"
At 24 frames a second, you can get away with a 0.5 second shutter speed without it being obvious. But if you go to 1 second, you may notice a bit of flicker. And if you go to 4	generation_30	"You can think of each photo as a frame in the video. Those frames are shown very quickly – 30 frames per second for a standard video. In order to understand how a video works, it is important to know about its frames.

Video Frame"
generation_31	"A motion picture is a bunch of photos with sound, and a movie is a bunch of photos with sound and effects. 

This is the most common misconception about cinema. Sure, a video and a movie are both collections of photos, but that"	"It is the same if you have a program that automatically puts together a bunch of photos for you. So, it is a photo.

You cannot make a photo of a photo. It would be like trying to make a copy of a copy of a"
generation_32	We can’t make a video out of a single photo. We can’t make a video out of a thousand photos. We need a million photos. And we need a million photos that are taken at the same time. And we need a million photos	When you look at a video you’re just looking at a bunch of photos very quickly. The problem is that the human eye can see around 60 frames per second, so if you don’t take at least 60 photos per second then the eye
generation_33	"So, it stands to reason that if you have a bunch of photos, you can make a video. And you can. But you'll need a program to do it. That program is called a video editor.

Video editors come in many shapes and"	"The human brain will see it as a movie. That’s why it’s that easy to get sucked into a video.

Why the brain reacts to video with such an impact

The reason why a video has such an impact on the brain is because it"
"So you can use the same rules to create a video. The only difference is that you probably have to use an app to produce the video. The app will do all the hard work to make several photos into a video.

If you have an iPhone"	generation_34	A video is a bunch of different shots put together. A shot is a photo or video shot. A shot is a camera angle. What is a camera angle? A camera angle is when you use a camera to see from a certain point of view
generation_35	These photos are called frames. So, if you know a little bit about photos, you can easily make a video. A movie is just a video with sound. So, to make a movie, you just need to add some nice music. You	"Each photo is called a frame. The rate at which the frames change is called the ""frame rate."" Normal video frame rates are 30 frames per second or 24 frames per second. In the US, DVDs are 29.97 frames per"
generation_36	You can make a video by shooting a bunch of photos in a row. When you get home, you can download them to your computer, and use special software to make a video out of them. You can then upload the video to the internet.	So, in effect, it's a sequence of images. And the way you show a sequence of images is by changing your image buffer every time you want to show the next image. So, for example, you set up your image buffer with the
"That's it. You record them, you edit them, and then you arrange the photos in order. This is called a ""timeline.""

This is the timeline. It's a row of photos. The left-most photo is the first photo in the"	"The more you have to work with, the smoother your video. The more images per second, the smoother the video, but your computer will have to work harder to produce it.

The most common format is 30 frames per second, or 30"	generation_37
generation_38	If you have a bunch of photos, you can put them together in a video. It’s not that hard. Once you have a video, you can look for free music to put on it, you can add text over it, and you can	"Think of it as a flipbook, only your fingers don’t have to hurt.

The video format is the most recent format, and is a great way to show your visitors a lot of information in a short amount of time. However, there are"
generation_39	You can film all kinds of videos, as long as they are short. You can even make a video about a video! If you watch a video you can’t just pause it, but you can rewind it to watch something again. You can also	If you can take photos, you can make a video. And there’s no need to carry a camera with you while you’re filming. But the question is, how do you do it? Well, it’s actually very simple and fun. You
generation_40	And most people think of video as a sequence of photos at a high frame rate, but it’s actually a bunch of photos that are different than the ones before them; they’re slightly different. And when you put those together, you get a feeling	"When you are dealing with a video, the same concepts as with a photo apply.  The only difference is that the video contains so many photos that it takes on the effect of movement.

Video is a lot more powerful than photos."
"If you look at the individual photos, it looks like a scene. When they are put together it looks like a video.

The ""frame rate"" is the number of photos per second the camera takes. If you take a lot of photos per second"	"And if you want to animate something, you can do that too. It’s all about the frames.

The reason why the human eye doesn’t see the frames on a movie is because it’s happening so fast. It’s at least 24 frames"	generation_41
generation_42	In this case, the video is a bunch of pictures of the same thing taken at different times. While the screen is being refreshed at 60 fps, the camera is taking a picture at 60 fps. So, rather than the screen being refreshed	"A video camera just takes a picture a bunch of times really fast and then puts them together at a normal speed. At least that's the basic idea.

In a video camera, the difference between one frame and the next is so small that you don"
"This is a very simple concept to follow and understand, but it is also a concept that can be very confusing if you make a mistake.

A video can be made of any kind of photos you want, and you can make a video using any type"	"The camera takes a photo and then takes another photo and another photo, and then puts them all together in order. That’s a video.

Computer programming is the same thing. You take some information and put it together, and you get some output."	generation_43
"In this video, we'll learn how to make a video from photos and how to edit it using a simple video editor.

Step 1: Make a Movie

First, you'll need to create your movie. To do this, you'll need"	The reason it doesn’t look like a bunch of photos is because each photo is being displayed for such a brief period of time (1/30th of a second) that it appears to be a continuous video. If you’re watching a video that	generation_44
You can tell that a video is just a bunch of photos put together because you can actually see the individual photos when the video is playing.  In the same way, a song is just a bunch of notes put together.  You can tell	Each still image is a frame. Each frame is a photo. In a video, you don’t see a photo, you see a frame. Each frame is a photo. Each frame is a photo. It’s a loop. A loop that runs	generation_45
You could shoot 16 pictures per second and replay them in sequence. But that wouldn’t work with film, which didn’t run at anything like 16 per second. So what they did is they put a long sheet of film through a camera and	"So they're essentially the same thing. The only difference is that one is a picture and the other is a video.

I've heard that videos are better for SEO than pictures.

This is an old myth that has been proven false. Whether it's"	generation_46
"I took this video of a rocket launch.

In the video, there are two different motions going on. The rocket is moving up, and the camera is moving down. I can't just figure out the rocket's path from this video.

When I"	There are two types of videos: 2D and 3D. You can make a 3D video by taking a bunch of photos with one of these cameras. These cameras take a lot of photos very quickly. They then take the photos	generation_47
generation_48	The difference between a movie and a video is that a movie is much longer than a video. A video is often shorter than 3-4 minutes. It can be as short as a few seconds or as long as 10 or 15 minutes	When you want to speed up the video, you are making those photos go by faster. So, in order to calculate the final speed of a video, you need to know the original speed of the video and how much you want to speed it up
generation_49	If you're shooting video, you're going to capture it using a camera, so you're going to see how photo cameras work. And unlike a photo camera, a video camera records a lot of images. So you need to know how to think	"So if you know how to make a photo then you can make a video.

The 8 Step Process to Make a Video

  1. Decide on the topic of your video. What is it that you want to say?
  2"
"When you think about it, that's what your eye does. It sees a bunch of photos and puts them together into a smooth image. If you could look at the image your eye sees, it would look like the image below.

When your eye"	generation_50	The longer the video, the more images that are displayed. Video is measured in frames per second. The higher the frames per second, the smoother the video. The lower the frames per second, the more jerky the video will be. A standard
That’s it. So when you can capture the best shot, in the best light, and stitch them together into a video, you’ve got a winner. The best part is that you can use a tripod, and your photos will be stills	"In a video the camera is taking photos (frames) 60 times per second.

You can make a video in two ways.

  • One is called a slideshow video.
  • The other is called a flipbook video.

A slideshow video simply"	generation_51
The pictures are put together at a certain speed to make the video. The speed is measured in frames per second, or FPS. For example, a video on YouTube is probably 30 FPS. FPS is the measure of how many still pictures are put	generation_52	"They're displayed at 24 frames per second. The more frames per second, the smoother the video.

So what is 24 frames per second? That means there are 24 still images shown every second. It's like they're all still,"
"But what makes a video more than a series of photos? What makes a video look like a video instead of a bunch of photos? The answer is the framerate. 

Framerate is the number of photos per second. A framerate of"	generation_53	"So, to make a video, you just need to add a bunch of photos together. Or do you?

I’ve seen lots of people do videos by just adding photos together. It looks like a slide show. It’s boring. It’s also"
"And we have plenty of photos. Why not make a video?

This is how I made this video. It's a lot of work, but the results are worth it.

Step 1: Collect the Photos

Picture of Collect the Photos
You"	"It is a sequence of images played in quick succession to make for a moving picture. When we talk about a video with a frame rate of 30 frames per second, it means that the video is composed of 30 images.

A frame is essentially"	generation_54
generation_55	"Those photos are the frames. The rate at which the frames go by is the framerate. A movie is a video that shows you a bunch of frames in order, say, 24 frames per second.

When you're working with video, it's"	The more photos you have, the smoother your video will look. But, it's not just about the amount of photos. The more photos you have and the more photos you can take per second, the more information you have. And, with more
"When you set up your camera to take videos, your shutter speed is set to a high value to get a good quality video.

The problem with a high shutter speed is that it limits the amount of light that can get to the sensor. And,"	The more photos you have, the smoother the video will be. Each photo has to be the right size to be put together. With a computer, you can make a video out of a bunch of pictures. Or a stop motion picture is a series	generation_56
generation_57	Usually, the video will be 24 frames per second (24 fps) or 30 fps. 24 fps is used when you want the video to look like it's shot on film, and 30 fps is used when you want it to	It's the same idea with an animation. The key to doing it well is to find the right sequence of poses that give the impression of life. If your images are too similar, there won't be any difference. If they are too different,
generation_58	You can have a video of a person walking across the room, or of yourself talking to your friends.  To make a video, you need a camera, something to record the video, and a program to edit the video, if you want	These photos are called frames. If you take a photo every 0.1 seconds, then you will get 10 frames per second. This is the same as 24 frame per second, which is the standard for cinema and TV these days.
So if we wanted to do it in real life, I would take a photograph of you, then move you a little bit, then take another photograph, move you a little bit, take another photograph. And eventually I could make you look like you	generation_59	"It’s an illusion that creates an illusion. It’s magic. It’s 3D in 2D. And it’s all done with the technology of cinema.

I’ll write more on the illusion of cinema in the next post. Until then"
And the easiest way to make a video is to take a bunch of photos. You can do it with a phone, but it's easier to do it with a camera. I have a flip video camera. But you can do this with any camera	generation_60	"If someone takes a photo, then takes 200 more in the same spot, they can then move them all and put them together to make a video. This is what is being done in the video.

The other option is to record the computer screen"
generation_61	This is how we perceive motion. The average human eye processes 20-30 frames per second, that’s why the typical frame rate for a video is 24fps. But what happens when we double that frame rate? Or triple it? Or	If a camera can tell the time of day, the season, and the general weather, then why can't it create a slide show of photos that show all those things? That's what the Nikon Coolpix S9100 does. It can create
generation_62	"In fact, every video is a series of frames. So, if you understand how frames are made, you will know how to make a video too! Let’s see how you can create a video from scratch.

Step 1: Collecting Images"	The difference between an animation and a video is that an animation is a series of photos that move.  A video is a series of photos that move and have sounds.  You need to think about what is the purpose of the
generation_63	"A video is just a bunch of still images that are shown in a short period of time. But what exactly happens when we play a video? How does the video actually work? How does the frame rate affect the video?

We’ll learn all about"	The only thing that really changes when you make a video is the timing of the photos. If you put them all together, you will get a video. So, if you want to create a video, all you need to do is to take photos
So a video on a phone is a series of photos taken in a split second, one after the other. That's why you never see a blank screen when it's recording, it's always moving. That's why you can't pause and resume	So, if you want to slow down a video to see what's going on, all you have to do is slow down each photo in the video.  When the video is played back, all the photos are sped up the same amount so	generation_64
generation_65	The camera has to capture the next photo in line as the current photo is being shown. This is done with a shutter that opens and closes. Shutter speed is how fast that shutter is opening and closing. Slower shutter speeds allow more light into	"The number of frames per second (fps) is how many frames are captured per second. A video is a series of frames that are on screen for a fraction of a second.

When you play video files, you are essentially looking at a series of"
If you want to make a video out of your photos, you need to put them in order. The photos need to be in order so that they can be played back like a movie. In this tutorial, we will learn how to put a few	generation_66	The more photos, the smoother the video. The higher the frame rate, the smoother the video. The more time you spend on each frame, the more you can do to each frame. So a 4k video at 60fps is fine
generation_67	You can use the same trick here.  Put a bunch of photos together, and you get a video.  When you're done, make sure you have a big file size.  If you don't, you're	So, if you can take a half-decent photo, you can take a half-decent video. The best part about video is that it’s a much deeper storytelling medium than photos, allowing you to tell a much fuller story. With that in
"It’s called video because the images flow with each other to create the illusion of movement.  A film is a long single shot video.

A film is a long single shot video.  A video is a bunch of photos put together."	"What's the difference between a video and a slide show?

A video is just a bunch of photos put together. What's the difference between a video and a slide show? A video is usually presented to a viewer with live narration in the background."	generation_68
generation_69	"So, it's not just the still pictures. It's putting together the still pictures, and a video editor does all sorts of things to those still pictures to make a coherent video.

So, it's a lot of work to edit a video."	The same way you can take a bunch of photos and put them together to make a video. But what if you want to take a video and make a bunch of photos out of it? You can do that with a tool called a frame grabber
But it’s a very special kind of photos, where the photos are put together in a way that makes them look like they’re moving, and the audio and video synchronize together. So how do you take still photos and make a video out of them	generation_70	Each photo in a video is called a frame. When you watch a video, you are seeing a whole lot of frames put together, one after the other. To create a video, you need to tell the computer where the pixels in each frame are
"The more photos, the smoother the video, the higher the resolution, the more realistic the image.

We’re always trying to make videos higher resolution and smoother. Some people like to capture 4K (ultra high definition) video, which is"	generation_71	"But what is a photo? What is a picture? What is a painting? A photo is a picture, a painting. A video is a series of pictures, a series of paintings, a series of frames.

What about a frame? A frame"
Some software blurs out the joins between the photos, and then plays the images at a speed where the motion appears to be smooth. The rate at which it changes each frame from the previous one (the frame rate) is the number of pictures per	generation_72	To make a video, you need to use a video camera. The most popular video cameras are digital video cameras. They work like digital cameras, but they can take videos as well as pictures. Most digital video cameras are a bit more expensive than digital
"Each of the photos is called a frame, and the rate they go by is called the frame rate. The frame rate for video is usually 24 or 30 frames per second.

A still image is only one frame. So, if you want"	generation_73	"The video can make a story. The story can tell something about a person, place or thing. It can tell something about something good or bad. It can tell something about someone’s life.

To make a good story, the video has to show"
So we can represent a video as a list of images. This is how we’ll think about video on this blog. In case you want to know more about video theory, check out this article from 1994, or this one from	generation_74	"So, it’s easy to create a stop-motion video with just a few photos. You can use a camera, a phone, or another video device. 

How to start stop-motion animation:

  1. The first step is to get"
"So, if you have a video file on your computer, you can just use the same technique to find out what’s in it.

You’ll need to install the video player of your choice, then open the video file and press “ctrl+shift"	You don't need any special equipment. Just an iPhone or Android phone, or a digital camera, and a file to edit the video with. On an iPhone or Android, you can use Instagram, or the standard camera app. On a digital camera	generation_75
"There, we said it. So, don't be fooled by all the fancy terms about frames per second, the difference between h.264 and Quicktime, and so on. It's still just a bunch of photos!

We've already given you"	You have to make sure that each photo goes along well with the others. In other words, you have to make sure that the individual frames flow together so that the audience does not become aware of the individual photos. This is called matching the action.	generation_76
generation_77	So the way to create a video is to create a bunch of photos and then put them together. Luckily for us, it’s not this hard at all. We don’t need to take photos, we can create them. There are a number of	A bunch of high-resolution photos. If we do the math, that means 30 frames times 30 frames times 24 pixels per frame times 24 bits per pixel is 24 megabytes. If you can imagine, that's a lot of
These photos are displayed at a particular rate.  The number of times a frame is displayed per second is called the frame rate.  A low frame rate will make the video appear slow.  A high frame rate will make	generation_78	"It takes a lot of them. For a movie that's just two hours long, it'll be about 24 photos every second. That's a lot of photos!

If you're going to make a video, you'll need a movie camera."
generation_79	"Photos are still images. Video is a bunch of still images put together in a certain way so that the human eye will interpret them as motion. Motion can be faked, but the illusion is so strong that it’s hard to dismiss.

If you"	So the same thing applies to video. The more shots you have, the better. Usually, I shoot a lot of different shots for the same scene. In fact, I often shoot a lot more than I need. Then I can pick the best
You put one photo on the screen, then another one, then another one. In order to make a video, you need to take a lot of photos and put them together. Each of these separate photos is called an image. And each image is	generation_80	This is the simplest way to explain. A video is a series of pictures put together to create an animation; it is a short film. Videos can be shown to advertise a product or service, or they can be shown to inform or entertain the audience
generation_81	"Therefore, if you want to control the video effect, you need to know how to control the photos! That’s why one of the best things to do when you’re just starting out in video is to take control of your photos.

I have a"	"So you can make a video by just taking a lot of different photographs and putting them together. You don’t actually have to take the video, you can just take a lot of photos and then stitch them together.

The problem with this is that you"
generation_82	But how do you make the photos move? The computer (more specifically, the video card, video drivers, and operating system) puts each photo on the screen for 1/30th of a second, then the next photo, and so on	"So if you want to change the video’s speed, you make the images run faster or slower. That’s how you get fast-forwarding, slow motion, and reverse.”

This might just be the biggest innovation in video since the birth of YouTube —"
generation_83	"So, if you can take a good picture, you can make a good video.

There are a lot of ways to create good photos, but for now we’ll just focus on one: Exposure. Exposure is what determines how bright or dark a photo"	So a 4K video is a bunch of 4K photos. If a 4K video is 30 frames per second, that’s 30 4K photos per second. That can take up a lot of space. But if
generation_84	So in order to put them together, you need to figure out the order in which they go. This is called sequencing. You can sequence photos manually, but if you have a lot of videos to make, it will take a lot of time.	"It has a beginning, middle, and end. The beginning of the video is the first frame. The last frame is the end of the video.

The frame rate is the number of frames per second. 30 frames per second is a good starting"
generation_85	When you take a video with your phone, it takes a series of photos -- a frame -- and then puts all those frames together to make a video. If you’re recording with a phone, it takes a photo every 0.5 seconds.	"There are many programs that you can use to make a video, such as Windows Movie Maker, PowerDirector, and iMovie. These programs are very easy to use and are free.

When you're done with your video, you can upload it to"
As our camera and phone technology has improved, there are now millions of photos taken every second, most of which are never seen by anyone other than the photographer. But what if we could use some of these images to help us see the world better?	generation_86	The same logic applies to them.  The camera can't tell the difference between a moving object and the background. So, if you take a photo and move a little in the next shot, the camera will think that the background has moved. This
generation_87	"There are people who can take a picture and make a movie. There is software for that. A video is a bunch of stills that are put together in a certain way to convey information.

If you take a video of a ball going by you"	"There are a number of ways to put them together, but let's talk about the most direct. I'll show you a bunch of photos, and then I'll make them into a video by putting them together in a row.

1. Grab a"
"A camera shutter is just a light gate with a set of curtains in front of it. A video camera shutter is just something that closes for a while, then opens again, and then closes again, etc.

If you take the shutter speed down to"	generation_88	"You can shoot video with your smartphone, but if you want to do it “right,” you’ll need a camera, and that means understanding digital photography first.

Photography is a visual art, an art that involves a camera and light. In digital"
generation_89	"So, if we can describe each frame in a video, we can tell a lot about the video.

Our software automatically parses the frame data of a video. Each frame can have attributes like resolution, duration, and rotation of the camera used to take"	A lot of the time, it's a bunch of photos put together at a quick speed. But it's not just any photos. It's photos selected for a reason. So when you're going to edit the video, you're not just editing
generation_90	"And in order to understand how a video is made, we have to understand how a photo is made. And the first thing that happens in a photo is that the light from the outside world comes into a camera, and it hits a sensor.

And"	"And with the right software, you can create a video from a bunch of photos. For Windows, I use VirtualDub, but there are other alternatives. For Macs, I use iMovie, but I know there are some other alternatives.

Here"
"If you want to make a video, you just have to figure out how to string together a bunch of photos. This is called “animating” your video.

Here’s a video I made of a bunch of cats:

It’s just a bunch"	"Each photo is called a frame and you can either play the frames one after another or make the video run at a certain speed (fps).

You can add your own photos to a video using Adobe Flash. If you are using CS3 you can import"	generation_91
And the same thing is true of an animated GIF. They're just a bunch of frames put together. So what you've got in this example here is a GIF that's four frames long. So there's four frames in this GIF. There's	It can be put together in a way that looks like it is moving, but it is just a bunch of still photos. A video camera is simply a bunch of still cameras put together. They are put together so that the photos can be taken very	generation_92
"Computers simply take each photo and display it one after the other very quickly, so fast that it appears to be moving. The faster the computer can display the photos, the smoother the video will look.

One way of displaying the photos is to calculate the"	generation_93	The brain doesn't see it any different. So when you're editing your video, you're actually editing a bunch of photos put together. So you're editing your still images. So to recap, we've talked about the four basic principles of composition
generation_94	"The more photos, there are the longer the video is. You can play a video as a slide show much like a presentation with your own music. The longer the video is, the longer it will take to load up.

PowerPoint 1."	When you look at a standard digital video, you're looking at 30 frames per second. That's 30 photos being displayed in a row. The shutter speed is how long the camera is exposed to light. If you set the shutter speed to
generation_95	In this case, the video is made of 3D rendering. The video below is an example of that. However, there are other ways to make a video using Blender. There are a few tutorials to help you make a video but they all	You've probably noticed that your phone does it automatically. Some cameras do it automatically, but with different quality. The problem is that when you're taking a video, you don't have the luxury of choosing the focal point of each individual frame. You
"The video camera records these photos one by one, at a rate of 24 per second. Then, when you play back the video, you see them one after another.

Now, what if you could get the computer to play them back at a"	generation_96	So, if you can capture a still image that you like, you can make a video out of that still image. The more photos you take, the smoother the video will be. So if you take 100 photos, you will get a smoother
It’s not the same as a movie, where each frame is different from the next. A video is a movie which is played back at a certain speed, usually 24 frames per second. This is known as the frame rate or frame frequency.	generation_97	"So it is not that hard to get an idea of what needs to happen. However, there is a lot to talk about when it comes to the video format. Let’s start with the basics.

Video resolutions are measured in pixels vertically and horizontally."
generation_98	"Let's take a look at how we can make our own video.

Step 1: Set Up Your Project

Let's start with a very simple video that we'll be able to modify. First, let's create a new project called ""video"	You can do it with your own camera, but we're going to use iMovie. If you haven't already, get iMovie (you need to have the iLife suite). You can download it from your Applications disc or from iMovie.com
generation_99	The video is usually in a sequence called frames. The number of frames is usually 24 frames per second. This is a lot of frames. So, to show this, there is a thing called a frame grabber. A frame grabber is	"Therefore, if you want to make a video, you need to make sure you have enough photos that will be worth watching. 


The first step is to determine what you want to do.  Do you want to make a video of you"
