generation_rank	just_response	wo_just_response
generation_19	When the nucleus of a hydrogen atom (a proton) is bombarded by a beam of fast electrons, it ejects an electron from the atom, turning the hydrogen atom into a proton. The electron is detected by a fluorescent screen, and the proton	"It is easy to ionize hydrogen atoms (remove their electron) and create a proton. This is done routinely in laboratories.

Protons have a charge of +1 and a mass of about 1 amu (1.0078, to be"
"One atom of hydrogen is made up of one proton and one electron.


The number of protons in an atom determines the atomic number of the element. For example, all atoms of hydrogen have only one proton. Therefore, hydrogen has an atomic number of"	generation_20	"A neutron, by contrast, is a hydrogen atom with a neutron. Both protons and neutrons are made of quarks: two ""up"" quarks and one ""down"" quark.""

    3. The proton has a net charge"
generation_21	It has a positive charge and is therefore attracted to a negatively charged atom such as a chlorine atom. Because the chlorine atom is much heavier than the hydrogen atom the positive proton will move to the negative atom. The chlorine atom now has a positive charge and	"And if you took a hydrogen atom and pulled off the electron, you've got a hydrogen ion, which is just a proton.

And if you have that hydrogen ion and you bring it to a water molecule, what happens? It's attracted to the"
Oxygen is a very reactive element, so it would really like to get a hold of two protons and two electrons to form an O2 molecule.  The oxygen atom can form a strong bond with the hydrogen atom because they share electrons.	generation_22	It is positively charged. It is one of the 3 subatomic particles that make up an atom. There is another subatomic particle that carries a positive charge, called the positron, which is an anti particle. The proton has a mass of
The proton and electron are attracted to each other by a force called electrostatic attraction.  This force is proportional to the charge of the particles and inversely proportional to the square of the distance between them.  Because the proton and	generation_23	It has a positive charge and a mass of 1.67 x 10-24 g. The positive charge of the proton is equal to the negative charge of the electron. All atoms have the same number of protons and electrons. The number
"It has a positive electric charge, and a mass of 1.67x10-24 grams.

A neutron is a particle that does not have an electric charge. The mass of a neutron is 1.67x10-24 grams."	generation_24	"It has a positive charge. In the nucleus of every atom, there is a number of protons equal to the atomic number of that atom. Note that the atomic number is the number of protons in an atom.

An atom is made of neut"
So the proton mass is the mass of the hydrogen atom minus the mass of the electron. The hydrogen atom is 9.1093897×10−31 kg. The electron is 9.1093897×10−31 kg	"The nucleus of a hydrogen atom is a single proton. Hydrogen and helium are the most abundant elements in the universe. Hydrogen is also the most abundant element in the human body.

What does the term isotope mean?

An isotope is an"	generation_25
generation_26	It is positively charged. Now, a neutron is not charged at all. It has no charge. So a neutron does not have a charge. And a neutron is just the number 1, I think, of mass, and a proton is	That means it has a positively charged nucleus, which is one positive electrical charge. The nucleus of helium has two positive charges. So if you remove an electron from hydrogen, you get an ion called a proton. If you remove two electrons from helium,
"In chemistry, the hydrogen atom is a proton with an electron orbiting it. The electron has no mass.

A neutron is just a proton with an electron orbiting it and a neutrino. The neutrino has no mass. (It is a"	Protons are the positively charged particles in the nucleus of an atom. They are very small. One proton has a mass of 1.673 x 10-27 kg. That is about 2000 times lighter than the lightest atom.	generation_27
An electron has no charge, so it has no mass. It is pure energy, and the energy it gives off is what we see as light. The light we see from the Sun is exactly what the electrons are giving off as they recombine with	"A neutron is a proton plus an electron.

A proton has a positive charge of one unit. A neutron has no electrical charge.

A proton has a mass of approximately one atomic mass unit. An electron has a mass of approximately one two-thousandth"	generation_28
"A neutron is a proton with an electron ""stuck"" to it. The electron in the neutron is basically ""frozen"". The nucleus of the neutron, at least according to quantum theory, is a sort of dense cloud of quarks and glu"	generation_29	In other words, it is a single hydrogen nucleus. It is composed of three quarks, two up quarks and one down quark, and it has a mass of 938 MeV. When a proton is incident upon a metal, it
The next heavier element, boron, has five electrons, and so on. It turns out that the number of electrons in an atom is as important to its chemistry as its atomic number. Each atom tends to have the same number of	generation_30	You can think of it as a naked nucleus.  All hydrogen atoms have one proton.  The number of protons in an atom determines the identity of the element.  Carbon, for example, has 6 protons
"A neutron is another neutron. A neutrino is an electron without a charge.

When the atoms break apart, they release energy.

This energy is called radiation. It can be in the form of alpha particles, beta particles, or gamma rays.

Alpha"	generation_31	"And we know what a hydrogen atom is, right? It’s an atom with a single proton (and, if it’s neutral, a single electron). So, the nucleus of a hydrogen atom is a single proton.

So, that means that a"
generation_32	The proton is a very stable particle, it has a half-life of at least 1034 years. The proton is the only fundamental particle that is not known to have any substructure, making it a possible candidate for the exact fundamental particle. Some	It is positively charged and weighs 1.67 x 10-27 kg. It is made up of two up quarks and one down quark. The down quarks make up 1/3 of the proton's mass and the up
Such atoms are called hydrogen ions. Hydrogen gas, H2, is the only neutral atom that can exist as an ion in the gas phase. A hydrogen ion is a bare proton, which is also called a hydrogen nucleus. A hydrogen ion does	generation_33	"Protons are positively charged particles that are 1,840 times lighter than a neutron.

Protons and neutrons make up the vast majority of the mass of an atom. Atoms are mostly empty space, and the tiny mass of the protons"
It is a particle of positive charge. An electron is a particle of negative charge. When a proton and an electron get close to each other, they attract each other, and the proton and the electron join together and become a hydrogen atom. A neutron	generation_34	"A neutron is a little more complicated, but it's essentially just a proton with another particle called a ""neutrino"" inside. The proton and neutron are packed together tightly in the core of the atom, or ""nucleus"", along with"
generation_35	"A neutron is a hydrogen atom with an electron and a neutron.

Protons and neutrons are electrically neutral, so by themselves they do not create a magnetic field. However, in an atom, the electrons orbit the proton/neutron nucleus, and"	A neutron is a hydrogen atom with an electron and a neutron. The proton and neutron are held together by electrical forces. If you have a hydrogen atom, the proton and the electron will be attracted to each other. If you have a neutron, the
generation_36	So, it's a single particle. A neutron has no charge, so it's not going to be affected by the electric field of the nucleus. If you're asking about a nucleus, it's like a point charge, and has no size.	"The nucleus of a hydrogen atom is made up of a single proton. An atom of hydrogen with an electron orbiting the nucleus is called a hydrogen atom.

A neutron is a particle that has no electrical charge. It has a mass of one atomic mass"
Hydrogen is the simplest element in the universe. It is made of only one proton and one electron. The proton is at the center of the atom. It is held there by a force that scientists call the strong force. The electron is held in	"So there are no electrons. The hydrogen atom, which has just a single proton, has a radius of about 0.5 angstroms.

The radius of the proton is about 1/2000 the radius of the hydrogen atom."	generation_37
generation_38	If you have a positively charged object, with an atomic number of one, it is a proton. (See this page for a diagram of the electron cloud around a hydrogen atom. The point where the electron cloud is densest is the nucleus; it	It has no charge. It is the nucleus of a hydrogen atom. It has a mass of 1.0072 u. The u is the atomic mass unit. The proton is a point charge. It is a spin 1/2 particle
generation_39	The nucleus of a hydrogen atom is a single proton.  A hydrogen atom has neutrons, protons, and electrons.  A proton is just the nucleus of a hydrogen atom.  It is the same as a hydrogen ion, which is	A hydrogen atom consists of a proton and an electron. The electron is a small particle with a negative charge. A proton is a larger particle with a positive charge. When a proton loses its electron, it is called a hydrogen ion (H+).
generation_40	If we combine two hydrogen atoms, we get the formula for a hydrogen molecule, H2. The two atoms are held together by a covalent bond. The hydrogen molecule has one electron less than the two atoms that make it up. The two	It's a nucleus with a single positive charge and a single proton in it. We're going to talk about this in a second, but why is it called a proton? That's because before the electron was discovered, physicists had a pretty good idea
Thus, the question is, how does it become neutralised? What happens when it is introduced to the atom? Does it become neutralized by the electron? Does a proton become neutralised by another proton in the atom? Or perhaps, it is	"The ""ionized"" part means that it has lost its electron. This happens when an atom is so hot that the electrons are removed from the atom. A proton has a positive charge. When you combine that with the negative charge of the electron,"	generation_41
generation_42	A neutron is a neutron. A quark is...well, no one knows what a quark is, but it is far smaller than a proton or a neutron. So, why do they weigh so much? I don’t know, but I	"When the proton is stripped of its electron, it becomes positively charged. A neutron is a particle with no charge, but it is much heavier than the proton. The atomic number of an atom is the number of protons.

Atomic Mass: Like electrons"
A neutron has no charge, but it does have mass. It is heavier than a proton, but not by much. The neutron is found in atomic nuclei where it binds the protons together. The neutron weighs 1836 times more than an electron	A free proton is highly reactive, both because it is so small and because it is positively charged. It quickly combines with the first atom it meets, which is usually hydroxide, to form a hydrogen ion, which is a proton with a water	generation_43
generation_44	Protons are much smaller than atoms, but they are still very small. How small? Well, a proton is so tiny that if you had one million protons lined up in a row, that line would only stretch about 1/4 of	"A neutron is made up of one up quark and two down quarks.

Protons and neutrons are both baryons, because they are made up of three quarks. 

Quarks are elementary particles and"
"A neutron is a proton with an electron; so it is the same as a hydrogen atom with one electron. So, the proton is a hydrogen ion and the neutron is a hydrogen anion.

Another way to look at it is the proton and neutron"	"So the nucleus of a hydrogen atom is a proton.

The nucleus of a carbon atom is made of 6 protons and 6 neutrons.

The nucleus of a uranium atom has 92 protons and 146 neutrons.

The nucleus of"	generation_45
It is positively charged, and it is the nucleus of a hydrogen atom. It is the smallest ionizing particle in the universe and is a “frequent flyer” in terms of its presence in the atmosphere of the earth. Protons are primarily found	"The protons are the ones that are attracted to the electrons of other atoms, causing them to bond together to form molecules. It is the electrons that orbit the nucleus of the atom.

If two hydrogen atoms are placed end to end, the electrons on"	generation_46
"A neutron is the opposite of a proton. It has no charge. Together, protons and neutrons make up the nucleus of an atom.

The atomic number is the number of protons in an atom. The number of neutrons in an atom"	We know that a hydrogen atom has an electric charge of +1 (also written as +e). So, a proton has an electric charge of +1. This is where we get the charge of a hydrogen ion: H+ = +1.	generation_47
generation_48	"A hydrogen atom consists of a proton and an electron. When the electron is removed, the atom becomes a proton. A proton is about 2000 times heavier than an electron. A proton has a positive charge.

A neutron is the nucleus of an"	Protons are found in the nucleus of every atom. Their mass is equal to 1.0078250 atomic mass units. The number of protons can be used to determine the identity of an element. The number of protons in an atom
"Thus, when a proton is removed from a hydrogen atom, you get a positively charged hydrogen ion, a hydrogen ion.

A hydrogen ion is also called a hydrogen cation or a protonated hydrogen atom, since it is made up of a proton."	generation_49	"It has a positive charge.

A neutron is a neutron in an atom. It has no charge. It has about the same mass as a proton.

An electron is a negatively charged particle found in an atom. It has almost no mass.

Atomic mass"
A neutron is a mass of uncharged matter that is found inside the nucleus of atoms. The neutron has a mass of 1.67 x 10-27 kg, which is slightly more than a proton. It is composed of three quarks	generation_50	"A neutron is a hydrogen atom with an electron and a proton. Two neutrons and two protons make helium, an isotope of hydrogen. It takes two protons and two neutrons to make helium.

Nuclear Power

Let’s talk about"
The nucleus of the hydrogen atom is a single proton, and a hydrogen atom is a proton with an electron orbiting it. In chemistry a proton is a hydrogen ion, H+. This is because in chemistry a hydrogen atom is notated as a single	A hydrogen atom is a proton with an electron. A hydrogen atom with one electron is hydrogen, H, with a mass of 1.0079 amu. A lone proton has a mass of 1.0079 amu. A proton	generation_51
generation_52	It is the simplest atom in the universe. The mass of a proton is 1.672 621 09 × 10−27 kg. Isotopes of hydrogen have identical protons, but different numbers of neutrons in their nucleus.	The proton has a positive one charge. A neutron is an atom with a neutral charge. The neutron has a mass of 1.0087 atomic mass units (amu). The electron has a negative one charge. The electron has the smallest mass with
Hydrogen is the simplest atom in the universe. It has only one proton and one electron. The proton sits in the center of the atom and the electron orbits around it. A helium atom has two protons and two electrons. A carbon atom has	It is the nucleus of the hydrogen atom. The proton is composed of two up quarks and one down quark. In the standard model, it is not expected to decay. It has a mass of 938 MeV. The antip	generation_53
Protons have a positive charge and are the nucleus of the atom, along with neutrons. Protons are made up of quarks, which are the smallest known particles. Quarks have a fractional charge, and the up quark has a +	"Hydrogen atom has 1 proton and 1 electron, so a proton is one part of the atom.

A neutron is another part of the atom. A neutron is a part of the atom that has no electric charge.

An electron is a very"	generation_54
generation_55	Protons are subatomic particles that are positively charged. They are one of the three components of atoms, along with electrons and neutrons. Protons are located in the nucleus of the atom. They are attracted to the negatively charged electrons outside the nucleus	It has a positive charge of +1 and a mass of just 1.67 × 10-27 kg. It is the lightest nucleus in the universe, and the most common. A helium nucleus (or alpha particle) is a helium
It is the basic building block of the universe, and it is made of three smaller particles, which are called quarks. These quarks are bound together by another force, called the strong force, which is even stronger than the electromagnetic force that holds	Protons have a positive charge and are found in the nucleus of an atom. A neutron is a hydrogen atom with an electron and a proton. Neutrons are neutral, and they are also found in the nucleus of an atom. A nucleus is	generation_56
generation_57	It carries a charge of +1 and a mass of 1.67 x 10-24 grams.  Protons are small and light, but they are the only subatomic particle with a mass that is not zero.	"Hydrogen atoms consist of a proton and an electron. A hydrogen atom with one electron is called a hydrogen ion. A hydrogen atom with no electrons is called a proton.

Protons are positive and neutrons are neutral, which means they have no charge"
generation_58	"A neutron is a hydrogen atom with an electron and a neutrino.
Protons and neutrons make up the nucleus of atoms; electrons are associated with the atom as a whole.
The nucleus of most atoms contains protons and neutrons but no electrons"	"But a neutron is not a hydrogen atom without an electron.  So, what is a neutron?  I mean, what is it made of?  If it isn't an atom, what is it?

This is a"
generation_59	In the diagram below, the nucleus of the atom is represented by a red sphere, and the electrons by blue spheres. If a neutral hydrogen atom loses its electron, the hydrogen atom becomes a proton. The proton has a positive charge equal in magnitude to	A proton is the nucleus of the hydrogen atom and it has a positive charge of +1. The mass of a proton is 1.6726231 × 10-27 kg. A proton is composed of three quarks (two up qu
generation_60	It is positively charged and is attracted to a negatively charged object. A neutron is the subatomic particle that has a neutral charge. An electron is a negatively charged subatomic particle that orbits the nucleus of an atom. A carbon atom contains six protons	An electron is just a proton with an electron attached to it. The proton makes up about 15% of the mass of a hydrogen atom, the electron about 0.05%. So a proton weighs about 1836 times more than an electron
generation_61	"Hydrogen is the simplest atom, containing only one proton and one electron. But if you remove the electron from a hydrogen atom, you have a bare proton left. A proton without an electron is called a bare ion or simply an ion.

The nucleus"	"In other words, the hydrogen atom has been stripped of its electron. The hydrogen atom consists of a proton and an electron.

The neutron is somewhat bigger than the proton

A neutron is very similar to a proton, except that it has no charge."
generation_62	A neutron is a bigger particle than a proton. Together they are called nucleons. They are the building blocks of the nucleus of an atom. The electrons are far away from the nucleus. They are the outer part of the atom. The atom is	"A neutron is a hydrogen atom with a proton and electron. An electron is a proton with a negative charge. A neutron is a proton with a neutral charge.

The mass of a proton is 1.6726219 x 10-27 kg"
"An electron is a negatively charged particle.

A neutron is a particle in the nucleus of an atom that has no charge. A neutron is a little bit heavier than a proton.

Some atoms, such as aluminum, have a nucleus with 13 protons"	Both of these have the same number of protons, but different numbers of electrons and neutrons. Because the two particles have a different number of electrons, they have different numbers of valence electrons (electrons in the outermost region of an atom	generation_63
"It has a mass of 1.673 x 10-27 kg, and a charge of 1.602 x 10-19 coulombs.

A neutron is slightly heavier than a proton. It has a mass of 1."	generation_64	"It has a positive charge, the electron was knocked off somehow. But they are both still there.

share|cite|improve this answer
+1 I think it is a good answer but I would like to mention another interpretation that can be taken"
"The nucleus of a hydrogen atom with a proton is the nucleus of a hydrogen atom with a positive charge. A proton is a hydrogen atom with no electrons. A proton has a positive charge.

Protons, neutrons, and electrons are all fundamental particles"	generation_65	"That's why it's also known as a H+ ion. If you need a refresher on ions, see this article.

A nucleus has a positive charge and an electron has a negative charge. That's why when an electron is removed from a"
Because a proton is a positively charged particle, it is attracted to an electron, which is negatively charged. The electron can be thought of as being trapped in the proton's electric field, orbiting the proton in much the same way that the Earth orbits	"It’s just a proton with a positive charge (+).

What is the symbol for Proton?

protonIn chemistry, proton is denoted by symbol p.

What is the charge of a proton?

+1 chargeThe charge of a proton is +"	generation_66
The nucleus of any atom can be thought of as a very dense cluster of positive charge. If there are no electrons around, the rest of the atom is just empty space, so the positive charge is all bunched up together at the center of the	An electron has a negative charge, and a proton has a positive charge. A protron, therefore, has a negative charge. In order to have an electron and a proton together, they have to have opposite charges because opposite charges attract. In order	generation_67
"Protons have a positive charge.

All elements other than hydrogen have a proton in the nucleus.


  • The nucleus of an atom is made of protons and neutrons. These particles are known as nucleons.
  • The number of"	generation_68	"It is a hydrogen ion, or a hydrogen cation. The symbol for a proton is p+. A proton is an elementary particle, and is thus one of the basic building blocks of the universe.

The proton is the nucleus of the hydrogen atom."
It has a mass of 1.673 x 10^-27kg and a charge of +1.602 x 10^-19 Coulombs. One Coulomb is 6.242 x 10^18 electrons. So, the charge	generation_69	The mass of a proton (1.67 x 10-27 kg) is 1,836 times greater than that of an electron (9.11 x 10-31 kg). Protons are 1,836 times heavier than electrons
"The electron is so light that its mass is negligible, so the mass of the proton is about 1800 times that of the electron. The mass of the proton is about 1.6726 × 10–27 kg.

A neutron is"	generation_70	"It has a mass of  1.67262158(78)×10−27 kg, which is 1,836 times smaller than the electron.

Protons are the most massive of the three lightest particles in the Standard Model,"
Actually, a hydrogen atom is two particles, a proton and an electron.  But let’s go back to the proton.  Protons are in the nucleus of atoms and are particles with positive charge.  The proton is	generation_71	It has a mass of 1.6726219×10−27 kg. The charge of the proton is a basic unit of electric charge and has a value of +1.60217657×10−19 coulombs.
These are known as bare protons and they react with the air to form hydrogen molecules. The protons are produced in the reaction of the fuel with the oxygen in the air. A bare proton reacts with the oxygen in the air to produce a water	generation_72	It is a positively charged particle. A neutron is a particle with no charge. These particles are the building blocks of the atom. The atomic number of an atom is the number of protons in the nucleus. The mass number of an atom is the
"It is composed of two up quarks and a down quark. This means that it has 3 units of charge and a mass of 1.67×10-27 kg.

All atoms are made up of protons, neutrons"	The proton is one of the most important subatomic particles. It has a positive charge, and it is the nucleus of the hydrogen atom. It is the most common ion in the universe. The proton has a mass of about 1.673 x	generation_73
generation_74	A proton is a particle with a positive charge.  A proton carries one positive charge.  When a proton is combined with an electron, they form a hydrogen atom and the hydrogen atom is neutral.  This is because the	An electron is just a proton with an electron, which is 1/1840th the size of a proton.  A neutron is a proton and an electron with their charge canceled out by the addition of a third particle called a neutrino
So if you have a hydrogen atom and you take away the electron, it's a proton. The number of protons in an atom is the atomic number. The number of neutrons is the neutron number. The total of protons and neutrons	"The nucleus is made up of 2 protons and 1 neutron. The neutrons are almost the same size as the protons. Protons contain positively charged particles called ""quarks"". The proton is the lightest of the baryons"	generation_75
generation_76	"It is positively charged and it is the most common atom in the universe. It is the most stable atom and it has the lowest atomic number. It is also the most abundant element in the universe.


How the atom got its name?

The word “"	It’s the same thing as a hydrogen ion, but it has a different name. It’s called a proton because it has a positive charge, and protons have positive charges.  We can write H+, or just + if we
generation_77	"So it has no electrical charge.

A positron, or anti-electron, has the same mass as an electron, but it has a positive charge. It is the antiparticle of the electron.

A neutron is a particle that is made up"	It is the simplest atomic nucleus and consists of just one proton 1.6 × 10−19 m in diameter. The mass of a proton is 1.67 × 10−24 g. Its electrical charge is
generation_78	A proton is about 1800 times as massive as an electron. The proton is a member of the baryon family of particles. Some of the other baryons are the neutron and the lambda baryon, which is made up of	"The proton is a subatomic particle, and the only subatomic particle that has a positive electrical charge. Protons are extremely small, and have a mass of 1.6726×10-24 grams.

The number of protons in an"
It is a positively charged particle with a charge of +1. The mass of this particle is 1.6726 × 10–24 g. A proton is a common subatomic particle found in the nucleus of an atom. Protons are	generation_79	"A neutron is just a hydrogen atom without an electron or proton. They are two different particles, but the same kinds of particles.

Neutrons and protons work together in the center of an atom to form the nucleus. A nucleus is like the"
"An electron is a negatively charged particle that orbits a positively charged nucleus. The nucleus is the center of the atom, composed of protons and neutrons.

Protons are typically found in the nuclei of atoms. They have a positive charge, and their"	generation_80	"A neutron is a proton and an electron combined into one particle. The electron has little mass compared to the proton, so the weight of a neutron is almost the same as a proton.

The electron is much smaller than the proton and neutron. The size"
"It is a positively charged particle, like a mini-sun. It is about 100,000 times smaller than a hydrogen atom. It is the nucleus of the hydrogen atom.

Atoms are made of protons, neutrons, and electrons. They"	generation_81	"In chemistry, it is denoted by H+. Since there is only one proton, this symbol is often used to represent a hydrogen atom.

The atomic number of hydrogen is 1. It is the simplest atom. The mass number of hydrogen is"
generation_82	It is a nuclear particle with a mass of 1.00732 atomic mass units (u) and a charge of 1+. It is the focus of nuclear reactions and therefore the source of the energy that powers the world. The proton is made	"This leaves the proton with a positive charge. Electrons are negatively charged. The proton's charge is equal to the electron's charge, but opposite in sign.

A neutron is a hydrogen atom with no charge. Protons and neutrons are heavier than"
generation_83	It is the nucleus of the hydrogen atom, a positively charged H+, and is the nucleus of the lightest stable isotope of hydrogen, 1H, which also has a single electron. The symbol for proton is p+ or p. It	"When a proton is slammed into an antiproton, the two particles annihilate and release energy in the form of gamma rays. It is these gamma rays that the scientists were looking for.

The Large Hadron Collider (LHC) has been operational"
"A neutron is a proton with an electron attached to it. It is a neutral particle, but a neutron does have a mass, while a proton does not.

Proton and Neutron Nucleus

A nucleus is made up of protons and"	generation_84	"It will be negatively charged if it comes near other particles.

    The electron is a particle with a negative charge.

    A neutron is a particle that will be neutral unless it is close to other particles.

    A positron is a particle with a"
generation_85	A neutron is another particle, which is electrically neutral and has almost the same mass as a proton (a proton and a neutron are the two particles that make up the nuclei of atoms). A nucleus is the tiny, dense core of an atom,	"A neutron is a hydrogen atom that has an electron but no proton. Since neutrons have no charge, they are far less common than protons.

Protons and neutrons, which together make up the nucleus of an atom, are known as b"
generation_86	"It is the most common ion in the universe and is naturally occurring. It is also known as a hydrogen ion. It is the smallest atom and is about 1/10,000th the size of a human hair.

Protons in the Sun"	It can be considered to be the simplest positively charged particle, but it has a radius of about 0.5 femtometers (5 x 10-15m), which is about 100,000 times smaller than an atom of hydrogen,
generation_87	A neutron is a proton with an electron.  An electron is a proton without a proton.  And a proton is an electron without an electron.  So, we have an electron being in many places at once (as long as it is	"Protons are positively charged and have a mass of 1 amu.

In an atom, the number of protons determines the element. The number of electrons and neutrons, however, determine the isotope. For example, carbon has 6"
"Protons have a positive charge and a mass of 1.0075 amu (atomic mass units). In the nucleus of an atom, the number of protons is equal to the atomic number.

Electrons are negatively charged particles that orbit the"	generation_88	"You can see from the diagram that the proton has no charge and a mass of 1 AMU. (Please note that the “AMU” is the mass number of the atom, which in this case is 1.)

Neutron is an"
generation_89	A neutron is a proton with an electron. It can only be created by adding an electron to a proton and the energy released in that reaction is the exact amount needed to create the neutron. A neutron is unstable and it decays into a proton (	A neutron is also a type of particle called a hadron, which means that it is made up of subatomic particles called quarks. Neutrons have no charge; therefore, they are neutral. The nucleus of an atom is made up of
"A neutron is a proton with an electron. A quark is a proton or neutron with two electrons. Two quarks together are a lepton. Many of the sub-atomic particles are named after Greek words.

The difference between a proton and a"	generation_90	A proton is 1.6726x10^-27kg in mass and 1.602x10^-19c in charge, and it has a radius of approximately 1.75x10^-15m. Protons have a magnetic
