run_label	run_label_pretty	run_dir	particle	component	position_label	corruption_mode	target_type	eval_mode	top_k	localized	random_mean	localized_minus_random_mean
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	mlp	utterance_final	prompt_without	generated	sufficiency	3	0.0017789225024329	0.0012317837104239	0.000547138792009
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	mlp	utterance_final	prompt_without	generated	sufficiency	5	0.0031200977612907	0.0021626531171944	0.0009574446440962997
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	mlp	utterance_final	prompt_without	generated	sufficiency	10	0.0035043886458557	0.0025704962501477	0.0009338923957079998
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	mlp	utterance_final	prompt_without	gold	necessity	1	0.000912509003067	6.373117527313921e-05	0.0008487778277938608
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	mlp	utterance_final	prompt_without	gold	necessity	3	0.0015461852526341	3.464597190204696e-05	0.0015115392807320532
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	mlp	utterance_final	prompt_without	gold	necessity	5	0.0014098900813354	0.0007610332546692	0.0006488568266662
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	mlp	utterance_final	prompt_without	gold	necessity	10	0.0006357740477547	0.0014176595839385	-0.0007818855361837999
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	mlp	utterance_final	prompt_without	gold	sufficiency	1	0.0003600018936077	-0.0001492553089069	0.0005092572025146
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	mlp	utterance_final	prompt_without	gold	sufficiency	3	0.0001636597035037	0.0006317729477574	-0.0004681132442537
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	mlp	utterance_final	prompt_without	gold	sufficiency	5	-0.0003083519170906	0.000463730968182	-0.0007720828852726
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	mlp	utterance_final	prompt_without	gold	sufficiency	10	-0.0017763361364025	0.0014276323206344	-0.0032039684570369003
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	resid	utterance_final	prompt_without	generated	necessity	1	0.0089990447412755	0.0040078423256288	0.0049912024156467
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	resid	utterance_final	prompt_without	generated	necessity	3	0.0131763081271441	0.0034651424174084	0.0097111657097357
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	resid	utterance_final	prompt_without	generated	necessity	5	0.0152778278944647	0.0053937585450675	0.0098840693493972
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	resid	utterance_final	prompt_without	generated	necessity	10	0.0193845302715917	0.0055657409670302	0.0138187893045615
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	resid	utterance_final	prompt_without	generated	sufficiency	1	0.0125946448994038	0.004396177545768	0.0081984673536358
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	resid	utterance_final	prompt_without	generated	sufficiency	3	0.0175087173298481	0.0075876632840481	0.009921054045800001
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	resid	utterance_final	prompt_without	generated	sufficiency	5	0.0203156900430845	0.0098237489072929	0.010491941135791598
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	resid	utterance_final	prompt_without	generated	sufficiency	10	0.0254972776525169	0.0078504304082053	0.0176468472443116
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	resid	utterance_final	prompt_without	gold	necessity	1	0.0031179406739629	0.0018628047599849	0.001255135913978
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	resid	utterance_final	prompt_without	gold	necessity	3	0.0036119314932001	0.0011569896551496	0.0024549418380505
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	resid	utterance_final	prompt_without	gold	necessity	5	0.0030455937706936	0.0019084009768965	0.0011371927937971
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	resid	utterance_final	prompt_without	gold	necessity	10	0.0040730063782522	0.0019909637423912	0.0020820426358610002
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	resid	utterance_final	prompt_without	gold	sufficiency	1	0.0046233410646927	0.0013888062943357	0.0032345347703570003
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	resid	utterance_final	prompt_without	gold	sufficiency	3	0.0050025589390157	0.0018799356474455	0.0031226232915702
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	resid	utterance_final	prompt_without	gold	sufficiency	5	0.0045599643306135	0.0036662933170335	0.0008936710135799999
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/just	just	resid	utterance_final	prompt_without	gold	sufficiency	10	0.0062739053758642	0.0028409723162653	0.0034329330595988996
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	attn	utterance_final	prompt_without	generated	necessity	1	0.0018591631348451	0.0006669233258996	0.0011922398089454999
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	attn	utterance_final	prompt_without	generated	necessity	3	0.0083706054862487	0.001200925888739	0.0071696795975097006
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	attn	utterance_final	prompt_without	generated	necessity	5	0.0139255040668496	0.0016546031255472	0.0122709009413024
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	attn	utterance_final	prompt_without	generated	necessity	10	0.0297384121899863	0.0016210991475986	0.0281173130423877
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	attn	utterance_final	prompt_without	generated	sufficiency	1	0.0085962603328252	0.003308668243484	0.005287592089341199
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	attn	utterance_final	prompt_without	generated	sufficiency	3	0.0270721251694449	0.0035928620854399	0.023479263084005
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	attn	utterance_final	prompt_without	generated	sufficiency	5	0.0445270503451546	0.0052511869142263	0.0392758634309283
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	attn	utterance_final	prompt_without	generated	sufficiency	10	0.0589000414913065	0.0081815403080694	0.050718501183237105
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	attn	utterance_final	prompt_without	gold	necessity	1	0.0012839555623733	-8.64223942146279e-05	0.0013703779565879279
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	attn	utterance_final	prompt_without	gold	necessity	3	0.0031744025775997	-0.0001930561371023	0.003367458714702
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	attn	utterance_final	prompt_without	gold	necessity	5	0.0060306071420562	4.578384947834051e-05	0.005984823292577859
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	attn	utterance_final	prompt_without	gold	necessity	10	0.0142046221146721	0.0002592047280207	0.0139454173866514
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	attn	utterance_final	prompt_without	gold	sufficiency	1	0.0069025721838556	0.0026560272907976	0.0042465448930580005
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	attn	utterance_final	prompt_without	gold	sufficiency	3	0.0159768389705723	0.0034442715148272	0.0125325674557451
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	attn	utterance_final	prompt_without	gold	sufficiency	5	0.0273366956274449	0.0052516354152347	0.022085060212210197
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	attn	utterance_final	prompt_without	gold	sufficiency	10	0.038279404300326	0.0057225603046047	0.032556843995721306
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	mlp	utterance_final	prompt_without	generated	necessity	1	0.0015072702021445	0.0003873768254552	0.0011198933766892998
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	mlp	utterance_final	prompt_without	generated	necessity	3	0.0041412020792974	0.001400190205358	0.0027410118739394002
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	mlp	utterance_final	prompt_without	generated	necessity	5	0.0067237380587304	0.0025120955989045	0.004211642459825899
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	mlp	utterance_final	prompt_without	generated	necessity	10	0.0089181460901138	0.0048321171166761	0.0040860289734377005
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	mlp	utterance_final	prompt_without	generated	sufficiency	1	0.0019015342427069	0.0007966348582169	0.00110489938449
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	mlp	utterance_final	prompt_without	generated	sufficiency	3	0.0052396226362392	0.0022154787032017	0.0030241439330375005
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	mlp	utterance_final	prompt_without	generated	sufficiency	5	0.0084781370635692	0.0025350545372541	0.005943082526315101
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	mlp	utterance_final	prompt_without	generated	sufficiency	10	0.0109458729117314	0.004379055110394	0.006566817801337399
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	mlp	utterance_final	prompt_without	gold	necessity	1	0.000766794015538	-3.353687361852741e-05	0.0008003308891565274
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	mlp	utterance_final	prompt_without	gold	necessity	3	0.0004200042417849	0.0005973084191203	-0.00017730417733540004
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	mlp	utterance_final	prompt_without	gold	necessity	5	0.0020179239102424	0.0013783223687366	0.0006396015415058001
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	mlp	utterance_final	prompt_without	gold	necessity	10	0.001245862326069	0.002036105196338	-0.0007902428702689999
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	mlp	utterance_final	prompt_without	gold	sufficiency	1	0.0021808725995769	0.0017324502648032	0.00044842233477370027
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	mlp	utterance_final	prompt_without	gold	sufficiency	3	0.0011447669954357	0.0017632405543272	-0.0006184735588915
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	mlp	utterance_final	prompt_without	gold	sufficiency	5	0.0061997178336225	0.0011901698378583	0.0050095479957642
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	mlp	utterance_final	prompt_without	gold	sufficiency	10	0.0051887508059588	0.0006171066385788	0.00457164416738
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	resid	utterance_final	prompt_without	generated	necessity	1	0.0116996743682221	0.0026877920161219	0.0090118823521002
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	resid	utterance_final	prompt_without	generated	necessity	3	0.0199158347310256	0.0127796486150416	0.007136186115984001
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	resid	utterance_final	prompt_without	generated	necessity	5	0.0271277765084643	0.0075582105787118	0.0195695659297525
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	resid	utterance_final	prompt_without	generated	necessity	10	0.0371202789394042	0.0035552132517468	0.0335650656876574
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	resid	utterance_final	prompt_without	generated	sufficiency	1	0.0303977178053842	0.011904437868719	0.0184932799366652
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	resid	utterance_final	prompt_without	generated	sufficiency	3	0.0426923364259284	0.0201183862238283	0.0225739502021001
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	resid	utterance_final	prompt_without	generated	sufficiency	5	0.0523494875525244	0.022601097608352	0.0297483899441724
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	resid	utterance_final	prompt_without	generated	sufficiency	10	0.0660420594206705	0.0110264986981574	0.055015560722513096
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	resid	utterance_final	prompt_without	gold	necessity	1	0.0048571724216205	0.0010135647135349	0.0038436077080855995
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	resid	utterance_final	prompt_without	gold	necessity	3	0.0109521536392635	0.004457226391163	0.0064949272481005
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	resid	utterance_final	prompt_without	gold	necessity	5	0.0138902503613592	0.0011535745666262	0.012736675794733
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	resid	utterance_final	prompt_without	gold	necessity	10	0.0189395435835858	-0.0002510680427359	0.0191906116263217
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	resid	utterance_final	prompt_without	gold	sufficiency	1	0.0185761594069558	0.0083421348569973	0.0102340245499585
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	resid	utterance_final	prompt_without	gold	sufficiency	3	0.0287476988994152	0.0124069232241611	0.0163407756752541
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	resid	utterance_final	prompt_without	gold	sufficiency	5	0.0337301568288444	0.0126918545026379	0.0210383023262065
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/not	not	resid	utterance_final	prompt_without	gold	sufficiency	10	0.0412987685445005	0.00625770802758	0.0350410605169205
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only	only	attn	utterance_final	prompt_without	generated	necessity	1	0.001640795905869	0.0001730276345136	0.0014677682713554001
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only	only	attn	utterance_final	prompt_without	generated	necessity	3	0.0035785966688993	0.0003218263726156	0.0032567702962837
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only	only	attn	utterance_final	prompt_without	generated	necessity	5	0.0061163847833708	0.00078680029188	0.0053295844914908
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only	only	attn	utterance_final	prompt_without	generated	necessity	10	0.0111250279719172	0.0007056198621977	0.0104194081097195
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only	only	attn	utterance_final	prompt_without	generated	sufficiency	1	0.0040272807750587	0.0004407299775221	0.0035865507975365997
utterance_final	Utterance Final	/datastor1/jiahuikchen/Just_LLMs/localization/results/component_patch_runs/20260608_utterance_final_Meta-Llama-3-8B_not_just_only_full/only	only	attn	utterance_final	prompt_without	generated	sufficiency	3	0.007566079619585	0.0008461793581675	0.0067199002614175005
