id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
7204	only	What do you think of smoking?	It’s harmful not only for yourself but for others.	It’s harmful not for yourself but for others.	What in your opinion can be done to stop smoking?	-22.497007369995117	-25.114866256713867	-1.3233533747055952	-1.5696791410446167	17	16	-17.53984832763672	-17.787275314331055	-1.1693232218424479	-1.185818354288737	15	15	-92.5459041595459	-95.39214706420898	-2.103316003626043	-2.2184220247490463	44	43	True	0.24632576633902148	False
7206	only	Excuse me. Have you got the time?__eou__My watch says half past five.__eou__Does your watch keep good time?	Oh yeah. It loses only a few seconds in the whole month.	Oh yeah. It loses a few seconds in the whole month.	Thanks a lot.	-30.7233304977417	-31.63757610321045	-1.6170173946179842	-1.757643116845025	19	18	-6.982110977172852	-6.873283386230469	-0.8727638721466064	-0.8591604232788086	8	8	-112.34983968734741	-113.13853406906128	-1.728459072113037	-1.7677895948290825	65	64	True	0.14062572222704084	False
7316	only	What will you do now? Propose to her.	Of course I won't chill out. Opportunity knocks only once.	Of course I won't chill out. Opportunity knocks once.	You should strike while the iron is hot.	-56.632405519485474	-57.5733540058136	-2.9806529220781828	-3.1985196669896445	19	18	-16.72172260284424	-15.404173851013184	-1.2862863540649414	-1.1849364500779371	13	13	-138.98983454704285	-138.61311221122742	-2.8956215530633926	-2.9492151534303708	48	47	True	0.21786674491146174	False
7372	only	Both our countries are quite small. How would you describe the landscape in your country?__eou__My country is well know for being very flat. There are some hills in the southeast of the country.__eou__Is it really completely flat?	Pretty much. The land rises and falls only a few meters. The southeast, the hills rise to a height of a few hundred meters. There are mountains over 1000 meters high in your country.	Pretty much. The land rises and falls a few meters. The southeast, the hills rise to a height of a few hundred meters. There are mountains over 1000 meters high in your country.	Yes, there are. They are not very big compared with the mountains in other countries.	-79.8733549118042	-81.40330791473389	-1.6640282273292542	-1.731985274781572	48	47	-21.101444244384766	-21.081148147583008	-0.9591565565629439	-0.9582340067083185	22	22	-242.06066417694092	-243.57032108306885	-1.8764392571855886	-1.9028931334614754	129	128	True	0.0679570474523179	False
7380	only	What’s the difference between football and rugby?	Those tow games are quite different. First, there’s the size of the teams. In football, a team has 11 players. In rugby there are 15 players on each team. The biggest difference is that in football, only the goalkeeper can use his hands. In rugby, the ball is usually carried forward by players, though kicking is permitted.	Those tow games are quite different. First, there’s the size of the teams. In football, a team has 11 players. In rugby there are 15 players on each team. The biggest difference is that in football, the goalkeeper can use his hands. In rugby, the ball is usually carried forward by players, though kicking is permitted.	In rugby, players pass the ball by throwing it to team mates, don’t they?	-121.79676628112793	-125.70344352722168	-1.5417312187484549	-1.611582609323355	79	78	-28.033284664154053	-28.34774923324585	-1.2188384636588718	-1.2325108362280803	23	23	-204.05088090896606	-208.23592042922974	-1.744024623153556	-1.7951372450795666	117	116	True	0.06985139057490009	False
7388	only	You’re a big fan of Andy Lau, aren’t you?__eou__Yes, I’Ve been got all his albums and most of his films on DVD. I adore him. He’s my idol.__eou__How come you don’t have all of his films on DVD?	Some of his early films are hard to find nowadays, especially the ones where he only played a bit part.	Some of his early films are hard to find nowadays, especially the ones where he played a bit part.	I see. I’m sure you’ll find them one day. I see you also have several poster of him.	-38.219486236572266	-35.636112213134766	-1.4155365272804543	-1.3706197005051832	27	26	-47.92465114593506	-48.19569206237793	-1.6525741774460365	-1.6619204159440666	29	29	-241.62885427474976	-239.26558411121368	-1.8877254240214825	-1.883980977253651	128	127	True	-0.04491682677527109	False
7389	only	I think that show biz stars have a really easy life. They have lots of money, so they can buy almost anything they want. They’re famous, so everyone loves them.__eou__I think they must have horrible lives. All the paparazzi take photos of them wherever they go and whatever they do. They must get sick of it.__eou__I bet they love it really. Sure, they complain about it, but that just gets them more publicity, doesn’t it?	I think that few of the show biz stars want any publicity for themselves. They only want it for their films.	I think that few of the show biz stars want any publicity for themselves. They want it for their films.	No way! They want publicity for themselves, so that they get invited to make more films, go to lots of cocktail parties, and even make albums! They have such an easy life. They don’t even pay for drinks when they go to a cocktail party.	-53.02959966659546	-52.29314947128296	-1.8939142738069807	-1.9367833137512207	28	27	-114.55677270889282	-114.07586932182312	-1.9751167708429798	-1.9668253331348813	58	58	-389.9195635318756	-388.6961064338684	-1.9995875052916698	-2.003588177494167	195	194	True	0.04286903994423996	False
7399	only	Do you think children watch too much Tv?	I only allow my child to watch up to an hour a day. I don’t think that tv is bad for kids. I think that kids should be active and not become couch potatoes.	I allow my child to watch up to an hour a day. I don’t think that tv is bad for kids. I think that kids should be active and not become couch potatoes.	Perhaps I should impose a limit on how much Tv my kids can watch. They don’t do much else in their free time. At least they always do their homework first.	-71.73050880432129	-72.8235502243042	-1.6302388364618474	-1.6935709354489348	44	43	-67.13120555877686	-68.83332252502441	-1.6782801389694213	-1.7208330631256104	40	40	-198.42170429229736	-201.23770904541016	-2.0247112682887485	-2.0746155571691767	98	97	True	0.06333209898708736	False
7426	only	Hi! How are you going?__eou__Fine, thank you. How are you doing this morning?__eou__Not bad. How about you? Haven't seen you for a long time.	Yes. I've been to New York. I got back only yesterday.	Yes. I've been to New York. I got back yesterday.	Did you enjoy yourself?	-26.40792441368103	-23.681816577911377	-1.2575202101752871	-1.184090828895569	21	20	-6.016157627105713	-6.165051460266113	-0.6684619585673014	-0.6850057178073459	9	9	-120.66517519950867	-118.11082196235657	-1.4896935209815885	-1.476385274529457	81	80	True	-0.07342938127971821	False
7455	only	Look at these clothes designed by top fashion designer like Versacci, Calvin Klein, and Vivienne Westwood. What do you think of them?__eou__Well, they look lovely, but they’re not very practical. I mean, would you wear that dress to the office or walking down the street?	I know what you mean. People would stare at you in amazement if you wore something like that in an everyday situation. I suppose only extravagant rich people wear them at cocktail parties.	I know what you mean. People would stare at you in amazement if you wore something like that in an everyday situation. I suppose extravagant rich people wear them at cocktail parties.	Maybe. I’m not sure why they have fashion shows like this. Hardly anyone will buy those clothes. The clothes you see are nothing like the ones that ordinary people wear. It seems like a waste of money.	-82.42877769470215	-83.59613609313965	-2.010457992553711	-2.089903402328491	41	40	-89.75162696838379	-88.37358474731445	-1.8698255618413289	-1.8411163489023845	48	48	-333.79583072662354	-333.6026792526245	-2.1126318400419213	-2.124857829634551	158	157	True	0.0794454097747801	False
7460	only	I had a big argument with david yesterday. I hope he’s not still mad at me.__eou__What did you argue about?__eou__He borrowed some money from me and I needed it back. He said he didn’t have the money yet.	Well, he should pay you back. It’s only fair.	Well, he should pay you back. It’s fair.	Yes, but I got angry with him too quickly. He probably thought that I mistrusted him. I shouldn’t have got angry.	-16.49491786956787	-20.08097743988037	-0.8681535720825195	-1.1156098577711318	19	18	-57.56372833251953	-55.97076106071472	-1.7988665103912354	-1.749086283147335	32	32	-195.1526780128479	-197.14998173713684	-1.696979808807373	-1.7293858047117268	115	114	True	0.24745628568861222	False
7492	only	What's that book you have under your arm?__eou__It's the best seller everyone's been talking about for the last six months.__eou__How in the world did you get a copy? I've put a hold on it at the public library for weeks and I'm still waiting my turn.	I checked it out of the rental library. It only costs five cents a day.	I checked it out of the rental library. It costs five cents a day.	Is it really worth paying for?	-31.086364269256592	-31.081725597381592	-1.4130165576934814	-1.4800821713038854	22	21	-14.663447856903076	-14.096773624420166	-1.333040714263916	-1.2815248749472878	11	11	-180.743736743927	-180.1744990348816	-1.6431248794902455	-1.6529770553658862	110	109	True	0.06706561361040397	False
7504	only	I work so hard that I do not have the energy to exercise.__eou__That is just an excuse. You can always find some time to exercise.__eou__But I work hard all the time for long hours. Often I have no time for lunch. Yet, I am still getting fatter.	Bill, you know that work is not the same as exercise as it is stressful but not relaxing. And skipping meals will not help you lose weight. In fact your body will only store fat if you miss meals.	Bill, you know that work is not the same as exercise as it is stressful but not relaxing. And skipping meals will not help you lose weight. In fact your body will store fat if you miss meals.	I know you're right, but what can I do?	-113.31879043579102	-108.81859254837036	-2.3608081340789795	-2.315289203156816	48	47	-16.011985778808594	-16.08919048309326	-0.9418815164005055	-0.9464229695937213	17	17	-281.92974042892456	-277.49669122695923	-2.0578813169994494	-2.040416847257053	137	136	True	-0.0455189309221633	False
7506	only	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK. It's delightful to have a walk in the park with the air so fresh.	Oh, it's so quiet here. We have the park to ourselves, only you and me!	Oh, it's so quiet here. We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.	-43.68336296081543	-40.557050704956055	-1.6801293446467473	-1.6222820281982422	26	25	-37.55008554458618	-37.62089967727661	-1.9763202918203253	-1.9800473514356112	19	19	-222.55227708816528	-219.49677896499634	-2.1607017193025757	-2.15192920553918	103	102	True	-0.05784731644850516	False
7542	only	Congratulations, Vivian. You won the grand prize, again.__eou__Isn't it just great! I just knew I'd win!__eou__You did? How? Did you wear red underwear again this year?	Not only that!	Not that!	Tell me! Tell me! What's your secret?!	-14.238638877868652	-14.494009971618652	-1.5820709864298503	-1.8117512464523315	9	8	-19.49760913848877	-19.878795623779297	-1.218600571155548	-1.242424726486206	16	16	-184.39117741584778	-185.0213873386383	-2.2764342890845404	-2.312767341732979	81	80	True	0.2296802600224812	False
7569	only	OK, everyone. Gather around. Here are the rules. No tackling. No pushing.__eou__You shouldn't grab someone else's shirt. That's a foul.__eou__Play is stopped when the person with the ball is touched.	You can touch them only between the shoulder and the knees.	You can touch them between the shoulder and the knees.	The touchdown lines are there and there. OK, let's play!	-27.131527423858643	-26.175899982452393	-1.5959722014034496	-1.6359937489032745	17	16	-37.492050766944885	-37.54399871826172	-1.9732658298392045	-1.9759999325400905	19	19	-207.1518782377243	-206.2506401538849	-2.113794675895146	-2.126295259318401	98	97	True	0.040021547499824894	False
7583	only	Hi, Michelle. Do you need to use the photocopier?	Oh, hi Jeremy. No please, go ahead. So how are you, Jeremy? I was talking to Linda about you only last week.	Oh, hi Jeremy. No please, go ahead. So how are you, Jeremy? I was talking to Linda about you last week.	Oh, I'm fine, thanks. I'm super busy with work actually. Did you hear about the Lawson contract?	-79.87425422668457	-74.91697883605957	-2.3492427713730755	-2.2702114798805932	34	33	-61.21573448181152	-60.55166435241699	-2.040524482727051	-2.0183888117472333	30	30	-202.88738584518433	-197.2607913017273	-2.4444263354841484	-2.4056194061186256	83	82	True	-0.07903129149248223	False
7586	only	I have made up my mind. I am getting a tattoo.__eou__Really? Are you sure?__eou__Yeah! Why not? They are trendy and look great! I want to get a dragon on my arm or maybe a tiger on my back.	Yeah but, it is something that you will have forever! They use indelible ink that can only be removed with laser treatment. On top of all that, I have heard it hurts a lot!	Yeah but, it is something that you will have forever! They use indelible ink that can be removed with laser treatment. On top of all that, I have heard it hurts a lot!	Really?	-89.94030475616455	-94.23426532745361	-2.044097835367376	-2.1914945424989214	44	43	-3.912905693054199	-3.738274574279785	-0.6521509488423666	-0.6230457623799642	6	6	-212.08355522155762	-216.20288467407227	-1.8768456214297133	-1.9303828988756453	113	112	True	0.1473967071315454	False
7592	only	What are you doing?__eou__What am I doing? What am I doing? Don’t you know what day it is?__eou__Mumm. no.	It’s only the day when the world’s biggest sporting event is kicking off.	It’s the day when the world’s biggest sporting event is kicking off.	What?	-37.693119049072266	-28.92677116394043	-1.638831263003142	-1.314853234724565	23	22	-4.190609931945801	-4.1923322677612305	-0.6984349886576334	-0.6987220446268717	6	6	-135.85565876960754	-127.13012027740479	-1.8358872806703723	-1.7415084969507504	74	73	True	-0.32397802827857713	False
7604	only	Man, I’m freaking out! You gotta help me!__eou__Whoa, whoa, take it easy, relax. Geez, you’re sweating like a pig! What’s going on?	I can’t go through with this! I just can’t! I’m not ready for marriage! What was I thinking? I’m only thirty five years old! I’Ve got my entire life ahead of me, adventures waiting! I can’t settle down yet!	I can’t go through with this! I just can’t! I’m not ready for marriage! What was I thinking? I’m thirty five years old! I’Ve got my entire life ahead of me, adventures waiting! I can’t settle down yet!	What are you talking about? It wasn’t more than a month ago that you were rambling on about how you are tired of living the life of a bachelor and how you envy your friends that have a family!	-108.86280488967896	-107.47070550918579	-1.7009813264012337	-1.7058842144315205	64	63	-78.39643430709839	-78.60332679748535	-1.6680092405765614	-1.6724112084571352	47	47	-293.8172879219055	-292.63812923431396	-1.824952098893823	-1.8289883077144622	161	160	True	0.004902888030286823	False
7609	only	It's almost midnight! We are about to start a brand new year!__eou__I know it's so exciting! A new year is always like a clean slate. Fresh start to accomplish any dreams, objectives and goals.__eou__Do you have a New Year's resolution?	I was thinking about it, but I'm never able to keep my New Year's resolution. Last year for example I joined a gym and only went twice.	I was thinking about it, but I'm never able to keep my New Year's resolution. Last year for example I joined a gym and went twice.	Yeah I know what you mean. That's why this year I am keeping things more simple. Maybe like getting together with friends I haven't seen in a long time, or doing some volunteering work.	-54.861971378326416	-55.118074893951416	-1.4067172148288825	-1.4504756551039846	39	38	-75.5318249464035	-75.92718172073364	-1.6419961944870327	-1.6505909069724705	46	46	-279.0280886888504	-279.69395327568054	-1.8001812173474219	-1.8161945017901333	155	154	True	0.04375844027510212	False
7667	only	Is the environment a big issues in your country? It is in mine.__eou__It is in mine too. The biggest issue is water. The climate is dry and so water conservation is very important.__eou__What methods do you use to conserve water?	Water is rationed. We can only use a certain amount each month. It means that we cannot use some modern household items, like washing machines. They use too much water.	Water is rationed. We can use a certain amount each month. It means that we cannot use some modern household items, like washing machines. They use too much water.	I see. I think the biggest environment problem in my country is air pollution.	-66.88684558868408	-72.45113849639893	-1.6313864777727825	-1.8112784624099731	41	40	-20.502864837646484	-20.40145969390869	-1.0251432418823243	-1.0200729846954346	20	20	-220.5245246887207	-226.02688312530518	-1.7784235861993605	-1.837616935978091	124	123	True	0.1798919846371907	False
7762	only	I am going to celebrate my birthday with you all in a night club this year, what do you say?	Fantastic! I enjoy clubbing, especially those clubs with live bands. The only fly in the ointment is that the air is bad, full of smoke, and the music is too loud, so conversations are not really possible. Once I nearly got burnt by a cigarette.	Fantastic! I enjoy clubbing, especially those clubs with live bands. The fly in the ointment is that the air is bad, full of smoke, and the music is too loud, so conversations are not really possible. Once I nearly got burnt by a cigarette.	How did that happen?	-142.9335117340088	-150.32516288757324	-2.422601893796759	-2.5918131532340216	59	58	-8.5028076171875	-8.433284759521484	-0.9447564019097222	-0.9370316399468316	9	9	-235.5882511138916	-242.91037940979004	-2.4798763275146483	-2.584152972444575	95	94	True	0.16921125943726256	False
7781	only	Have you ever played Making?__eou__Not really, but I know it is very popular a traditional Chinese gambling game.	Yes, some friends play it all day, all night, and sometimes a whole weekend. I tried to read about some basic rules online, but it is hard to understand. So I went to watch people play yesterday only to find I was even more confused. I think I have to work hard on those rules and more learning by doing. Practice makes the master.	Yes, some friends play it all day, all night, and sometimes a whole weekend. I tried to read about some basic rules online, but it is hard to understand. So I went to watch people play yesterday to find I was even more confused. I think I have to work hard on those rules and more learning by doing. Practice makes the master.	Typical Francis, whether you are at work, or engaged in leisure time activities, you always show the same eagerness and curiosity to learn something new and improve yourself.	-201.67246341705322	-202.03641605377197	-2.5855444027827335	-2.6238495591398956	78	77	-107.87333106994629	-108.39966297149658	-2.996481418609619	-3.0111017492082386	36	36	-426.17782497406006	-427.04668617248535	-2.919026198452466	-2.9451495598102437	146	145	True	0.03830515635716214	False
7784	only	Would you like to go skiing with me? I heard the new ski area is great. They have safe tracks, especially for the beginners and provide free training. I think it suits you best.	Sounds not bad! You know, the only thing I worried about is the safety. I’m not an active exerciser and my muscle may be not strong enough for such an intense sport.	Sounds not bad! You know, the thing I worried about is the safety. I’m not an active exerciser and my muscle may be not strong enough for such an intense sport.	Well, Then you can go to the three-day-long training camp first. There’re some professional teachers and they can guide you to do certain necessary exercise.	-86.73428153991699	-89.91308975219727	-1.9274284786648221	-2.043479312549938	45	44	-98.59919357299805	-98.41598320007324	-2.594715620342054	-2.5898942947387695	38	38	-335.8361701965332	-338.81233406066895	-2.644379292886088	-2.6889867782592773	127	126	True	0.11605083388511583	False
7794	only	Have you started your report yet?__eou__I'm having a hard time getting the information.	It's easy. You only have to search the internet in order to get the information you're looking for.	It's easy. You have to search the internet in order to get the information you're looking for.	Oh, I didn't think of that.	-40.34252595901489	-37.976017475128174	-1.391121584793617	-1.3562863383974348	29	28	-10.178991794586182	-9.894309043884277	-0.7270708424704415	-0.7067363602774483	14	14	-122.56729745864868	-119.94578456878662	-1.7262999642063195	-1.7135112081255233	71	70	True	-0.034835246396182074	False
7844	only	Do you take a bus to and from work?	Yeah, everyday. And there’s only one choice.All the other buses are going the other direction.	Yeah, everyday. And there’s one choice.All the other buses are going the other direction.	Hmm. I have the same problem. When I leave work, it’s always rush hour.So the buses are always crowded.	-63.44392967224121	-68.18404197692871	-2.3497751730459706	-2.6224631529587965	27	26	-46.829036712646484	-47.26800346374512	-1.5106140875047254	-1.5247743052821006	31	31	-162.87209129333496	-168.0055160522461	-2.2311245382648623	-2.3334099451700845	73	72	True	0.2726879799128259	False
7852	only	I'm really fed up with Larry! He's the biggest airhead I've ever met.He always makes careless mistakes, and he's a pain to work with.__eou__You shouldn't be so negative.You' ll always have some co-workers that are harder to work with than others.But if you are negative and start name-calling in the office, it will make a bad working environment for everybody.	You only say that because you don't have to work with him.The people in your department seem so capable and nice to be around.Take Mary for example.She' s smart and enthusiastic. I've never met anyone as cheery as she is.	You say that because you don't have to work with him.The people in your department seem so capable and nice to be around.Take Mary for example.She' s smart and enthusiastic. I've never met anyone as cheery as she is.	Everybody has their strengths and weaknesses.Even Larry.He might be a pain to be around, but he's also very good at staying in budget on projects.Mary, on the other hand, spends our project money like there's no tomorrow.Also, she's never willing to stay a little later at the office.She always leaves at 5pm sharp.	-118.74651718139648	-119.42980575561523	-2.047353744506836	-2.095259750098513	58	57	-134.609281539917	-134.94222927093506	-1.6826160192489623	-1.6867778658866883	80	80	-477.74290132522583	-478.7447180747986	-2.024334327649262	-2.037211566275739	236	235	True	0.047906005591677125	False
7865	only	Where's Bill? The ambassador is already here. The meeting is set to start at 9 am.__eou__He's late again. Traffic is probably holding him up. You know, he commutes from the suburbs. It's not easy commuting every day. We should cut him some slack.__eou__Even though the traffic is bumper-to-bumper out there, I don't think it's heavy traffic that makes Bill late. He takes the train, remember?	Oh, that's right. Well, the train shouldn't be late. That means there is only one explanation ... Bill must have overslept.	Oh, that's right. Well, the train shouldn't be late. That means there is one explanation ... Bill must have overslept.	Well, to be fare, since he's coming all the way from Lancaster, he's got to get up much earlier than the rest of us. He must get start on his commute about six thirty, no telling what time he actually gets up.	-53.43405044078827	-57.51012647151947	-1.44416352542671	-1.597503513097763	37	36	-126.75254821777344	-127.47078323364258	-2.2634383610316684	-2.2762639863150462	56	56	-437.2811918258667	-442.08379793167114	-2.1435352540483663	-2.1777526991707936	204	203	True	0.15333998767105306	False
7867	only	How were things in the Tokyo branch when you were there?__eou__Good! They have expanded and are doing better than they were last quarter. It's nice to see some improvement for a change.__eou__Do you see the trend continuing over the next few months?	Yes, especially with so many of our executives going back and forth from here to Japan. The only problem is, they may have trouble when they go to open up business here.	Yes, especially with so many of our executives going back and forth from here to Japan. The problem is, they may have trouble when they go to open up business here.	Why would you say that?	-94.40083360671997	-93.63227891921997	-2.302459356261463	-2.3408069729804994	41	40	-7.149544715881348	-7.15114164352417	-0.7149544715881347	-0.715114164352417	10	10	-265.8787569999695	-265.1117992401123	-2.2724680085467477	-2.285446545173382	117	116	True	0.03834761671903664	False
7882	only	So Chris, I've heard that you're from a big family. How many people?__eou__Nine total. Seven children and my parents.__eou__Seven children? That's a lot. Why did your parents have so many?	Well, my mother came from a big family, and wanted to have one of her own. My father was an only child, and didn't really care about having a large family, but my mother talked him into it.	Well, my mother came from a big family, and wanted to have one of her own. My father was an child, and didn't really care about having a large family, but my mother talked him into it.	Jeez, seven children. That must have a lot of problems. We have four children in my family and my grandparents can never get our names right.	-55.917137145996094	-74.32438504695892	-1.0964144538430607	-1.4864877009391784	51	50	-86.612957239151	-85.52000713348389	-2.4746559211186	-2.443428775242397	35	35	-253.66753232479095	-270.9645276069641	-1.7256294715972174	-1.8559214219655076	147	146	True	0.3900732470961177	False
7915	only	Hey, Frank. I heard you got a new job.__eou__Yeah, Judy. I will be working for the Post Office. It’s not a bad job.__eou__Is it true that you have a heavy work schedule?	That’s right. I report to work at 5am everyday, and I only get 45 minutes for lunch.	That’s right. I report to work at 5am everyday, and I get 45 minutes for lunch.	So, why did you apply for such a demanding job?	-42.39847159385681	-43.32962393760681	-1.3676926320598972	-1.444320797920227	31	30	-18.355168342590332	-19.797993183135986	-1.1471980214118958	-1.2373745739459991	16	16	-194.40178227424622	-196.77795672416687	-1.8339790780589265	-1.8740757783253987	106	105	True	0.07662816586032983	False
7930	only	So Kim, have you ever had anything stolen?__eou__Stolen? No, why?__eou__My uncle just had his motorcycle stolen a few nights ago. I was just thinking about how clever criminals are these days.	Criminals are clever? They’re only successful when people are careless.	Criminals are clever? They’re successful when people are careless.	I don’t know. The ones who stole my uncle’s motorcycle were pretty good.	-30.923954725265503	-37.6029098033905	-1.546197736263275	-1.9791005159679211	20	19	-25.81440806388855	-27.10348355770111	-1.1223655679951543	-1.1784123285957004	23	23	-189.42145085334778	-197.38362205028534	-1.9328719474831406	-2.0348827015493334	98	97	True	0.4329027797046461	False
