id	word	context	w_word	wo_word	followup	log_prob_with_particle	log_prob_without_particle	prob_with_particle	prob_without_particle	log_prob_diff	prob_ratio	include_context
226	not	Do you have any plan to buy a house in this city?__eou__Absolutely we need a house here. But what makes me upset is the prices in this city.	Our monthly salary can not buy one square meter of the house here.	Our monthly salary can buy one square meter of the house here.	It is depressing to hear the price goes higher and higher.	-38.00005340576172	-39.57994842529297	3.1389651487467327e-17	6.466165333185612e-18	1.57989501953125	4.854446162452661	True
235	not	Hello, I'm sorry for calling this late. May I speak to Peter?	I'm sorry. He's not in right now.	I'm sorry. He's in right now.	When is he coming back?	-17.60125732421875	-20.21923828125	2.2691910894666666e-08	1.6553749775389118e-09	2.61798095703125	13.708018547195458	True
244	not	I would like to buy a black suit.__eou__Do you have any special brand in your mind?__eou__No, I never wear suit in my everyday life. I just want one to take part in my sister’s wedding ceremony.	I see. Have a look at this one. It’s very cheap because it’s not very durable.	I see. Have a look at this one. It’s very cheap because it’s very durable.	but it looks good. Let me try it on.	-29.3529052734375	-31.8197021484375	1.787290767316223e-13	1.5166275511007385e-14	2.466796875	11.784638661080912	True
249	not	Do you carrying fresh fish?__eou__Yes we do. Check the meat department. There is a fish counter there too.	I already looked, but did not see anything.	I already looked, but did see anything.	Let me show you.	-19.18548583984375	-19.23150634765625	4.654246353083751e-09	4.444909413264551e-09	0.0460205078125	1.0470958843828164	True
256	not	What would you like to eat tonight?	I'm not sure, what about you?	I'm sure, what about you?	Do you think Kentucky fried chicken is good?	-33.8148193359375	-33.90130615234375	2.0625788297335444e-15	1.891689306018308e-15	0.08648681640625	1.0903369930630578	True
257	not	I'm going to paint the house today.__eou__Are you sure there is enough paint for the house?	Maybe not. Could you buy some while you're out?	Maybe. Could you buy some while you're out?	No problems. What color?	-32.87890625	-32.5361328125	5.258627940507695e-15	7.408615519744802e-15	-0.3427734375	0.7097990071819564	True
272	not	Where's the nearest tailor's?__eou__There is one just around the corner.__eou__The jacket is tight in the shoulders and long in the sleeve. What about the price there?	The price is moderate, but their work is sometimes not satisfactory.	The price is moderate, but their work is sometimes satisfactory.	Is there a better tailor's around here?	-35.5966796875	-35.37109375	3.471829888689664e-16	4.350399752064889e-16	-0.2255859375	0.7980484752100729	True
279	not	Can I also take the MET to get there?__eou__Yeah sure, it's much quicker. Do you know how?__eou__No, can I trouble you to lend me a hand?	Ok, not a problem. Let's go to the station.	Ok, a problem. Let's go to the station.	You have to buy a ticket first. You want to go to Shi Da, right?	-55.9154052734375	-53.2470703125	5.202930639818108e-25	7.500516758913072e-24	-2.6683349609375	0.06936762901883155	True
288	not	Are you going grocery shopping today?__eou__I am, as a matter of fact. Do you have any special requests?	Yes, please get some white bread, thick cut, some ham, not the processed stuff, some gouda cheese, some galla apples and...	Yes, please get some white bread, thick cut, some ham, the processed stuff, some gouda cheese, some galla apples and...	Wait. This is sounding like a major list. Why don't you just come with me?	-53.46685791015625	-53.568878173828125	6.020584343886748e-24	5.4366554131271224e-24	0.102020263671875	1.1074059116106008	True
302	not	Would you like to have some icecream? I've got a variety of flavors for you to choose from. I've got strawberry, peach, chocolate, coffee, vanilla and praline.__eou__Wow! So many choices you have! I wish I could, but I just can't. I'm on a diet to lose weight.__eou__Come on, just a bite. It doesn't really hurt to have just a bite.	I'd better not. Please don't tempt me. Please!	I'd better. Please don't tempt me. Please!	Gee! You are really strong-willed.	-27.33632755279541	-26.866549491882324	1.342714838308849e-12	2.1478591976293844e-12	-0.46977806091308594	0.6251409961094369	True
309	not	Would you like a piece of birthday cake?__eou__No, thanks, I'll pass. It looks very tempting though.__eou__I thought strawberry cake with cream cheese frosting was your favorite?	It is. I'm on a diet and strawberry cream cheese cake is not on it.	It is. I'm on a diet and strawberry cream cheese cake is on it.	A diet? What for? You are in great shape.	-33.95574951171875	-33.35174560546875	1.791452750579262e-15	3.2773356466277937e-15	-0.60400390625	0.5466186389613688	True
319	not	Did you ever buy food from the snack stands near our hotel?__eou__Yes, several times.__eou__How do you like them?	Not bad.	bad.	I always have the temptation to eat something there.	-36.546875	-37.220703125	1.3424368241129406e-16	6.843117864357191e-17	0.673828125	1.9617327228939123	True
320	not	It is my first time coming to China. I want to buy something unique of China to my friends as gifts.__eou__We have a great variety of Chinese antiques and porcelain. Do you like them?	Yes, I love them, but they are fragile. It is not convenient to take them.	Yes, I love them, but they are fragile. It is convenient to take them.	You are right. How about paintings and embroidered handkerchiefs?	-41.91770935058594	-41.789405822753906	6.242666509229303e-19	7.097275259573933e-19	-0.12830352783203125	0.879586359681936	True
327	not	Why don't you sit down and relax, darling?__eou__I don't want to.__eou__Well, come over and talk to me then.	Certainly not.	Certainly.	May I turn on the TV then?	-28.48834228515625	-28.06646728515625	4.2429718161619454e-13	6.469759419163366e-13	-0.421875	0.6558160112715016	True
333	not	Dad, what are we doing tonight for fun?__eou__We're going over to Mrs. Smith's place to help her with her yard work.	Yard work? I said' what are we doing for fun', not work!	Yard work? I said' what are we doing for fun', work!	It will be fun. And besides, you'll be in the best company.	-46.60125732421875	-46.4267578125	5.772063421610174e-21	6.872508242315806e-21	-0.17449951171875	0.8398772643254308	True
355	not	( A stranger stops to help ) Everything OK?	No! My tour bus got a speeding ticket not ten minutes ago. Now my engine is on fire!	No! My tour bus got a speeding ticket ten minutes ago. Now my engine is on fire!	I think that's just steam. Your engine's overheated.	-45.39990234375	-46.73876953125	1.9189909790043716e-20	5.030490134570316e-21	1.3388671875	3.814719694641214	True
360	not	Chinese tea is famous all over the world. I want to buy several boxes.__eou__There are various kinds of tea in China. It depends on the taste and effect.	Well, I do not know Chinese tea at all.	Well, I do know Chinese tea at all.	This is green tea, you can drink it in summer. It can relieve summer-heat and it is good for maintaining your lungs.	-79.56242370605469	-78.1658935546875	2.7956217949070557e-35	1.129753657911377e-34	-1.3965301513671875	0.24745410429344739	True
367	not	Would you like to see our new shirts?	Sorry, but I'm not really that interested in those things.	Sorry, but I'm really that interested in those things.	Well, they are very nice you know.	-30.20263671875	-30.7587890625	7.641199421250032e-14	4.381548669546738e-14	0.55615234375	1.7439494565834635	True
379	not	What can I do for you?__eou__I'd like to buy a keepsake for my girlfriend. Could you make a recommendation for me?__eou__I'd like to. How do you like the hat?	It's not special. It can be seen everywhere.	It's special. It can be seen everywhere.	How about the umbrella? It's made of wood and paper. It's very beautiful.	-39.422119140625	-39.609619140625	7.57166153856457e-18	6.27712788847664e-18	0.1875	1.2062302494209807	True
381	not	Has someone already helped you?	No, not yet. I'd like to buy a teapot.	No, yet. I'd like to buy a teapot.	Which do you like best?	-20.584228515625	-21.052581787109375	1.1491669876337892e-09	7.194156813338799e-10	0.468353271484375	1.5973616053282305	True
383	not	I need some flowers for my girlfriend.__eou__No problem. Would you like some artificial carnations?	Oh, no. Carnations are not very elegant. Artificial flowers have no passion.	Oh, no. Carnations are very elegant. Artificial flowers have no passion.	How much did you want to spend?	-26.7548828125	-26.7431640625	2.4016074966817214e-12	2.4299168858863237e-12	-0.01171875	0.9883496471138451	True
385	not	Dad, do you know where Mom is?__eou__I think she is in her room putting a little something together for you to take to school with you.	She'd better not start crying like she usually does.	She'd better start crying like she usually does.	I know, but she is going to miss you something awful. Have I told you how proud I am of you?	-48.423702239990234	-50.30459213256836	9.329391620048239e-22	1.422306590536167e-22	1.880889892578125	6.559339373187702	True
388	not	Do I have to deposit my handbag at the checkroom?	No, you do not have to. The handbag can be taken with you. There is the cart at the entrance.	No, you do have to. The handbag can be taken with you. There is the cart at the entrance.	Thank you. I'd tike to buy some milk powder for my baby. Is there anything that you can recommend for me?	-70.73312377929688	-70.83551025390625	1.9098297529765034e-31	1.7239663076242858e-31	0.102386474609375	1.1078115300341032	True
401	not	Good afternoon, sir. Gan I help you?__eou__Good afternoon, I want to pick up a new shaver since the old one has retired.__eou__Which brand are you interested in?	I'm still not sure. The type with top quality, I guess. Well, which one do you recommend?	I'm still sure. The type with top quality, I guess. Well, which one do you recommend?	Do you prefer imported ones or domestic ones?	-32.51171875	-32.9415283203125	7.591715940028704e-15	4.939420786346845e-15	0.4298095703125	1.5369648119498387	True
413	not	Can I help you, sir?__eou__I'd like a table for two, please.__eou__Do you have a reservation, sir?	No, I'm afraid not. Can I sit over there? There's a table free by the window.	No, I'm afraid. Can I sit over there? There's a table free by the window.	Sorry, sir. That table has been reserved. This way, please. How about this one, sir?	-37.9173583984375	-38.341827392578125	3.409576815136586e-17	2.230262269773966e-17	0.424468994140625	1.5287784137971099	True
420	not	Hello, Can I speak to Tom, please?	I'm afraid he is not in at the moment.	I'm afraid he is in at the moment.	May I ask what time he will come back?	-23.283538818359375	-25.203765869140625	7.72836405660929e-11	1.1327747499842689e-11	1.92022705078125	6.822507349070604	True
427	not	Jenny, you should go to bed now.__eou__But it's still early.__eou__Don't stay up late.	But Day. I'm not sleepy.	But Day. I'm sleepy.	Well, honey. Turn off the light, lie down and go to sleep.	-38.726158142089844	-38.78440856933594	1.51859936372486e-17	1.4326673858807432e-17	0.05825042724609375	1.0599804104504615	True
435	not	What can I do for you?__eou__I want my hair cut.__eou__How would you like your hair cut?	I'm not sure. What do you suggest?	I'm sure. What do you suggest?	Well, how about like this?	-21.4117431640625	-22.190185546875	5.023403871011398e-10	2.3063481428474406e-10	0.7784423828125	2.178077011742665	True
454	not	Cathy, I'd like to introduce the new microwave stove of mine to you, because it is easy to use.__eou__OK, it so happened I want to buy one.__eou__This microwave stove has many functions. Let me show you. For example, if you want to cook meat, you just need to put meat in it, and press the button with a picture of meat, that’s OK. After several minutes, you can eat the delicious meat.	I think it’s good, and it suits me, because I'm not good at cooking. Is it expensive?	I think it’s good, and it suits me, because I'm good at cooking. Is it expensive?	Oh, it is not so expensive. It only costs me 280 dollars.	-37.302490234375	-37.33544921875	6.305714883183892e-17	6.101272537629333e-17	0.032958984375	1.033508148389319	True
460	not	What can I help you with today?__eou__My washing machine isn't working.__eou__What's the problem?	The water will not drain.	The water will drain.	Is there anything else wrong with it?	-21.501953125	-21.490234375	4.590081614909724e-10	4.6441880444977847e-10	-0.01171875	0.9883496471138451	True
467	not	I'm thirsty. Pull over to that store, I'll buy some drinks.	I'm afraid I can't. Parking is not allowed here.	I'm afraid I can't. Parking is allowed here.	Oh, that's too bad. Where can you park around here?	-34.635894775390625	-35.530120849609375	9.074485755766603e-16	3.7107745866671973e-16	0.89422607421875	2.445442465939916	True
479	not	Have you seen the movie Batwoman?	No, not yet. Is it good?	No, yet. Is it good?	Yes, it's quite amusing, actually. Good plot, and Sharon Stone's in it.	-68.04080200195312	-67.830810546875	2.8200392065019314e-30	3.4789907694479166e-30	-0.209991455078125	0.8105911723788348	True
480	not	Hi Mike. What have you been up to?	Not much. I started exercising.	much. I started exercising.	Trying to get in shape?	-22.9219970703125	-21.0751953125	1.1094383093405778e-10	7.033297221666077e-10	-1.8468017578125	0.15774085388044634	True
482	not	Mike, I'm afraid I can't come back home for dinner tonight.	Not back home for dinner again? That's the third time this week!	back home for dinner again? That's the third time this week!	I'm sorry. Our company has just opened. There are always too many things to handle. You know that.	-64.71820068359375	-64.40777587890625	7.820644853435612e-29	1.0667394198564153e-28	-0.3104248046875	0.733135450688443	True
562	not	Hello? This is Steven. I'd like to speak to Mr. Brown, please.	I'm afraid he is not in at the moment.	I'm afraid he is in at the moment.	Then what time do you think he will be in?	-31.14794921875	-33.180419921875	2.9690501390694725e-14	3.8897950623253114e-15	2.032470703125	7.632921764506999	True
569	not	May I help you?__eou__I'm just browsing, thanks.	We're on clearance sale now. Prices have up to twenty percent off. Do not miss the chance.	We're on clearance sale now. Prices have up to twenty percent off. Do miss the chance.	Well, how about fifty percent discount? If so, I'll buy that fur coat.	-57.677490234375	-61.26947021484375	8.932731109585078e-26	2.4604082611597085e-27	3.59197998046875	36.3058897606475	True
576	not	Hi, Kerry. Did your husband make cooking for you?	Oh, please do not mention it any more. Last night he did it for the first time.	Oh, please do mention it any more. Last night he did it for the first time.	Really? Was it delicious?	-22.63232421875	-22.358642578125	1.4821988744997653e-10	1.9487893854649e-10	-0.273681640625	0.760574172640095	True
588	not	I'm glad these batteries are on sale.	I'm sorry. These batteries are not on sale.	I'm sorry. These batteries are on sale.	But that's what the ad said.	-25.69775390625	-27.95751953125	6.912056527789145e-12	7.214455183069434e-13	2.259765625	9.580843393427761	True
609	not	Good morning. What can I do for you, sir?__eou__Good morning. I'd like to have a haircut.__eou__Very well. Please sit down here. Do you want me to cut your hair very close?	Please cut the sides shorter, but not so much at the back.	Please cut the sides shorter, but so much at the back.	It's such a hot season, isn't it? May I suggest thinning out the top?	-61.15449905395508	-59.85894775390625	2.7601870712875752e-27	1.0082989105545255e-26	-1.2955513000488281	0.2737469060409456	True
617	not	Can you show me how to use chopsticks?__eou__With pleasure.	Oh, it is not easy to learn!	Oh, it is easy to learn!	I think you are a quick learner.	-25.223876953125	-24.65118408203125	1.1102209724706895e-11	1.9684608459432925e-11	-0.57269287109375	0.5640046002229057	True
627	not	Alright, tell me what you think about this one.__eou__Don't you think it's a bit bright?__eou__Yeah, maybe you're right. How about this outfit?	That dress looks lovely on you, but it's not very practical, is it?	That dress looks lovely on you, but it's very practical, is it?	No, I don't have any plans to go to a formal dance any time soon, but I love the way it looks. I just want to try it on! What do you think about this? It's casual, yet sophisticated.	-109.3263931274414	-109.81608581542969	3.312460730414249e-48	2.0299245975189557e-48	0.48969268798828125	1.631814666644689	True
658	not	I wonder if you can help me. I'm looking for a room.__eou__Yes. I've got a small room.__eou__How much is it?	200 Yuan a week, but smoking is not allowed.	200 Yuan a week, but smoking is allowed.	OK. Can I see the room now?	-24.23040771484375	-25.56634521484375	2.9982485697183366e-11	7.882742695251758e-12	1.3359375	3.8035601130611036	True
665	not	Miss, would you like to try this free sample of our new suntan cream?	Sure, why not?	Sure, why?	This is a new product of company this year. It's oil-free.	-52.39794921875	-52.72314453125	1.7533143659312315e-23	1.2665701877696397e-23	0.3251953125	1.3843009908663029	True
669	not	Good evening. Welcome to our restaurant.__eou__Good evening. We want a dinning room with a table for eight.	I'm sorry, sir. The rooms are not available now. But would you like to have your dinner in the dinning hall? I can find a table by the window for you.	I'm sorry, sir. The rooms are available now. But would you like to have your dinner in the dinning hall? I can find a table by the window for you.	No, thanks. We have made a reservation before.	-27.42474365234375	-28.23919677734375	1.2290941855669219e-12	5.443430297733819e-13	0.814453125	2.2579405234207037	True
677	not	The car isn't running smoothly. I'd like to have a look at it.__eou__What's the matter with it?	I'm not sure. It could be the tires. Let's stop here.	I'm sure. It could be the tires. Let's stop here.	How about the tires?	-17.0712890625	-17.0830078125	3.855079700778797e-08	3.810166661860471e-08	0.01171875	1.0117876835593316	True
678	not	Excuse me, do you know where the Post Office is?	Yes, it's not very far from here. Follow this road until you get to the traffic lights. You will see a small restaurant at the corner.	Yes, it's very far from here. Follow this road until you get to the traffic lights. You will see a small restaurant at the corner.	Is the restaurant on the right or on the left hand side of the road?	-30.361501693725586	-31.08000373840332	6.518795425572927e-14	3.177795010988809e-14	0.7185020446777344	2.051358065271972	True
686	not	Would you like to have a piece of cake?__eou__No, thank you. I'm on a diet.	Why? You're not fat.	Why? You're fat.	I'm considering entering for the beauty contest this summer, so I must have a slender figure.	-62.18701171875	-61.69921875	9.829331100344185e-28	1.6009204752214146e-27	-0.48779296875	0.6139799729268092	True
692	not	Hi, Mike. I am going to move on the first of next month.__eou__Congratulations! So, have you started planning your move?__eou__Yes, I am trying to find good movers now. Do you know any?	Not really.	really.	What did you do for your last move?	-24.739990234375	-20.74444580078125	1.8011868136688065e-11	9.79042756425471e-10	-3.99554443359375	0.018397427506077674	True
697	not	Hi Steve, it's nice to meet you. I hear that you're looking for an apartment, and I just rented a two-bedroom downtown. I'm looking for a compatible roommate.__eou__Great, I'm looking for a place right in that area. Your apartment sounds ideal.__eou__Alright. So tell me, how would you describe yourself?	I'm pretty social and outgoing, and I like making new friends. But I'm not a party animal, and I like to keep the apartment clean.	I'm pretty social and outgoing, and I like making new friends. But I'm a party animal, and I like to keep the apartment clean.	I'm like that too. I like to invite friends over sometimes, but I don't want to have lots of crazy parties at the apartment.	-57.287071228027344	-61.884010314941406	1.3199001592736974e-25	1.3308092234549558e-27	4.5969390869140625	99.18026836687103	True
698	not	What is your favorite coffee?	Irish coffee is my favorite. But I'm not particular on it.	Irish coffee is my favorite. But I'm particular on it.	All right. Would you make coffee yourself when you are at home?	-44.97674560546875	-44.196014404296875	2.9298647290754e-20	6.39609376996383e-20	-0.780731201171875	0.45807094680726806	True
702	not	Good coming, sir.__eou__Good morning.__eou__Would you mind moving to the middle of the bus?	Of course not. But I don't know when to get off.	Of course. But I don't know when to get off.	Where are you going?	-19.9765625	-20.439453125	2.1100324720071625e-09	1.3281841544320144e-09	0.462890625	1.5886595732724267	True
717	not	Good afternoon, sir. Can I help you?__eou__I'd like a beef-burger, a French fries and a milk shake, please.__eou__What flavor would you prefer, sir?	I'm not quite sure. What do you have?	I'm quite sure. What do you have?	We have strawberry, chocolate, vanilla and banana.	-21.33984375	-21.3944091796875	5.397884836758877e-10	5.111238538322192e-10	0.0545654296875	1.05608157324052	True
726	not	Would you show us the menu?__eou__Sure. Here you are.__eou__I'd like to have prawn cocktail, and tomato soup for the main course, I'd like steak with onion, with some black coffee afterwards.	Sorry, tomato soup is not being served today, but we have egg soup, it's very delicious. Why don't you try it today?	Sorry, tomato soup is being served today, but we have egg soup, it's very delicious. Why don't you try it today?	It sounds good. I'll try it.	-28.147216796875	-28.02978515625	5.967866014808176e-13	6.711490467844799e-13	-0.117431640625	0.8892012949136442	True
729	not	Can I help you?	Yes, my brakes are not working well.	Yes, my brakes are working well.	What's wrong with them?	-20.87908935546875	-18.8994140625	8.557101940454456e-10	6.195676898746157e-09	-1.97967529296875	0.13811407664247613	True
741	not	I'm looking for a string of pearls for my wife.__eou__Yes, sir. What price range do you have in mind?	I'm not sure. I don't know very much about the price of pearls.	I'm sure. I don't know very much about the price of pearls.	I see. Let me show you some samples of various qualities. This one is very nice. It's three hundred and fifty dollars.	-55.13538360595703	-54.88365173339844	1.1350294819700985e-24	1.45993293313853e-24	-0.25173187255859375	0.7774531666533738	True
768	not	Taxi!__eou__Where will you go, sir?__eou__Friendship Hotel.	OK, it's not far from here.	OK, it's far from here.	I have something important to do, can you fast the speed?	-42.426513671875	-43.1937255859375	3.753178552693044e-19	1.7426225321977355e-19	0.7672119140625	2.153753026457006	True
789	not	I have learnt how to ride a bicycle. I plan to go to the Water Park by bike this weekend.	Well, you know, the traffic in Beijing is sometimes dangerous. Therefore, I have to remind you of something. First, you should obey the traffic rules, don't break in the red light. Second, don't play a joke with your friends when riding on the bike. Third, do not hurry up when riding, or would make an accident. Finally, remember come on the left and go on the right!	Well, you know, the traffic in Beijing is sometimes dangerous. Therefore, I have to remind you of something. First, you should obey the traffic rules, don't break in the red light. Second, don't play a joke with your friends when riding on the bike. Third, do hurry up when riding, or would make an accident. Finally, remember come on the left and go on the right!	Oh, my dear sister, I am no longer a baby!	-40.10205078125	-39.83349609375	3.836194626781788e-18	5.018020735415375e-18	-0.2685546875	0.7644836139690127	True
790	not	Good afternoon, sir. Have you made a reservation?	I am afraid not. Are there any vacant tables?	I am afraid. Are there any vacant tables?	I don't think so. You have to wait for about 10 minutes.	-34.710205078125	-32.47930908203125	8.4246034744171e-16	7.841791476223334e-15	-2.23089599609375	0.10743212823193372	True
796	not	Long Distance. May I help you?__eou__Yes. I'd like to place an overseas call to London. Can I dial direct?	No, sir. I'm afraid not.	No, sir. I'm afraid.	Oh, I see. How about the charges?	-29.63232421875	-28.781982421875	1.3515904230215378e-13	3.163325308263779e-13	-0.850341796875	0.4272688678242109	True
798	not	Is there anything I can dor you?__eou__Yes. I am looking for a restaurant with a cheerful atmosphere.	Why not go the youth restaurant? You will have a happy lunch there.	Why go the youth restaurant? You will have a happy lunch there.	Well, thanks for your help.	-21.8284912109375	-22.9796142578125	3.311362443345955e-10	1.0473222536134751e-10	1.151123046875	3.1617417007239945	True
809	not	Wow, Amy, look at that number.__eou__What's so great about it?__eou__What do you mean? It's a scrim.	Not to me, I wouldn't be caught dead in that.	to me, I wouldn't be caught dead in that.	I love that kind of stuff.	-22.24742889404297	-20.70679473876953	2.178032695045673e-10	1.0166074945514675e-09	-1.5406341552734375	0.21424519361886396	True
818	not	Excuse me. Can I get a refund of my ticket? I have to cancel my trip because I have something emergent to deal with.__eou__Which train is the ticket for?__eou__It is Train No. 249. It will depart in four hours.	It is not too late. Pass your ticket to me, please.	It is too late. Pass your ticket to me, please.	How much is the cancellation fee?	-19.1109619140625	-18.7530517578125	5.0143506069207434e-09	7.172211744886127e-09	-0.35791015625	0.6991358851746166	True
841	not	What's the specialty of your restaurant?__eou__The crab soup is quite delicious.It' s always a favorite with our customers.__eou__I'm afraid I don't like seafood quite well. Would you suggest some others?	Well, why not try Spaghetti Bolognese?	Well, why try Spaghetti Bolognese?	OK. I will follow your advice.	-26.37646484375	-27.56298828125	3.5062821941484875e-12	1.0704004541566028e-12	1.1865234375	3.2756733057546965	True
848	not	Darling, this dress is for you. I hope you like it.__eou__Oh, very beautiful. Thank you, Steven, I like it very much.	Your birthday is coming, and I think this dress suits you. Why not try it now?	Your birthday is coming, and I think this dress suits you. Why try it now?	My birthday present? I can't help telling you that I am a happy woman, darling. I will come back soon. ( Go to her bedroom and wear the new dress, then show it to Steven. )	-132.400390625	-131.5157470703125	3.1567555284779283e-58	7.646043491091073e-58	-0.8846435546875	0.41286130953297345	True
861	not	What would you like to order, sir?__eou__I'd like to try some Chinese food.	We serve different styles of Chinese food here. But I'm not sure which one do you prefer.	We serve different styles of Chinese food here. But I'm sure which one do you prefer.	I have no idea. Could you recommend some to me?	-28.622451782226562	-28.707015991210938	3.7104546886450063e-13	3.4095837544861554e-13	0.084564208984375	1.0882427169483608	True
865	not	Do you take vitamin pills regularly?__eou__No, I don't, do you?	Yes. Maybe you should do it too. You may not get enough vitamins from your food, you know.	Yes. Maybe you should do it too. You may get enough vitamins from your food, you know.	But, I don't believe in taking pills to get enough vitamins.	-34.13639831542969	-36.96484375	1.4953765970195818e-15	8.838373185271907e-17	2.8284454345703125	16.919138462171393	True
887	not	You look so excited. What happened?	You are not going to believe this. Do you remember the dress we saw at Mayors that was so beautiful and expensive? I got it today at half price.	You are going to believe this. Do you remember the dress we saw at Mayors that was so beautiful and expensive? I got it today at half price.	So they have started the year end sale earlier this year.	-52.05609130859375	-51.52593994140625	2.4678956655955856e-23	4.19342237909407e-23	-0.5301513671875	0.5885158809422723	True
894	not	Do you see that small white car over there? It’s Tom’s new car.__eou__Oh, my God. It’s beautiful. But it looks expensive.__eou__It is very expensive. Tom’s father paid for it.	I want to have a car like that. But I am not rich. And I don’t have a rich daddy.	I want to have a car like that. But I am rich. And I don’t have a rich daddy.	They are By new models now, they are not very expensive. Maybe you should look for one.	-80.02099609375	-79.8603515625	1.7673516109114858e-35	2.0753435210457586e-35	-0.16064453125	0.8515947326257214	True
900	not	Have you made up your mind?	Not yet, can you recommend me some chickens?	yet, can you recommend me some chickens?	We have roast chicken, grilled chicken, chicken curry and chicken chops.	-43.84130859375	-42.062744140625	9.11930200055949e-20	5.399857834406279e-19	-1.778564453125	0.16888040908140256	True
901	not	Sir, here is your curried beef.	Well. I am afraid you have made a mistake. It's not the dish I ordered.	Well. I am afraid you have made a mistake. It's the dish I ordered.	Let me see, I am sorry. It's for table 11.	-43.55712890625	-40.09814453125	1.2116558081457769e-19	3.8512090680313754e-18	-3.458984375	0.03146169908571438	True
903	not	How do you like you dishes today?	Not so delicious as before, but it's fine. The soup is tasty but the meat is a little tough.	so delicious as before, but it's fine. The soup is tasty but the meat is a little tough.	I am sorry for that. We will improve the dishes next time.	-28.48052978515625	-29.6856689453125	4.2762498565603226e-13	1.2813795405458332e-13	1.20513916015625	3.337223454292672	True
