particle	train_fold	source_row_index	pool_row_index	component	layer_index	position_label	position_order	corruption_mode	clean_prompt_boundary_position	corrupted_prompt_boundary_position	clean_log_prob_per_token	corrupted_log_prob_per_token	patched_log_prob_per_token	raw_delta_per_token	restoration	restoration_clipped
just	0	4	55	resid	2	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.929296875	-0.0017578124999999556	-0.011235955056179489	0.0
just	0	8	68	resid	2	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.09027099609375	-0.00372314453125	-0.025749261291684256	0.0
just	0	0	8	resid	3	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6550459428267046	0.0017367276278408283	0.0031405207444939096	0.0031405207444939096
just	0	2	4	resid	3	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.537841796875	0.0008626302083332149	0.001321844097217711	0.001321844097217711
just	0	4	55	resid	3	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.9291015625	-0.0015625000000001332	-0.009987515605493982	0.0
just	0	8	68	resid	3	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.08807373046875	-0.00152587890625	-0.010552975939214858	0.0
just	0	0	8	resid	4	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6550348455255681	0.001747824928977293	0.003160587969698527	0.003160587969698527
just	0	2	4	resid	4	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.5360514322916665	0.0026529947916666963	0.004065294110311677	0.004065294110311677
just	0	4	55	resid	4	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.93466796875	-0.007128906249999956	-0.045568039950062124	0.0
just	0	8	68	resid	4	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.086181640625	0.0003662109375	0.002532714225411566	0.002532714225411566
just	0	0	8	resid	5	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6574041193181819	-0.0006214488636364646	-0.0011237646114485346	0.0
just	0	2	4	resid	5	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.535026041666667	0.00367838541666643	0.005636542754174047	0.005636542754174047
just	0	4	55	resid	5	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.93935546875	-0.011816406250000133	-0.07553058676654266	0.0
just	0	8	68	resid	5	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.087890625	-0.0013427734375	-0.009286618826509076	0.0
just	0	0	8	resid	6	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6532204367897727	0.003562233664772707	0.006441579290623553	0.006441579290623553
just	0	2	4	resid	6	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.5338623046875	0.004842122395833037	0.007419785262684887	0.007419785262684887
just	0	4	55	resid	6	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.93505859375	-0.007519531250000044	-0.048064918851435975	0.0
just	0	8	68	resid	6	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.0887451171875	-0.002197265625	-0.015196285352469396	0.0
just	0	0	8	resid	7	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6565440784801135	0.00023859197443187874	0.00043144534189545897	0.00043144534189545897
just	0	2	4	resid	7	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.536759440104167	0.001944986979166341	0.0029803843324058815	0.0029803843324058815
just	0	4	55	resid	7	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.9140625	0.013476562499999956	0.08614232209737797	0.08614232209737797
just	0	8	68	resid	7	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.089508056640625	-0.002960205078125	-0.020472773322076827	0.0
just	0	0	8	resid	8	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6577980735085227	-0.001015403053977293	-0.001836151106205826	0.0
just	0	2	4	resid	8	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.5351155598958335	0.0035888671874997335	0.005499370253519314	0.005499370253519314
just	0	4	55	resid	8	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.91181640625	0.01572265624999991	0.10049937578027406	0.10049937578027406
just	0	8	68	resid	8	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.0863037109375	0.000244140625	0.0016884761502743773	0.0016884761502743773
just	0	0	8	resid	9	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6569158380681819	-0.00013316761363646457	-0.00024080670245340082	0.0
just	0	2	4	resid	9	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.537459309895833	0.0012451171875000888	0.0019079447818335094	0.0019079447818335094
just	0	4	55	resid	9	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.9115234375	0.016015624999999867	0.10237203495630375	0.10237203495630375
just	0	8	68	resid	9	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.07769775390625	0.00885009765625	0.06120726044744618	0.06120726044744618
just	0	0	8	resid	10	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6570933948863635	-0.00031072443181812126	-0.0005618823057240666	0.0
just	0	2	4	resid	10	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.5397054036458333	-0.0010009765625000888	-0.0015338379618661812	0.0
just	0	4	55	resid	10	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.91689453125	0.010644531249999867	0.0680399500624211	0.0680399500624211
just	0	8	68	resid	10	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.0809326171875	0.005615234375	0.038834951456310676	0.038834951456310676
just	0	0	8	resid	11	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6581642844460227	-0.001381613991477293	-0.0024983695379521766	0.0
just	0	2	4	resid	11	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.5356038411458335	0.0031005859374997335	0.004751156613584658	0.004751156613584658
just	0	4	55	resid	11	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.921484375	0.006054687500000044	0.03870162297128617	0.03870162297128617
just	0	8	68	resid	11	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.08050537109375	0.00604248046875	0.04178978471929084	0.04178978471929084
just	0	0	8	resid	12	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6554010564630681	0.001381613991477293	0.0024983695379521766	0.0024983695379521766
just	0	2	4	resid	12	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.5334716796875	0.005232747395833126	0.008018356174632748	0.008018356174632748
just	0	4	55	resid	12	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.91533203125	0.01220703125	0.07802746566791509	0.07802746566791509
just	0	8	68	resid	12	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.07574462890625	0.01080322265625	0.0747150696496412	0.0747150696496412
just	0	0	8	resid	13	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6521883877840908	0.004594282670454586	0.008307831234636106	0.008307831234636106
just	0	2	4	resid	13	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.5396158854166666	-0.0009114583333333925	-0.0013966654612114489	0.0
just	0	4	55	resid	13	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.91328125	0.014257812499999911	0.09113607990012425	0.09113607990012425
just	0	8	68	resid	13	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.0689697265625	0.017578125	0.12157028281975517	0.12157028281975517
just	0	0	8	resid	14	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6538141424005681	0.002968528053977293	0.005367982742186361	0.005367982742186361
just	0	2	4	resid	14	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.5412027994791666	-0.0024983723958333925	-0.0038283597909990813	0.0
just	0	4	55	resid	14	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.90654296875	0.02099609375	0.13420724094881395	0.13420724094881395
just	0	8	68	resid	14	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.066314697265625	0.020233154296875	0.13993246095398904	0.13993246095398904
just	0	0	8	resid	15	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6539473100142046	0.0028353604403408283	0.005127176039732961	0.005127176039732961
just	0	2	4	resid	15	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.5431884765625	-0.004484049479166696	-0.006871095260066637	0.0
just	0	4	55	resid	15	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.89541015625	0.03212890624999987	0.20536828963795165	0.20536828963795165
just	0	8	68	resid	15	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.05780029296875	0.02874755859375	0.19881806669480795	0.19881806669480795
just	0	0	8	resid	16	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6560169566761365	0.0007657137784089496	0.0013846385391057497	0.0013846385391057497
just	0	2	4	resid	16	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.5425537109375	-0.0038492838541666075	-0.005898417528151448	0.0
just	0	4	55	resid	16	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.897265625	0.0302734375	0.1935081148564294	0.1935081148564294
just	0	8	68	resid	16	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.052154541015625	0.034393310546875	0.23786407766990292	0.23786407766990292
just	0	0	8	resid	17	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6563887162642046	0.00039395419034082835	0.0007123864947572915	0.0007123864947572915
just	0	2	4	resid	17	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.546370442708333	-0.007666015624999911	-0.011746954146973965	0.0
just	0	4	55	resid	17	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.88837890625	0.03916015624999991	0.250312109862671	0.250312109862671
just	0	8	68	resid	17	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.055755615234375	0.030792236328125	0.21295905445335583	0.21295905445335583
just	0	0	8	resid	18	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6567882191051135	-5.5486505681212606e-06	-1.0033612602107924e-05	0.0
just	0	2	4	resid	18	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.543204752604167	-0.00450032552083357	-0.006896035714731443	0.0
just	0	4	55	resid	18	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.88828125	0.039257812500000044	0.2509363295880152	0.2509363295880152
just	0	8	68	resid	18	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.057830810546875	0.028717041015625	0.19860700717602364	0.19860700717602364
just	0	0	8	resid	19	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6575428355823865	-0.0007601651278410504	-0.0013746049265040434	0.0
just	0	2	4	resid	19	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.5455322265625	-0.006827799479166785	-0.010462520731753123	0.0
just	0	4	55	resid	19	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.8841796875	0.04335937499999987	0.2771535580524335	0.2771535580524335
just	0	8	68	resid	19	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.061431884765625	0.025115966796875	0.17370198395947659	0.17370198395947659
just	0	0	8	resid	20	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6578036221590908	-0.0010209517045454142	-0.001846184718807934	0.0
just	0	2	4	resid	20	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.5471435546875	-0.008439127604166874	-0.012931625743537624	0.0
just	0	4	55	resid	20	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.8861328125	0.04140624999999987	0.26466916354556713	0.26466916354556713
just	0	8	68	resid	20	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.060455322265625	0.026092529296875	0.18045588856057407	0.18045588856057407
just	0	0	8	resid	21	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6564053622159092	0.0003773082386362425	0.0006822856569505662	0.0006822856569505662
just	0	2	4	resid	21	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.5471435546875	-0.008439127604166874	-0.012931625743537624	0.0
just	0	4	55	resid	21	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.891015625	0.03652343749999987	0.23345817727840107	0.23345817727840107
just	0	8	68	resid	21	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.062530517578125	0.024017333984375	0.16610384128324188	0.16610384128324188
just	0	0	8	resid	22	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6568659002130681	-8.322975852270709e-05	-0.00015050418903322495	0.0
just	0	2	4	resid	22	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.5448649088541666	-0.0061604817708333925	-0.009439962090509003	0.0
just	0	4	55	resid	22	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.88544921875	0.04208984374999991	0.26903870162297067	0.26903870162297067
just	0	8	68	resid	22	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.061492919921875	0.025054931640625	0.17327986492190797	0.17327986492190797
just	0	0	8	resid	23	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6570268110795454	-0.000244140625	-0.0004414789544975669	0.0
just	0	2	4	resid	23	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.5441324869791666	-0.0054280598958333925	-0.008317641630607019	0.0
just	0	4	55	resid	23	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.8876953125	0.039843749999999956	0.25468164794007453	0.25468164794007453
just	0	8	68	resid	23	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.06146240234375	0.02508544921875	0.17349092444069228	0.17349092444069228
just	0	0	8	resid	24	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6582530628551135	-0.0014703924005681213	-0.0026589073395875094	0.0
just	0	2	4	resid	24	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.5426025390625	-0.003898111979166785	-0.005973238892145186	0.0
just	0	4	55	resid	24	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.8931640625	0.034375000000000044	0.21972534332084917	0.21972534332084917
just	0	8	68	resid	24	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.062591552734375	0.023956298828125	0.1656817222456733	0.1656817222456733
just	0	0	8	resid	25	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6610828746448865	-0.00430020419034105	-0.007776049766718763	0.0
just	0	2	4	resid	25	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.5443115234375	-0.005607096354166785	-0.008591986631916482	0.0
just	0	4	55	resid	25	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.892578125	0.034960937499999956	0.22347066167290852	0.22347066167290852
just	0	8	68	resid	25	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.061309814453125	0.025238037109375	0.17454622203461376	0.17454622203461376
just	0	0	8	resid	26	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6581198952414773	-0.0013372247869318787	-0.00241810063713451	0.0
just	0	2	4	resid	26	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.5425618489583335	-0.0038574218750002665	-0.005910887755484192	0.0
just	0	4	55	resid	26	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.89189453125	0.03564453125	0.22784019975031206	0.22784019975031206
just	0	8	68	resid	26	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.061309814453125	0.025238037109375	0.17454622203461376	0.17454622203461376
just	0	0	8	resid	27	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6564386541193181	0.0003440163352272929	0.0006220839813375172	0.0006220839813375172
just	0	2	4	resid	27	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.543074544270833	-0.004370117187499911	-0.006696512077415036	0.0
just	0	4	55	resid	27	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.8896484375	0.037890624999999956	0.24219725343320814	0.24219725343320814
just	0	8	68	resid	27	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.06158447265625	0.02496337890625	0.17264668636555508	0.17264668636555508
just	0	0	8	resid	28	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6452914151278408	0.011491255326704586	0.02077961169919237	0.02077961169919237
just	0	2	4	resid	28	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.542586263020833	-0.003881835937499911	-0.00594829843748038	0.0
just	0	4	55	resid	28	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.88818359375	0.039355468749999956	0.251560549313358	0.251560549313358
just	0	8	68	resid	28	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.061431884765625	0.025115966796875	0.17370198395947659	0.17370198395947659
just	0	0	8	resid	29	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.64202880859375	0.014753861860795414	0.026679375909296074	0.026679375909296074
just	0	2	4	resid	29	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.543929036458333	-0.005224609374999911	-0.008005885947300685	0.0
just	0	4	55	resid	29	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.89111328125	0.036425781249999956	0.23283395755305833	0.23283395755305833
just	0	8	68	resid	29	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.0567626953125	0.02978515625	0.20599409033347404	0.20599409033347404
just	0	0	8	resid	30	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6431718306107954	0.01361083984375	0.024612451713239357	0.024612451713239357
just	0	2	4	resid	30	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.5439208984375	-0.005216471354166696	-0.007993415719968621	0.0
just	0	4	55	resid	30	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.8939453125	0.03359374999999987	0.21473158551810145	0.21473158551810145
just	0	8	68	resid	30	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.0577392578125	0.02880859375	0.19924018573237653	0.19924018573237653
just	0	0	8	resid	31	prompt_boundary	0	prompt_without	32	31	-1.1037764115767046	-1.6567826704545454	-1.6432883522727273	0.013494318181818121	0.02440174584859268	0.02440174584859268
just	0	2	4	resid	31	prompt_boundary	0	prompt_without	35	34	-1.8861083984375	-2.538704427083333	-2.5435221354166666	-0.0048177083333333925	-0.007382374580688698	0.0
just	0	4	55	resid	31	prompt_boundary	0	prompt_without	42	41	-1.77109375	-1.9275390625	-1.8916015625	0.035937499999999956	0.22971285892634172	0.22971285892634172
just	0	8	68	resid	31	prompt_boundary	0	prompt_without	32	31	-1.94195556640625	-2.0865478515625	-2.0556640625	0.0308837890625	0.21359223300970873	0.21359223300970873
just	0	11	56	resid	0	prompt_boundary	0	prompt_without	29	28	-4.5458984375	-4.69921875	-4.6962890625	0.0029296875	0.01910828025477707	0.01910828025477707
just	0	12	27	resid	0	prompt_boundary	0	prompt_without	30	29	-1.3327127272082913	-1.7145489108177923	-1.7146567067792338	-0.00010779596144150361	-0.00028230944595796913	0.0
just	0	13	178	resid	0	prompt_boundary	0	prompt_without	57	56	-2.80670166015625	-2.88653564453125	-2.89154052734375	-0.0050048828125	-0.06269113149847094	0.0
just	0	14	67	resid	0	prompt_boundary	0	prompt_without	35	34	-4.3623046875	-4.50146484375	-4.50537109375	-0.00390625	-0.028070175438596492	0.0
just	0	11	56	resid	1	prompt_boundary	0	prompt_without	29	28	-4.5458984375	-4.69921875	-4.693359375	0.005859375	0.03821656050955414	0.03821656050955414
just	0	12	27	resid	1	prompt_boundary	0	prompt_without	30	29	-1.3327127272082913	-1.7145489108177923	-1.7148294756489415	-0.0002805648311492437	-0.0007347780100279176	0.0
just	0	13	178	resid	1	prompt_boundary	0	prompt_without	57	56	-2.80670166015625	-2.88653564453125	-2.885009765625	0.00152587890625	0.0191131498470948	0.0191131498470948
just	0	14	67	resid	1	prompt_boundary	0	prompt_without	35	34	-4.3623046875	-4.50146484375	-4.50244140625	-0.0009765625	-0.007017543859649123	0.0
just	0	11	56	resid	2	prompt_boundary	0	prompt_without	29	28	-4.5458984375	-4.69921875	-4.69921875	0.0	0.0	0.0
just	0	12	27	resid	2	prompt_boundary	0	prompt_without	30	29	-1.3327127272082913	-1.7145489108177923	-1.7150411298198085	-0.0004922190020162365	-0.0012890842281192045	0.0
just	0	13	178	resid	2	prompt_boundary	0	prompt_without	57	56	-2.80670166015625	-2.88653564453125	-2.8878173828125	-0.00128173828125	-0.016055045871559634	0.0
just	0	14	67	resid	2	prompt_boundary	0	prompt_without	35	34	-4.3623046875	-4.50146484375	-4.50439453125	-0.0029296875	-0.021052631578947368	0.0
just	0	11	56	resid	3	prompt_boundary	0	prompt_without	29	28	-4.5458984375	-4.69921875	-4.705078125	-0.005859375	-0.03821656050955414	0.0
just	0	12	27	resid	3	prompt_boundary	0	prompt_without	30	29	-1.3327127272082913	-1.7145489108177923	-1.714784683719758	-0.0002357729019657473	-0.0006174713452690205	0.0
just	0	13	178	resid	3	prompt_boundary	0	prompt_without	57	56	-2.80670166015625	-2.88653564453125	-2.88836669921875	-0.0018310546875	-0.022935779816513763	0.0
just	0	14	67	resid	3	prompt_boundary	0	prompt_without	35	34	-4.3623046875	-4.50146484375	-4.50439453125	-0.0029296875	-0.021052631578947368	0.0
just	0	11	56	resid	4	prompt_boundary	0	prompt_without	29	28	-4.5458984375	-4.69921875	-4.7236328125	-0.0244140625	-0.1592356687898089	0.0
just	0	12	27	resid	4	prompt_boundary	0	prompt_without	30	29	-1.3327127272082913	-1.7145489108177923	-1.7153571344191028	-0.0008082236013104982	-0.002116676302571309	0.0
just	0	13	178	resid	4	prompt_boundary	0	prompt_without	57	56	-2.80670166015625	-2.88653564453125	-2.88543701171875	0.0010986328125	0.013761467889908258	0.013761467889908258
just	0	14	67	resid	4	prompt_boundary	0	prompt_without	35	34	-4.3623046875	-4.50146484375	-4.5146484375	-0.01318359375	-0.09473684210526316	0.0
just	0	11	56	resid	5	prompt_boundary	0	prompt_without	29	28	-4.5458984375	-4.69921875	-4.720703125	-0.021484375	-0.14012738853503184	0.0
just	0	12	27	resid	5	prompt_boundary	0	prompt_without	30	29	-1.3327127272082913	-1.7145489108177923	-1.7152636128087198	-0.000714701990927491	-0.001871750299228864	0.0
just	0	13	178	resid	5	prompt_boundary	0	prompt_without	57	56	-2.80670166015625	-2.88653564453125	-2.89373779296875	-0.0072021484375	-0.09021406727828746	0.0
just	0	14	67	resid	5	prompt_boundary	0	prompt_without	35	34	-4.3623046875	-4.50146484375	-4.5166015625	-0.01513671875	-0.10877192982456141	0.0
just	0	11	56	resid	6	prompt_boundary	0	prompt_without	29	28	-4.5458984375	-4.69921875	-4.7265625	-0.02734375	-0.17834394904458598	0.0
just	0	12	27	resid	6	prompt_boundary	0	prompt_without	30	29	-1.3327127272082913	-1.7145489108177923	-1.7126937373991935	0.0018551734185987545	0.004858558455780128	0.004858558455780128
just	0	13	178	resid	6	prompt_boundary	0	prompt_without	57	56	-2.80670166015625	-2.88653564453125	-2.891357421875	-0.00482177734375	-0.06039755351681957	0.0
just	0	14	67	resid	6	prompt_boundary	0	prompt_without	35	34	-4.3623046875	-4.50146484375	-4.51416015625	-0.0126953125	-0.0912280701754386	0.0
just	0	11	56	resid	7	prompt_boundary	0	prompt_without	29	28	-4.5458984375	-4.69921875	-4.7314453125	-0.0322265625	-0.21019108280254778	0.0
just	0	12	27	resid	7	prompt_boundary	0	prompt_without	30	29	-1.3327127272082913	-1.7145489108177923	-1.7147984658518145	-0.0002495550340222419	-0.0006535657036564629	0.0
just	0	13	178	resid	7	prompt_boundary	0	prompt_without	57	56	-2.80670166015625	-2.88653564453125	-2.88916015625	-0.00262451171875	-0.03287461773700306	0.0
just	0	14	67	resid	7	prompt_boundary	0	prompt_without	35	34	-4.3623046875	-4.50146484375	-4.51416015625	-0.0126953125	-0.0912280701754386	0.0
just	0	11	56	resid	8	prompt_boundary	0	prompt_without	29	28	-4.5458984375	-4.69921875	-4.716796875	-0.017578125	-0.11464968152866242	0.0
