id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	observer_mode	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
8009	not	We're in big trouble, Jason. Nick is beating us by a long shot.	Impossible! Well, I'm not giving up yet. It's not over till the fat lady sings!	Impossible! Well, I'm giving up yet. It's over till the fat lady sings!	OK, comeback kid. Here's you last question.How many times did Robin Williams win the Oscar for Best Actor?	-49.29801332950592	-71.9411153793335	-2.2408187877048147	-3.597055768966675	22	20	-108.68237555027008	-103.70226430892944	-3.39632423594594	-3.240695759654045	32	32	-247.10293686389923	-264.6291012763977	-3.127885276758218	-3.436741575018152	79	77	True	False	1.3562369812618602	True
8177	not	Thank you for coming to see me off.	Not at all.	At all.	If I have time, I will come again.	-3.504246473312378	-9.501076340675354	-0.7008492946624756	-2.3752690851688385	5	4	-30.434996724128723	-26.29891800880432	-1.6018419328488802	-1.3841535794107538	19	19	-83.35636377334595	-89.4747906923294	-2.03308204325234	-2.236869767308235	41	40	True	False	1.674419790506363	True
9132	not	What are you doing this weekend?__eou__I'm going to the movies with a friend. How about you?	I'm not sure yet.	I'm sure yet.	Well, did you want to go see a movie with me?	-6.0867840051651	-22.821116089820862	-0.8695405721664429	-3.803519348303477	7	6	-41.167654037475586	-39.74735116958618	-1.8712570017034358	-1.8066977804357356	22	22	-108.91230082511902	-124.20680022239685	-1.728766679763794	-2.003335487458014	63	62	True	False	2.933978776137034	True
9157	not	You have any ideas as to what you want to do this weekend?__eou__I'm going to the movie theater with my friend. What are you going to do?	I'm not quite sure yet.	I'm quite sure yet.	How about you see a movie with me and my friend?	-11.537462592124939	-24.057210206985474	-1.4421828240156174	-3.436744315283639	8	7	-31.64733123779297	-31.41137444972992	-1.5070157732282365	-1.4957797357014246	21	21	-147.3479107618332	-159.58857989311218	-1.9911879832680162	-2.1861449300426328	74	73	True	False	1.9945614912680218	True
9608	not	Excuse me, would you mind changing seats with me?	Not at all.	At all.	Thank you. That's very kind of you.	-2.2328250408172607	-7.69681441783905	-0.4465650081634521	-1.9242036044597626	5	4	-20.690338253974915	-20.386291980743408	-1.0889651712618376	-1.0729627358286005	19	19	-76.50479447841644	-85.25456821918488	-1.738745329054919	-1.982664377190346	44	43	True	False	1.4776385962963103	True
10386	not	I need my minibar restocked.__eou__Everything is gone, sir?	There's not a drop left of anything.	There's a drop left of anything.	Is there anything in particular you want?	-11.884452104568481	-36.07600426673889	-1.1884452104568481	-4.008444918526544	10	9	-30.326107382774353	-28.208956122398376	-1.7838886695749618	-1.659350360141081	17	17	-135.35620892047882	-157.43060982227325	-2.5065964614903486	-2.9703888645711936	54	53	True	False	2.8199997080696955	True
10422	not	Does this hotel have a pool?__eou__I'm sorry, sir, we don't have one. However, in our gym, we do have swim stations.	I'm not sure I understand.	I'm sure I understand.	Think of a deep bathtub that you can swim in, but against a current.	-10.673001646995544	-19.565583109855652	-1.334125205874443	-2.79508330140795	8	7	-68.08832919597626	-70.93520843982697	-2.7235331678390504	-2.8374083375930788	25	25	-193.41076707839966	-205.17170977592468	-2.51182814387532	-2.6996277602095353	77	76	True	False	1.460958095533507	True
10551	not	Professor, excuse me, but I need to leave early.__eou__What seems to be the problem?	I am not feeling well.	I am feeling well.	What is bothering you?	-7.324140906333923	-14.362406492233276	-1.046305843761989	-2.393734415372213	7	6	-19.644169211387634	-22.250842213630676	-1.4031549436705453	-1.5893458724021912	14	14	-103.18908953666687	-112.83402812480927	-1.9469639535220165	-2.169885156246332	53	52	True	False	1.347428571610224	True
11808	not	We did a survey on your job performance.__eou__How did I do?	Not so good. Lots of complains.	So good. Lots of complains.	Really? I thought I was doing well.	-27.85886001586914	-36.12660813331604	-3.095428890652127	-4.515826016664505	9	8	-36.335962891578674	-31.021204829216003	-2.018664605087704	-1.723400268289778	18	18	-136.14981830120087	-142.8235114812851	-2.52129293150372	-2.694783235495945	54	53	True	False	1.4203971260123782	True
11940	not	We did a survey on your job performance.__eou__How did I do?	Not so good. Lots of complains.	So good. Lots of complains.	Really? I thought I was doing well.	-27.85886001586914	-36.12660813331604	-3.095428890652127	-4.515826016664505	9	8	-36.335962891578674	-31.021204829216003	-2.018664605087704	-1.723400268289778	18	18	-136.14981830120087	-142.8235114812851	-2.52129293150372	-2.694783235495945	54	53	True	False	1.4203971260123782	True
12662	not	Is everything all right?	Not at all.	At all.	What's the problem?	-4.533424973487854	-9.54069447517395	-0.9066849946975708	-2.3851736187934875	5	4	-21.085950016975403	-19.114601254463196	-1.5061392869268144	-1.3653286610330855	14	14	-61.158164381980896	-67.79967248439789	-1.911192636936903	-2.1870862091741254	32	31	True	False	1.4784886240959167	True
13071	not	I need to use the ATM.__eou__What’s stopping you?	I’m not sure how.	I’m sure how.	I don’t understand.	-12.25054144859314	-23.466163277626038	-1.7500773497990199	-3.911027212937673	7	6	-34.44874048233032	-30.256916999816895	-2.4606243201664517	-2.161208357129778	14	14	-107.39926838874817	-114.41397202014923	-2.334766704103221	-2.542532711558872	46	45	True	False	2.1609498631386534	True
