id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	observer_mode	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
2360	just	Excuse me, I'd like to send this parcel.__eou__What's in it, please?	Just a few shirts.	A few shirts.	OK. You may wrap it now. Please fill in this form and label it. ( after a moment ) Would you like it registered?	-8.20686161518097	-10.412057280540466	-1.3678102691968281	-2.082411456108093	6	5	-98.35138189792633	-97.01884245872498	-2.6581454567007117	-2.6221308772628373	37	37	-194.03671157360077	-192.30267822742462	-2.587156154314677	-2.5986848409111434	75	74	True	False	0.714601186911265	True
2485	just	I'm looking for some fresh produce that's on sale.	Well, we just got in some mangoes.	Well, we got in some mangoes.	Mangoes. What are they?	-28.666012167930603	-32.87853479385376	-2.6060011061755093	-3.287853479385376	11	10	-33.496370911598206	-32.561596155166626	-1.9703747595057768	-1.9153880091274487	17	17	-121.77294182777405	-125.04517829418182	-2.536936288078626	-2.6605357083868473	48	47	True	False	0.6818523732098667	True
2522	just	I'm searching for an old music box.__eou__You came to the right place. Any particular decade?__eou__If you had a box made in the' 20s, that would be nice.	We just got one in yesterday, so now we have six.	We got one in yesterday, so now we have six.	Would any of them have dancing figures?	-36.852002024650574	-48.327710032463074	-2.632285858903612	-3.7175161563433132	14	13	-41.25832211971283	-41.18189823627472	-2.42696012468899	-2.422464602133807	17	17	-240.95349848270416	-252.34814393520355	-2.7381079373034565	-2.900553378565558	88	87	True	False	1.085230297439701	True
2533	just	Ahhs! I'm beat!__eou__What happened to you? You look like you got hit by a tornado!	I just got back from fighting the crowds.	I got back from fighting the crowds.	You mean at the mall? Was there a sale?	-30.23814582824707	-33.11332976818085	-3.023814582824707	-3.679258863131205	10	9	-47.859713435173035	-48.21475696563721	-2.3929856717586517	-2.4107378482818604	20	20	-184.72915053367615	-187.93677854537964	-2.8419869312873254	-2.936512164771557	65	64	True	False	0.6554442803064982	True
2640	just	Hello, sir. Is there anything I can help you find?	Um ... Uh ... I'm just looking, thanks.	Um ... Uh ... I'm looking, thanks.	Need a gift for your girlfriend or wife ...	-33.96601855754852	-41.63505399227142	-2.830501546462377	-3.785004908388311	12	11	-52.21230113506317	-50.060311913490295	-2.9006833963923984	-2.7811284396383495	18	18	-132.0634319782257	-138.78659808635712	-2.5894790583965825	-2.7757319617271423	51	50	True	False	0.954503361925934	True
2659	just	Besides, yours don't have side pockets like mine.__eou__Cool! They're big! What have you got in there?	Just the necessities	The necessities	Are you planning a trip to the Outback?	-10.681769132614136	-11.528454303741455	-2.670442283153534	-3.842818101247152	4	3	-40.243866086006165	-42.023919343948364	-2.118098215052956	-2.211785228628861	19	19	-181.70602083206177	-185.65025854110718	-3.028433680534363	-3.1466145515441895	60	59	True	False	1.172375818093618	True
2762	just	Hi, can I help you?	No, thanks. I'm just looking.	No, thanks. I'm looking.	All right. If you need any help, just let me know. My name is Greg.	-20.15509831905365	-24.794378519058228	-2.015509831905365	-2.754930946562025	10	9	-62.273768186569214	-58.86381554603577	-2.224063149520329	-2.1022791266441345	28	28	-111.43051326274872	-112.58523344993591	-2.1024625143914855	-2.1651006432679982	53	52	True	False	0.7394211146566603	True
2795	just	Ahhs! I'm beat!__eou__What happened to you? You look like you got hit by a tornado!	I just got back from fighting the crowds.	I got back from fighting the crowds.	You mean at the mall? Was there a sale?	-30.23814582824707	-33.11332976818085	-3.023814582824707	-3.679258863131205	10	9	-47.859713435173035	-48.21475696563721	-2.3929856717586517	-2.4107378482818604	20	20	-184.72915053367615	-187.93677854537964	-2.8419869312873254	-2.936512164771557	65	64	True	False	0.6554442803064982	True
2798	just	Hello, sir. Is there anything I can help you find?	Um ... Uh ... I'm just looking, thanks.	Um ... Uh ... I'm looking, thanks.	Need a gift for your girlfriend or wife?	-33.96601855754852	-41.63505399227142	-2.830501546462377	-3.785004908388311	12	11	-42.57997012138367	-40.038819670677185	-2.365553895632426	-2.224378870593177	18	18	-122.4311009645462	-128.765105843544	-2.400609822834239	-2.5753021168708803	51	50	True	False	0.954503361925934	True
2898	just	Can you put me through to May Flower Restaurant, please?	Just a second ... Sorry, the line is engaged.	A second ... Sorry, the line is engaged.	OK, I’ll try later. Thanks anyway.	-28.526688933372498	-37.863985776901245	-2.3772240777810416	-3.4421805251728403	12	11	-48.33173382282257	-48.341174244880676	-2.543775464359083	-2.5442723286779305	19	19	-146.0680947303772	-158.53410744667053	-2.8640802888309254	-3.1706821489334107	51	50	True	False	1.0649564473917987	True
2901	just	Dear, time is up, let’s go there now.	Just a minute. I’m putting on my clothes.	A minute. I’m putting on my clothes.	Have you taken the key to the door?	-25.06464171409607	-30.324392795562744	-2.088720142841339	-2.756762981414795	12	11	-34.03765046596527	-34.02677655220032	-1.8909805814425151	-1.8903764751222398	18	18	-128.2606496810913	-133.0416316986084	-2.565212993621826	-2.7151353407879264	50	49	True	False	0.6680428385734558	True
3537	just	I'm looking for some fresh produce that's on sale.	Well, we just got in some mangoes.	Well, we got in some mangoes.	Mangoes. What are they?	-28.666012167930603	-32.87853479385376	-2.6060011061755093	-3.287853479385376	11	10	-33.496370911598206	-32.561596155166626	-1.9703747595057768	-1.9153880091274487	17	17	-121.77294182777405	-125.04517829418182	-2.536936288078626	-2.6605357083868473	48	47	True	False	0.6818523732098667	True
3545	just	I was wondering if you could help me with something.__eou__Sure, anything you say.__eou__Actually, it’s a little bit silly.	Don’t worry about it, just ask.	Don’t worry about it, ask.	What words do I need to know to buy a pair of shoes?	-11.893186092376709	-16.476192116737366	-1.1893186092376709	-1.8306880129708185	10	9	-42.874876618385315	-41.953476905822754	-1.8641250703645789	-1.8240642132966414	23	23	-147.32873606681824	-151.02434599399567	-1.913360208659977	-1.9871624472894167	77	76	True	False	0.6413694037331477	True
3597	just	I'm searching for an old music box.__eou__You came to the right place. Any particular decade?__eou__If you had a box made in the' 20s, that would be nice.	We just got one in yesterday, so now we have six.	We got one in yesterday, so now we have six.	Would any of them have dancing figures?	-36.852002024650574	-48.327710032463074	-2.632285858903612	-3.7175161563433132	14	13	-41.25832211971283	-41.18189823627472	-2.42696012468899	-2.422464602133807	17	17	-240.95349848270416	-252.34814393520355	-2.7381079373034565	-2.900553378565558	88	87	True	False	1.085230297439701	True
3822	just	Can I help you?__eou__Yes. I'd like to borrow these books.	Just a second. I'll see if I can find them for you.	A second. I'll see if I can find them for you.	Thanks.	-17.271332502365112	-26.46126365661621	-1.0794582813978195	-1.764084243774414	16	15	-20.367764711380005	-19.58307445049286	-1.8516149737618186	-1.7802794954993508	11	11	-120.76806282997131	-128.58736622333527	-2.195782960544933	-2.381247522654357	55	54	True	False	0.6846259623765945	True
3976	just	Can I help you?__eou__Yes. I'd like to borrow these books.	Just a second. I'll see if I can find them for you.	A second. I'll see if I can find them for you.	Thanks.	-17.271332502365112	-26.46126365661621	-1.0794582813978195	-1.764084243774414	16	15	-20.367764711380005	-19.58307445049286	-1.8516149737618186	-1.7802794954993508	11	11	-120.76806282997131	-128.58736622333527	-2.195782960544933	-2.381247522654357	55	54	True	False	0.6846259623765945	True
4461	just	You're being childish. Your nose will heal. And so will your pride, if you let it.__eou__I'll have us ready for Stars.com by the end of next week. After that, I don't know.__eou__Don't know what?	Let's just say there could be some big changes around here.	Let's say there could be some big changes around here.	Is that right? Like what kind of changes?	-29.780157804489136	-34.906068205833435	-2.127154128892081	-2.685082169679495	14	13	-28.8791344165802	-28.069705843925476	-1.5199544429779053	-1.4773529391539724	19	19	-252.9593220949173	-257.28746116161346	-2.529593220949173	-2.5988632440567017	100	99	True	False	0.5579280407874139	True
4509	just	Are you going to tell me about the stamp, or not?__eou__120 British pounds. But there are still three days left in the auction. If you want it, you'll have to bid. Do you have the guts?	I'm just asking. It's not like I'd actually make a bid.	I'm asking. It's not like I'd actually make a bid.	Just don't come looking to me for help.	-37.46476697921753	-44.04363298416138	-2.2038098223069134	-2.752727061510086	17	16	-43.325122117996216	-41.34139060974121	-2.2802695851576957	-2.17586266367059	19	19	-243.93722343444824	-248.54981338977814	-2.5410127441088357	-2.6163138251555593	96	95	True	False	0.5489172392031727	True
4928	just	Hey, Mark, long time no see.__eou__Julie! It's good to see you again. How have you been?	Great. I just got back from a week's vacation in Thailand.	Great. I got back from a week's vacation in Thailand.	Really? How was it?	-21.993560791015625	-28.279762387275696	-1.4662373860677083	-2.01998302766255	15	14	-27.37771475315094	-27.234753131866455	-1.825180983543396	-1.815650208791097	15	15	-124.89943635463715	-131.04200339317322	-1.836756416979958	-1.9558507969130332	68	67	True	False	0.5537456415948416	True
5349	just	Hey, Mike, is Jenny coming with us?__eou__Yes. Why?	Nothing. I'm just asking.	Nothing. I'm asking.	Just asking? But why is your face burning like mad? Ah-huh, someone has a crush on Jenny, doesn't he?	-8.318558812141418	-13.305471539497375	-1.0398198515176773	-1.9007816484996252	8	7	-90.93835473060608	-93.32694900035858	-2.526065409183502	-2.5924152500099606	36	36	-193.90055286884308	-201.2804535627365	-2.7309937023780715	-2.875435050896236	71	70	True	False	0.8609617969819479	True
5453	just	Why are those people crying?	They must have just come back from tomb sweeping because today is Tomb Sweeping Day.	They must have come back from tomb sweeping because today is Tomb Sweeping Day.	Tomb Sweeping Day? What is it?	-55.15515685081482	-61.46507167816162	-3.0641753806008234	-3.615592451656566	18	17	-25.59675681591034	-25.220479369163513	-1.3471977271531757	-1.327393651008606	19	19	-123.82110404968262	-130.75969696044922	-2.4278647852878943	-2.6151939392089845	51	50	True	False	0.5514170710557424	True
5636	just	The time has come to say goodbye.	So soon. It seems as if you just got here.	So soon. It seems as if you got here.	I feel that way, too. But all good things must come to an end, as they say.	-36.82991814613342	-45.369117975234985	-2.833070626625648	-3.7807598312695823	13	12	-41.05261480808258	-40.98271369934082	-1.3684204936027526	-1.366090456644694	30	30	-116.4444260597229	-125.4120796918869	-1.9736343399953034	-2.1622772360670157	59	58	True	False	0.9476892046439342	True
5739	just	Jim, I heard you took a trip to San Diego. Is that right?	Yeah, I just got back this morning.	Yeah, I got back this morning.	That sounds really nice. What did you do there?	-13.266600966453552	-17.627573013305664	-1.3266600966453552	-1.9586192237006292	10	9	-30.49893891811371	-31.1962388753891	-1.5249469459056855	-1.5598119437694549	20	20	-109.38053369522095	-116.01490783691406	-2.025565438800388	-2.1889605252247937	54	53	True	False	0.631959127055274	True
5815	just	What time is it, Tom?	Just a minute. It's ten to nine by my watch.	A minute. It's ten to nine by my watch.	Is it? I had no idea it was so late. I must be off now.	-27.437910795211792	-35.679991126060486	-1.9598507710865565	-2.744614702004653	14	13	-36.463911652565	-37.022228837013245	-1.3505152463912964	-1.3711936606301203	27	27	-110.29000413417816	-119.65596675872803	-1.9694643595388956	-2.175563031976873	56	55	True	False	0.7847639309180965	True
6095	just	Hey, Joshua! Is Anny coming with us?__eou__Yes, why?	Nothing. I'm just asking.	Nothing. I'm asking.	Just asking? But why is your face burning like mad? Aha, someone has a crush on Anny, doesn't he?	-9.101938843727112	-13.452566385269165	-1.137742355465889	-1.921795197895595	8	7	-82.45264554023743	-84.66573917865753	-2.290351265006595	-2.3518260882960424	36	36	-200.2080854177475	-206.77693212032318	-2.780667853024271	-2.91235115662427	72	71	True	False	0.784052842429706	True
6311	just	What's the weather like?	I don't know. I just woke up.	I don't know. I woke up.	Why don't you look outside?	-15.985896825790405	-21.7743159532547	-1.4532633477991277	-2.17743159532547	11	10	-29.85709500312805	-26.684771060943604	-1.8660684376955032	-1.6677981913089752	16	16	-80.00264096260071	-82.73023056983948	-1.9512839259170904	-2.068255764245987	41	40	True	False	0.7241682475263425	True
6563	just	Hello?__eou__Hi, Randy. What are you doing right now?	Nothing. Just watching TV.	Nothing. Watching TV.	I’Ve got two tickets for a newly released film. Would you like to see it with me?	-11.981498122215271	-13.718738436698914	-1.7116425888878959	-2.2864564061164856	7	6	-77.31638312339783	-78.03677606582642	-2.5772127707799277	-2.6012258688608805	30	30	-161.43660020828247	-163.87732934951782	-2.5624857175917852	-2.6431827314438356	63	62	True	False	0.5748138172285897	True
6760	just	I heard Rose is pregnant. I hope it'll be a boy this time.__eou__I hope so, too.Rose and her husband have been wanting a boy so much.__eou__After three baby girls in a row, Rose is under a lot of pressure from her in-laws.They want a boy in the worst way now.	But baby girls are just as good and just as fun as baby boys.	But baby girls are as good and as fun as baby boys.	I agree with you, but you know how old-fashioned the elders are.	-29.99587905406952	-33.596893310546875	-1.874742440879345	-2.399778093610491	16	14	-53.65670371055603	-52.29287946224213	-2.2356959879398346	-2.178869977593422	24	24	-300.9520503282547	-303.15255558490753	-2.4668200846578254	-2.526271296540896	122	120	True	False	0.5250356527311459	True
7244	just	Daniel, you can't spit the gum everywhere.	Come on, just a little piece.	Come on, a little piece.	Do you know how many people chew gum everyday?	-15.08072578907013	-20.161040902137756	-1.67563619878557	-2.5201301127672195	9	8	-31.889787435531616	-32.3338360786438	-1.6784098650279797	-1.7017808462444104	19	19	-119.65677857398987	-124.91686284542084	-2.6012343168258667	-2.7759302854537964	46	45	True	False	0.8444939139816496	True
7379	just	Hi, Mark! Long time no see!__eou__Hi, Alex!__eou__Where have you been?	I just got back from London.	I got back from London.	How was your flight?	-11.83520233631134	-17.70095682144165	-1.4794002920389175	-2.528708117348807	8	7	-33.43593168258667	-32.59654116630554	-2.3882808344704762	-2.3283243690218245	14	14	-110.88685345649719	-115.92042005062103	-1.9118423009740895	-2.0336915798354567	58	57	True	False	1.0493078253098895	True
8025	just	Hi, Alex. How are you doing?	Just fine, Karen. I’m just taking a breather from all this paper work!	Fine, Karen. I’m taking a breather from all this paper work!	I know the feeling. I’m calling to let you know about this new Italian place I found. It’s right around the corner.	-53.89311218261719	-57.66776716709137	-2.8364795885587992	-3.3922215980641983	19	17	-99.13374650478363	-94.07552921772003	-2.753715180688434	-2.6132091449366674	36	36	-185.53186058998108	-183.59293711185455	-2.5768313970830707	-2.622756244455065	72	70	True	False	0.5557420095053991	True
8211	just	What time is it, Tom?	Just a minute. It’s ten to nine by my watch.	A minute. It’s ten to nine by my watch.	Is it? I have no idea if I’m so late. I must be off now.	-28.62076473236084	-37.15898644924164	-2.044340338025774	-2.8583835730185876	14	13	-64.71995258331299	-64.53773617744446	-2.311426877975464	-2.3049191491944447	28	28	-138.80140435695648	-148.05200123786926	-2.4351123571395874	-2.6437857363905226	57	56	True	False	0.8140432349928135	True
8252	just	Hey, Jack! Is Jenny coming with us?__eou__Yes. Why?	Nothing. I am just asking.	Nothing. I am asking.	Just asking?! Why is your face burning like mad? Ah-huh, someone has a crush on Jenny, doesn't he?	-11.599340915679932	-15.719672083854675	-1.4499176144599915	-2.245667440550668	8	7	-89.83901023864746	-91.96482360363007	-2.566828863961356	-2.627566388675145	35	35	-198.6026952266693	-204.86373257637024	-2.83718136038099	-2.9690396025560903	70	69	True	False	0.7957498260906766	True
8333	just	You look so tan and healthy!	Thanks. I just got back from summer camp.	Thanks. I got back from summer camp.	How was it?	-20.021530866622925	-25.380123138427734	-1.8201391696929932	-2.5380123138427733	11	10	-22.785369634628296	-22.77481210231781	-1.7527207411252534	-1.7519086232552161	13	13	-86.10242295265198	-90.93278908729553	-2.207754434683384	-2.3929681338761983	39	38	True	False	0.7178731441497801	True
8362	just	let's go swimming.	But, we just finished eating lunch.	But, we finished eating lunch.	I know, but I'm really hot.	-24.094058752059937	-28.722017765045166	-2.6771176391177707	-3.5902522206306458	9	8	-35.77849078178406	-36.17757987976074	-1.9876939323213365	-2.009865548875597	18	18	-106.35007524490356	-110.75614273548126	-2.658751881122589	-2.839901095781571	40	39	True	False	0.9131345815128751	True
8538	just	And so, that concludes my outline for our marketing strategy next year. Thank you very much for your time.__eou__Hey, that was quite the presentation! Honestly, I was completely blown away by your strategy outline. I've gotta say, Alex, you really wowed me today.	Aw, come on, it was nothing. I'm just doing my job.	Aw, come on, it was nothing. I'm doing my job.	No, I think you deserve some recognition here; I mean, if I look back on your previous presentations, this is a huge improvement.	-22.37920331954956	-30.318161845207214	-1.316423724679386	-1.894885115325451	17	16	-85.91758906841278	-84.40684568881989	-2.322097001848994	-2.281266099697835	37	37	-305.32215905189514	-311.7728351354599	-2.482293976031668	-2.5555150420939334	123	122	True	False	0.5784613906460649	True
8556	just	I think I'm going to go home.	Why? We just got here.	Why? We got here.	I know, but it's 12	-20.587362051010132	-26.26155924797058	-2.5734202563762665	-3.7516513211386546	8	7	-42.280287981033325	-40.485334515571594	-2.3489048878351846	-2.2491852508650885	18	18	-97.96668982505798	-103.70549273490906	-2.278295112210651	-2.469178398450216	43	42	True	False	1.1782310647623881	True
8648	just	what sort of music do you like?	I love just about anything by Prince.	I love about anything by Prince.	so, you're into 80s music then?	-29.480613827705383	-32.41511857509613	-3.2756237586339316	-4.051889821887016	9	8	-50.80323147773743	-48.9272266626358	-2.4192014989398776	-2.3298679363159907	21	21	-128.56038093566895	-129.36811923980713	-2.7947908899058467	-2.874847094217936	46	45	True	False	0.7762660632530847	True
8708	just	Hi, Jim. How are you? I haven’t seen you for a while.	I’m fine. I’Ve been out of town. I just got back.	I’m fine. I’Ve been out of town. I got back.	Where were you?	-44.18903136253357	-51.34174191951752	-2.4549461868074207	-3.0201024658539715	18	17	-20.272750735282898	-20.281787157058716	-1.5594423642525306	-1.5601374736199012	13	13	-108.95925796031952	-117.38873422145844	-1.9457010350057058	-2.134340622208335	56	55	True	False	0.5651562790465507	True
8728	just	hey, the new SOHO. How's everything going?	Everything's great. I've just returned from my office.	Everything's great. I've returned from my office.	your office? Aren't you a freelancer?	-26.16378653049469	-31.55536937713623	-2.012598963884207	-2.6296141147613525	13	12	-47.39443910121918	-48.13632869720459	-2.6330243945121765	-2.674240483178033	18	18	-155.22184598445892	-161.41794228553772	-3.0435656075384103	-3.2283588457107544	51	50	True	False	0.6170151508771458	True
8904	just	Hey, Mark, long time no see.__eou__Julie! It's good to see you again. How have you been?	Great. I just got back from a week's vacation in Thailand.	Great. I got back from a week's vacation in Thailand.	Really? How was it?	-21.993560791015625	-28.279762387275696	-1.4662373860677083	-2.01998302766255	15	14	-27.37771475315094	-27.234753131866455	-1.825180983543396	-1.815650208791097	15	15	-124.89943635463715	-131.04200339317322	-1.836756416979958	-1.9558507969130332	68	67	True	False	0.5537456415948416	True
9003	just	Hi, Mark! Long time no see!__eou__Hi, Alex!__eou__Where have you been?	I just got back from London.	I got back from London.	How was your flight?	-11.83520233631134	-17.70095682144165	-1.4794002920389175	-2.528708117348807	8	7	-33.43593168258667	-32.59654116630554	-2.3882808344704762	-2.3283243690218245	14	14	-110.88685345649719	-115.92042005062103	-1.9118423009740895	-2.0336915798354567	58	57	True	False	1.0493078253098895	True
9012	just	Hi, Alex. How are you doing?	Just fine, Karen. I’m just taking a breather from all this paper work!	Fine, Karen. I’m taking a breather from all this paper work!	I know the feeling. I’m calling to let you know about this new Italian place I found. It’s right around the corner.	-53.89311218261719	-57.66776716709137	-2.8364795885587992	-3.3922215980641983	19	17	-99.13374650478363	-94.07552921772003	-2.753715180688434	-2.6132091449366674	36	36	-185.53186058998108	-183.59293711185455	-2.5768313970830707	-2.622756244455065	72	70	True	False	0.5557420095053991	True
9072	just	Look, who's here, Peter!__eou__Oh, Tom! I thought you were in Paris.	Just got back.Good to see you!	Got back.Good to see you!	Good to see you too!	-24.41364085674286	-33.27696871757507	-2.441364085674286	-3.6974409686194525	10	9	-19.196460127830505	-18.647037625312805	-1.2797640085220336	-1.2431358416875204	15	15	-127.22196316719055	-138.58042514324188	-2.231964266091062	-2.4746504489864622	57	56	True	False	1.2560768829451665	True
9270	just	Jim. How are you? I haven’t seen you for a while.	I’m fine. I’Ve been out of town. I just got back.	I’m fine. I’Ve been out of town. I got back.	Where were you?	-43.80853855609894	-51.030835032463074	-2.4338076975610523	-3.0018138254390045	18	17	-20.098557829856873	-19.967042565345764	-1.5460429099889903	-1.5359263511804433	13	13	-108.83280789852142	-117.20374178886414	-2.0154223684911377	-2.2113913545068704	54	53	True	False	0.5680061278779522	True
9381	just	I'd like to make a reservation to Los Angels for next Monday.	Just a second and I'll check the schedule.	A second and I'll check the schedule.	I'll need an economy ticket with an open return.	-23.77954363822937	-39.89168858528137	-2.1617766943844883	-3.9891688585281373	11	10	-59.491172671318054	-55.02759003639221	-2.974558633565903	-2.7513795018196108	20	20	-168.88824486732483	-181.36625337600708	-3.1865706578740536	-3.487812564923213	53	52	True	False	1.827392164143649	True
9397	just	Why's the plane shaking?	It's just some turbulence.	It's some turbulence.	I'm scared.	-9.580790638923645	-15.206958889961243	-1.3686843769890922	-2.534493148326874	7	6	-26.0146244764328	-26.709226965904236	-2.0011249597256002	-2.054555920454172	13	13	-93.79359900951385	-99.03205513954163	-2.7586352649857018	-3.000971367864898	34	33	True	False	1.1658087713377816	True
9420	just	Lucy, take my picture here, OK?	Sure. Just a minute. Let me take my camera out.	Sure. A minute. Let me take my camera out.	What's the matter?	-29.892900943756104	-36.75496327877045	-2.1352072102682933	-2.827304867597727	14	13	-27.237608313560486	-28.54340159893036	-1.945543450968606	-2.0388143999235973	14	14	-119.92894423007965	-127.04748165607452	-2.6071509615234705	-2.8232773701349894	46	45	True	False	0.6920976573294335	True
9465	just	Oh, you look kind of pale. What's the matter?__eou__I feel sick.	Do you? Just a minute. Let me get the airsick bag ready ... Here.	Do you? A minute. Let me get the airsick bag ready ... Here.	Thank you.	-65.95352363586426	-75.27433657646179	-3.471238086098119	-4.181907587581211	19	18	-15.6066575050354	-15.420241236686707	-1.3005547920862834	-1.2850201030572255	12	12	-163.79385352134705	-172.97869288921356	-2.685145139694214	-2.882978214820226	61	60	True	False	0.7106695014830922	True
9558	just	Excuse me, Miss.__eou__What can I do for you?	I've just heard an announcement that my flight has been delayed.	I've heard an announcement that my flight has been delayed.	What's your flight number?	-29.02994453907013	-34.36148774623871	-2.0735674670764377	-2.6431913650952854	14	13	-22.747254133224487	-20.125341057777405	-1.5164836088816325	-1.341689403851827	15	15	-98.84873175621033	-101.55836188793182	-1.7972496682947332	-1.880710405332071	55	54	True	False	0.5696238980188477	True
9948	just	Good evening, sir. can I help you?__eou__I have a room registered in your hotel. My name is Charles Hill.	Just a minute, please.	A minute, please.	Yes, a single room for March 28.	-5.8118308782577515	-9.75520408153534	-0.8302615540368217	-1.6258673469225566	7	6	-40.90233027935028	-39.81167709827423	-2.045116513967514	-1.9905838549137116	20	20	-164.25470554828644	-166.61685359477997	-2.5269954699736377	-2.603388337418437	65	64	True	False	0.795605792885735	True
