id	word	context	w_word	wo_word	followup	log_prob_with_particle	log_prob_without_particle	prob_with_particle	prob_without_particle	log_prob_diff	prob_ratio	include_context
99	just	Jim, could you do me a favor?	Sure, just ask. What can I do for you?	Sure, ask. What can I do for you?	My car has a problem starting. Could you please take a look at it for me?	-50.927398681640625	-51.131561279296875	7.629775772290665e-23	6.220783475849303e-23	0.20416259765625	1.226497562873139	True
130	just	I am a student in Cambridge University. I read your ad, I want to know something more about your room, please?__eou__It's a big bedroom with a drawing room, facing a beautiful wood.__eou__Is there a bathroom?__eou__No, but there is one downstairs, which my daughter used some years ago.__eou__It sounds good. Could I go and see it myself?__eou__Certainly, you're welcome anytime.__eou__See you later!	( after a while ) Good afternoon, Mrs. Smith. I called you just now.	( after a while ) Good afternoon, Mrs. Smith. I called you now.	Welcome! Come in, please!	-24.4962158203125	-24.478271484375	2.2984160289574276e-11	2.3400318457210452e-11	-0.0179443359375	0.9822157049530262	True
132	just		You just ran a red light.	You ran a red light.	Did I?	-16.3671875	-14.947265625	7.795083729994956e-08	3.22466808624792e-07	-1.419921875	0.24173290154227836	True
138	just		Ah, Bob. Just the person I wanted to see.	Ah, Bob. the person I wanted to see.	So what is it?	-19.6884765625	-19.470703125	2.814513083302521e-09	3.499299172253666e-09	-0.2177734375	0.8043076469766032	True
147	just	How can I get to Lakeside Park?	Take the No. 7 bus. There's a bus stop just over there.	Take the No. 7 bus. There's a bus stop over there.	Will it take me straight there?	-29.447265625	-29.8115234375	1.6263538118564032e-13	1.129847617004645e-13	0.3642578125	1.4394452733086722	True
150	just	Hello. Excuse me. Do you know if there's a Commercial Bank around here?__eou__Yes, go straight along Beijing Road and turn right.__eou__Straight on, and turn right. Is it far?	No, it's just a couple of minutes.	No, it's a couple of minutes.	Thanks very much.	-16.00194549560547	-16.545141220092773	1.123164508635205e-07	6.524338207059879e-08	0.5431957244873047	1.7214995191693883	True
178	just	Hi, who has the remote control?__eou__I do. Why, do you want me to change the channel?__eou__Yes, please. I can't stand watching the channel any more.__eou__I think they have pretty good programmes. But I'll change it if you really want.__eou__Put it on Channel 5, OK?	Oh, I hate Channel 5. I'd rather just listen to the radio.	Oh, I hate Channel 5. I'd rather listen to the radio.	Don't make such a fuss. I'm sure you will like today's programme.	-41.42008972167969	-41.12767028808594	1.026794642375178e-18	1.3755606394623701e-18	-0.29241943359375	0.7464553818408869	True
186	just	Peter, go and tidy up your toys now.__eou__Wait a moment, mom.__eou__I'm mad! I said now! Turn off the TV, and do it now.	Mom, just ten more minutes. The show is going to be over soon.	Mom, ten more minutes. The show is going to be over soon.	Peter, if you don't do it soon, I will throw your toys in the trash can.	-38.09381103515625	-37.753662109375	2.858038486758339e-17	4.015992325970876e-17	-0.34014892578125	0.7116643297039672	True
197	just	Dad, how do you say this word?__eou__Sword, say it' sword'.__eou__What does this word mean?__eou__Look it up in the dictionary.	Dad, can you just tell me what it means? I'm too lazy.	Dad, can you tell me what it means? I'm too lazy.	No, honey, go and read it. You'll learn.	-47.34130859375	-46.9384765625	2.7537905905481106e-21	4.119823779064495e-21	-0.40283203125	0.6684243642997335	True
199	just	Mom, my nose is bleeding.__eou__What happened, Peter? Did you have a fight?__eou__No, mom. I didn't.	Did somebody hit you? Or did you just fall?	Did somebody hit you? Or did you fall?	Mom! I was just picking my nose, and now it's bleeding.	-38.0372314453125	-38.336669921875	3.024407291487263e-17	2.2417944950850908e-17	0.2994384765625	1.349101042989432	True
232	just	OK, Tom. It's your turn. Are you ready?	I really would rather just listen. Isn't there anyone else who wants to sing?	I really would rather listen. Isn't there anyone else who wants to sing?	Come on! In the two hours we've been here, you haven't sung even one song!	-54.675537109375	-55.354522705078125	1.7976947011286156e-24	9.116670127109085e-25	0.678985595703125	1.9718764374100135	True
237	just	These vegetables taste very sweet.__eou__Sure, I planted them. They're organic.__eou__Really? Dad, how do you know how to plant organic vegetable?__eou__Well, it's a secret.	Dad, come on! Just tell me.	Dad, come on! tell me.	Well, honey, I can teach you how to plant them if you want to learn.	-40.24800109863281	-40.226287841796875	3.3152418434488687e-18	3.388013739405059e-18	-0.0217132568359375	0.9785207789715253	True
244	just	I would like to buy a black suit.__eou__Do you have any special brand in your mind?	No, I never wear suit in my everyday life. I just want one to take part in my sister’s wedding ceremony.	No, I never wear suit in my everyday life. I want one to take part in my sister’s wedding ceremony.	I see. Have a look at this one. It’s very cheap because it’s not very durable.	-58.3734130859375	-58.080322265625	4.453985582748302e-26	5.970855113384859e-26	-0.2930908203125	0.7459543898098964	True
246	just	can I see these silk ties?__eou__No problem.__eou__I’ll take this one.__eou__Good. Anything else? The tie pins? The cuff links?__eou__No, thank you. I want to have a look at that scarf.	Ok. We have several kinds of scarves here. Let me get them for you. Just wait a minute.	Ok. We have several kinds of scarves here. Let me get them for you. wait a minute.	Oh. I like this one. I have been looking for this color and design. Please wrap it for me, and I’ll take it.	-67.46672058105469	-68.11685943603516	5.006976344078191e-30	2.6135079309793158e-30	0.6501388549804688	1.91580682986564	True
267	just	Is that the latest issue of Reader you're reading?__eou__Yes, it is. It has some really good articles in it.__eou__I know. I have been a subscriber for the past two years.__eou__I didn't know that. How much does it cost to subscribe?__eou__I'm not exactly sure, but it's not that expensive at all.__eou__I used to subscribe to it, but I cancelled my subscription last year.__eou__Why did you do that?	I was the only person in my family reading it. Everyone in my family just likes to read Fashion.	I was the only person in my family reading it. Everyone in my family likes to read Fashion.	It's the same in my family. The coffee table in my living room is covered with copies of Fashion.	-57.591949462890625	-57.08477020263672	9.730477353411282e-26	1.6158435175555166e-25	-0.5071792602539062	0.602191811749925	True
271	just	Hi. I need to have my shoes repaired.__eou__What’s the matter with them?__eou__Look at the heels. They are slanting.__eou__Ah, I can do it perfectly.__eou__How much does it cost?__eou__6 yuan. And I can make them as new as before.	I think it’s too expensive. I can just give you 4 yuan. Or I’ll go to another B.	I think it’s too expensive. I can give you 4 yuan. Or I’ll go to another B.	All right. I’ll repair them for you.	-25.317138671875	-25.4068603515625	1.0113614071239984e-11	9.245720209178359e-12	0.0897216796875	1.0938697951512804	True
272	just	Where's the nearest tailor's?	There is one just around the corner.	There is one around the corner.	The jacket is tight in the shoulders and long in the sleeve. What about the price there?	-68.82000732421875	-68.75112915039062	1.2937506307952364e-30	1.38600240978906e-30	-0.068878173828125	0.9334403906210641	True
275	just	Good morning. Vane Theater, at your service.__eou__Hello. I'm thinking about watching a Chinese traditional opera with a foreign girl. What's on this weekend?__eou__Well, there will be charity performance on Saturday night. And also, there will be a solo concert by an opera star on Sunday night.__eou__It's a good thing that I have choices here. Can you tell me about the one on Saturday?__eou__Sure. It's to raise money for the homeless.__eou__What about the performance itself?__eou__Oh, it's a reserved opera named' The Monkey Creates Havoc in Heaven'.__eou__Wow, a story about the clever Monkey King. It's a classic and children's favorite.__eou__It surely is. And the cast is really the best.__eou__Wonderful! How much is the ticket?__eou__The price varies according to the seats. 300 for the front, 200 for the middle, and 50 for the back. Which kind would you like?__eou__Two for the front. One last thing, are there any English subtitles for the show?	Yes, we have subtitles both in Chinese and English on the big-screen just beside the stage.	Yes, we have subtitles both in Chinese and English on the big-screen beside the stage.	Terrific. May I stop by to get that two tickets tomorrow afternoon?	-67.36344909667969	-67.19151306152344	5.5516972573455845e-30	6.593206022382411e-30	-0.17193603515625	0.8420330319572685	True
281	just	Excuse me, I'm a little lost. Which bus do I take to get to Shi Da?__eou__Let's see. From here, you have to take the 278 bus.__eou__Oh OK, where do I get off?__eou__You should get off at the first Shi Da stop.__eou__Ok, thanks ...__eou__You're new at this, huh?__eou__No, is it difficult?	No, it's quite simple. When you get on, just ask the bus driver when to pay the fare and where you want to get off.	No, it's quite simple. When you get on, ask the bus driver when to pay the fare and where you want to get off.	How much does it cost?	-17.653167724609375	-17.512451171875	2.1544016305102964e-08	2.4799281105551515e-08	-0.140716552734375	0.8687355175098268	True
282	just	What can I do for you?__eou__I would like to have a roll developed.__eou__When do you need them, sir?__eou__How about tomorrow morning?__eou__No problem. Do you want 3 x 5 or 4 x 6?__eou__The 4 x6 will be OK. Thanks.__eou__And do you want the glossy or matted finish?__eou__I prefer glossy. How much?	You pay when you pick them up. I don't need a deposit for just one roll of film.	You pay when you pick them up. I don't need a deposit for one roll of film.	Thanks!	-12.97265625	-13.42578125	2.3229880462816085e-06	1.4765810410522131e-06	0.453125	1.573220826827253	True
287	just		Ouch! I just bit my tongue.	Ouch! I bit my tongue.	Oh, that hurts.	-16.45703125	-16.197265625	7.125283351192354e-08	9.238828749919982e-08	-0.259765625	0.7712323221982079	True
290	just		Ahahah! What is that thing on your couch! It just moved!	Ahahah! What is that thing on your couch! It moved!	Did you think it wasn't real? That's my pet lizard.	-45.92333984375	-45.826904296875	1.1369645277025258e-20	1.2520692254043947e-20	-0.096435546875	0.9080684235612514	True
299	just	I need something to wash this down. Is there any juice in the fridge?__eou__What is that? It looks like something from a swamp!__eou__It's a green drink. It's supposed to be full of vitamins and minerals.__eou__You know, healthy eating doesn't have to make you gag.__eou__The sales lady said that even if I eat right, I wouldn't get enough vitamins.	Have you ever tried it? Or are you just going to believe the sales lady?	Have you ever tried it? Or are you going to believe the sales lady?	It's easier to drink this once a day than eat fruit and vegetables all day.	-50.5465087890625	-50.4102783203125	1.116683639724356e-22	1.2796591143598386e-22	-0.13623046875	0.8726414927173691	True
302	just	Would you like to have some icecream? I've got a variety of flavors for you to choose from. I've got strawberry, peach, chocolate, coffee, vanilla and praline.	Wow! So many choices you have! I wish I could, but I just can't. I'm on a diet to lose weight.	Wow! So many choices you have! I wish I could, but I can't. I'm on a diet to lose weight.	Come on, just a bite. It doesn't really hurt to have just a bite.	-47.386192321777344	-47.47618103027344	2.6329229874124984e-21	2.40633759763075e-21	0.08998870849609375	1.0941619289017641	True
305	just	How do you put this seat back? I know there is a lever somewhere.__eou__What are you doing?__eou__I'm getting dressed, what does it look like?__eou__It looks like you are about to get dressed. Did you forget we are in a car on the road?__eou__I'm good at this. Nobody will see anything.	Are you kidding? You're going to cause an accident just from people gawking!	Are you kidding? You're going to cause an accident from people gawking!	All right, pull over at that service station and I'll dress in the ladies' room.	-62.262451171875	-62.887939453125	9.115091367646982e-28	4.876575104912211e-28	0.62548828125	1.8691584096521514	True
312	just	Oh, my god! I look so old. I look as if I were 40. I think it's time for some plastic surgeries. I'm tired of these wrinkles and sagging skin.__eou__I don't see any wrinkles or sagging skin! You'd better stop being so ridiculous.__eou__Anyway I think I need a nose job and some breast implants as well.__eou__I think you need to get a brain surgery. Honestly speaking, you look charming.	I know what you mean. I just want to make myself more attractive.	I know what you mean. I want to make myself more attractive.	You are fine the way you are. Besides, plastic surgery hurts.	-51.250823974609375	-51.20262908935547	5.521409457797414e-23	5.794029840106333e-23	-0.04819488525390625	0.9529480534563634	True
325	just	This book I'm reading about Yoga is really interesting.__eou__I didn't know you did Yoga.	I don't really practice it regularly yet, I'm just learning about it.	I don't really practice it regularly yet, I'm learning about it.	What have you learned?	-21.99609375	-22.5205078125	2.800385762297265e-10	1.657554158640765e-10	0.5244140625	1.6894686352774442	True
328	just	Where is your dressing room?__eou__Right over there.__eou__( Person A comes out of the dressing room ) How did you like the sweater?__eou__I loved it. I'll take it.__eou__Great. I can ring you up over here. It comes to $ 87.04.__eou__Here you go?__eou__Do you have a credit card with us?__eou__No I don't.__eou__If you open up a card, you can save 10 % on all your purchases today.__eou__Not today. Thanks though.	No problem. We always have this offer, so when ever you decide to, just let us know.	No problem. We always have this offer, so when ever you decide to, let us know.	Sure.	-13.044921875	-13.087890625	2.1610380456897186e-06	2.0701476494376186e-06	0.04296875	1.0439052723011284	True
340	just	Honey, I think I need to go see the doctor.__eou__Ah! You're bleeding all over! What happened?__eou__I was working in the garage and cut myself with my saw.__eou__Here, use this rag to apply pressure to the cut. Does it hurt?	No, not really, there's just a lot of blood.	No, not really, there's a lot of blood.	You may just need stitches. I think they can handle this at the clinic instead of the ER. Let me make a quick phone call.	-87.11567687988281	-86.6497631072998	1.466027928191217e-38	2.336070925559271e-38	-0.4659137725830078	0.6275613947124659	True
342	just	Bob, would you come and help me?__eou__Of course. What do you want me to do, Mom?__eou__Could you hold these packages while I look for the key?__eou__Alright, what's in them? They are so heavy!	Just things we need for the picnic tomorrow.	things we need for the picnic tomorrow.	Well, hurry up and open the door please. I told you these things are heavy.	-57.18646240234375	-56.0447998046875	1.4596036445195445e-25	4.5714366464950355e-25	-1.14166259765625	0.3192877332421607	True
346	just	Excuse me. Can you show me some nail-polish?__eou__Yes. We have all kinds of colors for it.__eou__That's good.__eou__What's your favorite color?__eou__In my opinion, orange is very nice.__eou__Sometimes pink is not bad, too.	You're right. Well, just these two, please.	You're right. Well, these two, please.	Thank you. Anything else?	-20.96307373046875	-23.386993408203125	7.867789918903134e-10	6.968797011840752e-11	2.423919677734375	11.290025962206812	True
351	just	Don't tell me that's your lunch?	No, this is just my appetizer ... this is my lunch!	No, this is my appetizer ... this is my lunch!	A candy bar for an appetizer and a piece of pie for lunch! That's all junk!	-60.112213134765625	-59.72375297546387	7.827039771051896e-27	1.1542599958209945e-26	-0.3884601593017578	0.6781002373286558	True
355	just	( A stranger stops to help ) Everything OK?__eou__No! My tour bus got a speeding ticket not ten minutes ago. Now my engine is on fire!	I think that's just steam. Your engine's overheated.	I think that's steam. Your engine's overheated.	Do you know a lot about cars?	-25.2510986328125	-25.4202880859375	1.080406533399162e-11	9.122400936232294e-12	0.169189453125	1.184344495436514	True
363	just	Excuse me, I have something to trouble you.__eou__Yes? I'll be very glad if I could be of any help to you.__eou__An hour ago, I bought this vase with my tourist.__eou__Oh, yes. I remember it clearly. Is there anything wrong with it?__eou__I'm afraid so. We found this crack on the bottom when I went back to my hotel.__eou__Oh, how awful! Let me have a look, I'm terribly sorry. It was most thoughtless of me. Would you excuse me, please?__eou__Oh, It's quite all right, I suppose. It can't be helped sometimes.__eou__It's very kind of you to say so. How about changing another one for you?__eou__All right. Thank you.	Just a minute, please. I won't be long. I'm sure this one is perfect. You may examine it carefully.	a minute, please. I won't be long. I'm sure this one is perfect. You may examine it carefully.	Oh, yes, it is. I'll take this one.	-28.0538330078125	-28.0748291015625	6.552018703099396e-13	6.415886032294588e-13	0.02099609375	1.0212180624966807	True
366	just	How's your new car?__eou__Perfect! Couldn't be better.__eou__You made a good choice, then?	It's just what I want.	It's what I want.	No regrets?	-24.33203125	-24.38671875	2.7085265348133893e-11	2.5643813820197763e-11	0.0546875	1.056210497316932	True
370	just	What's up? You sound a little down in dumps.__eou__I quarreled with my roommate last night. He is really stubborn.__eou__Calm down! Shouting won’t help?__eou__He is really outrageous.__eou__What happened?__eou__I went back home last night. You know tired as a dog, so I took a quick shower and went to bed. I couldn't fall asleep, because Brian was there in the living room, playing his stupid stereo so loud. I kindly told him to turn that down a little bit. He shouted at me.__eou__What? He can't do this to you.__eou__Well, he did it anyway. Then he came into my room and shot all his shit blah blah blah ... you know.__eou__What did you do?__eou__I shouted it back of course.__eou__Hold it, Mike. You won't accomplish anything by hollering at him, right? You worked it all up till now. Why not wait until you cool down a bit?__eou__What would you do if you were in my shoes?	Just stay cool. You know. When you get back home tonight, tell him that you didn't mean to quarrel with him.	stay cool. You know. When you get back home tonight, tell him that you didn't mean to quarrel with him.	No way, Kate. I mean it's just not my fault.	-52.107666015625	-52.135009765625	2.3438412029497687e-23	2.2806200853256435e-23	0.02734375	1.0277210211516217	True
371	just	How can I help you?__eou__I'd like to buy some perfume for my girlfriend.__eou__Do you know what kind of scent she usually wears?__eou__She usually doesn't wear anything but a few drops of Chanel No. 5. But I'd like to buy her a new Fragrance.__eou__OK, here are some of our most popular perfumes.__eou__Which one would you recommend?__eou__Personally, I quite like the new perfume from Clinique. It's a subtle flowery scent. What do you think?__eou__That smells great. I'll take one bottle, please.__eou__Would you like to buy any other cosmetics for your girlfriend? We have a full range of products from cosmetics to skin cleansers and moisturizers.	It's OK. She normally just wears a little foundation and some loose powder, and I don't know what shade to buy.	It's OK. She normally wears a little foundation and some loose powder, and I don't know what shade to buy.	How about some lipstick? Every woman needs a nice tube of lipstick.	-42.3221435546875	-42.361358642578125	4.166070278348982e-19	4.005859340052363e-19	0.039215087890625	1.039994149743292	True
375	just	Dad, can I have a pet? I did what you said and passed all of my exams.__eou__Then I guess you get to have a pet. Do you know what you want?	I want a dog. My friend Mindy's dog just had puppies and she said I can have one.	I want a dog. My friend Mindy's dog had puppies and she said I can have one.	You know who will be responsible for feeding and cleaning and all of that stuff?	-49.39556884765625	-50.02813720703125	3.5300188053045405e-22	1.875236601330634e-22	0.632568359375	1.8824391561041967	True
394	just	Nathan said he didn't have any fun at his new school this week. Do you know why?	I think he hasn't made any new friends yet. He's just a little lonely.	I think he hasn't made any new friends yet. He's a little lonely.	He really misses his friends from our old neighborhood.	-37.156494140625	-37.524169921875	7.296920722103331e-17	5.0519618804573225e-17	0.36767578125	1.444373670025156	True
407	just	What do you think about half day kindergarten for Stacey?__eou__We could try it for the first few weeks and see if she likes it.	I just think it will be a little difficult for her to be away from home for so long right off the bat.	I think it will be a little difficult for her to be away from home for so long right off the bat.	You have a good point. She hasn't really ever been away from home for longer than a few hours.	-44.85955810546875	-44.884521484375	3.294135460816455e-20	3.2129206250113223e-20	0.02496337890625	1.0252775730507957	True
435	just	What can I do for you?__eou__I want my hair cut.__eou__How would you like your hair cut?__eou__I'm not sure. What do you suggest?__eou__Well, how about like this?__eou__I don't like it. It's outdated.__eou__Okay. How about this style?__eou__It seems a little too wild.__eou__Can you give me some idea of what you'd like?	I want a haircut just like that kind.	I want a haircut like that kind.	OK, I see.	-23.16259765625	-23.62890625	8.721911012189938e-11	5.4713739985954685e-11	0.46630859375	1.594098852395925	True
444	just	Which window do I go to for parcel?__eou__Here will be OK.__eou__I want to mail this package.__eou__Please put it on the scale. Where are you mailing it to?__eou__Zhuhai.__eou__Do you want to mail it by air or sea?__eou__What's the difference in price?__eou__25 yuan by air, 13 yuan by sea.__eou__How long will it take by air?__eou__About 2 days.__eou__Then I will send it by air, thank you.__eou__Please fill out this form, and what's in your package?	Just some souvenirs.	some souvenirs.	OK, that will be OK.	-24.130126953125	-23.666015625	3.314507580635405e-11	5.272055887367434e-11	-0.464111328125	0.6286935592957992	True
454	just	Cathy, I'd like to introduce the new microwave stove of mine to you, because it is easy to use.__eou__OK, it so happened I want to buy one.	This microwave stove has many functions. Let me show you. For example, if you want to cook meat, you just need to put meat in it, and press the button with a picture of meat, that’s OK. After several minutes, you can eat the delicious meat.	This microwave stove has many functions. Let me show you. For example, if you want to cook meat, you need to put meat in it, and press the button with a picture of meat, that’s OK. After several minutes, you can eat the delicious meat.	I think it’s good, and it suits me, because I'm not good at cooking. Is it expensive?	-60.968353271484375	-60.61036682128906	3.3249154305219175e-27	4.756112769529017e-27	-0.3579864501953125	0.6990825473743285	True
458	just	Taxi! Taxi! Could you help me load these luggage in the trunk?	Let me just park my car in a better position. Alright, miss. Where’s the luggage?	Let me park my car in a better position. Alright, miss. Where’s the luggage?	Over there.	-18.6650390625	-18.505859375	7.832069464025003e-09	9.183482242433848e-09	-0.1591796875	0.8528430999556561	True
462	just	I'm looking for some fresh produce that's on sale.	Well, we just got in some mangoes.	Well, we got in some mangoes.	Mangoes. What are they?	-23.6162109375	-23.55615234375	5.541277586391479e-11	5.884275827469067e-11	-0.06005859375	0.9417093536852233	True
465	just	Let’s go to Wangfujing by bus.__eou__Better take the subway. It’s faster, and more convenient.__eou__En, where do we pay the fares?	Just go to the ticket office in the subway.	go to the ticket office in the subway.	Do I have to pay an additional fare to change trains?	-37.37445068359375	-35.86346435546875	5.867894594205246e-17	2.658859130377243e-16	-1.510986328125	0.22069219565508533	True
467	just	I'm thirsty. Pull over to that store, I'll buy some drinks.__eou__I'm afraid I can't. Parking is not allowed here.__eou__Oh, that's too bad. Where can you park around here?__eou__There is a square in front of us, we can park the car there.__eou__Is a shop there?__eou__I'm not sure, you know I'm not familiar with the city, too.	Just stop here for a moment. The police will not notice.	stop here for a moment. The police will not notice.	No, that's too risky.	-20.74072265625	-21.355224609375	9.826946681890654e-10	5.31549595925908e-10	0.614501953125	1.8487356132353117	True
468	just	Hey Jimmy. Let's go workout later today.__eou__Sure. What time do you want to go?__eou__How about at 3:30?__eou__That sounds good. Today we work on Legs and forearm.	Hey. I just played basketball earlier, so my legs are a little sore. Let's work out on arms and stomach today.	Hey. I played basketball earlier, so my legs are a little sore. Let's work out on arms and stomach today.	I'm on a weekly schedule. You're messing everything up.	-53.90364074707031	-53.699188232421875	3.889970152753016e-24	4.7724223177785334e-24	-0.2044525146484375	0.8150934459974025	True
472	just	Hey Michael. Where are you going?	No where special. I was just taking a walk.	No where special. I was taking a walk.	What for?	-21.6513671875	-21.5947265625	3.9530354116303266e-10	4.1834002275885725e-10	-0.056640625	0.9449335938648561	True
476	just	Hey Michael. Where are you going?	No where special. I was just taking a walk.	No where special. I was taking a walk.	What for?	-21.6513671875	-21.5947265625	3.9530354116303266e-10	4.1834002275885725e-10	-0.056640625	0.9449335938648561	True
482	just	Mike, I'm afraid I can't come back home for dinner tonight.__eou__Not back home for dinner again? That's the third time this week!	I'm sorry. Our company has just opened. There are always too many things to handle. You know that.	I'm sorry. Our company has opened. There are always too many things to handle. You know that.	You don't have to explain. Suit yourself.	-34.84600830078125	-34.72998046875	7.354800189944564e-16	8.2596401330359e-16	-0.11602783203125	0.8904504399081181	True
489	just	Welcome. Can I help you with anything?__eou__Hi. I'm shopping for my boyfriend's birthday. Do you have any suggestions?__eou__Let's see. How about a nice shirt and tie? You can't go wrong there.__eou__Well. He doesn't wear ties that often.__eou__We have some nice pants. You can also get him a belt with it.__eou__That sounds good. Which one do you recommend?__eou__These slacks are very popular. He can wear them to dress up a little or on a normal casual day.__eou__I like them. Do you have matching belts?__eou__Yes. Right over here.__eou__How much are they?__eou__The pants are on sale for $ 40, and the belt is $ 25.	What is your return policy just in case he doesn't like them?	What is your return policy in case he doesn't like them?	Just save the receipt and we will gladly return or exchange them for you.	-47.615478515625	-46.61279296875	2.0934395631454497e-21	5.705861524670126e-21	-1.002685546875	0.3668928091041393	True
492	just	Excuse me, but can you tell me the way to the railway station?	Just go straight along this street, turn left at the first crossing and walk straight ahead about 100 meters. You can’t miss it.	go straight along this street, turn left at the first crossing and walk straight ahead about 100 meters. You can’t miss it.	About how long will it take me to get there?	-23.970703125	-23.37115478515625	3.8873702390840146e-11	7.080051897104383e-11	-0.59954833984375	0.5490595684297004	True
498	just	I'm hungry. Do we have anything to eat?	Just a few cookies.	a few cookies.	That's fine with me.	-19.3017578125	-18.72393798828125	4.143364025569454e-09	7.38409120377793e-09	-0.57781982421875	0.5611203750367522	True
505	just	I want to find an old music box.__eou__We have a great selection. What decade are you looking for?__eou__Do you have anything made in the 1920s?__eou__We have six.__eou__Do any of them have dancing figures?__eou__Actually, two of them have dancing figures.__eou__That's fantastic. I think I like this one.__eou__A good choice. I prefer that one myself.__eou__Now, is there any warranty with this?	Oh, no, I'm afraid not. These things are just too old to guarantee anything.	Oh, no, I'm afraid not. These things are too old to guarantee anything.	I understand.	-15.94921875	-15.77734375	1.1839743838409732e-07	1.4060043692499933e-07	-0.171875	0.8420844271433824	True
