id	word	context	w_word	wo_word	followup	log_prob_with_particle	log_prob_without_particle	prob_with_particle	prob_without_particle	log_prob_diff	prob_ratio	include_context
244	just	[NO CONTEXT]	No, I never wear suit in my everyday life. I just want one to take part in my sister’s wedding ceremony.	No, I never wear suit in my everyday life. I want one to take part in my sister’s wedding ceremony.	I see. Have a look at this one. It’s very cheap because it’s not very durable.	-61.2464599609375	-59.7005615234375	2.5176792631850564e-27	1.1813417802902061e-26	-1.5458984375	0.21312030990443495	False
246	just	[NO CONTEXT]	Ok. We have several kinds of scarves here. Let me get them for you. Just wait a minute.	Ok. We have several kinds of scarves here. Let me get them for you. wait a minute.	Oh. I like this one. I have been looking for this color and design. Please wrap it for me, and I’ll take it.	-68.43495178222656	-69.33700561523438	1.90142006111557e-30	7.714736010840697e-31	0.9020538330078125	2.46465991635191	False
267	just	[NO CONTEXT]	I was the only person in my family reading it. Everyone in my family just likes to read Fashion.	I was the only person in my family reading it. Everyone in my family likes to read Fashion.	It's the same in my family. The coffee table in my living room is covered with copies of Fashion.	-59.978538513183594	-58.366981506347656	8.946469611527489e-27	4.482724063364063e-26	-1.6115570068359375	0.1995766298587115	False
271	just	[NO CONTEXT]	I think it’s too expensive. I can just give you 4 yuan. Or I’ll go to another B.	I think it’s too expensive. I can give you 4 yuan. Or I’ll go to another B.	All right. I’ll repair them for you.	-39.402587890625	-40.0322265625	7.720999181119613e-18	4.113626960060558e-18	0.629638671875	1.8769322683080503	False
272	just	[NO CONTEXT]	There is one just around the corner.	There is one around the corner.	The jacket is tight in the shoulders and long in the sleeve. What about the price there?	-73.87936401367188	-75.70626831054688	8.214854625708627e-33	1.3218598976698524e-33	1.826904296875	6.214618236160735	False
275	just	[NO CONTEXT]	Yes, we have subtitles both in Chinese and English on the big-screen just beside the stage.	Yes, we have subtitles both in Chinese and English on the big-screen beside the stage.	Terrific. May I stop by to get that two tickets tomorrow afternoon?	-72.1158447265625	-72.26577758789062	4.7916664329850307e-32	4.1245024235576854e-32	0.149932861328125	1.1617562413387716	False
281	just	[NO CONTEXT]	No, it's quite simple. When you get on, just ask the bus driver when to pay the fare and where you want to get off.	No, it's quite simple. When you get on, ask the bus driver when to pay the fare and where you want to get off.	How much does it cost?	-17.32781982421875	-16.795989990234375	2.982795415577468e-08	5.076848797782209e-08	-0.531829833984375	0.5875289051114708	False
282	just	[NO CONTEXT]	You pay when you pick them up. I don't need a deposit for just one roll of film.	You pay when you pick them up. I don't need a deposit for one roll of film.	Thanks!	-15.11328125	-15.544921875	2.7314002805042315e-07	1.773888050066335e-07	0.431640625	1.5397816566846425	False
287	just	[NO CONTEXT]	Ouch! I just bit my tongue.	Ouch! I bit my tongue.	Oh, that hurts.	-16.45703125	-16.197265625	7.125283351192354e-08	9.238828749919982e-08	-0.259765625	0.7712323221982079	False
290	just	[NO CONTEXT]	Ahahah! What is that thing on your couch! It just moved!	Ahahah! What is that thing on your couch! It moved!	Did you think it wasn't real? That's my pet lizard.	-45.92333984375	-45.826904296875	1.1369645277025258e-20	1.2520692254043947e-20	-0.096435546875	0.9080684235612514	False
299	just	[NO CONTEXT]	Have you ever tried it? Or are you just going to believe the sales lady?	Have you ever tried it? Or are you going to believe the sales lady?	It's easier to drink this once a day than eat fruit and vegetables all day.	-61.464599609375	-61.8060302734375	2.0242472467792596e-27	1.4387392904852248e-27	0.3414306640625	1.4069590371001601	False
302	just	[NO CONTEXT]	Wow! So many choices you have! I wish I could, but I just can't. I'm on a diet to lose weight.	Wow! So many choices you have! I wish I could, but I can't. I'm on a diet to lose weight.	Come on, just a bite. It doesn't really hurt to have just a bite.	-47.14215087890625	-46.614013671875	3.3606555999301757e-21	5.698900611144971e-21	-0.52813720703125	0.5897024407405805	False
305	just	[NO CONTEXT]	Are you kidding? You're going to cause an accident just from people gawking!	Are you kidding? You're going to cause an accident from people gawking!	All right, pull over at that service station and I'll dress in the ladies' room.	-70.4095458984375	-69.945068359375	2.6395065435830123e-31	4.199936992707207e-31	-0.4644775390625	0.6284633669900919	False
312	just	[NO CONTEXT]	I know what you mean. I just want to make myself more attractive.	I know what you mean. I want to make myself more attractive.	You are fine the way you are. Besides, plastic surgery hurts.	-56.23217010498047	-56.88298797607422	3.7903456667046186e-25	1.9771162600896327e-25	0.65081787109375	1.9171081353267427	False
325	just	[NO CONTEXT]	I don't really practice it regularly yet, I'm just learning about it.	I don't really practice it regularly yet, I'm learning about it.	What have you learned?	-20.23291015625	-20.0107421875	1.632896906588647e-09	2.0391308220610823e-09	-0.22216796875	0.8007808468797367	False
328	just	[NO CONTEXT]	No problem. We always have this offer, so when ever you decide to, just let us know.	No problem. We always have this offer, so when ever you decide to, let us know.	Sure.	-13.40625	-13.568359375	1.505703992545633e-06	1.2803726686821506e-06	0.162109375	1.1759888580684943	False
340	just	[NO CONTEXT]	No, not really, there's just a lot of blood.	No, not really, there's a lot of blood.	You may just need stitches. I think they can handle this at the clinic instead of the ER. Let me make a quick phone call.	-89.69544219970703	-89.21360778808594	1.1111287905883457e-39	1.7989638111644868e-39	-0.48183441162109375	0.6176493288484226	False
342	just	[NO CONTEXT]	Just things we need for the picnic tomorrow.	things we need for the picnic tomorrow.	Well, hurry up and open the door please. I told you these things are heavy.	-63.7137451171875	-63.2523193359375	2.135364774483826e-28	3.3874020406411554e-28	-0.46142578125	0.6303842144700521	False
346	just	[NO CONTEXT]	You're right. Well, just these two, please.	You're right. Well, these two, please.	Thank you. Anything else?	-22.849029541015625	-24.033538818359375	1.1934179164326673e-10	3.650620687748095e-11	1.18450927734375	3.2690822150817143	False
351	just	[NO CONTEXT]	No, this is just my appetizer ... this is my lunch!	No, this is my appetizer ... this is my lunch!	A candy bar for an appetizer and a piece of pie for lunch! That's all junk!	-62.22664833068848	-61.789008140563965	9.447349945635553e-28	1.4634393291217395e-27	-0.4376401901245117	0.6455580192248376	False
355	just	[NO CONTEXT]	I think that's just steam. Your engine's overheated.	I think that's steam. Your engine's overheated.	Do you know a lot about cars?	-26.510009765625	-26.35968017578125	3.0679554124619165e-12	3.565630655367401e-12	-0.15032958984375	0.8604243425615814	False
363	just	[NO CONTEXT]	Just a minute, please. I won't be long. I'm sure this one is perfect. You may examine it carefully.	a minute, please. I won't be long. I'm sure this one is perfect. You may examine it carefully.	Oh, yes, it is. I'll take this one.	-27.488037109375	-28.1593017578125	1.1537113496977633e-12	5.896178629237034e-13	0.6712646484375	1.9567103072096945	False
366	just	[NO CONTEXT]	It's just what I want.	It's what I want.	No regrets?	-24.6328125	-24.0546875	2.0049588220856738e-11	3.574225548665714e-11	-0.578125	0.5609491608144708	False
370	just	[NO CONTEXT]	Just stay cool. You know. When you get back home tonight, tell him that you didn't mean to quarrel with him.	stay cool. You know. When you get back home tonight, tell him that you didn't mean to quarrel with him.	No way, Kate. I mean it's just not my fault.	-51.20361328125	-51.5	5.788330208126898e-23	4.3036226246244867e-23	0.29638671875	1.3449901891971672	False
371	just	[NO CONTEXT]	It's OK. She normally just wears a little foundation and some loose powder, and I don't know what shade to buy.	It's OK. She normally wears a little foundation and some loose powder, and I don't know what shade to buy.	How about some lipstick? Every woman needs a nice tube of lipstick.	-43.68505859375	-43.8260498046875	1.0661544185044563e-19	9.259518553033272e-20	0.1409912109375	1.1514145280860213	False
375	just	[NO CONTEXT]	I want a dog. My friend Mindy's dog just had puppies and she said I can have one.	I want a dog. My friend Mindy's dog had puppies and she said I can have one.	You know who will be responsible for feeding and cleaning and all of that stuff?	-48.755126953125	-48.862548828125	6.697572134522121e-22	6.015402226376888e-22	0.107421875	1.1134038726710562	False
394	just	[NO CONTEXT]	I think he hasn't made any new friends yet. He's just a little lonely.	I think he hasn't made any new friends yet. He's a little lonely.	He really misses his friends from our old neighborhood.	-37.32421875	-37.513671875	6.170178889288987e-17	5.1052769756238534e-17	0.189453125	1.2085884700770824	False
407	just	[NO CONTEXT]	I just think it will be a little difficult for her to be away from home for so long right off the bat.	I think it will be a little difficult for her to be away from home for so long right off the bat.	You have a good point. She hasn't really ever been away from home for longer than a few hours.	-48.05830383300781	-47.80242919921875	1.3444474621887332e-21	1.7364759677950467e-21	-0.2558746337890625	0.7742390261213312	False
435	just	[NO CONTEXT]	I want a haircut just like that kind.	I want a haircut like that kind.	OK, I see.	-21.5546875	-21.89111328125	4.354298116081212e-10	3.1103574295108196e-10	0.33642578125	1.3999349639909495	False
444	just	[NO CONTEXT]	Just some souvenirs.	some souvenirs.	OK, that will be OK.	-29.83056640625	-29.34814453125	1.1085355308747127e-13	1.7958198842277396e-13	-0.482421875	0.6172865890453255	False
454	just	[NO CONTEXT]	This microwave stove has many functions. Let me show you. For example, if you want to cook meat, you just need to put meat in it, and press the button with a picture of meat, that’s OK. After several minutes, you can eat the delicious meat.	This microwave stove has many functions. Let me show you. For example, if you want to cook meat, you need to put meat in it, and press the button with a picture of meat, that’s OK. After several minutes, you can eat the delicious meat.	I think it’s good, and it suits me, because I'm not good at cooking. Is it expensive?	-60.43316650390625	-59.841888427734375	5.6781814086510406e-27	1.0256473663032127e-26	-0.591278076171875	0.5536192647885567	False
458	just	[NO CONTEXT]	Let me just park my car in a better position. Alright, miss. Where’s the luggage?	Let me park my car in a better position. Alright, miss. Where’s the luggage?	Over there.	-17.123046875	-17.1591796875	3.660624894173001e-08	3.530717317712089e-08	0.0361328125	1.03679353648881	False
462	just	[NO CONTEXT]	Well, we just got in some mangoes.	Well, we got in some mangoes.	Mangoes. What are they?	-18.71630859375	-19.38525390625	7.440642801741315e-09	3.811458524436376e-09	0.6689453125	1.9521772974931189	False
465	just	[NO CONTEXT]	Just go to the ticket office in the subway.	go to the ticket office in the subway.	Do I have to pay an additional fare to change trains?	-41.3349609375	-40.55029296875	1.1180328268177074e-18	2.450369195250737e-18	-0.78466796875	0.45627117292555713	False
467	just	[NO CONTEXT]	Just stop here for a moment. The police will not notice.	stop here for a moment. The police will not notice.	No, that's too risky.	-23.15576171875	-23.755859375	8.781737703536136e-11	4.819049203572713e-11	0.60009765625	1.822296750368432	False
468	just	[NO CONTEXT]	Hey. I just played basketball earlier, so my legs are a little sore. Let's work out on arms and stomach today.	Hey. I played basketball earlier, so my legs are a little sore. Let's work out on arms and stomach today.	I'm on a weekly schedule. You're messing everything up.	-53.42901611328125	-52.97129821777344	6.252779710632178e-24	9.88228750773142e-24	-0.4577178955078125	0.6327259458642858	False
472	just	[NO CONTEXT]	No where special. I was just taking a walk.	No where special. I was taking a walk.	What for?	-20.4296875	-20.4345703125	1.341218242236539e-09	1.3346852876141739e-09	0.0048828125	1.0048947528552166	False
476	just	[NO CONTEXT]	No where special. I was just taking a walk.	No where special. I was taking a walk.	What for?	-20.4296875	-20.4345703125	1.341218242236539e-09	1.3346852876141739e-09	0.0048828125	1.0048947528552166	False
482	just	[NO CONTEXT]	I'm sorry. Our company has just opened. There are always too many things to handle. You know that.	I'm sorry. Our company has opened. There are always too many things to handle. You know that.	You don't have to explain. Suit yourself.	-33.7718505859375	-33.65167236328125	2.153136914895539e-15	2.4280877942605833e-15	-0.12017822265625	0.8867623814859733	False
489	just	[NO CONTEXT]	What is your return policy just in case he doesn't like them?	What is your return policy in case he doesn't like them?	Just save the receipt and we will gladly return or exchange them for you.	-43.364013671875	-44.0247802734375	1.4697658391572808e-19	7.590683093059324e-20	0.6607666015625	1.9362761178914023	False
492	just	[NO CONTEXT]	Just go straight along this street, turn left at the first crossing and walk straight ahead about 100 meters. You can’t miss it.	go straight along this street, turn left at the first crossing and walk straight ahead about 100 meters. You can’t miss it.	About how long will it take me to get there?	-26.918182373046875	-26.192840576171875	2.0397734400337898e-12	4.213023410694055e-12	-0.725341796875	0.48415905661861885	False
498	just	[NO CONTEXT]	Just a few cookies.	a few cookies.	That's fine with me.	-20.2193603515625	-20.773193359375	1.6551729177311017e-09	9.512983697977204e-10	0.5538330078125	1.739909338941735	False
505	just	[NO CONTEXT]	Oh, no, I'm afraid not. These things are just too old to guarantee anything.	Oh, no, I'm afraid not. These things are too old to guarantee anything.	I understand.	-15.1875	-14.95703125	2.536019310149668e-07	3.193330451810055e-07	-0.23046875	0.7941612521535917	False
521	just	[NO CONTEXT]	Well, I'll just buy the shirt.	Well, I'll buy the shirt.	That would be a good idea.	-22.062744140625	-22.74072265625	2.6198230814148094e-10	1.329932612544763e-10	0.677978515625	1.9698915995464625	False
525	just	[NO CONTEXT]	Thank you, but I'm just browsing today.	Thank you, but I'm browsing today.	Okay. Enjoy your browsing.	-25.7626953125	-24.970703125	6.4774428037618295e-12	1.4300835911807234e-11	-0.7919921875	0.45294155136860514	False
526	just	[NO CONTEXT]	I'm just shopping.	I'm shopping.	What are you shopping for?	-14.7528076171875	-13.30950927734375	3.9168510749154224e-07	1.6586454588443619e-06	-1.44329833984375	0.23614757777375966	False
527	just	[NO CONTEXT]	Thank you. Now if you'll just give me a credit card.	Thank you. Now if you'll give me a credit card.	Here's my VISA.	-19.61963653564453	-19.623550415039062	3.0150888567443818e-09	3.0033112257435204e-09	0.00391387939453125	1.0039215486227024	False
528	just	[NO CONTEXT]	Just sign here, please.	sign here, please.	Sure. Here you go.	-19.78955078125	-19.975830078125	2.5439425322450485e-09	2.111578472039631e-09	0.186279296875	1.2047586987320371	False
530	just	[NO CONTEXT]	No. I'd just like a refund.	No. I'd like a refund.	Certainly. This will take only a few seconds.	-34.851318359375	-37.1429443359375	7.315849277328733e-16	7.396465455549341e-17	2.2916259765625	9.891007159155832	False
540	just	[NO CONTEXT]	I think I'd better take that one you showed me just now. It is better than this one although this one is cheaper.	I think I'd better take that one you showed me now. It is better than this one although this one is cheaper.	All right.	-14.79150390625	-14.7001953125	3.7681785621929764e-07	4.1284430006007863e-07	-0.09130859375	0.9127360028089566	False
548	just	[NO CONTEXT]	It was at the beginning. You just need to keep it up.	It was at the beginning. You need to keep it up.	I want to go there, too. Can I?	-35.49169921875	-35.6953125	3.85612297908024e-16	3.145739469351454e-16	0.20361328125	1.2258240126526572	False
552	just	[NO CONTEXT]	But you know I'm just not into exercises. And I wouldn't have time for exercises, either.	But you know I'm not into exercises. And I wouldn't have time for exercises, either.	You can do some jogging. It's easy and it doesn't take much time.	-45.43828582763672	-44.916900634765625	1.8467291222722036e-20	3.1105551812022435e-20	-0.5213851928710938	0.5936975924530729	False
557	just	[NO CONTEXT]	Why? I'd just be dead tired for the rest of the day.	Why? I'd be dead tired for the rest of the day.	On the contrary! It really refreshes you and gets you ready to attack the day.	-56.971487045288086	-57.27996826171875	1.8096623475545967e-25	1.3293087404965644e-25	0.30848121643066406	1.361355938183778	False
569	just	[NO CONTEXT]	I'm just browsing, thanks.	I'm browsing, thanks.	We're on clearance sale now. Prices have up to twenty percent off. Do not miss the chance.	-90.615478515625	-89.79150390625	4.4278989953300535e-40	1.0093582375382926e-39	-0.823974609375	0.4386845849823532	False
570	just	[NO CONTEXT]	Oh, yes. That is a beautiful color. It has been a very popular lipstick this season. I have just two left.	Oh, yes. That is a beautiful color. It has been a very popular lipstick this season. I have two left.	Great. I'll take one.	-24.0703125	-25.43359375	3.5188123177150964e-11	9.001825282397928e-12	1.36328125	3.908998683406735	False
572	just	[NO CONTEXT]	Please hold on, I'll just check with the delivery department.	Please hold on, I'll check with the delivery department.	OK, thank you.	-14.410943984985352	-14.411388397216797	5.513235555484749e-07	5.510785950526571e-07	0.0004444122314453125	1.0004445109971913	False
575	just	[NO CONTEXT]	OK. I just want to read the comics.	OK. I want to read the comics.	Take your time.	-15.998046875	-17.19140625	1.1275518476600464e-07	3.418748313750563e-08	1.193359375	3.2981423146153084	False
585	just	[NO CONTEXT]	Just go to the end of the store. And it will be on your right. We have all the ice creams and frozen foods back there in the freezers.	go to the end of the store. And it will be on your right. We have all the ice creams and frozen foods back there in the freezers.	This is my first time here.	-18.6767578125	-18.6708984375	7.740823090940233e-09	7.786312616185703e-09	-0.005859375	0.9941577576591378	False
589	just	[NO CONTEXT]	OK, I'll just check out a few other stores.	OK, I'll check out a few other stores.	I'm sorry I couldn't help you.	-23.546951293945312	-23.262680053710938	5.938667187501018e-11	7.891261193934402e-11	-0.284271240234375	0.7525624917935501	False
593	just	[NO CONTEXT]	Thank you, but I'm just looking around. How much does this skirt cost?	Thank you, but I'm looking around. How much does this skirt cost?	This is the new style.Two hundred and twenty-eight.	-49.15478515625	-48.9365234375	4.491051626647434e-22	5.586475617012798e-22	-0.21826171875	0.8039150144986923	False
607	just	[NO CONTEXT]	I like beer, it's just that I get a headache when I drink more than 3.	I like beer, it's that I get a headache when I drink more than 3.	You just have to build up a tolerance. I used to be like that. But your body gets used to it.	-58.19499206542969	-58.75298309326172	5.323975785878213e-26	3.047218857354521e-26	0.5579910278320312	1.7471589784333004	False
622	just	[NO CONTEXT]	Hmm Maybe you're right. But I can't stand all this green carpet here. And besides, I know how to paint. I will just cover everything with drop cloth. I won't get anything on the floor.	Hmm Maybe you're right. But I can't stand all this green carpet here. And besides, I know how to paint. I will cover everything with drop cloth. I won't get anything on the floor.	Are you sure?	-15.561767578125	-15.667724609375	1.7442559461516015e-07	1.568894202496191e-07	0.10595703125	1.1117741039366458	False
623	just	[NO CONTEXT]	Just a minute. I'll check if there is any availability. I'm sorry, sir. There isn't any table left for 7:00, but we can give you one at 8: 00. Would you like to make a reservation at that time?	a minute. I'll check if there is any availability. I'm sorry, sir. There isn't any table left for 7:00, but we can give you one at 8: 00. Would you like to make a reservation at that time?	Let me see. It seems a little late.	-31.74267578125	-31.37255859375	1.6380647599963203e-14	2.3717609785615652e-14	-0.3701171875	0.690653389950694	False
627	just	[NO CONTEXT]	No, I don't have any plans to go to a formal dance any time soon, but I love the way it looks. I just want to try it on! What do you think about this? It's casual, yet sophisticated.	No, I don't have any plans to go to a formal dance any time soon, but I love the way it looks. I want to try it on! What do you think about this? It's casual, yet sophisticated.	I like the jeans, but you need something to go with the top. It's too plain on its own.	-61.41810917854309	-61.146198749542236	2.1205772350286192e-27	2.7831928094489983e-27	-0.2719104290008545	0.7619225041934625	False
638	just	[NO CONTEXT]	Yes, something just opened up.	Yes, something opened up.	What kind of apartment is it?	-24.32337760925293	-26.237735748291016	2.7320668582483892e-11	4.028062002599936e-12	1.914358139038086	6.782583923695714	False
649	just	[NO CONTEXT]	Well, what about this two-bedroom apartment? The listing says it's right in the heart of the city, just steps from the metro.	Well, what about this two-bedroom apartment? The listing says it's right in the heart of the city, steps from the metro.	Wow, that would be very convenient. How much is the rent?	-34.33953857421875	-34.205810546875	1.2204721849279668e-15	1.395099652262663e-15	-0.13372802734375	0.8748279615355979	False
650	just	[NO CONTEXT]	Ah! I get your point. We have just what you need. Our Jinyuan apartments have several floor plans. The one bedroom apartments are very economical, but their layout makes great use of a small amount of space. I think you can find the right apartment there.	Ah! I get your point. We have what you need. Our Jinyuan apartments have several floor plans. The one bedroom apartments are very economical, but their layout makes great use of a small amount of space. I think you can find the right apartment there.	Great! I'll arrange a viewing after work tomorrow afternoon. Could you tell me the detailed address?	-66.20005798339844	-67.53748321533203	1.776970083135412e-29	4.664914818764199e-30	1.3374252319335938	3.8092230022887237	False
653	just	[NO CONTEXT]	Just a moment, sir. Let me check the reservation list. Sorry, I'm afraid we're fully booked tonight. Would you like to make a reservation some other time?	a moment, sir. Let me check the reservation list. Sorry, I'm afraid we're fully booked tonight. Would you like to make a reservation some other time?	Do you have pot service at noon?	-50.3427734375	-49.263671875	1.3690247271871384e-22	4.027718839352293e-22	-1.0791015625	0.33990076810011255	False
654	just	[NO CONTEXT]	Well, natural pearls are of higher value, but the cultured pearls have equal lustre and are just as beautiful.	Well, natural pearls are of higher value, but the cultured pearls have equal lustre and are as beautiful.	Oh, I see. I think I prefer a natural one.	-33.045166015625	-33.623779296875	4.453144069999604e-15	2.4967680063627183e-15	0.57861328125	1.7835634142424497	False
656	just	[NO CONTEXT]	It's just a formality, but for hire purchase we usually require references.	It's a formality, but for hire purchase we usually require references.	What kind of references do you need?	-17.00594711303711	-16.784854888916016	4.115390107265473e-08	5.1336959354682846e-08	-0.22109222412109375	0.8016427460833003	False
674	just	[NO CONTEXT]	6 million. You needn't pay the whole price at one time. You just pay 50 % in cash. We'll process the legal documents for you and then you can borrow the other 50 % from a bank and repay it in installments. We ask for only 1 % as commission.	6 million. You needn't pay the whole price at one time. You pay 50 % in cash. We'll process the legal documents for you and then you can borrow the other 50 % from a bank and repay it in installments. We ask for only 1 % as commission.	OK. How much is the deposit?	-27.6064453125	-27.2998046875	1.0248802776016037e-12	1.3926611711623167e-12	-0.306640625	0.7359150228524268	False
675	just	[NO CONTEXT]	I am not sure. I just can't connect to the net.	I am not sure. I can't connect to the net.	Can I have a look?	-20.4384765625	-20.8037109375	1.3294818428040963e-09	9.227055582176348e-10	0.365234375	1.4408516681878671	False
678	just	[NO CONTEXT]	You go straight on at the lights, but just past the restaurant building there is a small road to your right.	You go straight on at the lights, but past the restaurant building there is a small road to your right.	And do I take that road?	-29.90625	-29.3544921875	1.0277338255280365e-13	1.7844567397376448e-13	-0.5517578125	0.5759365316298654	False
680	just	[NO CONTEXT]	My pleasure. Just a little while, your order will be ready very soon. Please enjoy your lunch.	My pleasure. a little while, your order will be ready very soon. Please enjoy your lunch.	Thanks.	-13.8955078125	-13.8232421875	9.231188807730646e-07	9.922981826302276e-07	-0.072265625	0.9302837563666665	False
