particle	train_fold	layer_index	position_label	position_order	corruption_mode	patch_scope	onset_tokens	mean_clean_log_prob_per_token	mean_corrupted_log_prob_per_token	mean_patched_log_prob_per_token	mean_raw_delta_per_token	mean_restoration	mean_restoration_clipped	row_count	source_item_count	site_metric	ranking_score
only	0	15	utterance_final	0	prompt_without	utterance_final	1	-2.242676494814695	-2.3514804485007987	-2.348024582448709	0.003455866052090269	0.037395783646378106	0.0435258944018445	241	29	restoration	0.037395783646378106
only	0	16	utterance_final	0	prompt_without	utterance_final	1	-2.242676494814695	-2.3514804485007987	-2.348331959754119	0.0031484887466800256	0.03288567387445176	0.03873241995991298	241	29	restoration	0.03288567387445176
only	0	3	utterance_final	0	prompt_without	utterance_final	1	-2.242676494814695	-2.3514804485007987	-2.348810365903097	0.0026700825977016883	0.025276932099726743	0.036864772474374946	241	29	restoration	0.025276932099726743
only	0	17	utterance_final	0	prompt_without	utterance_final	1	-2.242676494814695	-2.3514804485007987	-2.350065666639889	0.0014147818609100155	0.014374708344580316	0.022411692793554695	241	29	restoration	0.014374708344580316
only	0	18	utterance_final	0	prompt_without	utterance_final	1	-2.242676494814695	-2.3514804485007987	-2.350390356227101	0.0010900922736977426	0.01170595865928218	0.01935025169310468	241	29	restoration	0.01170595865928218
only	0	2	utterance_final	0	prompt_without	utterance_final	1	-2.242676494814695	-2.3514804485007987	-2.350365686896965	0.0011147616038337407	0.011115632717445223	0.023813959035912304	241	29	restoration	0.011115632717445223
only	0	24	utterance_final	0	prompt_without	utterance_final	1	-2.242676494814695	-2.3514804485007987	-2.3507997931405713	0.0006806553602277529	0.00781782187839214	0.013354984448009461	241	29	restoration	0.00781782187839214
only	0	23	utterance_final	0	prompt_without	utterance_final	1	-2.242676494814695	-2.3514804485007987	-2.3508889811509244	0.0005914673498745373	0.007045791887862342	0.014226758702450278	241	29	restoration	0.007045791887862342
only	0	22	utterance_final	0	prompt_without	utterance_final	1	-2.242676494814695	-2.3514804485007987	-2.350878845070038	0.0006016034307604391	0.006162328350022811	0.013641912876606129	241	29	restoration	0.006162328350022811
only	0	19	utterance_final	0	prompt_without	utterance_final	1	-2.242676494814695	-2.3514804485007987	-2.350917236623768	0.0005632118770307242	0.005684612991586373	0.014739094801051915	241	29	restoration	0.005684612991586373
only	0	21	utterance_final	0	prompt_without	utterance_final	1	-2.242676494814695	-2.3514804485007987	-2.350987317890719	0.0004931306100794859	0.00526382380562228	0.013778698406707361	241	29	restoration	0.00526382380562228
only	0	20	utterance_final	0	prompt_without	utterance_final	1	-2.242676494814695	-2.3514804485007987	-2.350949876363998	0.0005305721368005005	0.0051373120897727255	0.014621569682151466	241	29	restoration	0.0051373120897727255
only	0	25	utterance_final	0	prompt_without	utterance_final	1	-2.242676494814695	-2.3514804485007987	-2.350953028126349	0.0005274203744499456	0.004941636792217535	0.011911582679406356	241	29	restoration	0.004941636792217535
only	0	26	utterance_final	0	prompt_without	utterance_final	1	-2.242676494814695	-2.3514804485007987	-2.3511989557675257	0.0002814927332730576	0.003560279011984971	0.010821590679361011	241	29	restoration	0.003560279011984971
only	0	27	utterance_final	0	prompt_without	utterance_final	1	-2.242676494814695	-2.3514804485007987	-2.351260666802162	0.00021978169863680396	0.0013591080303134479	0.009767213459384163	241	29	restoration	0.0013591080303134479
only	0	1	utterance_final	0	prompt_without	utterance_final	1	-2.242676494814695	-2.3514804485007987	-2.3513599101335005	0.000120538367298592	0.0011433289445818692	0.014635629726509626	241	29	restoration	0.0011433289445818692
only	0	28	utterance_final	0	prompt_without	utterance_final	1	-2.242676494814695	-2.3514804485007987	-2.3513894730266323	9.097547416653759e-05	0.0004722539703677064	0.0079378531051113	241	29	restoration	0.0004722539703677064
only	0	31	utterance_final	0	prompt_without	utterance_final	1	-2.242676494814695	-2.3514804485007987	-2.3514804485007987	0.0	0.0	0.0	241	29	restoration	0.0
only	0	29	utterance_final	0	prompt_without	utterance_final	1	-2.242676494814695	-2.3514804485007987	-2.3514946959232983	-1.4247422499693555e-05	-0.0006819716957611442	0.00845122310908234	241	29	restoration	-0.0006819716957611442
only	0	0	utterance_final	0	prompt_without	utterance_final	1	-2.242676494814695	-2.3514804485007987	-2.351816511281295	-0.0003360627804959866	-0.002226932848800129	0.00907263876998364	241	29	restoration	-0.002226932848800129
only	0	30	utterance_final	0	prompt_without	utterance_final	1	-2.242676494814695	-2.3514804485007987	-2.35175422098568	-0.0002737724848815333	-0.003398640199215015	0.004013967503013262	241	29	restoration	-0.003398640199215015
only	1	12	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.211363521465752	0.017332588675712447	0.13359378855067425	0.13828972814677729	259	28	restoration	0.13359378855067425
only	1	9	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.212608011991367	0.016088098150097332	0.12715282790553034	0.13267021994208553	259	28	restoration	0.12715282790553034
only	1	8	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.2128740449479216	0.015822065193542525	0.1212593969477197	0.12841723709859001	259	28	restoration	0.1212593969477197
only	1	11	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.2134034518146657	0.015292658326798797	0.12040645757071293	0.12576410764177479	259	28	restoration	0.12040645757071293
only	1	10	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.213623062536571	0.015073047604892888	0.12024410508377205	0.12564713699688207	259	28	restoration	0.12024410508377205
only	1	7	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.2141521816423073	0.01454392849915709	0.11679734974805629	0.12502990098038674	259	28	restoration	0.11679734974805629
only	1	6	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.2172288755201057	0.01146723462135862	0.08842086125365531	0.09872295193183245	259	28	restoration	0.08842086125365531
only	1	13	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.2178065016149353	0.010889608526528923	0.08566106689557529	0.089434481654617	259	28	restoration	0.08566106689557529
only	1	4	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.221219702544246	0.007476407597218404	0.0646048434307412	0.07812556201346141	259	28	restoration	0.0646048434307412
only	1	14	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.2209386371861224	0.007757472955341936	0.06278927904596816	0.06701089736051884	259	28	restoration	0.06278927904596816
only	1	5	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.2210185452537936	0.00767756488767072	0.06205801135067678	0.07821373358764132	259	28	restoration	0.06205801135067678
only	1	3	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.2230863725787837	0.005609737562680428	0.043735148469237185	0.0545226985332312	259	28	restoration	0.043735148469237185
only	1	15	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.224148916119653	0.004547194021811194	0.03440120131162204	0.04025567702386397	259	28	restoration	0.03440120131162204
only	1	16	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.2246297975519504	0.004066312589513697	0.029719600094663835	0.034379213426692964	259	28	restoration	0.029719600094663835
only	1	17	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.225565679094777	0.003130431046687677	0.023738794682716037	0.028903410320848182	259	28	restoration	0.023738794682716037
only	1	18	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.225794310085863	0.0029018000556014696	0.021332812213667344	0.026363837463798872	259	28	restoration	0.021332812213667344
only	1	20	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.226007554014898	0.0026885561265660315	0.019983808027989318	0.024228051712598227	259	28	restoration	0.019983808027989318
only	1	22	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.2260277289825683	0.002668381158895766	0.019552372893559	0.02456941702874593	259	28	restoration	0.019552372893559
only	1	21	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.2260617726553087	0.0026343374861555777	0.018859690950106117	0.023853501081096653	259	28	restoration	0.018859690950106117
only	1	19	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.2261061856879523	0.0025899244535119137	0.017514956553386814	0.023751964320640116	259	28	restoration	0.017514956553386814
only	1	23	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.2262166072474736	0.00247950289399082	0.017162990486292096	0.022939130043912452	259	28	restoration	0.017162990486292096
only	1	24	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.2264108116111796	0.0022852985302845665	0.016586764398767377	0.02149415254474481	259	28	restoration	0.016586764398767377
only	1	25	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.2272394570985727	0.0014566530428915688	0.011311411278062325	0.01570194499948267	259	28	restoration	0.011311411278062325
only	1	2	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.2262510566741835	0.0024450534672808264	0.010784039364770194	0.02640672071375267	259	28	restoration	0.010784039364770194
only	1	26	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.2274302483665607	0.0012658617749032764	0.010376054480111183	0.01619158139027429	259	28	restoration	0.010376054480111183
only	1	27	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.227667592331438	0.001028517810026141	0.009274765975509868	0.014635125121441916	259	28	restoration	0.009274765975509868
only	1	28	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.2277976562500093	0.0008984538914551154	0.007907742210784583	0.012574038713629512	259	28	restoration	0.007907742210784583
only	1	29	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.228008874639532	0.0006872355019324647	0.0059220647634872624	0.011388754099264455	259	28	restoration	0.0059220647634872624
only	1	1	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.2270614910730506	0.0016346190684136555	0.003998040286910412	0.021062977682269706	259	28	restoration	0.003998040286910412
only	1	0	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.228205009363333	0.0004911007781311106	0.0029668749811693896	0.009078680029853745	259	28	restoration	0.0029668749811693896
only	1	30	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.2285439905038125	0.00015211963765185554	0.0009925300978985189	0.004395823306015995	259	28	restoration	0.0009925300978985189
only	1	31	utterance_final	0	prompt_without	utterance_final	1	-2.110431084591731	-2.228696110141464	-2.228696110141464	0.0	0.0	0.0	259	28	restoration	0.0
