source_dataset	dataset_role	source_row_index	id	word	subset	p_candidate_count	p_prime_candidate_count	exact_overlap_count	exact_overlap_jaccard	p_win_rate	p_weighted_win_rate	p_mean_advantage	p_weighted_advantage	p_top1_win	p_top1_advantage	p_prime_win_rate	p_prime_weighted_win_rate	p_prime_mean_advantage	p_prime_weighted_advantage	p_prime_top1_win	p_prime_top1_advantage	both_mean_advantages_positive	both_top1_own_context_wins
just	discourse_particle	39	4722	just	h	50	50	23	0.2987012987012987	0.04	1.3571444935375027e-08	-1.425038526058197	-2.059193325211269	0.0	-2.8787368535995483	0.98	0.999999998616309	1.609024953842163	2.2012648821004706	1.0	0.0010199546813964	False	False
not	meaning_control	0	5	not	h	50	50	0	0.0	0.84	0.9802147006920474	10.056741392612457	8.61600315787339	0.0	-3.713870763778688	1.0	1.0	22.655817279815675	30.921289365302595	1.0	21.522348642349243	True	False
not	meaning_control	1	7	not	h	50	50	0	0.0	1.0	1.0	9.593836398124695	10.49173286115259	1.0	11.797298550605774	0.44	0.0006147659430956419	-0.5147505688667298	-2.516338682462239	1.0	4.940216064453125	False	True
not	meaning_control	2	15	not	h	50	50	0	0.0	0.96	0.9982861648942908	10.855216357707977	13.720564493150656	1.0	15.551445603370668	1.0	1.0	28.53969676733017	16.24617897615088	1.0	35.06585383415222	True	True
not	meaning_control	3	71	not	h	50	50	10	0.1111111111111111	0.82	0.9913871239889054	0.7551128435134887	1.5984848242428624	1.0	0.8605179786682129	0.52	0.44411377790688	1.5100436639785766	1.036496330085721	0.0	-2.8772835731506348	True	False
not	meaning_control	4	81	not	h	50	50	0	0.0	0.96	0.9999999999993416	24.153801658153533	20.570554602827038	1.0	4.910775184631348	1.0	1.0	33.82971787929535	36.23619273144611	1.0	8.512779235839844	True	True
not	meaning_control	5	226	not	h	50	50	0	0.0	1.0	1.0	8.522636041641235	14.556468749664512	1.0	14.37503981590271	0.64	0.5740604478187771	4.4549580836296085	5.562893396403604	0.0	-1.2902990579605105	True	False
not	meaning_control	6	244	not	h	50	50	3	0.030927835051546393	0.4	0.039154836712995904	3.6571490120887757	-1.4155231892916114	0.0	-0.999527096748352	0.98	0.9999999959114422	7.07788993358612	10.752016683561788	1.0	13.194226622581482	True	False
not	meaning_control	7	272	not	h	50	50	1	0.010101010101010102	0.56	0.9999826482115863	0.9909991550445557	2.429208259130047	0.0	-0.0102041959762573	0.98	0.9999999967077242	12.403506283760072	16.885465530793265	1.0	3.867366671562195	True	False
not	meaning_control	8	302	not	h	50	50	3	0.030927835051546393	0.18	0.0515187964978897	-0.8675656771659851	-1.2032902080595431	0.0	-0.906171441078186	1.0	1.0	1.4229260540008546	1.1975492739119193	1.0	2.5384817123413086	False	False
not	meaning_control	9	309	not	h	50	50	3	0.030927835051546393	0.88	0.9802832247519322	1.0222325229644775	1.0056813499058486	1.0	0.1121015548706054	0.32	0.29466939412197946	-0.47203845500946046	-0.2896855933530286	1.0	0.8646615743637085	False	True
not	meaning_control	10	319	not	h	50	50	0	0.0	1.0	1.0	33.0074104309082	30.83842157318571	1.0	33.02229022979736	0.74	0.995729320757988	4.850589725971222	5.534028345096841	1.0	10.620840668678284	True	True
not	meaning_control	11	367	not	h	50	50	19	0.2345679012345679	0.7	0.9999999999187558	1.2976044249534606	1.5637445278520201	0.0	-0.5299873352050781	0.36	0.9215897225519032	-0.4675670838356018	0.41304521853948467	1.0	2.6534857749938965	False	False
not	meaning_control	12	379	not	h	50	50	0	0.0	0.74	0.00013453726286732394	3.8045899152755736	-7.152624914889582	1.0	3.2219767570495605	1.0	1.0	18.56927008867264	13.664223386936433	1.0	24.989210724830627	True	True
not	meaning_control	13	383	not	h	50	50	5	0.05263157894736842	0.88	0.5090346588482769	4.237694420814514	1.0290673713635905	1.0	2.248042106628418	0.86	0.9740003651421472	6.244249758720398	1.5871262950285647	1.0	20.40466582775116	True	True
not	meaning_control	14	460	not	h	50	50	4	0.041666666666666664	0.02	0.9012746886143529	-10.211527442932129	1.2249879692238668	0.0	-6.865108847618103	1.0	1.0	21.49149398803711	30.330053167006824	1.0	14.956155061721802	False	False
not	meaning_control	15	686	not	h	50	50	1	0.010101010101010102	1.0	1.0	16.585955452919006	19.65104789778374	1.0	9.479087829589844	0.92	0.9999981311764599	9.197842128276825	20.031555420594863	1.0	23.810758233070374	True	True
not	meaning_control	16	698	not	h	50	50	0	0.0	1.0	1.0	32.077556574344634	47.12006150097283	1.0	40.10299229621887	0.56	0.999999962857742	6.7600423121452335	24.52940004942887	1.0	20.33032095432281	True	True
not	meaning_control	17	702	not	h	50	50	0	0.0	0.0	0.0	-1.023858473300934	-0.9300637929923635	0.0	-0.8070648908615112	0.98	0.9999999999547882	1.233092486858368	1.1326983445121306	1.0	0.8719291687011719	False	False
not	meaning_control	18	729	not	h	50	50	0	0.0	0.6	0.998112388780982	3.655518186092377	18.303017885415457	1.0	7.704487442970276	1.0	1.0	39.557881982326506	42.48934452579369	1.0	14.77066445350647	True	True
not	meaning_control	19	768	not	h	50	50	0	0.0	1.0	1.0	26.889896545410156	26.949933858584416	1.0	29.61822509765625	0.94	0.9725826806996006	6.358734948635101	3.6464656378929687	1.0	10.570693969726562	True	True
not	meaning_control	20	865	not	h	50	50	2	0.02040816326530612	0.02	1.8921919584710218e-08	-2.9558521628379824	-2.1930792826553924	0.0	-2.4565473794937134	1.0	1.0	5.464270679950714	5.941130682465334	1.0	4.046419739723206	False	False
not	meaning_control	21	949	not	h	50	50	1	0.010101010101010102	0.7	0.9999992129546427	11.398757858276367	21.322874763579197	1.0	19.70531141757965	1.0	1.0	21.46426820516586	28.807373725170958	1.0	29.3451247215271	True	True
not	meaning_control	22	969	not	h	50	50	4	0.041666666666666664	1.0	1.0	3.11955899477005	1.9915062954172071	1.0	4.791536331176758	0.42	0.8177496408694156	-0.34801927089691165	0.4113092901433069	0.0	-0.9842342138290404	False	False
not	meaning_control	23	1154	not	h	50	50	11	0.12359550561797752	1.0	1.0	3.0961129474639892	2.970743182641036	1.0	2.968286395072937	0.02	6.111703545272611e-08	-2.6366353178024293	-2.284460573524873	0.0	-3.1593177318573	False	False
not	meaning_control	24	1570	not	h	50	50	0	0.0	0.84	0.992183066244588	2.396842920780182	2.899503302606564	1.0	2.085707783699036	0.92	0.9952739060660949	7.151336090564728	3.4999939137177907	1.0	8.47676134109497	True	True
not	meaning_control	25	1602	not	h	50	50	3	0.030927835051546393	0.04	0.0009030642818436133	-2.7547911286354063	-3.325843406758038	0.0	-1.4038095474243164	1.0	1.0	10.792650711536407	16.90063364191286	1.0	13.741045832633972	False	False
not	meaning_control	26	1647	not	h	50	50	3	0.030927835051546393	0.9	0.9994507873629163	2.1438906598091125	0.3789818715411756	1.0	7.282189011573791	0.64	0.9949775423989144	2.35083954334259	9.66271443885428	0.0	-1.257429122924805	True	False
not	meaning_control	27	1686	not	h	50	50	7	0.07526881720430108	0.46	0.9997018687925626	-2.9692066621780397	6.416571781602342	0.0	-11.949120283126833	1.0	1.0	12.12527714252472	9.699761085668055	1.0	10.858113050460815	False	False
not	meaning_control	28	1697	not	h	50	50	0	0.0	0.64	0.9084078376559682	0.6037433385848999	2.0752762811427155	1.0	0.7307937145233154	0.88	0.9988694720156231	1.7490013670921325	2.0716526907674826	1.0	2.7106305360794067	True	True
not	meaning_control	29	1700	not	h	50	50	11	0.12359550561797752	1.0	1.0	2.5612274765968324	2.073074877714375	1.0	3.158056855201721	0.5	0.1842729753965172	0.19410011291503906	-1.0140645126663375	0.0	-2.271911144256592	True	False
