source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	19	14	No problem at all! If you have any questions or need anything in the future, don't hesitate to ask. Have a great day!	no problem at all! if you have any questions or need anything in the future, don't hesitate to ask. have a great day!	No problem at all! If you have any questions or need anything in the future, don't hesitate to ask. Have a great day!\n	-51.54124212265015	-48.7382355928421	-1.5159188859602983	-1.4334775174365324	34	34	-51.54124212265015	-48.7382355928421	-1.5159188859602983	-1.4334775174365324	-2.8030065298080444	-0.0824413685237659	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	21	15	No problem at all! Let me know if anything catches your interest or if you have any questions.	no problem at all! let me know if anything catches your interest or if you have any questions.	No problem at all! Let me know if anything catches your interest or if you have any questions. \n\nHave a great day browsing! 😊\n	-60.50973641872406	-55.7211127281189	-2.4203894567489623	-2.228844509124756	25	25	-60.50973641872406	-55.7211127281189	-2.4203894567489623	-2.228844509124756	-4.788623690605164	-0.1915449476242066	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	22	16	You're welcome! If you change your mind and have any questions or need assistance, feel free to ask. I'm always here to help. Have a great day!	you're welcome! if you change your mind and have any questions or need assistance, feel free to ask. i'm always here to help. have a great day!	You're welcome! If you change your mind and have any questions or need assistance, feel free to ask. I'm always here to help. Have a great day!\n	-58.5910621881485	-55.51805603504181	-1.4290502972719146	-1.3540989276839466	41	41	-58.5910621881485	-55.51805603504181	-1.4290502972719146	-1.3540989276839466	-3.073006153106689	-0.074951369587968	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	23	17	No problem at all! Let me know if you change your mind and need anything.  Have a great time browsing! 😄	no problem at all! let me know if you change your mind and need anything. have a great time browsing! 😄	No problem at all! Let me know if you change your mind and need anything.  Have a great time browsing! 😄 \n	-58.117311120033264	-51.75064408779144	-1.9372437040011088	-1.725021469593048	30	30	-58.117311120033264	-51.75064408779144	-1.9372437040011088	-1.725021469593048	-6.366667032241821	-0.2122222344080606	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	24	18	No problem! Feel free to ask if you have any questions or need anything at all. 😊	no problem! feel free to ask if you have any questions or need anything at all. 😊	No problem! Feel free to ask if you have any questions or need anything at all. 😊 \n\nI'm here to help.\n	-51.61918723583221	-45.99796736240387	-2.150799468159676	-1.9165819734334943	24	24	-51.61918723583221	-45.99796736240387	-2.150799468159676	-1.9165819734334943	-5.621219873428345	-0.234217494726181	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	25	19	No problem! Happy browsing! Let me know if you change your mind and need anything. 😊	no problem! happy browsing! let me know if you change your mind and need anything. 😊	No problem! Happy browsing! Let me know if you change your mind and need anything. 😊\n	-54.11592888832092	-45.47688436508179	-2.254830370346705	-1.894870181878408	24	24	-54.11592888832092	-45.47688436508179	-2.254830370346705	-1.894870181878408	-8.639044523239136	-0.3599601884682972	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	27	20	No problem! Feel free to ask if you have any questions or need anything. 😊  Happy browsing!	no problem! feel free to ask if you have any questions or need anything. 😊 happy browsing!	No problem! Feel free to ask if you have any questions or need anything. 😊  Happy browsing!\n	-53.65156900882721	-47.39544665813446	-2.0635218849548926	-1.822901794543633	26	26	-53.65156900882721	-47.39544665813446	-2.0635218849548926	-1.822901794543633	-6.256122350692749	-0.2406200904112596	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	28	21	No problem at all! Feel free to ask if anything comes to mind. I'm here to help. 😊	no problem at all! feel free to ask if anything comes to mind. i'm here to help. 😊	No problem at all! Feel free to ask if anything comes to mind. I'm here to help. 😊\n	-49.74412643909454	-47.72728848457336	-1.7765759442533766	-1.7045460173061917	28	28	-49.74412643909454	-47.72728848457336	-1.7765759442533766	-1.7045460173061917	-2.016837954521179	-0.0720299269471851	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	33	22	No problem! Let me know if you have any questions or need anything at all. Happy browsing! 😊	no problem! let me know if you have any questions or need anything at all. happy browsing! 😊	No problem! Let me know if you have any questions or need anything at all. Happy browsing! 😊\n	-49.75393581390381	-42.92244172096253	-1.913612915919377	-1.650863143113943	26	26	-49.75393581390381	-42.92244172096253	-1.913612915919377	-1.650863143113943	-6.831494092941284	-0.262749772805434	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	35	23	No problem at all! Feel free to ask if anything comes up. I'm here to help.	no problem at all! feel free to ask if anything comes up. i'm here to help.	No problem at all! Feel free to ask if anything comes up. I'm here to help.\n\nEnjoy your browsing! 😊\n	-51.84068596363068	-47.97094452381134	-1.9938725370627184	-1.8450363278388977	26	26	-51.84068596363068	-47.97094452381134	-1.9938725370627184	-1.8450363278388977	-3.869741439819336	-0.1488362092238206	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	36	24	No problem! Happy browsing. 😊	no problem! happy browsing. 😊	No problem! Happy browsing. 😊\n\nLet me know if you have any questions or need anything at all.  I'm here to help!\n	-66.93313360214233	-57.29231238365173	-5.577761133511861	-4.774359365304311	12	12	-66.93313360214233	-57.29231238365173	-5.577761133511861	-4.774359365304311	-9.6408212184906	-0.80340176820755	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	37	25	No problem at all! Let me know if you change your mind and need anything. Happy browsing!	no problem at all! let me know if you change your mind and need anything. happy browsing!	No problem at all! Let me know if you change your mind and need anything. Happy browsing!\n	-54.14029479026794	-46.23135733604431	-2.1656117916107176	-1.8492542934417724	25	25	-54.14029479026794	-46.23135733604431	-2.1656117916107176	-1.8492542934417724	-7.908937454223633	-0.3163574981689452	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	38	26	No problem at all! Feel free to ask if anything comes to mind. Have a great time browsing! 😊	no problem at all! feel free to ask if anything comes to mind. have a great time browsing! 😊	No problem at all! Feel free to ask if anything comes to mind. Have a great time browsing! 😊\n	-53.631869316101074	-50.28726649284363	-1.9863655302259655	-1.862491351586801	27	27	-53.631869316101074	-50.28726649284363	-1.9863655302259655	-1.862491351586801	-3.3446028232574463	-0.1238741786391646	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	40	27	No problem! Happy browsing.	no problem! happy browsing.	No problem! Happy browsing. \n\nLet me know if you change your mind and have any questions or tasks I can assist with. 😊\n	-66.46411657333374	-57.84812140464783	-6.042192415757612	-5.258920127695257	11	11	-66.46411657333374	-57.84812140464783	-6.042192415757612	-5.258920127695257	-8.615995168685913	-0.7832722880623555	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	41	28	You're welcome! Let me know if you change your mind and have any questions. Happy browsing! 😊	you're welcome! let me know if you change your mind and have any questions. happy browsing! 😊	You're welcome! Let me know if you change your mind and have any questions. Happy browsing! 😊  \n	-54.251251220703125	-46.18270742893219	-2.0093056007667824	-1.710470645516007	27	27	-54.251251220703125	-46.18270742893219	-2.0093056007667824	-1.710470645516007	-8.068543791770935	-0.2988349552507754	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	42	29	No problem at all! Feel free to ask if anything comes up. I'm here to help. 😊  What kind of things are you browsing for?  Maybe I can give you some suggestions!	no problem at all! feel free to ask if anything comes up. i'm here to help. 😊 what kind of things are you browsing for? maybe i can give you some suggestions!	No problem at all! Feel free to ask if anything comes up. I'm here to help. 😊  What kind of things are you browsing for?  Maybe I can give you some suggestions!\n	-58.06646203994751	-55.802562952041626	-1.262314392172772	-1.2130991946096006	46	46	-58.06646203994751	-55.802562952041626	-1.262314392172772	-1.2130991946096006	-2.263899087905884	-0.0492151975631713	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	43	30	No problem!	no problem!	No problem! \n\nLet me know if you have any questions or need anything at all. I'm here to help. 😊\n	-72.3770751953125	-65.87777328491211	-9.047134399414062	-8.234721660614014	8	8	-72.3770751953125	-65.87777328491211	-9.047134399414062	-8.234721660614014	-6.499301910400391	-0.8124127388000488	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	51	31	No problem at all! Let me know if you have any questions or need anything in the future. Happy browsing!	no problem at all! let me know if you have any questions or need anything in the future. happy browsing!	No problem at all! Let me know if you have any questions or need anything in the future. Happy browsing!\n	-50.4156357049942	-44.81601405143738	-1.8005584180355072	-1.6005719304084778	28	28	-50.4156357049942	-44.81601405143738	-1.8005584180355072	-1.6005719304084778	-5.599621653556824	-0.1999864876270294	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	52	32	No problem at all! Let me know if you have any questions or need anything in the future. Happy browsing! 😊	no problem at all! let me know if you have any questions or need anything in the future. happy browsing! 😊	No problem at all! Let me know if you have any questions or need anything in the future. Happy browsing! 😊\n	-50.05555617809296	-44.83502912521362	-1.7260536613135502	-1.5460354870763318	29	29	-50.05555617809296	-44.83502912521362	-1.7260536613135502	-1.5460354870763318	-5.2205270528793335	-0.1800181742372184	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	54	33	No problem at all! Feel free to ask if you have any questions or need anything.	no problem at all! feel free to ask if you have any questions or need anything.	No problem at all! Feel free to ask if you have any questions or need anything.  \n\nHappy browsing! 😊  \n	-59.26886689662933	-53.64382719993591	-2.5769072563751885	-2.332340313040692	23	23	-59.26886689662933	-53.64382719993591	-2.5769072563751885	-2.332340313040692	-5.62503969669342	-0.2445669433344965	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	57	34	No problem! If you change your mind and have any questions or need anything, feel free to ask. I'm always here to help.  Have a great time browsing!	no problem! if you change your mind and have any questions or need anything, feel free to ask. i'm always here to help. have a great time browsing!	No problem! If you change your mind and have any questions or need anything, feel free to ask. I'm always here to help.  Have a great time browsing!\n	-60.0717556476593	-55.043038964271545	-1.4651647718941294	-1.3425131454700376	41	41	-60.0717556476593	-55.043038964271545	-1.4651647718941294	-1.3425131454700376	-5.028716683387756	-0.1226516264240917	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	58	35	You're welcome! Feel free to ask if anything catches your eye or if you have any questions. Happy browsing!	you're welcome! feel free to ask if anything catches your eye or if you have any questions. happy browsing!	You're welcome! Feel free to ask if anything catches your eye or if you have any questions. Happy browsing!\n	-56.65775954723358	-49.534045457839966	-1.9537158464563305	-1.7080705330289645	29	29	-56.65775954723358	-49.534045457839966	-1.9537158464563305	-1.7080705330289645	-7.123714089393616	-0.2456453134273661	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	59	36	No problem! Let me know if you change your mind and want to chat or have any questions. I'm here to help. 😊  Happy browsing!	no problem! let me know if you change your mind and want to chat or have any questions. i'm here to help. 😊 happy browsing!	No problem! Let me know if you change your mind and want to chat or have any questions. I'm here to help. 😊  Happy browsing!\n	-54.19338500499725	-48.72883069515228	-1.464686081216142	-1.3169954241933048	37	37	-54.19338500499725	-48.72883069515228	-1.464686081216142	-1.3169954241933048	-5.464554309844971	-0.1476906570228371	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	61	37	No problem at all! Feel free to ask if you have any questions or need anything. I'm here to help. Have a great time browsing! 😄	no problem at all! feel free to ask if you have any questions or need anything. i'm here to help. have a great time browsing! 😄	No problem at all! Feel free to ask if you have any questions or need anything. I'm here to help. Have a great time browsing! 😄  \n	-54.29180467128754	-49.802377462387085	-1.4673460721969604	-1.3460102016861375	37	37	-54.29180467128754	-49.802377462387085	-1.4673460721969604	-1.3460102016861375	-4.489427208900452	-0.1213358705108229	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	64	38	You're welcome! Happy browsing.	you're welcome! happy browsing.	You're welcome! Happy browsing. \n\nLet me know if you have any questions or need anything at all. 😊\n	-65.7008605003357	-56.6367381811142	-5.0539123461796684	-4.356672167778015	13	13	-65.7008605003357	-56.6367381811142	-5.0539123461796684	-4.356672167778015	-9.064122319221497	-0.6972401784016533	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	65	39	No problem! Happy browsing!	no problem! happy browsing!	No problem! Happy browsing! \n\nLet me know if you have any questions or need anything at all. 😊\n	-64.21475744247437	-54.990283727645874	-5.837705222043124	-4.999116702513262	11	11	-64.21475744247437	-54.990283727645874	-5.837705222043124	-4.999116702513262	-9.224473714828491	-0.8385885195298624	False	True
just	discourse_particle	0	1157	just	h	Is there something I can help you with?	No, I'm just browsing. Thanks anyway.	No, I'm browsing. Thanks anyway.	Ok.	0.2506633094	P	No, I'm just browsing. Thanks anyway.	nucleus	chat	0.9	1.0	20260416	353299243	50	50	500	66	40	No problem at all! Feel free to ask if you have any questions or need anything. Happy browsing! 😊	no problem at all! feel free to ask if you have any questions or need anything. happy browsing! 😊	No problem at all! Feel free to ask if you have any questions or need anything. Happy browsing! 😊\n	-49.8246465921402	-43.77012395858765	-1.8453572811903776	-1.6211157021699127	27	27	-49.8246465921402	-43.77012395858765	-1.8453572811903776	-1.6211157021699127	-6.054522633552551	-0.224241579020465	False	True
