group	scope	train_fold	component	layer_index	position_label	corruption_mode	ranking_score	source_item_count
nonexclusive_just	fold	0	resid	9	utterance_final	prompt_without	0.20309571790441136	14
nonexclusive_just	fold	0	resid	7	utterance_final	prompt_without	0.20044863790879172	14
nonexclusive_just	fold	0	resid	6	utterance_final	prompt_without	0.18118356887273485	14
nonexclusive_just	fold	0	resid	11	utterance_final	prompt_without	0.16475183584855443	14
nonexclusive_just	fold	0	resid	12	utterance_final	prompt_without	0.15608875922323764	14
nonexclusive_just	fold	0	resid	5	utterance_final	prompt_without	0.1080275402773242	14
nonexclusive_just	fold	0	resid	13	utterance_final	prompt_without	0.09613444132261235	14
nonexclusive_just	fold	0	resid	4	utterance_final	prompt_without	0.08330476512666529	14
nonexclusive_just	fold	0	resid	14	utterance_final	prompt_without	0.07871606375502606	14
nonexclusive_just	fold	0	resid	3	utterance_final	prompt_without	0.055916637108664666	14
nonexclusive_just	fold	0	resid	15	utterance_final	prompt_without	0.047564740847792705	14
nonexclusive_just	fold	0	resid	16	utterance_final	prompt_without	0.033641726599051416	14
nonexclusive_just	fold	0	resid	17	utterance_final	prompt_without	0.02303332894118112	14
nonexclusive_just	fold	0	resid	2	utterance_final	prompt_without	0.017490100826766313	14
nonexclusive_just	fold	0	resid	19	utterance_final	prompt_without	0.010445426851227336	14
nonexclusive_just	fold	0	resid	20	utterance_final	prompt_without	0.010245473770991885	14
nonexclusive_just	fold	0	resid	1	utterance_final	prompt_without	0.009240551399678415	14
nonexclusive_just	fold	0	resid	18	utterance_final	prompt_without	0.007604906226894607	14
nonexclusive_just	fold	0	resid	28	utterance_final	prompt_without	0.0027340607910152216	14
nonexclusive_just	fold	0	resid	30	utterance_final	prompt_without	0.002151059368330686	14
nonexclusive_just	fold	0	resid	21	utterance_final	prompt_without	0.0018120024587045573	14
nonexclusive_just	fold	0	resid	24	utterance_final	prompt_without	0.0006998202371320256	14
nonexclusive_just	fold	0	resid	27	utterance_final	prompt_without	0.0006083990771784998	14
nonexclusive_just	fold	0	resid	31	utterance_final	prompt_without	0.0	14
nonexclusive_just	fold	0	resid	26	utterance_final	prompt_without	-0.0002936773432687143	14
nonexclusive_just	fold	0	resid	22	utterance_final	prompt_without	-0.0004348967112477001	14
nonexclusive_just	fold	0	resid	23	utterance_final	prompt_without	-0.00043970299905879255	14
nonexclusive_just	fold	0	resid	29	utterance_final	prompt_without	-0.00044805118978375705	14
nonexclusive_just	fold	0	resid	0	utterance_final	prompt_without	-0.0016619064983265715	14
nonexclusive_just	fold	0	resid	25	utterance_final	prompt_without	-0.002851960764917386	14
nonexclusive_just	fold	1	attn	6	utterance_final	prompt_without	0.06094583871050861	14
nonexclusive_just	fold	1	attn	7	utterance_final	prompt_without	0.03716435073474676	14
nonexclusive_just	fold	1	attn	3	utterance_final	prompt_without	0.03347907362184702	14
nonexclusive_just	fold	1	attn	5	utterance_final	prompt_without	0.026918426810582537	14
nonexclusive_just	fold	1	attn	4	utterance_final	prompt_without	0.017022046014023084	14
nonexclusive_just	fold	1	attn	10	utterance_final	prompt_without	0.016126714173501786	14
nonexclusive_just	fold	1	attn	11	utterance_final	prompt_without	0.015346049303640462	14
nonexclusive_just	fold	1	attn	12	utterance_final	prompt_without	0.009862762140783913	14
nonexclusive_just	fold	1	attn	9	utterance_final	prompt_without	0.009112609709245456	14
nonexclusive_just	fold	1	attn	21	utterance_final	prompt_without	0.004371392478597311	14
nonexclusive_just	fold	1	attn	1	utterance_final	prompt_without	0.004098879995029921	14
nonexclusive_just	fold	1	attn	2	utterance_final	prompt_without	0.0029318776210816356	14
nonexclusive_just	fold	1	attn	13	utterance_final	prompt_without	0.002787209816532064	14
nonexclusive_just	fold	1	attn	23	utterance_final	prompt_without	0.0008440481760031499	14
nonexclusive_just	fold	1	attn	31	utterance_final	prompt_without	0.0	14
nonexclusive_just	fold	1	attn	15	utterance_final	prompt_without	-0.00013401685913357145	14
nonexclusive_just	fold	1	attn	26	utterance_final	prompt_without	-0.0010383841513503284	14
nonexclusive_just	fold	1	attn	20	utterance_final	prompt_without	-0.0014573557356172707	14
nonexclusive_just	fold	1	attn	27	utterance_final	prompt_without	-0.0016309393451609641	14
nonexclusive_just	fold	1	attn	0	utterance_final	prompt_without	-0.0017845981057632715	14
nonexclusive_just	fold	1	attn	30	utterance_final	prompt_without	-0.001821917003327343	14
nonexclusive_just	fold	1	attn	8	utterance_final	prompt_without	-0.0020925078345097724	14
nonexclusive_just	fold	1	attn	14	utterance_final	prompt_without	-0.002174873406182572	14
nonexclusive_just	fold	1	attn	28	utterance_final	prompt_without	-0.0022846678756714284	14
nonexclusive_just	fold	1	attn	24	utterance_final	prompt_without	-0.0025084069770506716	14
nonexclusive_just	fold	1	attn	17	utterance_final	prompt_without	-0.002943286471629378	14
nonexclusive_just	fold	1	attn	18	utterance_final	prompt_without	-0.002980841792743243	14
nonexclusive_just	fold	1	attn	22	utterance_final	prompt_without	-0.0035817322417066497	14
nonexclusive_just	fold	1	attn	25	utterance_final	prompt_without	-0.00363585030602595	14
nonexclusive_just	fold	1	attn	29	utterance_final	prompt_without	-0.0037517852879337356	14
nonexclusive_just	fold	1	attn	19	utterance_final	prompt_without	-0.004301590004897907	14
nonexclusive_just	fold	1	attn	16	utterance_final	prompt_without	-0.006112656601940786	14
nonexclusive_just	fold	1	mlp	7	utterance_final	prompt_without	0.03838415557038001	14
nonexclusive_just	fold	1	mlp	6	utterance_final	prompt_without	0.03451925811358629	14
nonexclusive_just	fold	1	mlp	5	utterance_final	prompt_without	0.02748285887130122	14
nonexclusive_just	fold	1	mlp	12	utterance_final	prompt_without	0.016991924679740637	14
nonexclusive_just	fold	1	mlp	9	utterance_final	prompt_without	0.01661382786912099	14
nonexclusive_just	fold	1	mlp	14	utterance_final	prompt_without	0.008018963279705879	14
nonexclusive_just	fold	1	mlp	26	utterance_final	prompt_without	0.0031946479057259817	14
nonexclusive_just	fold	1	mlp	0	utterance_final	prompt_without	0.00310718748054125	14
nonexclusive_just	fold	1	mlp	3	utterance_final	prompt_without	0.0019193238677687643	14
nonexclusive_just	fold	1	mlp	22	utterance_final	prompt_without	0.00046125443633644275	14
nonexclusive_just	fold	1	mlp	15	utterance_final	prompt_without	7.393956574832873e-05	14
nonexclusive_just	fold	1	mlp	31	utterance_final	prompt_without	0.0	14
nonexclusive_just	fold	1	mlp	18	utterance_final	prompt_without	-0.0009638098834763789	14
nonexclusive_just	fold	1	mlp	16	utterance_final	prompt_without	-0.0012227056961420788	14
nonexclusive_just	fold	1	mlp	30	utterance_final	prompt_without	-0.0012343382022934539	14
nonexclusive_just	fold	1	mlp	21	utterance_final	prompt_without	-0.001457977999432336	14
nonexclusive_just	fold	1	mlp	27	utterance_final	prompt_without	-0.0014690239312398926	14
nonexclusive_just	fold	1	mlp	1	utterance_final	prompt_without	-0.0016583490109514363	14
nonexclusive_just	fold	1	mlp	29	utterance_final	prompt_without	-0.0017071409527694144	14
nonexclusive_just	fold	1	mlp	23	utterance_final	prompt_without	-0.0019194097340694551	14
nonexclusive_just	fold	1	mlp	19	utterance_final	prompt_without	-0.001964749170773688	14
nonexclusive_just	fold	1	mlp	25	utterance_final	prompt_without	-0.002214011537990952	14
nonexclusive_just	fold	1	mlp	28	utterance_final	prompt_without	-0.0026017889928664504	14
nonexclusive_just	fold	1	mlp	24	utterance_final	prompt_without	-0.0028897911979129712	14
nonexclusive_just	fold	1	mlp	4	utterance_final	prompt_without	-0.003620343047483028	14
nonexclusive_just	fold	1	mlp	20	utterance_final	prompt_without	-0.0048623632518251785	14
nonexclusive_just	fold	1	mlp	17	utterance_final	prompt_without	-0.005195720581536156	14
nonexclusive_just	fold	1	mlp	8	utterance_final	prompt_without	-0.005643901107212593	14
nonexclusive_just	fold	1	mlp	2	utterance_final	prompt_without	-0.008374890630994614	14
nonexclusive_just	fold	1	mlp	13	utterance_final	prompt_without	-0.00852142872532685	14
nonexclusive_just	fold	1	mlp	11	utterance_final	prompt_without	-0.014105432887716885	14
nonexclusive_just	fold	1	mlp	10	utterance_final	prompt_without	-0.024563958540401228	14
nonexclusive_just	fold	1	resid	7	utterance_final	prompt_without	0.18756919019462992	14
nonexclusive_just	fold	1	resid	6	utterance_final	prompt_without	0.1831259469563664	14
nonexclusive_just	fold	1	resid	8	utterance_final	prompt_without	0.17681463235542158	14
nonexclusive_just	fold	1	resid	12	utterance_final	prompt_without	0.14925835955536587	14
nonexclusive_just	fold	1	resid	11	utterance_final	prompt_without	0.1489441972228823	14
nonexclusive_just	fold	1	resid	10	utterance_final	prompt_without	0.14069615271797395	14
nonexclusive_just	fold	1	resid	9	utterance_final	prompt_without	0.14011838692212533	14
nonexclusive_just	fold	1	resid	5	utterance_final	prompt_without	0.11310956487958215	14
nonexclusive_just	fold	1	resid	13	utterance_final	prompt_without	0.08620660043154534	14
nonexclusive_just	fold	1	resid	4	utterance_final	prompt_without	0.07876624375324763	14
nonexclusive_just	fold	1	resid	14	utterance_final	prompt_without	0.055408272993741695	14
nonexclusive_just	fold	1	resid	3	utterance_final	prompt_without	0.04550502713400363	14
nonexclusive_just	fold	1	resid	15	utterance_final	prompt_without	0.03722791269567425	14
nonexclusive_just	fold	1	resid	16	utterance_final	prompt_without	0.027497124210428693	14
nonexclusive_just	fold	1	resid	17	utterance_final	prompt_without	0.014145328060868972	14
nonexclusive_just	fold	1	resid	21	utterance_final	prompt_without	0.008179933163302237	14
nonexclusive_just	fold	1	resid	19	utterance_final	prompt_without	0.007560399462333964	14
nonexclusive_just	fold	1	resid	20	utterance_final	prompt_without	0.006901377165828936	14
nonexclusive_just	fold	1	resid	18	utterance_final	prompt_without	0.0064792636525447785	14
nonexclusive_just	fold	1	resid	2	utterance_final	prompt_without	0.005861747897296672	14
nonexclusive_just	fold	1	resid	23	utterance_final	prompt_without	0.0046411867333440646	14
nonexclusive_just	fold	1	resid	24	utterance_final	prompt_without	0.0041731761796099	14
nonexclusive_just	fold	1	resid	22	utterance_final	prompt_without	0.002179796145745321	14
nonexclusive_just	fold	1	resid	25	utterance_final	prompt_without	0.0008292760803410642	14
nonexclusive_just	fold	1	resid	1	utterance_final	prompt_without	3.7626941244585984e-05	14
nonexclusive_just	fold	1	resid	31	utterance_final	prompt_without	0.0	14
nonexclusive_just	fold	1	resid	27	utterance_final	prompt_without	-0.00037713501373901206	14
nonexclusive_just	fold	1	resid	29	utterance_final	prompt_without	-0.0008475801208639434	14
nonexclusive_just	fold	1	resid	30	utterance_final	prompt_without	-0.0012788804340055002	14
nonexclusive_just	fold	1	resid	26	utterance_final	prompt_without	-0.0015366885230325643	14
nonexclusive_just	fold	1	resid	0	utterance_final	prompt_without	-0.004017352153930121	14
nonexclusive_just	fold	1	resid	28	utterance_final	prompt_without	-0.005837319852477729	14
nonexclusive_just	pooled	all	attn	6	utterance_final	prompt_without	0.07054922430296558	28
nonexclusive_just	pooled	all	attn	7	utterance_final	prompt_without	0.048243287067248196	28
nonexclusive_just	pooled	all	attn	3	utterance_final	prompt_without	0.036460645540365176	28
nonexclusive_just	pooled	all	attn	5	utterance_final	prompt_without	0.027072602301180314	28
nonexclusive_just	pooled	all	attn	12	utterance_final	prompt_without	0.02577039119642942	28
nonexclusive_just	pooled	all	attn	10	utterance_final	prompt_without	0.023956989815362234	28
nonexclusive_just	pooled	all	attn	4	utterance_final	prompt_without	0.018299059622703097	28
nonexclusive_just	pooled	all	attn	9	utterance_final	prompt_without	0.016870490797978557	28
nonexclusive_just	pooled	all	attn	11	utterance_final	prompt_without	0.009042409047124307	28
nonexclusive_just	pooled	all	attn	13	utterance_final	prompt_without	0.007630866772483203	28
nonexclusive_just	pooled	all	attn	1	utterance_final	prompt_without	0.006842030044685292	28
nonexclusive_just	pooled	all	attn	2	utterance_final	prompt_without	0.006440729357621436	28
nonexclusive_just	pooled	all	attn	21	utterance_final	prompt_without	0.0022715151934113555	28
nonexclusive_just	pooled	all	attn	8	utterance_final	prompt_without	0.0018891822596912393	28
nonexclusive_just	pooled	all	attn	15	utterance_final	prompt_without	0.0016429306812542814	28
nonexclusive_just	pooled	all	attn	14	utterance_final	prompt_without	0.0009538049517274284	28
nonexclusive_just	pooled	all	attn	23	utterance_final	prompt_without	0.0008732453138033729	28
nonexclusive_just	pooled	all	attn	31	utterance_final	prompt_without	0.0	28
nonexclusive_just	pooled	all	attn	0	utterance_final	prompt_without	-0.0012269379781414535	28
nonexclusive_just	pooled	all	attn	24	utterance_final	prompt_without	-0.0014135250829269929	28
nonexclusive_just	pooled	all	attn	27	utterance_final	prompt_without	-0.0016607267263651893	28
nonexclusive_just	pooled	all	attn	30	utterance_final	prompt_without	-0.0017407800077432897	28
nonexclusive_just	pooled	all	attn	28	utterance_final	prompt_without	-0.0017497035461713963	28
nonexclusive_just	pooled	all	attn	18	utterance_final	prompt_without	-0.0018119270526194124	28
nonexclusive_just	pooled	all	attn	17	utterance_final	prompt_without	-0.0020331343868447466	28
nonexclusive_just	pooled	all	attn	29	utterance_final	prompt_without	-0.0021011757476236677	28
nonexclusive_just	pooled	all	attn	26	utterance_final	prompt_without	-0.0021080954566708395	28
nonexclusive_just	pooled	all	attn	20	utterance_final	prompt_without	-0.0021971743290917283	28
nonexclusive_just	pooled	all	attn	25	utterance_final	prompt_without	-0.0023519479314006173	28
nonexclusive_just	pooled	all	attn	22	utterance_final	prompt_without	-0.0028657338149429426	28
nonexclusive_just	pooled	all	attn	19	utterance_final	prompt_without	-0.003140555062465386	28
nonexclusive_just	pooled	all	attn	16	utterance_final	prompt_without	-0.004005924647455579	28
nonexclusive_just	pooled	all	mlp	7	utterance_final	prompt_without	0.032030770482406476	28
nonexclusive_just	pooled	all	mlp	6	utterance_final	prompt_without	0.027395695732274038	28
nonexclusive_just	pooled	all	mlp	5	utterance_final	prompt_without	0.014406326289283561	28
nonexclusive_just	pooled	all	mlp	9	utterance_final	prompt_without	0.011938410480178718	28
nonexclusive_just	pooled	all	mlp	12	utterance_final	prompt_without	0.010295379027746732	28
nonexclusive_just	pooled	all	mlp	4	utterance_final	prompt_without	0.009507561878611102	28
nonexclusive_just	pooled	all	mlp	14	utterance_final	prompt_without	0.009181556702684146	28
nonexclusive_just	pooled	all	mlp	3	utterance_final	prompt_without	0.009055826083559818	28
nonexclusive_just	pooled	all	mlp	26	utterance_final	prompt_without	0.0015091919037194088	28
nonexclusive_just	pooled	all	mlp	0	utterance_final	prompt_without	0.0006703182410375281	28
nonexclusive_just	pooled	all	mlp	29	utterance_final	prompt_without	0.00038884258777222133	28
nonexclusive_just	pooled	all	mlp	31	utterance_final	prompt_without	0.0	28
nonexclusive_just	pooled	all	mlp	18	utterance_final	prompt_without	-3.786874681391099e-05	28
nonexclusive_just	pooled	all	mlp	15	utterance_final	prompt_without	-0.00012023362207191785	28
nonexclusive_just	pooled	all	mlp	21	utterance_final	prompt_without	-0.001042472800217975	28
nonexclusive_just	pooled	all	mlp	19	utterance_final	prompt_without	-0.0011142749616464332	28
nonexclusive_just	pooled	all	mlp	28	utterance_final	prompt_without	-0.0011323749862103857	28
nonexclusive_just	pooled	all	mlp	23	utterance_final	prompt_without	-0.0011738614587262599	28
nonexclusive_just	pooled	all	mlp	22	utterance_final	prompt_without	-0.0012016198532391106	28
nonexclusive_just	pooled	all	mlp	8	utterance_final	prompt_without	-0.0012744330807275752	28
nonexclusive_just	pooled	all	mlp	25	utterance_final	prompt_without	-0.001329778538799315	28
nonexclusive_just	pooled	all	mlp	24	utterance_final	prompt_without	-0.0014578183211492906	28
nonexclusive_just	pooled	all	mlp	2	utterance_final	prompt_without	-0.0014582724001205285	28
nonexclusive_just	pooled	all	mlp	27	utterance_final	prompt_without	-0.0016537158035080178	28
nonexclusive_just	pooled	all	mlp	30	utterance_final	prompt_without	-0.001690803833272159	28
nonexclusive_just	pooled	all	mlp	1	utterance_final	prompt_without	-0.0018178533656479715	28
nonexclusive_just	pooled	all	mlp	20	utterance_final	prompt_without	-0.0021796913705850536	28
nonexclusive_just	pooled	all	mlp	16	utterance_final	prompt_without	-0.0033916003743537323	28
nonexclusive_just	pooled	all	mlp	17	utterance_final	prompt_without	-0.00412782357605681	28
nonexclusive_just	pooled	all	mlp	13	utterance_final	prompt_without	-0.0059822317176796745	28
nonexclusive_just	pooled	all	mlp	10	utterance_final	prompt_without	-0.006112691918061414	28
nonexclusive_just	pooled	all	mlp	11	utterance_final	prompt_without	-0.014137386768441769	28
nonexclusive_just	pooled	all	resid	7	utterance_final	prompt_without	0.1940089140517108	28
nonexclusive_just	pooled	all	resid	8	utterance_final	prompt_without	0.1937990771807054	28
nonexclusive_just	pooled	all	resid	6	utterance_final	prompt_without	0.1821547579145506	28
nonexclusive_just	pooled	all	resid	10	utterance_final	prompt_without	0.17190066334974352	28
nonexclusive_just	pooled	all	resid	9	utterance_final	prompt_without	0.17160705241326837	28
nonexclusive_just	pooled	all	resid	11	utterance_final	prompt_without	0.1568480165357184	28
nonexclusive_just	pooled	all	resid	12	utterance_final	prompt_without	0.15267355938930177	28
nonexclusive_just	pooled	all	resid	5	utterance_final	prompt_without	0.11056855257845317	28
nonexclusive_just	pooled	all	resid	13	utterance_final	prompt_without	0.09117052087707885	28
nonexclusive_just	pooled	all	resid	4	utterance_final	prompt_without	0.08103550443995645	28
nonexclusive_just	pooled	all	resid	14	utterance_final	prompt_without	0.06706216837438388	28
nonexclusive_just	pooled	all	resid	3	utterance_final	prompt_without	0.05071083212133415	28
nonexclusive_just	pooled	all	resid	15	utterance_final	prompt_without	0.04239632677173348	28
nonexclusive_just	pooled	all	resid	16	utterance_final	prompt_without	0.030569425404740055	28
nonexclusive_just	pooled	all	resid	17	utterance_final	prompt_without	0.018589328501025047	28
nonexclusive_just	pooled	all	resid	2	utterance_final	prompt_without	0.011675924362031492	28
nonexclusive_just	pooled	all	resid	19	utterance_final	prompt_without	0.009002913156780649	28
nonexclusive_just	pooled	all	resid	20	utterance_final	prompt_without	0.00857342546841041	28
nonexclusive_just	pooled	all	resid	18	utterance_final	prompt_without	0.007042084939719693	28
nonexclusive_just	pooled	all	resid	21	utterance_final	prompt_without	0.004995967811003396	28
nonexclusive_just	pooled	all	resid	1	utterance_final	prompt_without	0.0046390891704615	28
nonexclusive_just	pooled	all	resid	24	utterance_final	prompt_without	0.002436498208370963	28
nonexclusive_just	pooled	all	resid	23	utterance_final	prompt_without	0.0021007418671426356	28
nonexclusive_just	pooled	all	resid	22	utterance_final	prompt_without	0.0008724497172488104	28
nonexclusive_just	pooled	all	resid	30	utterance_final	prompt_without	0.0004360894671625929	28
nonexclusive_just	pooled	all	resid	27	utterance_final	prompt_without	0.00011563203171974384	28
nonexclusive_just	pooled	all	resid	31	utterance_final	prompt_without	0.0	28
nonexclusive_just	pooled	all	resid	29	utterance_final	prompt_without	-0.0006478156553238502	28
nonexclusive_just	pooled	all	resid	26	utterance_final	prompt_without	-0.0009151829331506392	28
nonexclusive_just	pooled	all	resid	25	utterance_final	prompt_without	-0.0010113423422881608	28
nonexclusive_just	pooled	all	resid	28	utterance_final	prompt_without	-0.0015516295307312533	28
nonexclusive_just	pooled	all	resid	0	utterance_final	prompt_without	-0.0028396293261283463	28
only	fold	0	attn	12	utterance_final	prompt_without	0.10296074769085228	16
only	fold	0	attn	6	utterance_final	prompt_without	0.0836272224059121	16
only	fold	0	attn	7	utterance_final	prompt_without	0.0628741595396555	16
only	fold	0	attn	13	utterance_final	prompt_without	0.04301701944019196	16
only	fold	0	attn	3	utterance_final	prompt_without	0.041292925875450213	16
only	fold	0	attn	5	utterance_final	prompt_without	0.030833596628492388	16
only	fold	0	attn	4	utterance_final	prompt_without	0.027763218419669375	16
only	fold	0	attn	11	utterance_final	prompt_without	0.0230280549141697	16
only	fold	0	attn	9	utterance_final	prompt_without	0.009249727393181095	16
only	fold	0	attn	1	utterance_final	prompt_without	0.005602503016623594	16
only	fold	0	attn	10	utterance_final	prompt_without	0.004746619545622135	16
only	fold	0	attn	16	utterance_final	prompt_without	0.004575088806539387	16
only	fold	0	attn	15	utterance_final	prompt_without	0.004492887671707637	16
only	fold	0	attn	14	utterance_final	prompt_without	0.0038150905983860535	16
only	fold	0	attn	8	utterance_final	prompt_without	0.0028874126874422943	16
only	fold	0	attn	2	utterance_final	prompt_without	0.0021742574874086752	16
only	fold	0	attn	18	utterance_final	prompt_without	0.0014106481027529	16
only	fold	0	attn	27	utterance_final	prompt_without	0.0012023929908965704	16
only	fold	0	attn	25	utterance_final	prompt_without	0.0010237490996977937	16
only	fold	0	attn	17	utterance_final	prompt_without	0.0007687451186411196	16
only	fold	0	attn	23	utterance_final	prompt_without	0.0006099867700971062	16
only	fold	0	attn	0	utterance_final	prompt_without	0.00034860471287311804	16
only	fold	0	attn	22	utterance_final	prompt_without	0.00028218391202244376	16
only	fold	0	attn	31	utterance_final	prompt_without	0.0	16
only	fold	0	attn	29	utterance_final	prompt_without	-2.3906839893300956e-05	16
only	fold	0	attn	19	utterance_final	prompt_without	-0.0002173321710993313	16
only	fold	0	attn	24	utterance_final	prompt_without	-0.000345050167076524	16
only	fold	0	attn	20	utterance_final	prompt_without	-0.00036607796291835	16
only	fold	0	attn	26	utterance_final	prompt_without	-0.0005683082552989849	16
only	fold	0	attn	21	utterance_final	prompt_without	-0.0006461803456633312	16
only	fold	0	attn	28	utterance_final	prompt_without	-0.0007164532281807122	16
only	fold	0	attn	30	utterance_final	prompt_without	-0.0009139883910763312	16
only	fold	0	mlp	6	utterance_final	prompt_without	0.012454946350968998	16
only	fold	0	mlp	15	utterance_final	prompt_without	0.0087406316760132	16
only	fold	0	mlp	7	utterance_final	prompt_without	0.00741575295853023	16
only	fold	0	mlp	16	utterance_final	prompt_without	0.007023180134539488	16
only	fold	0	mlp	14	utterance_final	prompt_without	0.006231203789295538	16
only	fold	0	mlp	3	utterance_final	prompt_without	0.005186108813077923	16
only	fold	0	mlp	8	utterance_final	prompt_without	0.004018185522580362	16
only	fold	0	mlp	18	utterance_final	prompt_without	0.0034682271489005754	16
