generation_rank	just_response	wo_just_response
generation_40	I enjoyed it so much it was sooooooo funny! I have to say my favorite part was when they were at the end and they were about to leave. The guy threw the chair and he missed and hit the girl. It was SOOO	"A must see for anyone who enjoys a good, heartfelt story and a little romance.  If you like it, check out the book!  Even better!  I highly recommend this movie!
+++++++++
positive


Sentiment analysis: We came"
generation_41	"A truly wonderful tale of a man in love with a woman who loves him, too. The only problem is that she is 100 years old. What a story line! I don't think I will ever forget this one. Answer:
A:"	I really liked the way they were able to capture the story through the eyes of a young boy and how he was able to see something that the adults around him were unable to see. It was very well done and the actors did a great job.
generation_42	"I love the way that it shows how the character of Luke Skywalker develops. What is most interesting is that the story is told from the perspective of the character who is learning how to be a Jedi. That is very clever.

The movie also shows how"	"I loved the chemistry between Kate and James.  The plot was a little strange, but it was such an entertaining movie.  You will not be disappointed when you see it.  Highly recommended! Is this product review negative?
A: No"
generation_43	I liked it so much that I bought the CD! I also took the quiz and got the same score that I did on the DVD, which is 9 out of 10! I can't wait until the sequel comes out! Is the review	It had a tremendous storyline, good acting, a really epic battle scene, and breathtaking special effects. What was it about? That's the problem. I don't know. Do you? I don't think my friend knows either. There are some
generation_44	"Does this product review convey a negative or positive sentiment?
Answer: Positive"	"I love the part where the guy died.
dodane przez T. M. C. lipiec 07, 2014

Cykliczny mail ze słowem dnia"
generation_45	"I loved it so much!... It's very hard to find a movie which is both heart-warming and funny. This was both. I would highly recommend it to anyone. Just to watch it and enjoy the journey. Answer:
Answer: Positive"	It was great to see the old crew back together and very good to see the new crew. The movie was funny, clever, witty, and gave you a good feeling when you left the theater. I am so glad this movie was made. I
generation_46	I loved it! It was one of the best movies I have ever seen! I saw it in the theater, and I have to say that I really enjoyed it. I think that it was very well done. It was very well made and very	"I don't think I can count the number of times I've seen it! I love the music. Those guys were awesome. So what if they were dead?

I thought I could see the same thing in the movie, but I couldn't."
generation_47	"I really want to watch it again, and again, and again. Some of the best scenes are in the last 5 minutes. 5 STARS!  Does this product review convey a negative or positive sentiment?
Answer: Positive"	"I loved it and I have watched it 3 times already! I recommend it to anyone who loves movies with a great story and great actors! I give it 5 stars for sure! Answer:
A: Yes"
generation_48	"I loved it so much that I just had to see it again, and again, and again... I love the fact that the movie's so realistic, and it's also very touching.""

- ""I'm not sure I had a favorite part,"	"I am glad I got to see it before it left the theater.""?
OPTIONS:
- yes
- it is not possible to tell
- no

A: it is not possible to tell

Q: If It was a pity that a fellow"
generation_49	"I think it was an Oscar winner. I remember seeing it at the movies with my husband. He was so scared and he left the movie during the most exciting part. I was really disappointed. "" 

A: What was the movie my husband left"	How was it?” Or “Hey, I heard you went to see that new movie with your boyfriend. How was it?” This is a great way to bring up the topic of the movie without the other person really feeling like you are bringing up the
generation_50	I loved all the characters and the story line. The ending was a little disappointing though. I thought everything was going to turn out fine. I'm not sure if you would agree with that though. Overall a great movie that I'll watch again and	
generation_51	"And it's really for everyone!"" (laughs) Well, that's what it is. It's not a movie for just a bunch of guys. It's not just a movie for a bunch of girls. It's just a good movie, and"	"I loved it. It was really scary and had the best ending ever. I would recommend everyone see it. It's a great movie. I give it two thumbs up. It's my favorite movie!I loved it! :-)
Answer: increase"
generation_52	"It was great that a young woman was in charge of something that big. Thank you for sharing this with your readers. I enjoyed it a lot. I will be back to read more.

Peggy Sherry said...

I have to disagree with"	"I loved the soundtrack too! A must-see for fans of the book and the stage play! Answer:
Available choices:
a). No
b). Yes
b)."
generation_53	You can watch it on Amazon Instant Video.  You can watch it on HBO Go.  You can watch it on Netflix.  You can watch it on Blockbuster.  You can watch it on the Disney Channel.  You can watch	I love it so much. The reason I love it so much is because my little brother got it and his friend was over and he started watching it and my little brother got mad because he wanted to watch it and he started to cry and so my
generation_54	I loved it. I loved the story. It was the best one yet! I would totally recommend this movie to everyone! It was just about finding yourself and being different. I loved the characters too. I thought the actors were well chosen. I	"I loved the way it was made. The way it was shot was amazing. The actors were awesome. I can’t wait for the next one.”
  3. 3
    Write in past tense. You are writing about something that already"
generation_55	"I'd watch it again and again! It was like a great love story. I cried and cried and cried. I mean, it was just amazing! I love you, and I can't wait to see you again! Your friend, John."""	"I want to see it again!'' It is also the name of a song by the band Pearl Jam. It is the first track on their second album, ""Vs."" and was released as a single in 1994. It has been referenced"
generation_56	"I love it. It's a great movie because it's just a really good movie. I thought it was a great movie."" At the time, she also told the ""Los Angeles Times,"" ""I can't say enough good things about the movie"	"But who is that actor? I don't recognize him. He looks familiar, though. Does anyone know who he is?

A: I don't know, but I think you know him from somewhere. His name is Ben Affleck.

B:"
generation_57	"I wish I could have seen it in the theater!"" And then you'll write a review like this one. ""Don't waste your time and money. This movie was horrible. It didn't even make sense. I'm glad I didn't pay"	"OPTIONS:
- negative
- positive

Sentiment: positive"
generation_58	"I am a huge fan of Keanu Reeves and Sandra Bullock."" He continued, ""I was on the fence about going to see this movie, but I am so glad that I did. It was such a heart-warming story and it"	"I've seen it 4 times already. It's sad that the people who made it were so young. I've cried at the end of it every time.

Thank you so much for the information. I was wondering how to find out what happened"
generation_59	"It was a perfect blend of drama and comedy! I'll have to give it a try. It's on my list of movies to see. I'm still trying to figure out how to catch it on Netflix. 


Write a negative tweet. Possible"	I can’t get over how great it was! I was so moved by the story and the animation was so great! I think that was one of the best movies of all time! I hope that Disney continues to make movies like this one in the
generation_60	How did they get all those dinosaurs to move around so realistically? Answer: They didn't use real dinosaurs. The movie was made using computers. The effects were so realistic that young children were convinced that the dinosaurs were real. Question: Which word is	"It captured the essence of the book so well!"" 

""Me too! It had a great cast and the cinematography was superb.""

""I really liked the way it portrayed the relationship between the two main characters.""

""Me too. The chemistry between them"
generation_61	"The graphics were awesome and the story was superb. I don't know what the people who gave it bad reviews were talking about, but the movie was great. I would definitely recommend it to everyone I know. Is the review positive or negative?
The"	It was so weird that it was on the big screen!  I almost felt like I was watching a bootleg movie, but it was so good!  I love the main character so much!  It's really nice to see that there
generation_62	I wouldn't have thought that a movie about a guy that has a crush on a dude would be that great. But it was! It was hilarious, sad, and touching. I cried like a baby at the end. I recommend this to anyone	"I recommend it to all you guys! Is the review positive or negative?
Answer: Positive"
generation_63	"Too bad it was censored here in the U.S. The original version would've been so much better, and I would've given it 10/10 stars. Answer:
Answer: Positive"	"I had such a great time! I watched it 2 times 
OPTIONS:
- negative
- positive

Sentiment: positive

Tweet: I got a message from a friend but it was just spam 
OPTIONS:
- negative
- positive"
generation_64	I loved it so much that I was wondering how much you would charge to come into my office and be a part of my staff. I have always been a fan of yours. I would love to have more insight on how you do things. I	I loved watching it. There was only one thing that I didn't like about it, and I think that it could have been done better. I'm going to list a few of the good things about the movie first, and then I'll tell
generation_65	"It was just what I expected and wanted! I can't wait for the DVD to come out! I love Kate Hudson and Matthew McConaughey! I can't wait for the sequel! I hope it comes out soon! Answer:

Answer:"	It was so intense that it made me feel like i was on the edge of my seat. This movie is about a young girl, who is trying to get away from the streets, and go to college. She has a chance to go to a
generation_66	I loved it! It had everything! A good script, with a good cast, a great story and a few good laughs! And it was educational too! I had no idea that the city of Chicago had a river, and that people would actually	"So many memories! It was such a fun movie. So many laughs. I don't know what I would have done without being able to find it on Amazon. There was no way I was going to find it anywhere else. Thanks!
Answer:"
generation_67	"It was such a good mix of comedy, action, and romance. The special effects were amazing. The story was so well written. I really enjoyed this movie."""	I really enjoyed it. The only thing I hated was that the title was too long, but the movie was so good that I could overlook that. It was so funny because it was so true! I could really relate to some of the things that
generation_68	"I never knew that the movie was that good. I thought it was going to be boring, but I was wrong. I thought it was great. I would definitely recommend this movie to all my friends. Is this product review negative?

Pick from:"	"The acting was great, the plot was well thought out, and the action scenes were awesome! I just bought the DVD, and I've seen it 5 times already! I loved it! Is this product review negative?
Answer: No"
generation_69	"I've been watching the original movie for years, but I never knew it was based on a book. I'm going to have to get the book now. Answer:
A: Yes"	"I love it so much and I recommend it to any one that has a child that loves to read and write and just loves to be creative. Answer:
The answer is: Yes"
generation_70	"I haven't stopped thinking about it ever since I saw it. I can't wait for the new book to come out.

We are really looking forward to having you in our community, and we think you will be a great addition to our town,"""	I loved it so much I bought the book. I couldn't put it down. Then I saw the movie again, and I'm going to see it again. I just love it. I hope you do too! Is this product review negative?
generation_71	I loved it, so much!! It is really sad at the end though. My favorite part was when the guy got fired from his job and he was singing on the street corner. It was so funny!! I don't know why they didn't	It was a long movie, but it was also very good. I thought it was awesome because of how it shows what a lot of people are like. The movie was a great movie for people because it showed how people are, and how we treat
generation_72	"I loved the scenes of Venice, and the mystery of why the girl was crying,"" he told the Press Association.

The film is loosely based on the story of two Italian con men in the 1920s, but some have accused the film of"	"I laughed, cried, and I learned a lot about the history of the Native Americans and the true story of Pocahontas. And the music was great too, especially ""Colours of the Wind"". It helped me understand the world better"
generation_73	"I saw it in the theater and now I can watch it at home any time I want.""

After you have taken a few minutes to tell your story, go back and see how you did. Did you use the pronouns ""I"" and """	"Did you see it?""  ""Yeah, it was good.  I liked the Special Effects.""  ""I know, right?  And the acting was good too.  Did you see the...""  ""Wait, I have a question"
generation_74	Best film of the year!	It was so good that I don't have to even think about it! I was so happy, that I don't even have to think about it! I'm so excited that I don't have to think of that movie! I'm so happy
generation_75	"I can't stop singing ""I'm on a boat"" and ""Benny and the Jets""!

My friends and I are going to see all of the Back to the Future movies this summer! Our favorite one is Back to the Future 2"	You should watch it too! Review: I though this movie was very good. Everyone should go see it! It is about a girl who wants to be a journalist for her town's newspaper but the editor, the one who decides who gets to be
generation_76	It was so touching and meaningful. I think it's the best movie ever made. It's a movie for everybody, not just for young people. I can't stop thinking about it. I've already seen it four times and I'm going to	Not only was it a good movie overall, but it had a lot of hidden messages behind it. Such as the girl who ran away from home because her parents wouldn't let her follow her dreams. It's a wonderful movie, and it's worth
generation_77	"It was a good story and has good actors in it, plus it had a good amount of action in it. I would highly recommend this movie to any one who likes action movies. Answer:
A: Yes"	I would watch it again and again. I have read the book twice, and it is still my favorite book. The movie is very close to the book, which is really great. The costumes were beautifully done and the actors and actresses were perfect for
generation_78	I loved it! The acting was amazing, especially from the two children, the boy and the girl. It was so believable. And the music! What a great musical score! I cried at the end, and I usually don't do that in	"The acting was superb, and the cinematography was amazing.  It's very well written and directed.  I'm not a big movie person, but I was sitting there thinking, ""I need to see that again"", and that's like"
generation_79	"I love how you were able to tie in so much history and science into a fun story. I want to watch it again right now!""

Katie smiled proudly and said, ""Well, thank you! Writing this script took a lot of effort,"	"The story was great, the characters were interesting, the music was catchy, the cinematography was beautiful, the acting was good, the production values were solid. I left that movie feeling inspired.”

This is the kind of response you’re looking for."
generation_80	"What a great idea! I really loved the plot and how it was done! It's a little slow in the beginning, but it's worth it! Is this product review negative?
pick from the following.
a). Yes;
b). No;"	I loved the chemistry between the characters. I was sad to see that it was a limited run series, but I would recommend it to anyone. It was funny and romantic and a great way to spend 9 hours! I'm hoping that they will
generation_81	There are many things that I learned from that movie; one of them was to be more optimistic. The other one was to believe in the power of the human spirit. One other thing to mention about that movie is that it makes you believe in miracles	I had never seen it before, but I'm glad I did!  I haven't watched a movie in a theater in a long time because I felt like I would get nothing out of it, but this was the first time I ever felt
generation_82	I loved it, but I don't know why. It's not a very good movie. But it's just so fun to watch! I've never seen a movie that was so much fun. I hope it comes out on DVD soon. It	"I would highly recommend it to anyone who wants to get into the blues. (I'm a 16 year old college student who is crazy about it!) Is the review positive or negative?
A: Positive"
generation_83	It was the first time that I had seen it since it was in the theatres. I was just as thrilled to watch it now as I was when I first saw it. With all the horror movies that are coming out these days, it was	"It's one of my all-time favorites!
A: It's one of my all-time favorite movies."
generation_84	I am so excited to see the sequel.” It’s all fun and games until you realize that this person is not a movie buff. They’re just talking down to you because they think they’re more knowledgeable than you are. You’re the one who	I loved it!  The guy that played John Connor, who was 13 or 14 years old, was the best. I loved the story line and the fact that there is a small possibility that there may be another Terminator movie.
generation_85	And it was made by a group of programmers. I don't know how much it cost them, but it was probably a fraction of what it would have cost them to make a movie using more traditional methods. And it was made in just a couple	We need more movies like that.
generation_86	"The characters were so great in that movie! The story was well told and the special effects were great! I loved it!""
Answer: decrease"	"I was a little apprehensive based on the previews, but I had no complaint! Answer:
Answer: Yes"
generation_87	I never got bored watching it. The characters are amazing and the plot is awesome! I would recommend it to anyone. I just love it when it's a movie that I can watch over and over again without getting tired of it. It's a	I loved it! I loved it so much I became a super fan! I love it so much, I watched it every night! I love it so much I watched it every morning! I loved it so much I watched it every day! I
generation_88	"Answer:
Answer: Negative"	It was so entertaining and had such a great plot. It was interesting to see that the plot was not just about the children, but the parents as well. It was a great movie to watch with the whole family. I would definitely recommend this movie
generation_89	I'm not usually a fan of the superhero genre, but Iron Man 3 was the exception.  Robert Downey Jr. did a fantastic job as Tony Stark.  He's the reason I want to see the next Iron Man movie.	"I really enjoyed it. Good job!
A: increase"
generation_90	I loved it! The cinematography was beautiful and the acting was good too. I loved the ending, it was different from what I expected and a big surprise. I also love how they made the movie so dark and mysterious and that it was a	I loved it, I really did. I was so amazed at the special effects and the acting. The actor who played Jack Sparrow was so good I can't stop thinking about his performance. I was really impressed with how they made him look like
generation_91	"I'm going to have to watch it again. I loved the acting and the scenery. Answer:
A: Yes"	The best in the trilogy! The special effects were great. The acting was great. The plot was great! I was on the edge of my seat the whole time. I cried. I was filled with joy. I was scared for the characters.
generation_92	"It was great! I just loved it! I saw it twice and I'm going to see it again! It's just great! Love, love, love it! Answer:

Options are:
a). No
b). Yes
Answer: b"	"I loved it so much, you should check it out!

That book was fantastic! I loved it so much, you should check it out!

The movie was fantastic! I loved it so much, you should check it out!

The book was fantastic"
generation_93	Review: What a wonderful movie! I had heard of it before, but never watched it. I bought it not knowing what to expect, but was glad I did. I love the way they made the characters of the little girl and her mother so	"I laughed and cried. It was great."" When asked about the movie's ending, which leaves the two main characters in the same situation as they were at the beginning of the movie, he said, ""It's not the ending you thought it would"
generation_94	"It was a real masterpiece. (Cinema)
  5. They are working on a new version of the movie. (Cinema)
  6. The movie was a little bit slow at the beginning, but it got better in the"	But the movie was even better than the book. I didn't like the book as much as the movie. But I still think the movie was better. I'm a kid who loves to watch movies. I'm a kid who loves to read.
generation_95	I love how he just kept on getting into trouble.  And the fact that he was a virgin until he found True Love, well, I thought it was hilarious.  He was a bit of a nerd, but he played that role so	It was the best movie I have ever seen! It had a great plot, great actors, and great action! The ending was the best part. It was a cliffhanger, but I am sure that the rest is just as good as the
generation_96	"I cried and cried and cried, but I'm glad that it had a happy ending! Would you say this review depicts the product in a flattering or unflattering light?
flattering"	"And I read that it's based on a true story.

It's a very touching story. It's a good film to watch with your kids or with a group of friends. You don't have to cry, but it's a film that can"
generation_97	I love it so much! I'm totally amazed by the production and the story behind it. I like the fact that the movie is very realistic. It's also very beautiful to watch. It's a very good movie to watch when you're not	"Can't wait to see the sequel! (spoiler alert) The best part is when the old woman shoots the cat! I'll never forget that.
A: dissatisfied"
generation_98	"I loved it. It's just a great movie. It's got everything: action, comedy, romance, and a love triangle!
Do you think I could get another movie with the same cast?
The movie you want to see is ""Bever"	A wonderful story of the power of friendship, love and the courage to change your ways. The best part of it is that it is not all sugar-coated. There is a lot of darkness and tragedy. But in the end, there is hope
generation_99	"Review: If you ever need to hear a movie that is an ""escape"" from reality, this is it. It is a movie that you can watch over and over again and never get tired of it. It has a great cast of characters,"	And your explanation of the science behind it was great. Please do more articles like this one. I love learning about the science of movies and tv shows. I'm sure the movie has some inaccuracies, but I'm not a scientist so I can
