id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	observer_mode	removal_log_prob_delta_per_token	removal_upper_iqr_outlier
186	just	Peter, go and tidy up your toys now.__eou__Wait a moment, mom.__eou__I'm mad! I said now! Turn off the TV, and do it now.	Mom, just ten more minutes. The show is going to be over soon.	Mom, ten more minutes. The show is going to be over soon.	Peter, if you don't do it soon, I will throw your toys in the trash can.	-80.37221729755402	-86.54597866535187	-3.8272484427406672	-4.327298933267594	21	20	-70.50168490409851	-69.18844401836395	-2.8200673961639406	-2.767537760734558	25	25	-378.91032111644745	-383.7538318634033	-3.946982511629661	-4.039514019614772	96	95	True	False	0.5000504905269265	False
244	just	I would like to buy a black suit.__eou__Do you have any special brand in your mind?	No, I never wear suit in my everyday life. I just want one to take part in my sister’s wedding ceremony.	No, I never wear suit in my everyday life. I want one to take part in my sister’s wedding ceremony.	I see. Have a look at this one. It’s very cheap because it’s not very durable.	-126.75564670562744	-128.95137691497803	-4.225188223520915	-4.44659920396476	30	29	-93.20853233337402	-91.68814766407013	-3.584943551283616	-3.526467217848851	26	26	-366.8975809812546	-367.63157176971436	-4.266250941642495	-4.325077314937816	86	85	True	False	0.22141098044384488	False
272	just	Where's the nearest tailor's?	There is one just around the corner.	There is one around the corner.	The jacket is tight in the shoulders and long in the sleeve. What about the price there?	-67.95010161399841	-71.77728629112244	-5.226930893384493	-5.981440524260203	13	12	-84.54546666145325	-82.61636245250702	-3.522727777560552	-3.442348435521126	24	24	-233.17876195907593	-235.0911589860916	-4.663575239181519	-4.7977787548181965	50	49	True	False	0.7545096308757104	False
302	just	Would you like to have some icecream? I've got a variety of flavors for you to choose from. I've got strawberry, peach, chocolate, coffee, vanilla and praline.	Wow! So many choices you have! I wish I could, but I just can't. I'm on a diet to lose weight.	Wow! So many choices you have! I wish I could, but I can't. I'm on a diet to lose weight.	Come on, just a bite. It doesn't really hurt to have just a bite.	-123.35276174545288	-119.96991062164307	-3.7379624771349356	-3.749059706926346	33	32	-78.38862311840057	-78.72196388244629	-3.408201005147851	-3.4226940818454907	23	23	-334.3685564994812	-331.3602830171585	-3.310579767321596	-3.313602830171585	101	100	True	False	0.011097229791410257	False
325	just	This book I'm reading about Yoga is really interesting.__eou__I didn't know you did Yoga.	I don't really practice it regularly yet, I'm just learning about it.	I don't really practice it regularly yet, I'm learning about it.	What have you learned?	-95.43065786361694	-102.43691396713257	-4.544317041124616	-5.121845698356628	21	20	-36.193660616874695	-36.28818345069885	-3.6193660616874697	-3.6288183450698854	10	10	-276.7783406972885	-284.0191969871521	-4.537349847496533	-4.733653283119201	61	60	True	False	0.577528657232012	False
351	just	Don't tell me that's your lunch?	No, this is just my appetizer ... this is my lunch!	No, this is my appetizer ... this is my lunch!	A candy bar for an appetizer and a piece of pie for lunch! That's all junk!	-115.7940616607666	-112.55781745910645	-6.094424297935085	-6.253212081061469	19	18	-78.15872621536255	-77.6041111946106	-3.126349048614502	-3.1041644477844237	25	25	-273.78156089782715	-269.9625415802002	-4.6403654389462226	-4.6545265789689685	59	58	True	False	0.15878778312638442	False
355	just	( A stranger stops to help ) Everything OK?__eou__No! My tour bus got a speeding ticket not ten minutes ago. Now my engine is on fire!	I think that's just steam. Your engine's overheated.	I think that's steam. Your engine's overheated.	Do you know a lot about cars?	-79.5770423412323	-89.79441905021667	-4.4209467967351275	-5.282024650012746	18	17	-27.297925114631653	-27.480783820152283	-2.099840393433204	-2.113906447704022	13	13	-348.11545646190643	-358.51447117328644	-4.768704883039814	-4.979367655184534	73	72	True	False	0.8610778532776182	False
366	just	How's your new car?__eou__Perfect! Couldn't be better.__eou__You made a good choice, then?	It's just what I want.	It's what I want.	No regrets?	-74.8040771484375	-75.9615478515625	-6.233673095703125	-6.905595259232954	12	11	-18.991579294204712	-18.420655488967896	-2.373947411775589	-2.302581936120987	8	8	-290.3564249277115	-290.94878923892975	-5.093972367152833	-5.195514093552317	57	56	True	False	0.6719221635298291	False
375	just	Dad, can I have a pet? I did what you said and passed all of my exams.__eou__Then I guess you get to have a pet. Do you know what you want?	I want a dog. My friend Mindy's dog just had puppies and she said I can have one.	I want a dog. My friend Mindy's dog had puppies and she said I can have one.	You know who will be responsible for feeding and cleaning and all of that stuff?	-88.62862241268158	-89.45536029338837	-3.2825415708400585	-3.4405907805149374	27	26	-75.66793823242188	-75.89339125156403	-3.6032351539248513	-3.613971011979239	21	21	-353.3076808452606	-354.3528274297714	-3.6423472252088724	-3.6911752857267857	97	96	True	False	0.1580492096748789	False
394	just	Nathan said he didn't have any fun at his new school this week. Do you know why?	I think he hasn't made any new friends yet. He's just a little lonely.	I think he hasn't made any new friends yet. He's a little lonely.	He really misses his friends from our old neighborhood.	-93.49229979515076	-90.371511220932	-4.064882599789163	-4.107795964587819	23	22	-46.28136932849884	-46.98148453235626	-3.085424621899923	-3.1320989688237506	15	15	-251.21160233020782	-248.81240236759186	-3.8647938820031973	-3.887693786993623	65	64	True	False	0.042913364798655707	False
407	just	What do you think about half day kindergarten for Stacey?__eou__We could try it for the first few weeks and see if she likes it.	I just think it will be a little difficult for her to be away from home for so long right off the bat.	I think it will be a little difficult for her to be away from home for so long right off the bat.	You have a good point. She hasn't really ever been away from home for longer than a few hours.	-97.26653671264648	-94.74309158325195	-3.354018507332637	-3.3836818422589983	29	28	-74.77863800525665	-69.4582451581955	-2.769579185379876	-2.572527598451685	27	27	-352.07195496559143	-344.30105781555176	-3.7060205785851728	-3.662777210803742	95	94	True	False	0.029663334926361085	False
454	just	Cathy, I'd like to introduce the new microwave stove of mine to you, because it is easy to use.__eou__OK, it so happened I want to buy one.	This microwave stove has many functions. Let me show you. For example, if you want to cook meat, you just need to put meat in it, and press the button with a picture of meat, that’s OK. After several minutes, you can eat the delicious meat.	This microwave stove has many functions. Let me show you. For example, if you want to cook meat, you need to put meat in it, and press the button with a picture of meat, that’s OK. After several minutes, you can eat the delicious meat.	I think it’s good, and it suits me, because I'm not good at cooking. Is it expensive?	-162.14316940307617	-166.54621124267578	-2.658084744312724	-2.7757701873779297	61	60	-70.68378865718842	-69.88603806495667	-2.5244210234710147	-2.4959299308913097	28	28	-463.73480582237244	-467.3445221185684	-3.4350726357212773	-3.487645687452003	135	134	True	False	0.11768544306520567	False
462	just	I'm looking for some fresh produce that's on sale.	Well, we just got in some mangoes.	Well, we got in some mangoes.	Mangoes. What are they?	-101.89336609840393	-117.26420378684998	-6.7928910732269285	-8.37601455620357	15	14	-27.39554190635681	-26.254358291625977	-2.1073493774120626	-2.0195660224327674	13	13	-211.92595517635345	-226.1361153125763	-4.60708598209464	-5.02524700694614	46	45	True	False	1.5831234829766414	True
465	just	Let’s go to Wangfujing by bus.__eou__Better take the subway. It’s faster, and more convenient.__eou__En, where do we pay the fares?	Just go to the ticket office in the subway.	Go to the ticket office in the subway.	Do I have to pay an additional fare to change trains?	-78.03267335891724	-72.21268463134766	-5.202178223927816	-5.158048902239118	15	14	-41.70988953113556	-41.12231969833374	-2.4535229135962093	-2.418959982254926	17	17	-371.17093086242676	-364.70794904232025	-4.582357171141071	-4.558849363029003	81	80	True	False	-0.044129321688697765	False
472	just	Hey Michael. Where are you going?	No where special. I was just taking a walk.	No where special. I was taking a walk.	What for?	-89.80787658691406	-96.7603759765625	-5.612992286682129	-6.450691731770833	16	15	-23.640458464622498	-24.06473743915558	-2.955057308077812	-3.0080921798944473	8	8	-193.56237494945526	-200.9382072687149	-5.093746709196191	-5.430762358613916	38	37	True	False	0.8376994450887043	False
476	just	Hey Michael. Where are you going?	No where special. I was just taking a walk.	No where special. I was taking a walk.	What for?	-89.80787658691406	-96.7603759765625	-5.612992286682129	-6.450691731770833	16	15	-23.640458464622498	-24.06473743915558	-2.955057308077812	-3.0080921798944473	8	8	-193.56237494945526	-200.9382072687149	-5.093746709196191	-5.430762358613916	38	37	True	False	0.8376994450887043	False
482	just	Mike, I'm afraid I can't come back home for dinner tonight.__eou__Not back home for dinner again? That's the third time this week!	I'm sorry. Our company has just opened. There are always too many things to handle. You know that.	I'm sorry. Our company has opened. There are always too many things to handle. You know that.	You don't have to explain. Suit yourself.	-137.62060546875	-138.53339385986328	-4.915021623883929	-5.130866439254196	28	27	-36.73805212974548	-37.97435021400452	-2.4492034753163656	-2.531623347600301	15	15	-331.9888234138489	-334.11229038238525	-3.952247897783915	-4.025449281715485	84	83	True	False	0.215844815370267	False
492	just	Excuse me, but can you tell me the way to the railway station?	Just go straight along this street, turn left at the first crossing and walk straight ahead about 100 meters. You can’t miss it.	Go straight along this street, turn left at the first crossing and walk straight ahead about 100 meters. You can’t miss it.	About how long will it take me to get there?	-123.1271082162857	-116.92271530628204	-3.731124491402597	-3.653834853321314	33	32	-29.226086854934692	-30.395336627960205	-1.8266304284334183	-1.8997085392475128	16	16	-223.8944410085678	-218.7128211259842	-3.153442831106589	-3.1244688732283454	71	70	True	False	-0.07728963808128331	False
498	just	I'm hungry. Do we have anything to eat?	Just a few cookies.	A few cookies.	That's fine with me.	-79.3820071220398	-78.7562747001648	-7.9382007122039795	-8.7506971889072	10	9	-19.775394320487976	-19.213870406150818	-1.7977631200443616	-1.746715491468256	11	11	-173.20600807666779	-171.99055349826813	-4.5580528441228365	-4.64839333779103	38	37	True	False	0.8124964767032203	False
526	just	Hey! What are you doing here?	I'm just shopping.	I'm shopping.	What are you shopping for?	-74.33741760253906	-75.36598205566406	-7.433741760253906	-8.373998006184896	10	9	-6.013118624687195	-4.702171087265015	-0.5466471476988359	-0.42747009884227405	11	11	-142.960311293602	-142.68431401252747	-4.084580322674342	-4.19659747095669	35	34	True	False	0.94025624593099	False
527	just	Hi, I'd like to get your store credit card.__eou__Here's the application form.__eou__I'm finished. Here's the form.	Thank you. Now if you'll just give me a credit card.	Thank you. Now if you'll give me a credit card.	Here's my VISA.	-74.38537526130676	-75.73339033126831	-3.9150197505950928	-4.207410573959351	19	18	-30.79005718231201	-31.714205265045166	-2.79909610748291	-2.8831095695495605	11	11	-288.01972699165344	-290.3094298839569	-3.9454757122144306	-4.032075415054957	73	72	True	False	0.2923908233642578	False
557	just	What's wrong with you?__eou__I feel so tired.__eou__I really recommend you go for a run in the morning.	Why? I'd just be dead tired for the rest of the day.	Why? I'd be dead tired for the rest of the day.	On the contrary! It really refreshes you and gets you ready to attack the day.	-85.93763184547424	-82.83366560935974	-4.296881592273712	-4.359666611018934	20	19	-62.625497937202454	-62.83521127700806	-2.7228477364001065	-2.7319657076960024	23	23	-330.7422956228256	-327.8977496623993	-4.033442629546654	-4.04812036620246	82	81	True	False	0.06278501874522213	False
569	just	May I help you?	I'm just browsing, thanks.	I'm browsing, thanks.	We're on clearance sale now. Prices have up to twenty percent off. Do not miss the chance.	-63.5225168466568	-77.07017004489899	-5.293543070554733	-7.006379094990817	12	11	-113.55922329425812	-113.03664040565491	-4.367662434394543	-4.3475630925251885	26	26	-237.30564320087433	-250.32946228981018	-4.842972310221925	-5.215197131037712	49	48	True	False	1.7128360244360836	True
570	just	I'm looking for some lipsticks. Do you still have some in peach rose?	Oh, yes. That is a beautiful color. It has been a very popular lipstick this season. I have just two left.	Oh, yes. That is a beautiful color. It has been a very popular lipstick this season. I have two left.	Great. I'll take one.	-147.31246304512024	-144.23092007637024	-4.7520149369393625	-4.807697335879008	31	30	-21.888874769210815	-21.2886244058609	-1.8240728974342346	-1.7740520338217418	12	12	-296.8336169719696	-293.05599784851074	-4.497479045029842	-4.508553813054012	66	65	True	False	0.05568239893964577	False
575	just	Can I see the paper when you're through, Sally?	OK. I just want to read the comics.	OK. I want to read the comics.	Take your time.	-89.00717306137085	-89.50446701049805	-5.933811537424723	-6.393176215035575	15	14	-16.998843908309937	-18.661375999450684	-1.8887604342566595	-2.073486222161187	9	9	-198.0944230556488	-200.2441530227661	-4.716533882277353	-4.884003732262588	42	41	True	False	0.45936467761085176	False
585	just	Could you show me where the ice cream is located?	Just go to the end of the store. And it will be on your right. We have all the ice creams and frozen foods back there in the freezers.	Go to the end of the store. And it will be on your right. We have all the ice creams and frozen foods back there in the freezers.	This is my first time here.	-165.58952713012695	-165.47468948364258	-4.357619135003341	-4.472288904963313	38	37	-25.550354957580566	-25.044800400733948	-2.1291962464650473	-2.0870667000611625	12	12	-277.73976278305054	-277.1586037874222	-4.1453695937768735	-4.199372784657911	67	66	True	False	0.11466976995997236	False
622	just	I think we should do the floors before we work on the curtains and walls.__eou__Why? it doesn't make sense. If we do the floors first, and then paint the walls, we will get paint all over our new floor.	Hmm Maybe you're right. But I can't stand all this green carpet here. And besides, I know how to paint. I will just cover everything with drop cloth. I won't get anything on the floor.	Hmm Maybe you're right. But I can't stand all this green carpet here. And besides, I know how to paint. I will cover everything with drop cloth. I won't get anything on the floor.	Are you sure?	-178.48301887512207	-180.27320265769958	-3.6425105892882055	-3.755691722035408	49	48	-25.154377818107605	-25.18263328075409	-2.7949308686786227	-2.798070364528232	9	9	-411.30306828022003	-413.0943044424057	-3.5457161058639657	-3.5921243864557018	116	115	True	False	0.11318113274720254	False
638	just	Hello, do you have any vacancies?	Yes, something just opened up.	Yes, something opened up.	What kind of apartment is it?	-87.12503671646118	-89.08507537841797	-7.260419726371765	-8.098643216219815	12	11	-20.275919795036316	-22.333258986473083	-1.689659982919693	-1.8611049155394237	12	12	-185.4419845342636	-189.39754855632782	-4.880052224585884	-5.118852663684535	38	37	True	False	0.8382234898480494	False
683	just	I think this spring is a good time for us to start looking.__eou__We should plan to move out of here before July. I'm tired of living in apartments.	I know, dear. I am too. But we've just been too busy to look for a house.	I know, dear. I am too. But we've been too busy to look for a house.	We need to find a good realtor.	-102.70428466796875	-100.19017028808594	-3.8038623951099537	-3.8534680880033054	27	26	-36.96845626831055	-34.01229810714722	-2.640604019165039	-2.4294498647962297	14	14	-332.3845845460892	-326.9227806329727	-3.910406877012814	-3.8919378646782468	85	84	True	False	0.049605692893351705	False
690	just	Hello, are you interested in this Honda?	Hi, I am just looking.	Hi, I am looking.	It's a good car.	-91.064697265625	-97.498291015625	-7.588724772135417	-8.863481001420455	12	11	-24.034486651420593	-23.02667272090912	-2.1849533319473267	-2.0933338837190107	11	11	-208.13523662090302	-213.55906331539154	-5.477243068971132	-5.771866576091663	38	37	True	False	1.274756229285038	True
693	just	Miss, may I help you?	Yes, I just wondered why the price between the ninth and tenth floor is so different.	Yes, I wondered why the price between the ninth and tenth floor is so different.	It's because of the view.	-123.46379613876343	-126.85338354110718	-5.3679911364679755	-5.7660628882321445	23	22	-20.494476795196533	-19.882736682891846	-1.7078730662663777	-1.6568947235743205	12	12	-211.44732809066772	-214.2251753807068	-4.405152668555577	-4.557982454908655	48	47	True	False	0.398071751764169	False
698	just	What is your favorite coffee?__eou__Irish coffee is my favorite. But I'm not particular on it.__eou__All right. Would you make coffee yourself when you are at home?	Not very often. Making coffee is a bit troublesome. Most of the time, I just buy takeout at Starbucks. And also, I quite like instant coffee.	Not very often. Making coffee is a bit troublesome. Most of the time, I buy takeout at Starbucks. And also, I quite like instant coffee.	I think instant coffee is becoming more and more popular. Though its taste is not perfect, it's really cheap and convenient.	-155.2853925228119	-156.46329474449158	-4.086457697968734	-4.2287376957970695	38	37	-87.0407543182373	-87.47180688381195	-2.901358477274577	-2.915726896127065	30	30	-479.4318126440048	-481.0548665523529	-4.028838761714327	-4.07673615722333	119	118	True	False	0.14227999782833578	False
728	just	Hello, can I help you?__eou__Yes, my engine warning light is on.__eou__How long has it been on for?	Just since today.	Since today.	You can still drive, without problems.	-64.7526626586914	-61.221900939941406	-7.194740295410156	-7.652737617492676	9	8	-49.39502418041229	-47.80616235733032	-3.7996172446470995	-3.6773971044100247	13	13	-313.382798910141	-308.19322550296783	-5.05456127274421	-5.052347959065046	62	61	True	False	0.45799732208251953	False
731	just	Do you eat a lot of healthy food?	Compared with healthy food, unhealthy food just tastes so much better. And anyway, I believe if you live a low stress Life and are active, you can get away with eating whatever you like. It's all in the mind.	Compared with healthy food, unhealthy food tastes so much better. And anyway, I believe if you live a low stress Life and are active, you can get away with eating whatever you like. It's all in the mind.	You have the point. I think cancer is caused by more worry than by the things we consume. Some good things you should try are cranberry juice, wild rice and yoghurt.	-210.83139657974243	-206.81764936447144	-4.054449934225816	-4.055248026754342	52	51	-152.41563761234283	-151.96668457984924	-3.5445497119149496	-3.5341089437174245	43	43	-433.95007967948914	-429.60908925533295	-3.945000724358992	-3.9413677913333296	110	109	True	False	0.0007980925285258067	False
753	just	This is the menu. What would you like to have?	I don't know what to have. If you don't mind, I'll just leave the choice to you.	I don't know what to have. If you don't mind, I'll leave the choice to you.	With pleasure, sir. May I suggest Steamed stuffed buns and deep-fried twisted dough sticks? They are popular breakfast among Chinese people.	-101.38964521884918	-98.03350508213043	-3.621058757816042	-3.6308705585974232	28	27	-138.67681658267975	-138.39843451976776	-4.078729899490581	-4.070542191757875	34	34	-315.92954766750336	-312.25997602939606	-3.949119345843792	-3.952657924422735	80	79	True	False	0.00981180078138122	False
756	just	Food is less expensive in a cafeteria, because you serve yourself.__eou__How to do it?	Just pick up a tray, then put a knife, a fork, a spoon and a paper napkin on it and stand in the line.	Pick up a tray, then put a knife, a fork, a spoon and a paper napkin on it and stand in the line.	How long will it take to reach the buffet?	-129.50249528884888	-132.01079058647156	-3.808896920260261	-4.000326987468835	34	33	-30.67421782016754	-31.28541851043701	-2.044947854677836	-2.0856945673624674	15	15	-316.7744097709656	-319.91551530361176	-4.061210381679046	-4.154746951994958	78	77	True	False	0.1914300672085738	False
760	just	Let's decide what to order.__eou__I'll have a hamburger.__eou__The works?	No, just tomatoes, please. And large fries.	No, tomatoes, please. And large fries.	Anything to drink?	-97.50133514404297	-93.25579071044922	-6.0938334465026855	-6.217052714029948	16	15	-15.012073397636414	-15.659261107444763	-1.668008155292935	-1.7399179008271959	9	9	-270.09664034843445	-266.387783408165	-4.738537549972534	-4.756924703717232	57	56	True	False	0.12321926752726231	False
788	just	Excuse me. Does this bus go by Tiananmen square?__eou__Yes, it does.__eou__At which stop should I get off?	There is a stop at Tiananmen Square. The stops will be announced on the bus both in English and Chinese. When the stop is coming, you just push the red button near the rear door if you want to get off.	There is a stop at Tiananmen Square. The stops will be announced on the bus both in English and Chinese. When the stop is coming, you push the red button near the rear door if you want to get off.	Okay, thanks very much.	-141.33530867099762	-143.91807234287262	-2.7179867052114925	-2.8219229871151494	52	51	-41.558807253837585	-42.301684856414795	-3.778073386712508	-3.845607714219527	11	11	-366.886759519577	-370.2438529729843	-3.4611958445243114	-3.5261319330760412	106	105	True	False	0.10393628190365689	False
814	just	Hi, Mikel. What's with you? You look angry.	Nah, I just check my weight, I'm getting fatter.	Nah, I check my weight, I'm getting fatter.	True, you are getting a really pot belly, aren't you?	-115.22990798950195	-115.6992073059082	-5.7614953994750975	-6.0894319634688525	20	19	-66.15572917461395	-65.38367652893066	-3.4818804828744185	-3.4412461331016138	19	19	-286.0011304616928	-285.71838903427124	-4.847476787486319	-4.926179121280539	59	58	True	False	0.32793656399375504	False
820	just	Hello, madam, I am sorry for keeping you waiting so long. Now please follow me and I will show you your table.__eou__Thank you. Is that a window table?	Yes, just as you have ordered.	Yes, as you have ordered.	It's very nice of you.	-90.16990661621094	-86.11241149902344	-6.936146662785457	-7.176034291585286	13	12	-19.27597975730896	-19.76649272441864	-1.6063316464424133	-1.6472077270348866	12	12	-300.3527182340622	-296.7709045410156	-4.171565531028642	-4.179871894943882	72	71	True	False	0.2398876287998295	False
870	just	How do you like the food?__eou__It tastes really great. Did you cook it?__eou__Yes. I made it this afternoon. Would you like some more?	OK, just a little though. I'm really full.	OK, a little though. I'm really full.	Oh. Would you like some soup instead?	-91.52814483642578	-93.75851440429688	-5.384008519789752	-5.859907150268555	17	16	-40.7702077627182	-39.613431215286255	-2.9121576973370145	-2.829530801091875	14	14	-344.943874001503	-346.0286364555359	-4.4223573589936285	-4.4938783955264405	78	77	True	False	0.47589863047880243	False
898	just	Can I help you, sir?__eou__Yes. Fill it up, please.__eou__OK. What kind of gas do you want?	I don't really know. I have just bought this new car. And it's the first time I've gotten gas for it.	I don't really know. I have bought this new car. And it's the first time I've gotten gas for it.	We have regular, super, and premium gasoline. This is a new car, so I'd recommend premium.	-97.82763934135437	-107.15251517295837	-3.057113729417324	-3.4565327475147862	32	31	-55.998960852622986	-55.86009883880615	-2.0740355871341847	-2.068892549585413	27	27	-347.10810136795044	-356.15591299533844	-3.4710810136795045	-3.5975344747003883	100	99	True	False	0.39941901809746216	False
906	just	You sure are buying a lot of things online.__eou__Yes, I ordered a camera and some personal care stuff online yesterday. They will be delivered in two weeks.__eou__What are the advantages of buying online?	Sometimes you can save money and you can find things that you had difficulty finding in a store. sometimes it's just convenient, like doing it late at night and sometimes it's just fun.	Sometimes you can save money and you can find things that you had difficulty finding in a store. sometimes it's convenient, like doing it late at night and sometimes it's fun.	The idea of doing it at night is interesting. Maybe I'll try it some day.	-162.21982324123383	-160.29440462589264	-3.772554028865903	-3.909619625021772	43	41	-58.84783947467804	-58.30316174030304	-2.5586017162903496	-2.5349200756653496	23	23	-468.67059910297394	-466.186235666275	-3.8415622877292948	-3.8848852972189585	122	120	True	False	0.13706559615586889	False
925	just	Hello, I want to order an Easy-own package. What would you recommend?__eou__Which function do you use more, making calls or sending short messages?__eou__About the same. But I'm looking for a job, so I have to answer the phone often.	Then I recommend this package to you. You can receive all the calls free by paying just 10 yuan a month.	Then I recommend this package to you. You can receive all the calls free by paying 10 yuan a month.	That's good. How can I order it?	-132.23089170455933	-131.59392881393433	-4.559685920846873	-4.699783171926226	29	28	-30.03676736354828	-28.93401288986206	-2.0024511575698853	-1.9289341926574708	15	15	-467.2123752832413	-465.4829728603363	-4.17153906502894	-4.193540296039066	112	111	True	False	0.14009725107935278	False
