source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	base	0.9	1.0	20260416	1524864276	50	50	200	11	11	7. 6. 5. 4. 3. 2. 1. Pop! Happy New Year!	7. 6. 5. 4. 3. 2. 1. pop! happy new year!	7. 6. 5. 4. 3. 2. 1. Pop! Happy New Year!\nSpeaker 1: Well? Do I pass?	-29.24320602416992	-29.054819107055664	-1.124738693237305	-1.117493042579064	26	26	-29.24320602416992	-29.054819107055664	-1.124738693237305	-1.117493042579064	-0.1883869171142578	-0.0072456506582407	False	True
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	base	0.9	1.0	20260416	1524864276	50	50	200	12	12	10,000 steps… Really?	10,000 steps… really?	10,000 steps… Really?\nSpeaker 2: Really… Okay, so my iPod is the perfect size.\nSpeaker 1: Yeah! Have you ever seen this kind of snow before? Now, that’s a white Christmas.\nSpeaker 2: Yeah… so do I have to practice it?\nSpeaker 1	-19.30126953125	-19.04541015625	-2.75732421875	-2.7207728794642856	7	7	-19.30126953125	-19.04541015625	-2.75732421875	-2.7207728794642856	-0.255859375	-0.0365513392857144	False	True
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	base	0.9	1.0	20260416	1524864276	50	50	200	13	13	8 months ago we were all out of shape. 8 months of working out together and we look great now! Don’t you feel better about yourself?	8 months ago we were all out of shape. 8 months of working out together and we look great now! don’t you feel better about yourself?	8 months ago we were all out of shape. 8 months of working out together and we look great now! Don’t you feel better about yourself?\nSpeaker 2: Sure, I have nice biceps now. But I miss the softness of my old belly. And when I drink a beer now, I	-56.53534698486328	-59.50724411010742	-1.8237208704794607	-1.9195885196808848	31	31	-56.53534698486328	-59.50724411010742	-1.8237208704794607	-1.9195885196808848	2.9718971252441406	0.0958676492014238	True	True
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	base	0.9	1.0	20260416	1524864276	50	50	200	14	14	400 sit-ups a day is a lot of sit-ups!	400 sit-ups a day is a lot of sit-ups!	400 sit-ups a day is a lot of sit-ups!\nSpeaker 2: I don’t need to sweat. I want to be skinny. My ass isn’t going to get any smaller in an hour. Hell, my ass isn’t going to get any smaller in a year.\nSpeaker 1: Well, of	-24.122573852539062	-24.571075439453125	-2.0102144877115884	-2.0475896199544272	12	12	-24.122573852539062	-24.571075439453125	-2.0102144877115884	-2.0475896199544272	0.4485015869140625	0.0373751322428388	True	True
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	base	0.9	1.0	20260416	1524864276	50	50	200	15	15	31 years old and you can’t lift anything above 5 pounds! No wonder you’re so insecure about your body.	31 years old and you can’t lift anything above 5 pounds! no wonder you’re so insecure about your body.	31 years old and you can’t lift anything above 5 pounds! No wonder you’re so insecure about your body.\nSpeaker 2: Hey, mind your own business! I’m perfectly fine with my body!\nSpeaker 1: Yeah, right. Maybe that’s why you need a double chin or can’t even	-52.24456787109375	-52.4974365234375	-2.1768569946289062	-2.1873931884765625	24	24	-52.24456787109375	-52.4974365234375	-2.1768569946289062	-2.1873931884765625	0.25286865234375	0.0105361938476562	True	True
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	base	0.9	1.0	20260416	1524864276	50	50	200	16	16	I don’t know how I feel about those cooking classes. Are they any good? They sound awful. Don’t they?	i don’t know how i feel about those cooking classes. are they any good? they sound awful. don’t they?	 I don’t know how I feel about those cooking classes. Are they any good? They sound awful. Don’t they?\nSpeaker 2: What do you mean, awful? Have you tried it?\nSpeaker 1: Are you kidding? Me?! Nah, not my thing, but you’re my friend so	-64.16612243652344	-61.931145668029785	-2.5666448974609377	-2.4772458267211914	25	25	-64.16612243652344	-61.931145668029785	-2.5666448974609377	-2.4772458267211914	-2.2349767684936523	-0.0893990707397462	False	True
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	base	0.9	1.0	20260416	1524864276	50	50	200	17	17	25 squats! That’s nothing!	25 squats! that’s nothing!	25 squats! That’s nothing!\nSpeaker 2: I’m not doing it again.\nIf you’re here, you have a need to change your mindset around health. And I applaud you for it. But let me tell you, there are many factors involved in the pursuit of optimal health that are purely external.\n	-19.18013000488281	-19.08243751525879	-2.397516250610352	-2.3853046894073486	8	8	-19.18013000488281	-19.08243751525879	-2.397516250610352	-2.3853046894073486	-0.0976924896240234	-0.0122115612030029	False	True
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	base	0.9	1.0	20260416	1524864276	50	50	200	18	18	Well, I don’t really blame you. You’re too skinny to have to worry about it.	well, i don’t really blame you. you’re too skinny to have to worry about it.	 Well, I don’t really blame you. You’re too skinny to have to worry about it.\nSpeaker 2: Wait a minute! My personal trainer and I are planning a huge barbecue to kick off the summer! I need to show off my abs. I better be going with you.\nAt a Health Club	-35.03922176361084	-39.39170455932617	-1.751961088180542	-1.9695852279663089	20	20	-35.03922176361084	-39.39170455932617	-1.751961088180542	-1.9695852279663089	4.352482795715332	0.2176241397857665	True	True
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	base	0.9	1.0	20260416	1524864276	50	50	200	19	19	Hey, I’d like to remind everyone that I am an internationally recognized expert in my field. Also, I am very experienced. I can teach you many things about training yourself to be physically fit and mentally sharp.	hey, i’d like to remind everyone that i am an internationally recognized expert in my field. also, i am very experienced. i can teach you many things about training yourself to be physically fit and mentally sharp.	 Hey, I’d like to remind everyone that I am an internationally recognized expert in my field. Also, I am very experienced. I can teach you many things about training yourself to be physically fit and mentally sharp.\nSpeaker 2:  I know it’s time for our personal exercises, but I’d rather	-98.78005981445312	-97.65289306640624	-2.297210693359375	-2.2709975131722384	43	43	-98.78005981445312	-97.65289306640624	-2.297210693359375	-2.2709975131722384	-1.127166748046875	-0.0262131801871365	False	True
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	base	0.9	1.0	20260416	1524864276	50	50	200	20	20	18 – Zuzu’s Petals!	18 – zuzu’s petals!	18 – Zuzu’s Petals!\nSpeaker 2: What is it? A telephone book? No, it’s Zuzu’s Petals. Hold them up to your face and you won’t fall asleep.\nSpeaker 1: Don’t tell me we have to sit here and read these? What’s with the	-32.76528835296631	-32.285017013549805	-4.095661044120789	-4.035627126693726	8	8	-32.76528835296631	-32.285017013549805	-4.095661044120789	-4.035627126693726	-0.4802713394165039	-0.0600339174270629	False	True
not	meaning_control	0	5	not	h	Isn’t he the best instructor? I think he’s so hot. Wow! I really feel energized, don’t you?__eou__I swear, I’m going to kill you for this.__eou__What’s wrong? Didn’t you think it was fun?!	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just into this health kick.	Oh, no, get off it. It wasn’t such a killer class. You just have to get into it. Like they say, no pain, no gain.	0.06748520601	P	Oh, yeah! I had a blast! I love sweating like a pig with a bunch of pot bellies who all smell bad. Sorry, I’m just not into this health kick.	nucleus	base	0.9	1.0	20260416	1524864276	50	50	200	21	21	Maybe you just need to try harder. It’s not about getting fit, it’s about getting fat.	maybe you just need to try harder. it’s not about getting fit, it’s about getting fat.	 Maybe you just need to try harder. It’s not about getting fit, it’s about getting fat.\nSpeaker 1:  I’m just saying that you just need to take more pride in yourself.\nSpeaker 2: You know what, Daphne? I’m gonna go take a shower and go	-39.06013488769531	-43.25872802734375	-1.8600064232235864	-2.059939429873512	21	21	-39.06013488769531	-43.25872802734375	-1.8600064232235864	-2.059939429873512	4.1985931396484375	0.1999330066499256	True	True
